[2022-03-21 09:34:44.202984]Total energy: 20685305.835324857
[2022-03-21 09:36:04.246627]Total energy: 20684460.160930466
[2022-03-21 09:37:23.220685]Total energy: 20688079.521481216
[2022-03-21 09:38:41.977123]Total energy: 20677450.66292514
[2022-03-21 09:39:58.548387]Total energy: 20675819.48234161
[2022-03-21 09:41:16.120006]Total energy: 20668213.116616335
[2022-03-21 09:42:32.940454]Total energy: 20687133.182263006
[2022-03-21 09:43:47.810344]Total energy: 20682559.60443123
[2022-03-21 09:45:03.020015]Total energy: 20691867.204092294
[2022-03-21 09:46:21.879280]Total energy: 20684605.79620707
[2022-03-21 09:47:42.010321]Total energy: 20672678.350759555
[2022-03-21 09:48:59.978035]Total energy: 20668918.62292769
[2022-03-21 09:50:15.687626]Total energy: 20691644.32689185
[2022-03-21 09:51:32.214462]Total energy: 20675399.30498646
[2022-03-21 09:52:47.159880]Total energy: 20669380.54509818
[2022-03-21 09:54:05.104826]Total energy: 20677980.55652831
[2022-03-21 09:55:18.785648]Total energy: 20676367.4738223
[2022-03-21 09:56:33.056203]Total energy: 20673677.26911747
[2022-03-21 09:57:48.766707]Total energy: 20677108.36850432
[2022-03-21 09:59:04.657214]Total energy: 20683673.343865715
[2022-03-21 10:00:20.962401]Total energy: 20668870.690912265
[2022-03-21 10:01:38.009000]Total energy: 20665029.52613815
[2022-03-21 10:02:53.059419]Total energy: 20660475.568335477
[2022-03-21 10:04:10.667166]Total energy: 20675775.283053387
[2022-03-21 10:05:20.882527]Total energy: 20672322.608671024
[2022-03-21 10:06:30.073185]Total energy: 20673233.65130496
[2022-03-21 10:07:38.637398]Total energy: 20666124.85303347
[2022-03-21 10:08:47.530785]Total energy: 20663682.37432218
[2022-03-21 10:09:55.122092]Total energy: 20663469.748960346
[2022-03-21 10:11:03.300341]Total energy: 20656777.416760538
[2022-03-21 10:12:15.065740]Total energy: 20668010.953470174
[2022-03-21 10:13:25.130657]Total energy: 20658726.451323137
[2022-03-21 10:14:35.835597]Total energy: 20664171.465460237
[2022-03-21 10:15:47.145805]Total energy: 20656498.246423487
[2022-03-21 10:17:00.127046]Total energy: 20669317.707322974
[2022-03-21 10:18:15.985102]Total energy: 20669062.875416145
[2022-03-21 10:19:29.709761]Total energy: 20666466.822661556
[2022-03-21 10:20:42.040591]Total energy: 20665113.510246497
[2022-03-21 10:22:01.016798]Total energy: 20671414.48111543
[2022-03-21 10:23:13.857666]Total energy: 20665416.95728209
[2022-03-21 10:24:26.465849]Total energy: 20669944.688121337
[2022-03-21 10:25:46.071952]Total energy: 20656341.181065306
[2022-03-21 10:27:07.561418]Total energy: 20677217.288744695
[2022-03-21 10:28:28.434653]Total energy: 20665550.72626563
[2022-03-21 10:29:48.112199]Total energy: 20666997.416744933
[2022-03-21 10:31:01.049200]Total energy: 20664597.47224451
[2022-03-21 10:32:14.927925]Total energy: 20659316.858102772
[2022-03-21 10:33:27.474740]Total energy: 20680020.316951655
[2022-03-21 10:34:38.831826]Total energy: 20674849.030194275
[2022-03-21 10:35:58.235532]Total energy: 20664233.77382973
[2022-03-21 10:37:20.114282]Total energy: 20658986.16650147
[2022-03-21 10:38:40.199038]Total energy: 20672080.743490633
[2022-03-21 10:39:59.285551]Total energy: 20666042.69794269
[2022-03-21 10:41:11.508111]Total energy: 20665595.77372513
[2022-03-21 10:42:29.853912]Total energy: 20665901.656813376
[2022-03-21 10:43:42.240349]Total energy: 20664795.51820631
[2022-03-21 10:44:54.550273]Total energy: 20671259.68668469
[2022-03-21 10:46:09.534847]Total energy: 20669248.579191003
[2022-03-21 10:47:28.628248]Total energy: 20670364.441859495
[2022-03-21 10:48:50.387974]Total energy: 20666369.21869131
[2022-03-21 10:50:07.717586]Total energy: 20674052.94314872
[2022-03-21 10:51:28.553428]Total energy: 20684006.92206854
[2022-03-21 10:52:40.474097]Total energy: 20665646.063455116
[2022-03-21 10:53:57.315905]Total energy: 20662302.01002714
[2022-03-21 10:55:17.353892]Total energy: 20670256.127167333
[2022-03-21 10:56:38.412487]Total energy: 20660948.9195466
[2022-03-21 10:57:57.075110]Total energy: 20652273.671164498
[2022-03-21 10:59:16.629652]Total energy: 20661892.568195898
[2022-03-21 11:00:41.264286]Total energy: 20647450.40144449
[2022-03-21 11:01:57.001834]Total energy: 20645752.560947545
[2022-03-21 11:03:17.506126]Total energy: 20661822.231726475
[2022-03-21 11:04:32.078266]Total energy: 20648904.57795839
[2022-03-21 11:05:51.907644]Total energy: 20666526.781506866
[2022-03-21 11:07:05.603224]Total energy: 20649835.990512114
[2022-03-21 11:08:16.949498]Total energy: 20664805.702425238
[2022-03-21 11:09:33.450162]Total energy: 20656131.486818675
[2022-03-21 11:10:48.175985]Total energy: 20666582.899476353
[2022-03-21 11:12:01.460787]Total energy: 20658889.0788372
[2022-03-21 11:13:12.846467]Total energy: 20668412.134730093
[2022-03-21 11:14:25.240192]Total energy: 20664344.07220301
[2022-03-21 11:15:44.972121]Total energy: 20651449.40585305
[2022-03-21 11:17:03.070892]Total energy: 20659728.30737353
