[2022-03-21 09:34:44.558390]Total energy: 20685989.74637594
[2022-03-21 09:35:58.795678]Total energy: 20691025.515193537
[2022-03-21 09:37:13.419275]Total energy: 20697037.10025575
[2022-03-21 09:38:29.797699]Total energy: 20683902.92789198
[2022-03-21 09:39:43.822662]Total energy: 20689028.17522633
[2022-03-21 09:41:02.573055]Total energy: 20675754.93290649
[2022-03-21 09:42:21.800761]Total energy: 20693476.06568398
[2022-03-21 09:43:37.509074]Total energy: 20669364.92204694
[2022-03-21 09:44:52.870326]Total energy: 20693847.18298799
[2022-03-21 09:46:06.799875]Total energy: 20681401.12355648
[2022-03-21 09:47:21.748789]Total energy: 20685140.30897769
[2022-03-21 09:48:35.133875]Total energy: 20669918.92411551
[2022-03-21 09:49:51.015538]Total energy: 20684724.82827097
[2022-03-21 09:51:05.887442]Total energy: 20681280.9484882
[2022-03-21 09:52:22.772123]Total energy: 20677712.971056003
[2022-03-21 09:53:36.638578]Total energy: 20669522.79369222
[2022-03-21 09:54:50.964528]Total energy: 20675247.196246218
[2022-03-21 09:56:06.700086]Total energy: 20678304.60347511
[2022-03-21 09:57:20.663589]Total energy: 20676831.181145594
[2022-03-21 09:58:34.915443]Total energy: 20663301.6778851
[2022-03-21 09:59:49.197089]Total energy: 20693355.62505861
[2022-03-21 10:01:05.122187]Total energy: 20685207.16851281
[2022-03-21 10:02:22.896716]Total energy: 20683882.530690487
[2022-03-21 10:03:37.462409]Total energy: 20679162.966391366
[2022-03-21 10:04:52.324527]Total energy: 20689464.55890791
[2022-03-21 10:06:07.718122]Total energy: 20675809.926172215
[2022-03-21 10:07:21.106502]Total energy: 20662710.109961458
[2022-03-21 10:08:34.401991]Total energy: 20680781.207999166
[2022-03-21 10:09:48.854659]Total energy: 20672343.86284008
[2022-03-21 10:11:04.616733]Total energy: 20674321.028516363
[2022-03-21 10:12:21.883870]Total energy: 20658119.50842649
[2022-03-21 10:13:35.013940]Total energy: 20665857.796255108
[2022-03-21 10:14:47.425579]Total energy: 20656904.150039036
[2022-03-21 10:16:00.568364]Total energy: 20658218.67926243
[2022-03-21 10:17:14.149983]Total energy: 20671790.410155743
[2022-03-21 10:18:26.717300]Total energy: 20664322.51145401
[2022-03-21 10:19:37.835966]Total energy: 20679340.647823956
[2022-03-21 10:20:50.778041]Total energy: 20681977.606056154
[2022-03-21 10:22:02.457443]Total energy: 20668577.988878697
[2022-03-21 10:23:16.579306]Total energy: 20662317.440308936
[2022-03-21 10:24:29.023072]Total energy: 20672233.70763384
[2022-03-21 10:25:41.417141]Total energy: 20667702.802177146
[2022-03-21 10:26:55.360890]Total energy: 20679225.193260062
[2022-03-21 10:28:09.148893]Total energy: 20688714.1055179
[2022-03-21 10:29:22.387238]Total energy: 20672053.8780741
[2022-03-21 10:30:35.716007]Total energy: 20674900.35505039
[2022-03-21 10:31:51.864716]Total energy: 20666438.164587125
[2022-03-21 10:33:05.898999]Total energy: 20665830.872365512
[2022-03-21 10:34:17.524180]Total energy: 20668869.81556013
[2022-03-21 10:35:28.788848]Total energy: 20673410.136252865
[2022-03-21 10:36:43.914234]Total energy: 20667602.094263256
[2022-03-21 10:37:57.217888]Total energy: 20658733.23334158
[2022-03-21 10:39:07.985381]Total energy: 20657320.43541865
[2022-03-21 10:40:21.125689]Total energy: 20660596.93785234
[2022-03-21 10:41:36.988491]Total energy: 20676901.917631794
[2022-03-21 10:42:48.936861]Total energy: 20667013.192048103
[2022-03-21 10:44:02.936416]Total energy: 20664197.764964383
[2022-03-21 10:45:17.962711]Total energy: 20653078.05981434
[2022-03-21 10:46:30.948013]Total energy: 20663750.88721921
[2022-03-21 10:47:44.678176]Total energy: 20656126.429842576
[2022-03-21 10:48:57.722216]Total energy: 20656605.64434094
[2022-03-21 10:50:11.524657]Total energy: 20652444.592027456
[2022-03-21 10:51:31.349151]Total energy: 20654020.275445543
[2022-03-21 10:52:45.857820]Total energy: 20668015.008207645
[2022-03-21 10:54:00.313710]Total energy: 20661889.487986013
[2022-03-21 10:55:15.987754]Total energy: 20660701.05676109
[2022-03-21 10:56:33.387171]Total energy: 20671411.49496539
[2022-03-21 10:57:50.062498]Total energy: 20669441.654001765
[2022-03-21 10:59:05.416594]Total energy: 20649877.914930202
[2022-03-21 11:00:20.338426]Total energy: 20656855.533973444
[2022-03-21 11:01:37.472667]Total energy: 20655380.1954994
[2022-03-21 11:02:52.833913]Total energy: 20656910.601441823
[2022-03-21 11:04:08.273971]Total energy: 20659244.031330828
[2022-03-21 11:05:21.466174]Total energy: 20659824.829227414
[2022-03-21 11:06:37.285582]Total energy: 20645135.175473977
[2022-03-21 11:07:50.625748]Total energy: 20657332.78179653
[2022-03-21 11:09:06.723757]Total energy: 20658582.13624676
[2022-03-21 11:10:29.926100]Total energy: 20643978.023949627
[2022-03-21 11:11:46.388652]Total energy: 20647063.760628108
[2022-03-21 11:13:01.841694]Total energy: 20641628.088279333
[2022-03-21 11:14:17.025741]Total energy: 20656429.003670614
[2022-03-21 11:15:30.391352]Total energy: 20653159.239784878
[2022-03-21 11:16:43.730637]Total energy: 20658707.019908994
[2022-03-21 11:18:00.180343]Total energy: 20650607.440242648
[2022-03-21 11:19:11.613714]Total energy: 20652679.68420023
[2022-03-21 11:20:29.673630]Total energy: 20658523.666761648
[2022-03-21 11:21:46.623426]Total energy: 20671294.973131184
[2022-03-21 11:23:02.572849]Total energy: 20666418.8741049
[2022-03-21 11:24:18.278721]Total energy: 20660023.15496305
[2022-03-21 11:25:33.166271]Total energy: 20664577.35188845
[2022-03-21 11:26:48.963898]Total energy: 20647073.541148394
[2022-03-21 11:28:02.758361]Total energy: 20652548.196706016
[2022-03-21 11:29:16.574301]Total energy: 20681825.494533814
[2022-03-21 11:30:32.934122]Total energy: 20664403.38001739
[2022-03-21 11:31:51.306393]Total energy: 20677095.6358038
[2022-03-21 11:33:06.530571]Total energy: 20659785.966901768
[2022-03-21 11:34:21.948204]Total energy: 20665318.49648044
[2022-03-21 11:35:38.381430]Total energy: 20665780.390961777
[2022-03-21 11:36:52.964044]Total energy: 20674114.229436785
[2022-03-21 11:38:07.257348]Total energy: 20662181.969046544
[2022-03-21 11:39:23.061922]Total energy: 20667082.2157686
[2022-03-21 11:40:39.043092]Total energy: 20688376.94602981
[2022-03-21 11:41:54.741544]Total energy: 20677839.39162966
