[2022-03-21 09:40:41.514145]Total energy: 55738406.84497045
[2022-03-21 09:42:04.563825]Total energy: 55526505.44498201
[2022-03-21 09:43:23.015805]Total energy: 55170242.32474409
[2022-03-21 09:44:36.702309]Total energy: 54985850.40684945
[2022-03-21 09:45:51.022644]Total energy: 54704304.11847319
[2022-03-21 09:47:04.568515]Total energy: 54936418.456082605
[2022-03-21 09:48:18.603135]Total energy: 54568877.89303983
[2022-03-21 09:49:32.684078]Total energy: 55215625.39960328
[2022-03-21 09:50:46.914983]Total energy: 54608170.63959988
[2022-03-21 09:52:02.747114]Total energy: 54605681.70744205
[2022-03-21 09:53:15.523274]Total energy: 54916526.58092607
[2022-03-21 09:54:31.773931]Total energy: 55375674.895027906
[2022-03-21 09:55:46.417354]Total energy: 54885383.139185615
[2022-03-21 09:57:02.163360]Total energy: 55029420.54978385
[2022-03-21 09:58:15.839676]Total energy: 54992507.57644707
[2022-03-21 09:59:29.207549]Total energy: 55334468.17195829
[2022-03-21 10:00:48.822986]Total energy: 55817638.41594923
[2022-03-21 10:02:11.353727]Total energy: 55658250.373433255
[2022-03-21 10:03:26.047614]Total energy: 54961644.39343821
[2022-03-21 10:04:39.094392]Total energy: 55383639.297123216
[2022-03-21 10:05:54.034684]Total energy: 54483934.25859628
[2022-03-21 10:07:08.400459]Total energy: 54366359.06250586
[2022-03-21 10:08:23.548901]Total energy: 53642202.75822242
[2022-03-21 10:09:38.496412]Total energy: 54013602.087368555
[2022-03-21 10:10:53.012734]Total energy: 53337998.146362655
[2022-03-21 10:12:07.118958]Total energy: 53336287.42175753
[2022-03-21 10:13:20.746098]Total energy: 53784424.25534945
[2022-03-21 10:14:38.738937]Total energy: 53019045.086378716
[2022-03-21 10:15:55.081773]Total energy: 53161152.30584127
[2022-03-21 10:17:10.293638]Total energy: 53417764.42550012
[2022-03-21 10:18:22.663071]Total energy: 54041719.56316368
[2022-03-21 10:19:36.743194]Total energy: 54421928.64999877
[2022-03-21 10:20:53.103368]Total energy: 54378942.668193415
[2022-03-21 10:22:07.492340]Total energy: 54713364.94367898
[2022-03-21 10:23:21.120845]Total energy: 53979593.26253818
[2022-03-21 10:24:34.638794]Total energy: 54003524.20321843
[2022-03-21 10:25:49.176715]Total energy: 54280999.764841706
[2022-03-21 10:27:04.828769]Total energy: 53703795.30037627
[2022-03-21 10:28:19.612758]Total energy: 53277044.40672586
[2022-03-21 10:29:34.579436]Total energy: 53247052.984038666
[2022-03-21 10:30:52.544335]Total energy: 53825678.89025922
[2022-03-21 10:32:15.531814]Total energy: 52870546.89929349
[2022-03-21 10:33:30.396294]Total energy: 52915618.83797425
[2022-03-21 10:34:44.942033]Total energy: 52977672.4665299
[2022-03-21 10:35:59.641814]Total energy: 52155136.20729941
[2022-03-21 10:37:13.594121]Total energy: 52290764.01867169
[2022-03-21 10:38:27.763502]Total energy: 52184177.20373546
[2022-03-21 10:39:40.490467]Total energy: 52847525.533137366
[2022-03-21 10:41:00.823196]Total energy: 53537384.31772322
[2022-03-21 10:42:24.822595]Total energy: 53991869.72700778
[2022-03-21 10:43:39.779424]Total energy: 53815991.10959534
[2022-03-21 10:44:53.509762]Total energy: 54349408.37261307
[2022-03-21 10:46:09.229249]Total energy: 53891971.685004056
[2022-03-21 10:47:24.485454]Total energy: 54196849.28726026
[2022-03-21 10:48:39.224068]Total energy: 53491312.03715577
[2022-03-21 10:49:54.492836]Total energy: 52945742.05479779
[2022-03-21 10:51:13.141831]Total energy: 53439541.90132225
[2022-03-21 10:52:27.492029]Total energy: 53099240.666437365
[2022-03-21 10:53:45.758426]Total energy: 53137866.16390938
[2022-03-21 10:55:02.131069]Total energy: 53608165.21782227
[2022-03-21 10:56:19.410475]Total energy: 53757270.675211065
[2022-03-21 10:57:35.610091]Total energy: 53380004.643638045
[2022-03-21 10:58:51.615190]Total energy: 53389076.26797939
[2022-03-21 11:00:06.814900]Total energy: 53890633.95201927
[2022-03-21 11:01:21.552731]Total energy: 54009948.64530419
[2022-03-21 11:02:36.027724]Total energy: 54520458.59365522
[2022-03-21 11:03:49.800620]Total energy: 54135129.59162852
[2022-03-21 11:05:04.643754]Total energy: 53438174.13717653
[2022-03-21 11:06:19.082785]Total energy: 54544754.53543081
[2022-03-21 11:07:34.696502]Total energy: 54542780.0396161
[2022-03-21 11:08:48.636609]Total energy: 54392271.72102841
[2022-03-21 11:10:02.069701]Total energy: 54129039.25485524
[2022-03-21 11:11:17.355586]Total energy: 53982085.36070092
[2022-03-21 11:12:33.100609]Total energy: 54245854.540870756
[2022-03-21 11:13:49.740798]Total energy: 53321299.21627969
[2022-03-21 11:15:06.043149]Total energy: 53653236.34621396
[2022-03-21 11:16:20.100341]Total energy: 52565442.98273163
[2022-03-21 11:17:34.435754]Total energy: 53577843.5467879
[2022-03-21 11:18:48.888885]Total energy: 53553277.20311924
[2022-03-21 11:20:05.516110]Total energy: 54025321.543397576
[2022-03-21 11:21:22.023567]Total energy: 53983882.81219995
[2022-03-21 11:22:37.096800]Total energy: 53614905.2866584
