[2022-03-21 09:34:37.735613]Total energy: 20703339.86544885
[2022-03-21 09:35:50.259484]Total energy: 20684229.319890082
[2022-03-21 09:37:00.592749]Total energy: 20681099.999733064
[2022-03-21 09:38:11.760657]Total energy: 20690100.55776648
[2022-03-21 09:39:22.854952]Total energy: 20692712.87951677
[2022-03-21 09:40:38.343945]Total energy: 20684781.124596957
[2022-03-21 09:41:52.033169]Total energy: 20697728.042068314
[2022-03-21 09:43:05.028259]Total energy: 20699463.83277687
[2022-03-21 09:44:16.415515]Total energy: 20688179.99827267
[2022-03-21 09:45:26.923202]Total energy: 20683525.364805408
[2022-03-21 09:46:36.903212]Total energy: 20689837.461799014
[2022-03-21 09:47:48.171517]Total energy: 20693536.930037484
[2022-03-21 09:49:00.187629]Total energy: 20696334.698978037
[2022-03-21 09:50:11.184560]Total energy: 20686447.115652036
[2022-03-21 09:51:25.237722]Total energy: 20690211.27478744
[2022-03-21 09:52:39.322412]Total energy: 20689198.278273724
[2022-03-21 09:53:50.769017]Total energy: 20685047.038395744
[2022-03-21 09:55:01.057952]Total energy: 20691651.574220046
[2022-03-21 09:56:10.005723]Total energy: 20693149.962343536
[2022-03-21 09:57:20.025732]Total energy: 20683851.54266022
[2022-03-21 09:58:32.641055]Total energy: 20694942.377295043
[2022-03-21 09:59:44.764332]Total energy: 20698783.40163647
[2022-03-21 10:00:58.877890]Total energy: 20695537.937969662
[2022-03-21 10:02:14.870445]Total energy: 20701214.494899265
[2022-03-21 10:03:31.077927]Total energy: 20678051.95720067
[2022-03-21 10:04:43.696064]Total energy: 20683570.64410757
[2022-03-21 10:05:57.980720]Total energy: 20696248.4216269
[2022-03-21 10:07:08.305849]Total energy: 20702645.27542103
[2022-03-21 10:08:20.305889]Total energy: 20686470.15267163
[2022-03-21 10:09:31.390093]Total energy: 20699562.907506965
[2022-03-21 10:10:41.594523]Total energy: 20706045.940329947
[2022-03-21 10:11:54.716204]Total energy: 20702060.64241658
[2022-03-21 10:13:09.367546]Total energy: 20693029.775329676
[2022-03-21 10:14:22.640696]Total energy: 20707540.250372607
[2022-03-21 10:15:34.722704]Total energy: 20699439.650429856
[2022-03-21 10:16:43.950266]Total energy: 20695533.496555515
[2022-03-21 10:17:57.364265]Total energy: 20693004.808706492
[2022-03-21 10:19:09.024008]Total energy: 20692822.91677713
[2022-03-21 10:20:20.499322]Total energy: 20695187.976550136
[2022-03-21 10:21:33.916297]Total energy: 20693573.220243916
[2022-03-21 10:22:45.618842]Total energy: 20705149.335694864
[2022-03-21 10:23:56.645299]Total energy: 20705359.008989453
[2022-03-21 10:25:09.504349]Total energy: 20702554.451538116
[2022-03-21 10:26:22.267460]Total energy: 20716386.762772396
[2022-03-21 10:27:31.722249]Total energy: 20711447.7571973
[2022-03-21 10:28:43.272826]Total energy: 20695314.361841228
[2022-03-21 10:29:55.848325]Total energy: 20700792.531146165
[2022-03-21 10:31:08.972243]Total energy: 20699063.620149113
[2022-03-21 10:32:24.577561]Total energy: 20694578.68643189
[2022-03-21 10:33:37.760454]Total energy: 20708188.745217923
[2022-03-21 10:34:48.717674]Total energy: 20701945.283105318
[2022-03-21 10:36:02.628451]Total energy: 20706048.527821142
[2022-03-21 10:37:16.459689]Total energy: 20701960.1194743
[2022-03-21 10:38:29.020884]Total energy: 20707618.6158644
[2022-03-21 10:39:42.400496]Total energy: 20706303.572600458
[2022-03-21 10:40:58.182571]Total energy: 20707703.51142389
[2022-03-21 10:42:17.677760]Total energy: 20702027.943973403
[2022-03-21 10:43:32.035732]Total energy: 20711316.61300653
[2022-03-21 10:44:45.732921]Total energy: 20704843.34122649
[2022-03-21 10:45:59.257354]Total energy: 20702901.25183278
[2022-03-21 10:47:11.633559]Total energy: 20704052.557031944
[2022-03-21 10:48:25.053479]Total energy: 20696055.91321863
[2022-03-21 10:49:36.216794]Total energy: 20703059.200540572
[2022-03-21 10:50:53.966233]Total energy: 20699340.27485784
[2022-03-21 10:52:16.480421]Total energy: 20705411.95103979
[2022-03-21 10:53:27.656808]Total energy: 20704309.2427821
[2022-03-21 10:54:43.050178]Total energy: 20713552.18494853
[2022-03-21 10:55:54.744763]Total energy: 20703119.12136572
[2022-03-21 10:57:09.753993]Total energy: 20705034.68927444
[2022-03-21 10:58:22.366908]Total energy: 20706613.678240675
[2022-03-21 10:59:35.824623]Total energy: 20705838.37150445
[2022-03-21 11:00:48.117925]Total energy: 20707571.66988892
[2022-03-21 11:02:05.692737]Total energy: 20711505.344284665
[2022-03-21 11:03:16.461868]Total energy: 20711700.3594251
[2022-03-21 11:04:27.704139]Total energy: 20706547.108103573
[2022-03-21 11:05:39.340856]Total energy: 20714926.73660463
[2022-03-21 11:06:51.241584]Total energy: 20706104.332758512
[2022-03-21 11:07:59.279090]Total energy: 20700021.264114987
[2022-03-21 11:09:13.001585]Total energy: 20707678.153305076
[2022-03-21 11:10:26.580344]Total energy: 20723697.65385068
[2022-03-21 11:11:43.445032]Total energy: 20715761.418186072
[2022-03-21 11:12:55.700583]Total energy: 20711284.86652505
[2022-03-21 11:14:07.245901]Total energy: 20706146.142526932
[2022-03-21 11:15:19.632957]Total energy: 20710637.224418942
[2022-03-21 11:16:31.259137]Total energy: 20699991.28950553
[2022-03-21 11:17:43.614928]Total energy: 20697679.863118865
[2022-03-21 11:18:53.447494]Total energy: 20710728.285662446
[2022-03-21 11:20:06.420511]Total energy: 20702668.760487817
[2022-03-21 11:21:19.973338]Total energy: 20697206.380874258
[2022-03-21 11:22:34.441625]Total energy: 20702494.31737756
[2022-03-21 11:23:47.359768]Total energy: 20712515.704851516
[2022-03-21 11:24:59.257143]Total energy: 20717737.995303318
[2022-03-21 11:26:12.206498]Total energy: 20713446.13985595
[2022-03-21 11:27:24.558846]Total energy: 20710510.680293057
[2022-03-21 11:28:37.562633]Total energy: 20702421.375481058
[2022-03-21 11:29:46.672653]Total energy: 20701474.172382597
[2022-03-21 11:31:01.804795]Total energy: 20709719.503014084
[2022-03-21 11:32:21.270733]Total energy: 20700795.41831185
[2022-03-21 11:33:36.633982]Total energy: 20701730.043732103
[2022-03-21 11:34:46.866190]Total energy: 20695689.93220952
[2022-03-21 11:35:59.631228]Total energy: 20692895.117851634
[2022-03-21 11:37:10.962820]Total energy: 20693318.599804565
[2022-03-21 11:38:22.907214]Total energy: 20701310.127991486
[2022-03-21 11:39:35.366902]Total energy: 20712014.276440747
[2022-03-21 11:40:50.045700]Total energy: 20706188.149078898
[2022-03-21 11:42:00.856667]Total energy: 20697504.00412236
[2022-03-21 11:43:12.905711]Total energy: 20695454.822856613
[2022-03-21 11:44:23.913324]Total energy: 20697505.712900575
[2022-03-21 11:45:35.496605]Total energy: 20685955.37085372
[2022-03-21 11:46:47.870350]Total energy: 20689480.278630305
[2022-03-21 11:47:57.127387]Total energy: 20702095.068619713
[2022-03-21 11:49:08.378106]Total energy: 20676814.94398953
[2022-03-21 11:50:21.441739]Total energy: 20701938.81493834
[2022-03-21 11:51:40.498337]Total energy: 20690560.688718572
[2022-03-21 11:52:54.825653]Total energy: 20690627.414790936
[2022-03-21 11:54:05.681729]Total energy: 20691512.10520571
[2022-03-21 11:55:20.837381]Total energy: 20692506.684099797
[2022-03-21 11:56:33.830040]Total energy: 20682768.91248452
[2022-03-21 11:57:48.477502]Total energy: 20688872.383453712
[2022-03-21 11:59:03.756764]Total energy: 20685957.88655791
[2022-03-21 12:00:21.188783]Total energy: 20690618.840263605
[2022-03-21 12:01:35.267192]Total energy: 20688753.842464335
[2022-03-21 12:02:47.069018]Total energy: 20686913.702666957
[2022-03-21 12:03:59.035753]Total energy: 20690643.31478252
[2022-03-21 12:05:11.942680]Total energy: 20679966.883636437
[2022-03-21 12:06:24.419888]Total energy: 20677793.42438885
[2022-03-21 12:07:35.984304]Total energy: 20683813.39834988
[2022-03-21 12:08:47.787037]Total energy: 20677734.81307302
[2022-03-21 12:10:00.797599]Total energy: 20675038.573533244
[2022-03-21 12:11:15.179393]Total energy: 20691636.021749232
[2022-03-21 12:12:28.698589]Total energy: 20688545.92871398
[2022-03-21 12:13:42.365657]Total energy: 20681838.143238284
[2022-03-21 12:14:55.966881]Total energy: 20685877.82379722
[2022-03-21 12:16:09.057473]Total energy: 20677855.807113312
[2022-03-21 12:17:19.836232]Total energy: 20681980.861320317
[2022-03-21 12:18:29.886863]Total energy: 20675554.231900156
[2022-03-21 12:19:43.469596]Total energy: 20682562.01311395
[2022-03-21 12:20:55.732237]Total energy: 20686474.1663243
[2022-03-21 12:22:10.641881]Total energy: 20683151.966848552
[2022-03-21 12:23:21.350442]Total energy: 20691134.22613998
[2022-03-21 12:24:33.962757]Total energy: 20687234.350902203
[2022-03-21 12:25:46.654372]Total energy: 20679678.99567698
[2022-03-21 12:26:56.979080]Total energy: 20695457.85893191
[2022-03-21 12:28:11.167781]Total energy: 20687968.83588519
[2022-03-21 12:29:25.548884]Total energy: 20686026.13695581
[2022-03-21 12:30:38.145010]Total energy: 20693846.347812463
[2022-03-21 12:31:50.961980]Total energy: 20695620.19458197
[2022-03-21 12:33:05.789381]Total energy: 20693536.572843388
[2022-03-21 12:34:14.936119]Total energy: 20689196.025567655
[2022-03-21 12:35:26.618498]Total energy: 20687871.177361004
[2022-03-21 12:36:39.612970]Total energy: 20684589.34686025
[2022-03-21 12:37:55.305393]Total energy: 20696516.58442222
[2022-03-21 12:39:08.240744]Total energy: 20687363.525169782
[2022-03-21 12:40:21.502204]Total energy: 20693015.775810014
[2022-03-21 12:41:35.863197]Total energy: 20691599.57203652
[2022-03-21 12:42:48.540025]Total energy: 20713582.380171552
