[2022-03-21 09:34:43.320116]Total energy: 20680551.74517663
[2022-03-21 09:35:59.648094]Total energy: 20695257.509991776
[2022-03-21 09:37:14.875564]Total energy: 20679975.70641332
[2022-03-21 09:38:30.557868]Total energy: 20683278.37442912
[2022-03-21 09:39:43.439121]Total energy: 20678631.14931508
[2022-03-21 09:41:00.271029]Total energy: 20690843.942791495
[2022-03-21 09:42:18.054007]Total energy: 20685316.361649115
[2022-03-21 09:43:34.579214]Total energy: 20682402.19965358
[2022-03-21 09:44:51.095821]Total energy: 20685562.40637754
[2022-03-21 09:46:07.745607]Total energy: 20677917.88331493
[2022-03-21 09:47:23.563827]Total energy: 20699088.82429334
[2022-03-21 09:48:37.329600]Total energy: 20680719.3294074
[2022-03-21 09:49:51.606712]Total energy: 20685335.2797862
[2022-03-21 09:51:10.499980]Total energy: 20676294.059582427
[2022-03-21 09:52:26.874359]Total energy: 20676346.456396054
[2022-03-21 09:53:43.453316]Total energy: 20689952.754318852
[2022-03-21 09:54:58.680382]Total energy: 20677961.957166154
[2022-03-21 09:56:13.702637]Total energy: 20690544.67673158
[2022-03-21 09:57:28.375945]Total energy: 20680284.327215765
[2022-03-21 09:58:43.039488]Total energy: 20683588.333198857
[2022-03-21 09:59:58.611044]Total energy: 20670460.397095848
[2022-03-21 10:01:12.708796]Total energy: 20674424.519242413
[2022-03-21 10:02:27.223565]Total energy: 20682589.898412216
[2022-03-21 10:03:44.727378]Total energy: 20686092.471943915
[2022-03-21 10:05:01.150819]Total energy: 20668147.466132406
[2022-03-21 10:06:20.047476]Total energy: 20681140.913190242
[2022-03-21 10:07:39.472098]Total energy: 20681782.468614645
[2022-03-21 10:08:56.697272]Total energy: 20675904.135035645
[2022-03-21 10:10:14.895109]Total energy: 20684194.00620076
[2022-03-21 10:11:33.014880]Total energy: 20682889.761454135
[2022-03-21 10:12:51.172519]Total energy: 20674820.873164486
[2022-03-21 10:14:06.947940]Total energy: 20672477.380046394
[2022-03-21 10:15:21.260206]Total energy: 20695623.947384477
[2022-03-21 10:16:36.608824]Total energy: 20687375.044848684
[2022-03-21 10:17:50.071168]Total energy: 20685170.50875813
[2022-03-21 10:19:05.281263]Total energy: 20685112.679351285
[2022-03-21 10:20:19.743240]Total energy: 20699177.34332783
[2022-03-21 10:21:32.904918]Total energy: 20677402.06815135
[2022-03-21 10:22:45.574071]Total energy: 20682074.83756836
[2022-03-21 10:23:56.503763]Total energy: 20674253.996395968
[2022-03-21 10:25:08.466442]Total energy: 20666424.406739227
