initial: 101 - diverse_no_blind_seed
[2022-04-10 17:03:57.106754]Total energy: 19382576.73293351
[2022-04-10 17:05:12.350777]Total energy: 19355006.831442013
[2022-04-10 17:06:27.974268]Total energy: 19382576.26488446
[2022-04-10 17:07:43.849154]Total energy: 19366196.942849502
[2022-04-10 17:08:59.674641]Total energy: 19361402.52482942
[2022-04-10 17:10:14.180403]Total energy: 19371846.425855882
[2022-04-10 17:11:36.036398]Total energy: 19396069.463897493
[2022-04-10 17:13:05.434294]Total energy: 19324523.72378962
[2022-04-10 17:14:38.646709]Total energy: 19352391.822913766
[2022-04-10 17:16:15.049849]Total energy: 19356650.711265247
[2022-04-10 17:17:55.445689]Total energy: 19345918.898756616
[2022-04-10 17:19:11.866623]Total energy: 19356668.48488632
[2022-04-10 17:20:44.266354]Total energy: 19403290.719933268
[2022-04-10 17:22:12.732079]Total energy: 19346520.092482213
[2022-04-10 17:23:37.012622]Total energy: 19356195.706215877
[2022-04-10 17:24:53.499396]Total energy: 19373900.822874304
[2022-04-10 17:26:07.881779]Total energy: 19386031.639404543
[2022-04-10 17:27:22.402261]Total energy: 19349971.25982453
[2022-04-10 17:28:36.646946]Total energy: 19335195.35529085
[2022-04-10 17:29:50.716750]Total energy: 19319236.23513544
[2022-04-10 17:31:32.275686]Total energy: 19352611.9958489
[2022-04-10 17:33:08.514093]Total energy: 19292425.998448785
[2022-04-10 17:34:38.855442]Total energy: 19358056.418411057
[2022-04-10 17:36:12.123350]Total energy: 19343395.930907916
[2022-04-10 17:37:45.757942]Total energy: 19390220.67849341
[2022-04-10 17:39:00.885996]Total energy: 19399363.52102621
[2022-04-10 17:40:14.263392]Total energy: 19351330.748833075
[2022-04-10 17:41:28.048407]Total energy: 19334404.48014001
[2022-04-10 17:42:42.012953]Total energy: 19406002.515572395
[2022-04-10 17:43:55.495462]Total energy: 19345184.666225042
[2022-04-10 17:45:09.108285]Total energy: 19322431.144280437
[2022-04-10 17:46:23.284196]Total energy: 19337900.93958823
[2022-04-10 17:47:38.087715]Total energy: 19392450.771917507
[2022-04-10 17:48:52.321247]Total energy: 19326159.10995821
[2022-04-10 17:50:06.142699]Total energy: 19318304.093034375
[2022-04-10 17:51:20.542725]Total energy: 19352879.392703354
[2022-04-10 17:52:34.671542]Total energy: 19314623.241164662
[2022-04-10 17:53:49.115775]Total energy: 19379567.2748223
[2022-04-10 17:55:04.031490]Total energy: 19380246.00433951
[2022-04-10 17:56:17.751818]Total energy: 19360464.931869116
[2022-04-10 17:57:31.697173]Total energy: 19334063.35449519
[2022-04-10 17:58:46.065650]Total energy: 19343688.126132477
[2022-04-10 18:00:00.378535]Total energy: 19374203.32425253
[2022-04-10 18:01:38.858973]Total energy: 19357018.495231528
[2022-04-10 18:03:26.789212]Total energy: 19345441.882239625
[2022-04-10 18:04:50.115084]Total energy: 19323654.649180364
[2022-04-10 18:06:04.554684]Total energy: 19367945.36922683
[2022-04-10 18:07:17.896685]Total energy: 19350632.112149943
[2022-04-10 18:08:32.059253]Total energy: 19344903.18484876
[2022-04-10 18:09:46.980611]Total energy: 19345647.210840236
[2022-04-10 18:11:28.993433]Total energy: 19377623.528341275
[2022-04-10 18:13:05.688054]Total energy: 19347569.299381193
[2022-04-10 18:14:46.567811]Total energy: 19364091.262299236
[2022-04-10 18:16:12.598771]Total energy: 19339587.80449885
[2022-04-10 18:17:27.423339]Total energy: 19376143.350203153
[2022-04-10 18:18:41.330673]Total energy: 19367208.67663636
[2022-04-10 18:19:54.980311]Total energy: 19350815.426978085
[2022-04-10 18:21:35.560559]Total energy: 19403922.105103113
[2022-04-10 18:23:16.434161]Total energy: 19320125.97289154
[2022-04-10 18:24:39.178501]Total energy: 19346085.35436815
[2022-04-10 18:25:53.943444]Total energy: 19370638.199629325
[2022-04-10 18:27:08.298649]Total energy: 19364643.537263248
[2022-04-10 18:28:23.692452]Total energy: 19351733.55129298
[2022-04-10 18:29:37.704864]Total energy: 19318460.79860141
[2022-04-10 18:31:04.309666]Total energy: 19374686.74319885
[2022-04-10 18:32:39.633027]Total energy: 19365991.76480187
[2022-04-10 18:34:06.485022]Total energy: 19349263.238336302
[2022-04-10 18:35:21.996073]Total energy: 19318015.45763526
[2022-04-10 18:36:37.518782]Total energy: 19324260.96820262
[2022-04-10 18:37:51.813732]Total energy: 19321025.19530746
[2022-04-10 18:39:06.675072]Total energy: 19342744.355487373
[2022-04-10 18:40:28.993092]Total energy: 19350842.64835861
[2022-04-10 18:42:39.468759]Total energy: 19348506.26818614
[2022-04-10 18:44:15.723073]Total energy: 19312909.493860073
[2022-04-10 18:45:46.188092]Total energy: 19296129.207489062
[2022-04-10 18:47:00.736002]Total energy: 19372834.411321513
[2022-04-10 18:48:14.450084]Total energy: 19348130.192525372
[2022-04-10 18:49:28.490092]Total energy: 19338360.555157024
[2022-04-10 18:51:08.724534]Total energy: 19327346.179041687
[2022-04-10 18:52:55.126311]Total energy: 19336940.721354432
[2022-04-10 18:54:19.656588]Total energy: 19345602.05873659
[2022-04-10 18:55:34.864706]Total energy: 19322615.124276273
[2022-04-10 18:56:48.569768]Total energy: 19319894.953224562
[2022-04-10 18:58:02.882900]Total energy: 19344927.609996065
[2022-04-10 18:59:18.441429]Total energy: 19349708.039426334
[2022-04-10 19:00:57.799924]Total energy: 19296770.43475712
[2022-04-10 19:02:51.133538]Total energy: 19327928.830095444
[2022-04-10 19:04:35.255417]Total energy: 19320521.73720397
[2022-04-10 19:06:06.982471]Total energy: 19340852.95372474
[2022-04-10 19:07:39.254036]Total energy: 19372605.015165452
[2022-04-10 19:09:12.537870]Total energy: 19307228.281440787
[2022-04-10 19:10:49.029581]Total energy: 19360109.296721112
[2022-04-10 19:12:13.632783]Total energy: 19324138.443916775
[2022-04-10 19:13:28.066083]Total energy: 19334440.087449547
[2022-04-10 19:14:42.251031]Total energy: 19367648.406437043
[2022-04-10 19:15:57.401093]Total energy: 19349853.907326963
[2022-04-10 19:17:11.459986]Total energy: 19313096.214599337
[2022-04-10 19:18:25.644204]Total energy: 19346124.915005058
[2022-04-10 19:19:39.377932]Total energy: 19338978.322129153
[2022-04-10 19:21:19.790325]Total energy: 19353897.269241896
[2022-04-10 19:23:01.158761]Total energy: 19326755.13516699
[2022-04-10 19:24:35.659759]Total energy: 19321977.514563575
[2022-04-10 19:26:12.450497]Total energy: 19345669.360043827
[2022-04-10 19:27:40.030762]Total energy: 19343696.074300736
[2022-04-10 19:28:57.423355]Total energy: 19332950.979157213
[2022-04-10 19:30:10.978468]Total energy: 19298966.347419266
[2022-04-10 19:31:25.152849]Total energy: 19311272.808373976
[2022-04-10 19:32:40.259154]Total energy: 19287109.720180806
[2022-04-10 19:33:54.604983]Total energy: 19365800.447398596
[2022-04-10 19:35:08.528573]Total energy: 19345830.39648313
[2022-04-10 19:36:22.139491]Total energy: 19352405.52218676
[2022-04-10 19:37:35.584301]Total energy: 19362729.2869599
[2022-04-10 19:38:50.415272]Total energy: 19338596.908867866
[2022-04-10 19:40:04.654312]Total energy: 19376132.662348513
[2022-04-10 19:41:28.111990]Total energy: 19384412.402858555
[2022-04-10 19:42:52.830647]Total energy: 19345727.837966636
[2022-04-10 19:44:21.853507]Total energy: 19350983.338935763
[2022-04-10 19:45:50.575435]Total energy: 19392235.1247339
[2022-04-10 19:47:19.353577]Total energy: 19381955.21980293
[2022-04-10 19:48:49.395581]Total energy: 19352547.205997385
[2022-04-10 19:50:22.011473]Total energy: 19379095.143417574
[2022-04-10 19:51:43.072964]Total energy: 19324116.687756177
[2022-04-10 19:52:56.815557]Total energy: 19345567.86683122
[2022-04-10 19:54:10.679197]Total energy: 19368463.750163734
[2022-04-10 19:55:25.368549]Total energy: 19404110.00177059
[2022-04-10 19:56:38.992286]Total energy: 19351228.126595028
[2022-04-10 19:57:53.314270]Total energy: 19348497.9546279
[2022-04-10 19:59:06.979768]Total energy: 19379764.79293993
[2022-04-10 20:00:25.506627]Total energy: 19363837.89760759
[2022-04-10 20:01:48.271977]Total energy: 19357308.569033626
[2022-04-10 20:03:02.945814]Total energy: 19339062.86109672
[2022-04-10 20:04:16.742067]Total energy: 19355061.152408414
[2022-04-10 20:05:30.262601]Total energy: 19376827.694233697
[2022-04-10 20:06:44.467808]Total energy: 19334462.345077287
[2022-04-10 20:07:59.156772]Total energy: 19335727.971512854
[2022-04-10 20:09:13.421757]Total energy: 19376907.689982112
[2022-04-10 20:11:19.256705]Total energy: 19400864.297917645
[2022-04-10 20:13:06.235954]Total energy: 19376706.635695696
[2022-04-10 20:14:42.073650]Total energy: 19332756.04965802
[2022-04-10 20:16:03.351569]Total energy: 19367151.111015555
[2022-04-10 20:17:19.875562]Total energy: 19378892.58756331
[2022-04-10 20:18:34.052060]Total energy: 19332172.217902888
[2022-04-10 20:19:48.621277]Total energy: 19399176.246803
[2022-04-10 20:21:40.675477]Total energy: 19351607.52915783
[2022-04-10 20:23:24.067206]Total energy: 19371674.265515592
[2022-04-10 20:24:54.833321]Total energy: 19418101.909079753
[2022-04-10 20:26:22.003685]Total energy: 19321437.73105215
[2022-04-10 20:27:36.231059]Total energy: 19377351.052469455
[2022-04-10 20:28:50.444730]Total energy: 19388157.24577148
[2022-04-10 20:30:06.251910]Total energy: 19361873.71373542
[2022-04-10 20:31:41.486469]Total energy: 19340701.419477396
[2022-04-10 20:33:11.826813]Total energy: 19388096.211502098
[2022-04-10 20:34:39.341432]Total energy: 19417683.192983925
[2022-04-10 20:36:01.608211]Total energy: 19377135.523556273
[2022-04-10 20:37:17.904518]Total energy: 19349564.37012243
[2022-04-10 20:38:32.179090]Total energy: 19349937.17032785
[2022-04-10 20:39:46.129672]Total energy: 19369407.397999838
[2022-04-10 20:41:13.664480]Total energy: 19336635.589951683
[2022-04-10 20:42:41.118102]Total energy: 19340486.69568214
[2022-04-10 20:43:57.241611]Total energy: 19395113.354645785
[2022-04-10 20:45:11.750670]Total energy: 19358459.895661786
[2022-04-10 20:46:25.996159]Total energy: 19361736.205979582
[2022-04-10 20:47:40.293800]Total energy: 19345704.671240278
[2022-04-10 20:48:55.436704]Total energy: 19326007.376113642
[2022-04-10 20:50:09.727862]Total energy: 19369983.44010416
[2022-04-10 20:51:47.764552]Total energy: 19397105.859034404
[2022-04-10 20:53:33.802009]Total energy: 19383924.953409232
[2022-04-10 20:54:59.311139]Total energy: 19298910.944674764
[2022-04-10 20:56:27.635566]Total energy: 19327416.93327827
[2022-04-10 20:58:03.651676]Total energy: 19350217.200194597
[2022-04-10 20:59:28.783084]Total energy: 19311747.389881045
[2022-04-10 21:01:14.436247]Total energy: 19343453.376974117
[2022-04-10 21:02:56.531954]Total energy: 19321908.00770843
[2022-04-10 21:04:27.778494]Total energy: 19336802.65585631
[2022-04-10 21:05:59.911554]Total energy: 19315411.018808227
[2022-04-10 21:07:30.132037]Total energy: 19315678.16484289
[2022-04-10 21:08:52.719566]Total energy: 19353371.393071588
[2022-04-10 21:10:10.288358]Total energy: 19343287.170691717
[2022-04-10 21:11:49.689858]Total energy: 19354821.83159416
[2022-04-10 21:13:36.167007]Total energy: 19336082.92626363
[2022-04-10 21:14:52.154792]Total energy: 19352877.395054985
[2022-04-10 21:16:06.275412]Total energy: 19354281.41487551
[2022-04-10 21:17:23.978110]Total energy: 19342731.79605269
[2022-04-10 21:18:40.028580]Total energy: 19336193.62777793
[2022-04-10 21:19:55.966947]Total energy: 19370892.003796957
[2022-04-10 21:21:32.913761]Total energy: 19340390.27656918
[2022-04-10 21:23:11.282819]Total energy: 19326329.52264306
[2022-04-10 21:24:38.056073]Total energy: 19341040.833525095
[2022-04-10 21:26:07.397452]Total energy: 19297747.81972748
[2022-04-10 21:27:38.021606]Total energy: 19334543.35351104
[2022-04-10 21:29:00.858477]Total energy: 19316493.334319297
[2022-04-10 21:30:16.406853]Total energy: 19336873.87597839
[2022-04-10 21:31:30.479977]Total energy: 19326124.09611851
[2022-04-10 21:32:46.143462]Total energy: 19355105.92385513
[2022-04-10 21:34:00.014702]Total energy: 19340892.034162972
[2022-04-10 21:35:14.857560]Total energy: 19323154.968921334
[2022-04-10 21:36:29.937281]Total energy: 19355331.118772514
[2022-04-10 21:37:44.033920]Total energy: 19288970.388593744
[2022-04-10 21:38:58.034975]Total energy: 19332964.423760682
[2022-04-10 21:40:13.098814]Total energy: 19327615.700600952
[2022-04-10 21:41:45.325453]Total energy: 19305131.546417296
[2022-04-10 21:43:19.236078]Total energy: 19349915.255480804
[2022-04-10 21:44:47.734712]Total energy: 19360036.386761386
[2022-04-10 21:46:05.544390]Total energy: 19312186.62571989
[2022-04-10 21:47:20.207435]Total energy: 19390300.24460996
[2022-04-10 21:48:35.676335]Total energy: 19345131.090901013
[2022-04-10 21:49:49.960769]Total energy: 19356557.08452766
[2022-04-10 21:51:25.013965]Total energy: 19333734.089550734
[2022-04-10 21:53:02.290608]Total energy: 19324542.538987402
[2022-04-10 21:54:16.431504]Total energy: 19369595.5559251
[2022-04-10 21:55:30.497028]Total energy: 19330784.168170206
[2022-04-10 21:56:44.961371]Total energy: 19365154.293541025
[2022-04-10 21:57:59.403247]Total energy: 19316669.392988134
[2022-04-10 21:59:13.738302]Total energy: 19304624.004992716
[2022-04-10 22:00:48.054654]Total energy: 19331073.500767466
[2022-04-10 22:02:24.845174]Total energy: 19285606.96950803
[2022-04-10 22:03:52.994533]Total energy: 19365745.822972354
[2022-04-10 22:05:24.411091]Total energy: 19371041.609518413
[2022-04-10 22:06:57.146062]Total energy: 19327219.671423312
[2022-04-10 22:08:19.306424]Total energy: 19361282.833273098
[2022-04-10 22:09:35.395865]Total energy: 19346944.884389807
[2022-04-10 22:11:10.061638]Total energy: 19345170.259487312
[2022-04-10 22:12:42.655572]Total energy: 19343575.195885748
[2022-04-10 22:14:08.998582]Total energy: 19333810.03162512
[2022-04-10 22:15:31.624867]Total energy: 19346808.373711936
[2022-04-10 22:16:46.698876]Total energy: 19353604.579034958
[2022-04-10 22:18:00.941558]Total energy: 19375663.079281453
[2022-04-10 22:19:15.438383]Total energy: 19365780.47246992
[2022-04-10 22:20:41.274731]Total energy: 19336000.236141294
[2022-04-10 22:22:03.377169]Total energy: 19341055.3233064
[2022-04-10 22:23:17.064981]Total energy: 19356940.82012667
[2022-04-10 22:24:31.314628]Total energy: 19345388.850921135
[2022-04-10 22:25:46.767610]Total energy: 19332091.690051522
[2022-04-10 22:27:01.229757]Total energy: 19344348.678752474
[2022-04-10 22:28:15.354660]Total energy: 19344922.725549445
[2022-04-10 22:29:30.879574]Total energy: 19357279.251862258
[2022-04-10 22:30:45.814176]Total energy: 19364321.49428795
[2022-04-10 22:32:01.624680]Total energy: 19370908.01055769
[2022-04-10 22:33:16.396732]Total energy: 19337107.341435432
[2022-04-10 22:34:31.319262]Total energy: 19369052.06525519
[2022-04-10 22:35:45.335095]Total energy: 19349698.732459757
[2022-04-10 22:37:00.250183]Total energy: 19363122.70444574
[2022-04-10 22:38:15.387010]Total energy: 19364773.040342033
[2022-04-10 22:39:30.462543]Total energy: 19363788.732863657
[2022-04-10 22:41:17.582187]Total energy: 19382707.667624693
[2022-04-10 22:43:18.826260]Total energy: 19371154.429361276
[2022-04-10 22:44:41.325465]Total energy: 19350997.12963245
[2022-04-10 22:45:56.006201]Total energy: 19334788.066529546
[2022-04-10 22:47:14.338613]Total energy: 19336271.19637221
[2022-04-10 22:48:29.722512]Total energy: 19366168.396363247
[2022-04-10 22:49:44.282844]Total energy: 19329419.212998938
[2022-04-10 22:51:19.486304]Total energy: 19341572.49316214
[2022-04-10 22:52:44.935971]Total energy: 19372395.82801083
[2022-04-10 22:54:15.402546]Total energy: 19374191.06346998
[2022-04-10 22:55:47.671802]Total energy: 19356410.102885067
[2022-04-10 22:57:08.681821]Total energy: 19342838.312700804
[2022-04-10 22:58:22.650998]Total energy: 19367316.72098629
[2022-04-10 22:59:39.318643]Total energy: 19373491.526207305
[2022-04-10 23:01:18.545332]Total energy: 19367741.137316898
[2022-04-10 23:02:36.830412]Total energy: 19370828.12053013
[2022-04-10 23:03:51.179584]Total energy: 19353320.179132238
[2022-04-10 23:05:04.737771]Total energy: 19355695.774226993
[2022-04-10 23:06:20.574737]Total energy: 19325300.433967676
[2022-04-10 23:07:39.656787]Total energy: 19351103.528217245
[2022-04-10 23:08:54.878892]Total energy: 19352596.40649711
[2022-04-10 23:10:08.764390]Total energy: 19373049.81744991
[2022-04-10 23:11:41.981095]Total energy: 19372036.52262501
[2022-04-10 23:13:21.831387]Total energy: 19353117.87773515
[2022-04-10 23:14:44.155596]Total energy: 19365511.4047282
[2022-04-10 23:15:58.412686]Total energy: 19343851.915717475
[2022-04-10 23:17:12.330020]Total energy: 19373307.66232267
[2022-04-10 23:18:26.426592]Total energy: 19339156.378014144
[2022-04-10 23:19:41.402517]Total energy: 19331240.99734968
[2022-04-10 23:21:18.428932]Total energy: 19326292.89829961
[2022-04-10 23:22:44.753990]Total energy: 19345291.18066035
[2022-04-10 23:23:58.255663]Total energy: 19349168.636722714
[2022-04-10 23:25:12.254681]Total energy: 19347978.89336632
[2022-04-10 23:26:32.572215]Total energy: 19365447.006160937
[2022-04-10 23:27:47.246590]Total energy: 19340348.59129965
[2022-04-10 23:29:01.950633]Total energy: 19309749.65042238
[2022-04-10 23:30:16.102784]Total energy: 19322331.691015422
[2022-04-10 23:31:31.337594]Total energy: 19342574.53191504
[2022-04-10 23:32:46.208817]Total energy: 19344916.085392974
[2022-04-10 23:33:59.653760]Total energy: 19310896.07285896
[2022-04-10 23:35:14.901883]Total energy: 19343353.28732386
[2022-04-10 23:36:28.607609]Total energy: 19313930.902941864
[2022-04-10 23:37:43.368636]Total energy: 19317992.55205157
[2022-04-10 23:38:57.125652]Total energy: 19358927.13498681
[2022-04-10 23:40:10.857328]Total energy: 19326994.058985922
[2022-04-10 23:41:31.235111]Total energy: 19336482.841557402
[2022-04-10 23:42:47.282064]Total energy: 19339775.818575352
[2022-04-10 23:44:01.532744]Total energy: 19337793.474357862
[2022-04-10 23:45:14.857523]Total energy: 19333967.13318186
[2022-04-10 23:46:30.154599]Total energy: 19355650.150233828
[2022-04-10 23:47:45.495637]Total energy: 19355142.09721577
[2022-04-10 23:48:59.494236]Total energy: 19365437.440112326
[2022-04-10 23:50:13.657779]Total energy: 19332096.26567894
[2022-04-10 23:51:33.472568]Total energy: 19355549.23371751
[2022-04-10 23:53:01.184652]Total energy: 19338513.28518018
[2022-04-10 23:54:21.566448]Total energy: 19351261.88459642
[2022-04-10 23:55:35.503154]Total energy: 19363676.438473742
[2022-04-10 23:56:48.928064]Total energy: 19327449.220875613
[2022-04-10 23:58:04.484441]Total energy: 19322517.88120523
[2022-04-10 23:59:19.249500]Total energy: 19345312.045401394
[2022-04-11 00:01:02.223061]Total energy: 19343604.365632325
[2022-04-11 00:02:36.040066]Total energy: 19360205.835112683
[2022-04-11 00:03:54.980865]Total energy: 19371420.632711947
[2022-04-11 00:05:09.614258]Total energy: 19324517.54899111
[2022-04-11 00:06:25.083590]Total energy: 19339682.612957444
[2022-04-11 00:07:39.331097]Total energy: 19332174.969641432
[2022-04-11 00:08:53.551288]Total energy: 19315250.43049469
[2022-04-11 00:10:07.630579]Total energy: 19332392.731000658
[2022-04-11 00:11:41.730326]Total energy: 19361241.436864052
[2022-04-11 00:13:06.014928]Total energy: 19361521.29510939
[2022-04-11 00:14:20.055972]Total energy: 19320087.293127682
[2022-04-11 00:15:35.853434]Total energy: 19344666.106750537
[2022-04-11 00:16:49.973789]Total energy: 19347505.834666904
[2022-04-11 00:18:04.262423]Total energy: 19353775.410677727
[2022-04-11 00:19:17.913770]Total energy: 19332920.163220532
[2022-04-11 00:20:38.137678]Total energy: 19364804.908407874
[2022-04-11 00:22:06.521798]Total energy: 19349082.173942927
[2022-04-11 00:23:27.520633]Total energy: 19361340.192694224
[2022-04-11 00:24:42.165592]Total energy: 19337240.565708235
[2022-04-11 00:25:56.834239]Total energy: 19341302.51381993
[2022-04-11 00:27:11.710830]Total energy: 19357174.241979007
[2022-04-11 00:28:26.184333]Total energy: 19344080.441575855
[2022-04-11 00:29:42.288167]Total energy: 19323542.291592292
[2022-04-11 00:31:15.673083]Total energy: 19305709.797699858
[2022-04-11 00:32:33.585751]Total energy: 19335740.52694531
[2022-04-11 00:33:48.006659]Total energy: 19352191.89539505
[2022-04-11 00:35:02.288694]Total energy: 19350390.848418888
[2022-04-11 00:36:16.018139]Total energy: 19344970.97378581
[2022-04-11 00:37:29.469786]Total energy: 19332455.70773909
[2022-04-11 00:38:45.884677]Total energy: 19355375.669943046
[2022-04-11 00:40:01.338426]Total energy: 19317249.252195384
[2022-04-11 00:41:20.565081]Total energy: 19326610.637148328
[2022-04-11 00:42:35.635244]Total energy: 19371478.653942235
[2022-04-11 00:43:50.781521]Total energy: 19338804.083399057
[2022-04-11 00:45:05.286593]Total energy: 19339202.138233695
[2022-04-11 00:46:19.211863]Total energy: 19350734.056057464
[2022-04-11 00:47:33.038329]Total energy: 19375217.412118368
[2022-04-11 00:48:47.163098]Total energy: 19324378.033332285
[2022-04-11 00:50:01.532069]Total energy: 19319372.624079127
[2022-04-11 00:51:16.226445]Total energy: 19352299.039748028
[2022-04-11 00:52:30.799361]Total energy: 19339724.221891265
[2022-04-11 00:53:47.335456]Total energy: 19329454.00470413
[2022-04-11 00:55:02.414311]Total energy: 19321520.9599265
[2022-04-11 00:56:16.567691]Total energy: 19347032.545348786
[2022-04-11 00:57:32.108457]Total energy: 19323749.575429343
[2022-04-11 00:58:46.244620]Total energy: 19317150.874260783
[2022-04-11 00:59:59.966292]Total energy: 19326468.192275364
[2022-04-11 01:01:35.171599]Total energy: 19307735.38562249
[2022-04-11 01:02:58.089188]Total energy: 19357283.18257191
[2022-04-11 01:04:14.350095]Total energy: 19341542.11929365
[2022-04-11 01:05:27.982455]Total energy: 19351797.009399343
[2022-04-11 01:06:43.107280]Total energy: 19345703.741896853
[2022-04-11 01:07:57.703010]Total energy: 19356584.821455758
[2022-04-11 01:09:11.904922]Total energy: 19338425.28722332
[2022-04-11 01:10:35.235541]Total energy: 19362475.68817215
[2022-04-11 01:11:56.292945]Total energy: 19368962.342555843
[2022-04-11 01:13:11.102793]Total energy: 19339304.273688544
[2022-04-11 01:14:26.583359]Total energy: 19359942.533301987
[2022-04-11 01:15:39.689702]Total energy: 19343117.0096986
[2022-04-11 01:16:53.622222]Total energy: 19307033.10060948
[2022-04-11 01:18:12.797619]Total energy: 19352942.725885898
[2022-04-11 01:19:27.415097]Total energy: 19342379.966785725
[2022-04-11 01:20:41.297674]Total energy: 19357893.98993749
[2022-04-11 01:22:00.011035]Total energy: 19359939.539555423
[2022-04-11 01:23:14.159514]Total energy: 19318926.93640666
[2022-04-11 01:24:28.122778]Total energy: 19333356.15288015
[2022-04-11 01:25:44.141795]Total energy: 19308545.997177027
[2022-04-11 01:26:58.683438]Total energy: 19326727.36638589
[2022-04-11 01:28:13.424010]Total energy: 19325030.84955799
[2022-04-11 01:29:28.926448]Total energy: 19300417.62544882
[2022-04-11 01:31:01.237460]Total energy: 19324259.448166467
[2022-04-11 01:32:38.118826]Total energy: 19340137.75528249
[2022-04-11 01:33:58.029080]Total energy: 19322400.550646007
[2022-04-11 01:35:12.505001]Total energy: 19321638.09687971
[2022-04-11 01:36:26.858136]Total energy: 19332505.52488552
[2022-04-11 01:37:40.641323]Total energy: 19340806.75078187
[2022-04-11 01:38:55.184733]Total energy: 19343023.928914536
[2022-04-11 01:40:20.274916]Total energy: 19339564.34698949
[2022-04-11 01:42:08.141319]Total energy: 19330802.070601057
[2022-04-11 01:43:43.067717]Total energy: 19332972.1557402
[2022-04-11 01:45:12.249849]Total energy: 19341452.019213952
[2022-04-11 01:46:50.030966]Total energy: 19323354.940722987
[2022-04-11 01:48:16.410882]Total energy: 19320838.786312036
[2022-04-11 01:49:30.472279]Total energy: 19346643.49554991
[2022-04-11 01:50:50.875093]Total energy: 19332636.55616863
[2022-04-11 01:52:18.667642]Total energy: 19308423.07718464
[2022-04-11 01:53:40.400806]Total energy: 19316575.435650706
[2022-04-11 01:54:54.634380]Total energy: 19316730.69775159
[2022-04-11 01:56:06.146959]Total energy: 19304963.849214807
[2022-04-11 01:57:16.969542]Total energy: 19342845.579745788
[2022-04-11 01:58:31.408490]Total energy: 19293223.51403274
[2022-04-11 01:59:42.822274]Total energy: 19345485.227546882
[2022-04-11 02:01:00.576833]Total energy: 19325398.0717925
[2022-04-11 02:02:18.029550]Total energy: 19330859.738294113
[2022-04-11 02:03:28.681617]Total energy: 19342565.380396042
[2022-04-11 02:04:43.041761]Total energy: 19327243.55226316
[2022-04-11 02:05:55.427653]Total energy: 19317594.906363554
[2022-04-11 02:07:06.203791]Total energy: 19336339.395572755
[2022-04-11 02:08:18.608814]Total energy: 19324664.057775807
[2022-04-11 02:09:30.538744]Total energy: 19318991.665924747
[2022-04-11 02:10:51.829195]Total energy: 19310119.752414163
[2022-04-11 02:12:05.559955]Total energy: 19323193.685639158
[2022-04-11 02:13:27.984025]Total energy: 19307869.954323314
[2022-04-11 02:14:40.502771]Total energy: 19311824.60843023
[2022-04-11 02:15:53.527699]Total energy: 19344389.89961127
[2022-04-11 02:17:08.313526]Total energy: 19313742.083245754
[2022-04-11 02:18:21.615074]Total energy: 19332611.019944172
[2022-04-11 02:19:33.063093]Total energy: 19336444.2089578
[2022-04-11 02:20:43.660628]Total energy: 19313996.41613236
[2022-04-11 02:21:55.414745]Total energy: 19329646.900620908
[2022-04-11 02:23:07.128849]Total energy: 19347075.648377135
[2022-04-11 02:24:19.558160]Total energy: 19319342.283864323
[2022-04-11 02:25:30.384506]Total energy: 19323698.00259575
[2022-04-11 02:26:44.488152]Total energy: 19318315.051733874
[2022-04-11 02:27:56.894360]Total energy: 19301702.925205436
[2022-04-11 02:29:07.842779]Total energy: 19323320.353193507
[2022-04-11 02:30:18.673082]Total energy: 19302404.82449739
[2022-04-11 02:31:33.558175]Total energy: 19323196.440457862
[2022-04-11 02:32:43.903847]Total energy: 19329790.288883556
[2022-04-11 02:33:54.905971]Total energy: 19339453.94259307
[2022-04-11 02:35:05.815709]Total energy: 19324879.544758186
[2022-04-11 02:36:19.117368]Total energy: 19328738.410575196
[2022-04-11 02:37:32.402736]Total energy: 19329429.47210559
[2022-04-11 02:38:43.589165]Total energy: 19314083.171546884
[2022-04-11 02:39:54.811677]Total energy: 19337840.154931333
[2022-04-11 02:41:26.624125]Total energy: 19333000.15164295
[2022-04-11 02:43:02.710434]Total energy: 19360169.616577126
[2022-04-11 02:44:31.415710]Total energy: 19323020.539585557
[2022-04-11 02:45:57.848075]Total energy: 19338070.870260812
[2022-04-11 02:47:20.442419]Total energy: 19328479.420481898
[2022-04-11 02:48:36.784628]Total energy: 19330605.209858574
[2022-04-11 02:49:50.141152]Total energy: 19313365.275235496
[2022-04-11 02:51:02.123124]Total energy: 19310429.57051749
[2022-04-11 02:52:13.597711]Total energy: 19338559.658915747
[2022-04-11 02:53:25.597004]Total energy: 19317168.99171601
[2022-04-11 02:54:38.237741]Total energy: 19328342.488180768
[2022-04-11 02:55:50.825593]Total energy: 19333292.614038628
[2022-04-11 02:57:01.406158]Total energy: 19331026.67633971
[2022-04-11 02:58:12.119686]Total energy: 19331153.73667795
[2022-04-11 02:59:23.584135]Total energy: 19326393.333271015
[2022-04-11 03:00:49.858107]Total energy: 19338672.07697077
[2022-04-11 03:02:08.424337]Total energy: 19330308.597248085
[2022-04-11 03:03:20.617299]Total energy: 19351036.723420102
[2022-04-11 03:04:31.453855]Total energy: 19316244.457160518
[2022-04-11 03:05:44.211602]Total energy: 19312664.59660168
[2022-04-11 03:06:59.099399]Total energy: 19315005.917058054
[2022-04-11 03:08:10.088384]Total energy: 19349539.586977035
