initial: 111 - diverse_no_blind_seed
[2022-04-10 09:05:46.258386]Total energy: 17484132.86497684
[2022-04-10 09:07:02.302650]Total energy: 17458633.49345933
[2022-04-10 09:08:16.958119]Total energy: 17460962.153621655
[2022-04-10 09:09:31.906942]Total energy: 17449927.520312555
[2022-04-10 09:10:58.621228]Total energy: 17466697.326455772
[2022-04-10 09:12:31.710144]Total energy: 17417388.947486892
[2022-04-10 09:13:54.139871]Total energy: 17441273.792517178
[2022-04-10 09:15:09.651870]Total energy: 17449441.845248904
[2022-04-10 09:16:24.759287]Total energy: 17456803.55852614
[2022-04-10 09:17:40.512919]Total energy: 17464654.973957546
[2022-04-10 09:18:54.882241]Total energy: 17411159.97395413
[2022-04-10 09:20:09.853117]Total energy: 17485950.91518952
[2022-04-10 09:21:27.865692]Total energy: 17443925.36507022
[2022-04-10 09:22:45.907046]Total energy: 17420160.96965792
[2022-04-10 09:24:00.181963]Total energy: 17459055.055166297
[2022-04-10 09:25:17.886814]Total energy: 17451776.81209999
[2022-04-10 09:26:34.081385]Total energy: 17469339.107451994
[2022-04-10 09:27:48.801717]Total energy: 17472469.29563869
[2022-04-10 09:29:03.522236]Total energy: 17440083.27526578
[2022-04-10 09:30:18.131901]Total energy: 17448484.044226393
[2022-04-10 09:31:37.998717]Total energy: 17488724.89040489
[2022-04-10 09:32:55.700872]Total energy: 17414141.560663436
[2022-04-10 09:34:09.462466]Total energy: 17507341.91388197
[2022-04-10 09:35:23.378316]Total energy: 17417819.247961313
[2022-04-10 09:36:39.205515]Total energy: 17448914.831269186
[2022-04-10 09:37:54.752679]Total energy: 17462103.57198555
[2022-04-10 09:39:11.349761]Total energy: 17429055.83161301
[2022-04-10 09:40:40.263607]Total energy: 17418401.14924841
[2022-04-10 09:41:55.760063]Total energy: 17455822.920992315
[2022-04-10 09:43:11.466478]Total energy: 17422793.64501
[2022-04-10 09:44:26.059254]Total energy: 17430212.382195264
[2022-04-10 09:45:39.998012]Total energy: 17443783.6070957
[2022-04-10 09:46:54.995500]Total energy: 17485354.63721325
[2022-04-10 09:48:09.794140]Total energy: 17449830.11405446
[2022-04-10 09:49:23.867470]Total energy: 17451200.978894684
[2022-04-10 09:50:45.772814]Total energy: 17435307.770787615
[2022-04-10 09:52:16.394249]Total energy: 17463101.068804633
[2022-04-10 09:53:43.700924]Total energy: 17452742.63572989
[2022-04-10 09:55:11.916637]Total energy: 17493810.99986255
[2022-04-10 09:56:42.107861]Total energy: 17423610.458423432
[2022-04-10 09:58:03.652382]Total energy: 17440471.317068238
[2022-04-10 09:59:18.713464]Total energy: 17409096.219248448
[2022-04-10 10:00:44.886232]Total energy: 17483721.40420611
[2022-04-10 10:02:26.366558]Total energy: 17467614.709867384
[2022-04-10 10:03:55.922803]Total energy: 17430670.454242706
[2022-04-10 10:05:11.000952]Total energy: 17427688.335950553
[2022-04-10 10:06:28.006662]Total energy: 17445852.63526261
[2022-04-10 10:07:44.527201]Total energy: 17451459.054745454
[2022-04-10 10:08:58.016235]Total energy: 17445716.541278534
[2022-04-10 10:10:12.886605]Total energy: 17480226.44666734
[2022-04-10 10:11:27.109872]Total energy: 17449316.88241157
[2022-04-10 10:12:43.133555]Total energy: 17395360.917444415
[2022-04-10 10:13:58.478158]Total energy: 17460594.530150518
[2022-04-10 10:15:18.809623]Total energy: 17436614.186974466
[2022-04-10 10:16:33.613195]Total energy: 17419753.109702196
[2022-04-10 10:17:48.941312]Total energy: 17403446.18070973
[2022-04-10 10:19:10.504360]Total energy: 17422704.26342238
[2022-04-10 10:20:32.959091]Total energy: 17423778.489517324
[2022-04-10 10:22:06.619063]Total energy: 17408680.32135186
[2022-04-10 10:23:37.974266]Total energy: 17369126.55120271
[2022-04-10 10:25:17.552899]Total energy: 17389640.52623862
[2022-04-10 10:26:40.909302]Total energy: 17426158.95209416
[2022-04-10 10:27:55.907084]Total energy: 17427642.302389838
[2022-04-10 10:29:11.413438]Total energy: 17428175.785942327
[2022-04-10 10:30:30.696018]Total energy: 17429090.73352089
[2022-04-10 10:31:47.934138]Total energy: 17403303.646226086
[2022-04-10 10:33:02.633358]Total energy: 17411877.79492217
[2022-04-10 10:34:17.711676]Total energy: 17457872.057424583
[2022-04-10 10:35:33.164684]Total energy: 17411604.605602354
[2022-04-10 10:36:49.151145]Total energy: 17464495.568594098
[2022-04-10 10:38:05.372336]Total energy: 17413676.820837345
[2022-04-10 10:39:21.121310]Total energy: 17451717.009100668
[2022-04-10 10:40:36.971274]Total energy: 17414766.369146697
[2022-04-10 10:41:51.885308]Total energy: 17473967.916298535
[2022-04-10 10:43:07.507484]Total energy: 17487872.473857597
[2022-04-10 10:44:23.262888]Total energy: 17460402.386150543
[2022-04-10 10:45:40.544230]Total energy: 17430835.344460543
[2022-04-10 10:46:55.768222]Total energy: 17430899.303759787
[2022-04-10 10:48:11.404202]Total energy: 17419532.30546443
[2022-04-10 10:49:26.282750]Total energy: 17409510.61429071
[2022-04-10 10:51:05.415845]Total energy: 17426234.405060537
[2022-04-10 10:52:59.391716]Total energy: 17404981.729638316
[2022-04-10 10:54:29.435381]Total energy: 17395475.21370201
[2022-04-10 10:56:00.826760]Total energy: 17451104.51021258
[2022-04-10 10:57:30.881659]Total energy: 17419934.569162816
[2022-04-10 10:59:02.236617]Total energy: 17430865.490661167
[2022-04-10 11:00:25.946953]Total energy: 17456553.070059128
[2022-04-10 11:01:40.480918]Total energy: 17418091.78215129
[2022-04-10 11:02:56.039977]Total energy: 17451297.24633554
[2022-04-10 11:04:09.970061]Total energy: 17412701.43059548
[2022-04-10 11:05:25.515249]Total energy: 17438054.728721943
[2022-04-10 11:06:43.657059]Total energy: 17437043.340076353
[2022-04-10 11:07:58.798838]Total energy: 17456154.352703698
[2022-04-10 11:09:13.514919]Total energy: 17461641.359329943
[2022-04-10 11:11:07.106537]Total energy: 17444598.195126735
[2022-04-10 11:13:01.354826]Total energy: 17431374.789675023
[2022-04-10 11:14:31.020853]Total energy: 17416212.027485996
[2022-04-10 11:16:07.424680]Total energy: 17451445.660777044
[2022-04-10 11:17:38.744920]Total energy: 17461690.992532354
[2022-04-10 11:18:55.343674]Total energy: 17423051.28834857
[2022-04-10 11:20:11.672728]Total energy: 17441354.90321077
[2022-04-10 11:21:27.073324]Total energy: 17387263.18686561
[2022-04-10 11:22:44.694528]Total energy: 17456464.77906545
[2022-04-10 11:24:00.787827]Total energy: 17462579.718120713
[2022-04-10 11:25:17.495787]Total energy: 17388114.436953988
[2022-04-10 11:26:31.975829]Total energy: 17419031.25375996
[2022-04-10 11:27:46.928319]Total energy: 17434358.540281337
[2022-04-10 11:29:04.874831]Total energy: 17420323.757557638
[2022-04-10 11:30:19.970317]Total energy: 17410940.335482713
[2022-04-10 11:31:33.641358]Total energy: 17452230.07553486
[2022-04-10 11:32:47.638942]Total energy: 17450418.1329773
[2022-04-10 11:34:00.937371]Total energy: 17419710.35245314
[2022-04-10 11:35:16.956040]Total energy: 17360106.183787163
[2022-04-10 11:36:31.545023]Total energy: 17405504.593332686
[2022-04-10 11:37:46.946047]Total energy: 17384220.265564635
[2022-04-10 11:39:02.011292]Total energy: 17405127.10228654
[2022-04-10 11:40:16.509312]Total energy: 17402170.83614803
[2022-04-10 11:41:38.340865]Total energy: 17363709.819161076
[2022-04-10 11:43:07.546146]Total energy: 17392561.84850928
[2022-04-10 11:44:38.629919]Total energy: 17439159.784788232
[2022-04-10 11:46:00.275535]Total energy: 17403891.26195202
[2022-04-10 11:47:14.757854]Total energy: 17398166.62243506
[2022-04-10 11:48:29.148227]Total energy: 17431468.153635237
[2022-04-10 11:49:50.325728]Total energy: 17387334.338388085
[2022-04-10 11:51:26.953385]Total energy: 17422118.3732417
[2022-04-10 11:53:09.672268]Total energy: 17398596.5554696
[2022-04-10 11:54:40.695892]Total energy: 17377770.949159615
[2022-04-10 11:56:13.022992]Total energy: 17384439.41225244
[2022-04-10 11:57:41.528828]Total energy: 17349572.27608857
[2022-04-10 11:59:11.667429]Total energy: 17398354.44640097
[2022-04-10 12:00:41.381308]Total energy: 17365381.11777865
[2022-04-10 12:02:13.038058]Total energy: 17403816.6944601
[2022-04-10 12:03:49.073369]Total energy: 17405336.75476386
[2022-04-10 12:05:20.476208]Total energy: 17357543.77541846
[2022-04-10 12:06:42.768843]Total energy: 17416086.456137866
[2022-04-10 12:07:58.401144]Total energy: 17386795.96521662
[2022-04-10 12:09:13.569967]Total energy: 17390315.708474647
[2022-04-10 12:10:49.705734]Total energy: 17391121.09046723
[2022-04-10 12:12:24.928760]Total energy: 17380748.963251267
[2022-04-10 12:14:05.948338]Total energy: 17405860.978742767
[2022-04-10 12:15:27.810278]Total energy: 17370500.827973176
[2022-04-10 12:16:44.302128]Total energy: 17375786.613111388
[2022-04-10 12:17:57.809434]Total energy: 17366323.197740354
[2022-04-10 12:19:12.877859]Total energy: 17414555.252017707
[2022-04-10 12:20:48.004593]Total energy: 17350518.80120037
[2022-04-10 12:22:23.884469]Total energy: 17377911.673856106
[2022-04-10 12:23:50.998203]Total energy: 17389409.104235075
[2022-04-10 12:25:14.057821]Total energy: 17382423.5546225
[2022-04-10 12:26:29.295642]Total energy: 17379655.07904702
[2022-04-10 12:27:44.206237]Total energy: 17356024.53497739
[2022-04-10 12:28:57.971732]Total energy: 17400675.520078845
[2022-04-10 12:30:12.491082]Total energy: 17371562.098833647
[2022-04-10 12:31:27.712051]Total energy: 17355063.796637487
[2022-04-10 12:33:14.774020]Total energy: 17346837.703962892
[2022-04-10 12:34:29.946716]Total energy: 17354704.20936277
[2022-04-10 12:35:44.485839]Total energy: 17369041.079257496
[2022-04-10 12:36:58.978560]Total energy: 17383556.24219248
[2022-04-10 12:38:12.982287]Total energy: 17378727.46532005
[2022-04-10 12:39:30.871052]Total energy: 17353083.91494594
[2022-04-10 12:41:08.802177]Total energy: 17401560.40080933
[2022-04-10 12:42:30.317131]Total energy: 17366576.894863654
[2022-04-10 12:43:44.444023]Total energy: 17363061.36814775
[2022-04-10 12:44:59.654294]Total energy: 17339706.56603732
[2022-04-10 12:46:14.177166]Total energy: 17361186.453345995
[2022-04-10 12:47:28.378810]Total energy: 17348773.016855843
[2022-04-10 12:48:43.715617]Total energy: 17377398.12436247
[2022-04-10 12:49:58.011052]Total energy: 17377442.48733811
[2022-04-10 12:51:27.891825]Total energy: 17354488.371259194
[2022-04-10 12:53:01.269733]Total energy: 17340417.209850542
[2022-04-10 12:54:16.606460]Total energy: 17340392.919176545
[2022-04-10 12:55:31.402215]Total energy: 17351417.48054309
[2022-04-10 12:56:47.818350]Total energy: 17359546.832790643
[2022-04-10 12:58:03.249571]Total energy: 17335571.68170879
[2022-04-10 12:59:21.316514]Total energy: 17357711.48474671
[2022-04-10 13:00:43.662155]Total energy: 17326271.57180215
[2022-04-10 13:02:14.735476]Total energy: 17319997.486271616
[2022-04-10 13:03:48.642152]Total energy: 17330091.47650096
[2022-04-10 13:05:20.640959]Total energy: 17369558.891537268
[2022-04-10 13:06:53.591725]Total energy: 17345841.175034627
[2022-04-10 13:08:23.237757]Total energy: 17366712.70916786
[2022-04-10 13:09:59.553730]Total energy: 17340736.230486736
[2022-04-10 13:11:27.094907]Total energy: 17337425.31433643
[2022-04-10 13:12:46.614950]Total energy: 17332165.061973516
[2022-04-10 13:14:01.382572]Total energy: 17316766.009523828
[2022-04-10 13:15:15.616008]Total energy: 17368592.19131873
[2022-04-10 13:16:29.944117]Total energy: 17394860.57567287
[2022-04-10 13:17:46.432369]Total energy: 17365666.93179997
[2022-04-10 13:19:01.763162]Total energy: 17362121.085186563
[2022-04-10 13:20:16.648560]Total energy: 17321678.15358851
[2022-04-10 13:21:30.400934]Total energy: 17349917.755828712
[2022-04-10 13:22:47.368268]Total energy: 17366497.929088395
[2022-04-10 13:24:01.581393]Total energy: 17355828.533315007
[2022-04-10 13:25:18.024470]Total energy: 17374105.70814799
[2022-04-10 13:26:33.077118]Total energy: 17380598.504521355
[2022-04-10 13:27:47.306174]Total energy: 17340930.04771766
[2022-04-10 13:29:05.079633]Total energy: 17363605.061699774
[2022-04-10 13:30:18.739840]Total energy: 17348077.251860544
[2022-04-10 13:31:37.884304]Total energy: 17389610.47235234
[2022-04-10 13:32:52.941211]Total energy: 17353811.343728516
[2022-04-10 13:34:06.532474]Total energy: 17359703.163244396
[2022-04-10 13:35:20.534954]Total energy: 17412376.687645007
[2022-04-10 13:36:33.786011]Total energy: 17366188.88459878
[2022-04-10 13:37:49.208256]Total energy: 17338580.950943045
[2022-04-10 13:39:05.231543]Total energy: 17397336.263391435
[2022-04-10 13:40:20.116790]Total energy: 17387762.416386507
[2022-04-10 13:41:52.323045]Total energy: 17397003.49202753
[2022-04-10 13:43:24.605124]Total energy: 17377383.031362344
[2022-04-10 13:44:46.434151]Total energy: 17376653.945562158
[2022-04-10 13:46:01.009174]Total energy: 17386645.992306318
[2022-04-10 13:47:15.172527]Total energy: 17381207.403496426
[2022-04-10 13:48:30.286112]Total energy: 17369197.77862744
[2022-04-10 13:49:44.513837]Total energy: 17385449.383174673
[2022-04-10 13:51:23.000552]Total energy: 17340743.363113556
[2022-04-10 13:52:53.586528]Total energy: 17383775.118059978
[2022-04-10 13:54:21.382828]Total energy: 17384699.61348541
[2022-04-10 13:55:43.400206]Total energy: 17354172.07651735
[2022-04-10 13:56:57.857596]Total energy: 17362472.862588234
[2022-04-10 13:58:12.192956]Total energy: 17374943.622285224
[2022-04-10 13:59:26.023456]Total energy: 17344752.258883726
[2022-04-10 14:00:42.359927]Total energy: 17382025.177838117
[2022-04-10 14:01:56.504720]Total energy: 17394711.006628443
[2022-04-10 14:03:11.050375]Total energy: 17347067.0128477
[2022-04-10 14:04:26.043607]Total energy: 17348141.79763043
[2022-04-10 14:05:39.677492]Total energy: 17376705.350984056
[2022-04-10 14:06:53.378899]Total energy: 17356539.19045285
[2022-04-10 14:08:08.962038]Total energy: 17403562.537593804
[2022-04-10 14:09:22.998316]Total energy: 17353524.36561619
[2022-04-10 14:10:37.371983]Total energy: 17356330.484443408
[2022-04-10 14:11:51.339995]Total energy: 17397551.837603867
[2022-04-10 14:13:05.009228]Total energy: 17347455.95158533
[2022-04-10 14:14:19.823959]Total energy: 17364372.830955863
[2022-04-10 14:15:33.458127]Total energy: 17358025.7180276
[2022-04-10 14:16:49.884736]Total energy: 17382121.3318859
[2022-04-10 14:18:04.277102]Total energy: 17357162.027967058
[2022-04-10 14:19:17.884412]Total energy: 17365205.57737555
[2022-04-10 14:21:00.477267]Total energy: 17333040.052045584
[2022-04-10 14:22:31.152131]Total energy: 17363299.116392683
[2022-04-10 14:23:46.779464]Total energy: 17393804.346069552
[2022-04-10 14:25:00.786128]Total energy: 17378616.660358984
[2022-04-10 14:26:14.860794]Total energy: 17370847.08718986
[2022-04-10 14:27:28.839792]Total energy: 17354394.450373307
[2022-04-10 14:28:43.575954]Total energy: 17363378.844082173
[2022-04-10 14:29:58.263028]Total energy: 17360461.449900918
[2022-04-10 14:31:13.198826]Total energy: 17351843.94818802
[2022-04-10 14:32:27.643648]Total energy: 17350839.826333918
[2022-04-10 14:33:42.905512]Total energy: 17386986.531741675
[2022-04-10 14:34:57.702822]Total energy: 17344229.862770837
[2022-04-10 14:36:12.813439]Total energy: 17342754.855716053
[2022-04-10 14:37:28.559851]Total energy: 17365180.09722929
[2022-04-10 14:38:45.516159]Total energy: 17359689.005831406
[2022-04-10 14:40:17.710624]Total energy: 17369940.716063313
[2022-04-10 14:42:03.699544]Total energy: 17328121.36947231
[2022-04-10 14:43:36.421783]Total energy: 17334892.13285893
[2022-04-10 14:44:54.478530]Total energy: 17344172.646870904
[2022-04-10 14:46:09.789775]Total energy: 17337620.71983247
[2022-04-10 14:47:26.576256]Total energy: 17379454.338433288
[2022-04-10 14:48:42.185368]Total energy: 17393135.834694393
[2022-04-10 14:49:57.844665]Total energy: 17338154.590151552
[2022-04-10 14:51:19.517373]Total energy: 17375302.779111765
[2022-04-10 14:52:52.829988]Total energy: 17346575.00370944
[2022-04-10 14:54:13.336143]Total energy: 17353556.846534025
[2022-04-10 14:55:28.562769]Total energy: 17340855.73647003
[2022-04-10 14:56:43.707090]Total energy: 17323739.825341307
[2022-04-10 14:57:57.915793]Total energy: 17331888.096468568
[2022-04-10 14:59:13.778961]Total energy: 17358476.90036689
[2022-04-10 15:00:49.802573]Total energy: 17359426.312988486
[2022-04-10 15:02:23.321159]Total energy: 17372032.37707035
[2022-04-10 15:03:45.920519]Total energy: 17338595.521155905
[2022-04-10 15:05:02.838833]Total energy: 17324433.64880923
[2022-04-10 15:06:18.203587]Total energy: 17340468.423624616
[2022-04-10 15:07:35.070191]Total energy: 17326945.66574893
[2022-04-10 15:08:52.683458]Total energy: 17381079.636450276
[2022-04-10 15:10:08.337432]Total energy: 17316354.209401198
[2022-04-10 15:11:22.532988]Total energy: 17387370.613262445
[2022-04-10 15:12:38.712816]Total energy: 17353489.007228907
[2022-04-10 15:13:54.750194]Total energy: 17371006.097532656
[2022-04-10 15:15:08.263246]Total energy: 17356339.83654505
[2022-04-10 15:16:25.185654]Total energy: 17364849.86923391
[2022-04-10 15:17:40.139303]Total energy: 17379292.15004112
[2022-04-10 15:18:57.300869]Total energy: 17396499.007150713
[2022-04-10 15:20:12.118317]Total energy: 17400197.364691123
[2022-04-10 15:21:42.903754]Total energy: 17375827.361176502
[2022-04-10 15:23:10.902740]Total energy: 17386511.453811947
[2022-04-10 15:24:26.005929]Total energy: 17379827.427821666
[2022-04-10 15:25:42.983725]Total energy: 17363342.042238396
[2022-04-10 15:26:57.840614]Total energy: 17386279.21308624
[2022-04-10 15:28:13.484351]Total energy: 17374918.699542884
[2022-04-10 15:29:28.332190]Total energy: 17360942.01617792
[2022-04-10 15:30:44.330572]Total energy: 17368301.014469814
[2022-04-10 15:31:58.989359]Total energy: 17354609.22689423
[2022-04-10 15:33:14.572325]Total energy: 17357233.586016677
[2022-04-10 15:34:29.920712]Total energy: 17323948.50970991
[2022-04-10 15:35:45.488659]Total energy: 17388448.13853119
[2022-04-10 15:37:01.019954]Total energy: 17370145.693006843
[2022-04-10 15:38:17.071651]Total energy: 17369154.355817974
[2022-04-10 15:39:35.208658]Total energy: 17367016.216394357
[2022-04-10 15:41:08.148985]Total energy: 17358264.192250814
[2022-04-10 15:42:36.528222]Total energy: 17365724.38128724
[2022-04-10 15:44:00.348437]Total energy: 17354785.122201856
[2022-04-10 15:45:14.827530]Total energy: 17358816.904769387
[2022-04-10 15:46:29.846868]Total energy: 17366674.126387868
[2022-04-10 15:47:43.404145]Total energy: 17354260.194426242
[2022-04-10 15:48:58.515491]Total energy: 17349377.421768755
[2022-04-10 15:50:13.028693]Total energy: 17387646.924551852
[2022-04-10 15:51:48.879436]Total energy: 17340311.651489995
[2022-04-10 15:53:23.716723]Total energy: 17369969.74927869
[2022-04-10 15:54:49.765660]Total energy: 17359897.2077729
[2022-04-10 15:56:05.704150]Total energy: 17380518.446780864
[2022-04-10 15:57:23.174479]Total energy: 17365556.900603734
[2022-04-10 15:58:40.434471]Total energy: 17351138.262265954
[2022-04-10 15:59:58.596868]Total energy: 17369766.9049328
[2022-04-10 16:01:12.914621]Total energy: 17384927.766290065
[2022-04-10 16:02:27.022566]Total energy: 17374666.743061323
[2022-04-10 16:03:41.244642]Total energy: 17357527.753346063
[2022-04-10 16:04:56.707522]Total energy: 17372881.45283141
[2022-04-10 16:06:13.940855]Total energy: 17386453.659097217
[2022-04-10 16:07:29.874125]Total energy: 17395403.349997226
[2022-04-10 16:08:44.381477]Total energy: 17381957.51306566
[2022-04-10 16:09:59.663174]Total energy: 17380020.235892616
[2022-04-10 16:11:28.098517]Total energy: 17327996.083118156
[2022-04-10 16:13:03.653195]Total energy: 17390255.384851735
[2022-04-10 16:14:39.127226]Total energy: 17418707.340539888
[2022-04-10 16:15:58.542302]Total energy: 17376260.42264374
[2022-04-10 16:17:16.362504]Total energy: 17361375.44545446
[2022-04-10 16:18:37.257522]Total energy: 17391301.98069306
[2022-04-10 16:19:51.437335]Total energy: 17352811.883128602
[2022-04-10 16:21:28.859943]Total energy: 17410006.535440564
[2022-04-10 16:22:48.063642]Total energy: 17353218.408595927
[2022-04-10 16:24:04.108010]Total energy: 17364071.404089607
[2022-04-10 16:25:21.949289]Total energy: 17379147.276030395
[2022-04-10 16:26:38.195673]Total energy: 17375821.909484666
[2022-04-10 16:27:55.253149]Total energy: 17393687.132221863
[2022-04-10 16:29:11.963043]Total energy: 17395657.308237568
[2022-04-10 16:30:57.585267]Total energy: 17372076.819090083
[2022-04-10 16:32:42.637138]Total energy: 17345868.7199707
[2022-04-10 16:33:59.844603]Total energy: 17344604.578366667
[2022-04-10 16:35:17.017379]Total energy: 17360683.489953317
[2022-04-10 16:36:33.787028]Total energy: 17396714.779356185
[2022-04-10 16:37:50.656626]Total energy: 17369363.260473087
[2022-04-10 16:39:05.246036]Total energy: 17396895.119573507
[2022-04-10 16:40:42.324759]Total energy: 17367908.729241215
[2022-04-10 16:42:33.270115]Total energy: 17358478.228578236
[2022-04-10 16:44:00.839399]Total energy: 17363995.602998663
[2022-04-10 16:45:35.731699]Total energy: 17370704.815138087
[2022-04-10 16:47:12.509833]Total energy: 17369713.11373779
[2022-04-10 16:48:46.321910]Total energy: 17343036.977329794
[2022-04-10 16:50:00.815464]Total energy: 17368608.4874696
[2022-04-10 16:51:15.607139]Total energy: 17379500.951557644
[2022-04-10 16:52:29.823840]Total energy: 17397182.724936415
[2022-04-10 16:53:44.452791]Total energy: 17379091.23044372
[2022-04-10 16:55:00.026771]Total energy: 17355559.370003115
[2022-04-10 16:56:14.876941]Total energy: 17332778.644618418
[2022-04-10 16:57:28.644280]Total energy: 17353142.368954886
[2022-04-10 16:58:42.638792]Total energy: 17332135.481211927
[2022-04-10 16:59:56.221824]Total energy: 17343253.79582182
[2022-04-10 17:01:21.546768]Total energy: 17351098.893642973
[2022-04-10 17:03:52.429984]Total energy: 17360366.611548796
[2022-04-10 17:05:04.692328]Total energy: 17368577.49206307
[2022-04-10 17:06:16.664015]Total energy: 17360135.25437803
[2022-04-10 17:07:28.373516]Total energy: 17328358.828138374
[2022-04-10 17:08:40.003888]Total energy: 17358718.862360273
[2022-04-10 17:09:53.369357]Total energy: 17347826.811394338
[2022-04-10 17:11:25.337585]Total energy: 17365677.744376354
[2022-04-10 17:12:51.390878]Total energy: 17341486.635417294
[2022-04-10 17:14:16.440135]Total energy: 17338458.880692355
[2022-04-10 17:15:51.008982]Total energy: 17372528.238647886
[2022-04-10 17:17:28.856583]Total energy: 17351177.19766002
[2022-04-10 17:18:53.433149]Total energy: 17324949.02654092
[2022-04-10 17:20:06.974305]Total energy: 17349747.76868634
[2022-04-10 17:21:30.729680]Total energy: 17370194.047953315
[2022-04-10 17:22:52.321773]Total energy: 17366921.04908032
[2022-04-10 17:24:04.455457]Total energy: 17336952.369234525
[2022-04-10 17:25:18.781560]Total energy: 17315425.444625605
[2022-04-10 17:26:30.623094]Total energy: 17324046.75620901
[2022-04-10 17:27:42.437944]Total energy: 17359489.92565509
[2022-04-10 17:28:54.413806]Total energy: 17333977.930168055
[2022-04-10 17:30:07.681834]Total energy: 17309164.430422284
[2022-04-10 17:31:42.988364]Total energy: 17360085.26142294
[2022-04-10 17:33:10.022433]Total energy: 17346280.014239077
[2022-04-10 17:34:39.478676]Total energy: 17352145.227778222
[2022-04-10 17:36:09.666050]Total energy: 17341022.649588086
[2022-04-10 17:37:40.764545]Total energy: 17349840.539621167
[2022-04-10 17:38:58.412670]Total energy: 17382528.111619893
[2022-04-10 17:40:11.212218]Total energy: 17335389.189962022
[2022-04-10 17:41:23.366142]Total energy: 17336384.351870384
[2022-04-10 17:42:36.186885]Total energy: 17325677.280388106
[2022-04-10 17:43:48.430470]Total energy: 17373880.046658535
[2022-04-10 17:45:00.296028]Total energy: 17328246.843807302
[2022-04-10 17:46:12.752777]Total energy: 17356229.213197954
[2022-04-10 17:47:24.835939]Total energy: 17358140.98775719
[2022-04-10 17:48:36.499827]Total energy: 17334364.672419224
[2022-04-10 17:49:48.322127]Total energy: 17313043.447888926
[2022-04-10 17:51:00.028812]Total energy: 17339824.649535142
[2022-04-10 17:52:12.013450]Total energy: 17370740.647349175
[2022-04-10 17:53:24.058969]Total energy: 17335372.019262936
[2022-04-10 17:54:36.352407]Total energy: 17355001.113515254
[2022-04-10 17:55:48.266358]Total energy: 17352120.44182319
[2022-04-10 17:56:59.922611]Total energy: 17342398.580539085
[2022-04-10 17:58:12.141358]Total energy: 17344756.713405453
[2022-04-10 17:59:23.806430]Total energy: 17314558.432430897
[2022-04-10 18:01:13.306022]Total energy: 17341015.179927118
[2022-04-10 18:03:10.460345]Total energy: 17371189.8256338
[2022-04-10 18:04:31.315683]Total energy: 17344966.315818932
[2022-04-10 18:05:43.122296]Total energy: 17344726.13889921
[2022-04-10 18:06:55.949670]Total energy: 17390807.689598538
[2022-04-10 18:08:08.914696]Total energy: 17369888.72124273
[2022-04-10 18:09:21.138433]Total energy: 17330935.055717994
[2022-04-10 18:10:56.779208]Total energy: 17339877.143278077
[2022-04-10 18:12:39.187360]Total energy: 17325316.395263698
[2022-04-10 18:14:18.520689]Total energy: 17354564.69885491
[2022-04-10 18:15:44.981296]Total energy: 17302568.83386466
[2022-04-10 18:16:59.729327]Total energy: 17359798.142052073
[2022-04-10 18:18:11.490762]Total energy: 17331648.54766552
[2022-04-10 18:19:23.184809]Total energy: 17349191.538831424
[2022-04-10 18:20:59.818207]Total energy: 17334787.453380037
[2022-04-10 18:22:43.728949]Total energy: 17365919.517807543
[2022-04-10 18:24:03.866027]Total energy: 17371171.934667103
[2022-04-10 18:25:15.987378]Total energy: 17368459.615176793
[2022-04-10 18:26:27.949960]Total energy: 17352978.379433617
[2022-04-10 18:27:40.309596]Total energy: 17365297.994352818
[2022-04-10 18:28:52.483905]Total energy: 17361624.4699597
[2022-04-10 18:30:06.174687]Total energy: 17367141.86279304
[2022-04-10 18:31:28.741633]Total energy: 17342845.926121864
[2022-04-10 18:33:02.186992]Total energy: 17338805.560802627
[2022-04-10 18:34:22.880697]Total energy: 17345661.994562536
[2022-04-10 18:35:37.652558]Total energy: 17339020.012907807
[2022-04-10 18:36:51.609602]Total energy: 17358599.99020118
[2022-04-10 18:38:05.524091]Total energy: 17346882.75224851
[2022-04-10 18:39:20.336121]Total energy: 17373536.86563178
[2022-04-10 18:41:10.064363]Total energy: 17349535.960053097
[2022-04-10 18:42:57.327936]Total energy: 17379105.284878664
[2022-04-10 18:44:40.059160]Total energy: 17368760.848632853
[2022-04-10 18:45:52.440895]Total energy: 17357095.985464018
[2022-04-10 18:47:05.093181]Total energy: 17357136.45687025
[2022-04-10 18:48:17.527852]Total energy: 17340554.386418868
[2022-04-10 18:49:31.921870]Total energy: 17367448.065277673
[2022-04-10 18:51:10.721929]Total energy: 17362570.06057014
[2022-04-10 18:52:55.625353]Total energy: 17358749.71092537
[2022-04-10 18:54:19.527078]Total energy: 17351548.34392142
[2022-04-10 18:55:34.123977]Total energy: 17360480.033351548
[2022-04-10 18:56:48.190970]Total energy: 17365022.300486926
[2022-04-10 18:58:02.080134]Total energy: 17380151.95092104
[2022-04-10 18:59:16.727874]Total energy: 17316214.526999045
[2022-04-10 19:00:55.938900]Total energy: 17358379.607216306
[2022-04-10 19:02:45.519477]Total energy: 17373171.515806485
[2022-04-10 19:04:26.712153]Total energy: 17340032.79432577
[2022-04-10 19:05:55.853779]Total energy: 17331490.27987161
[2022-04-10 19:07:25.804641]Total energy: 17330197.652158696
[2022-04-10 19:08:53.871384]Total energy: 17333833.56957987
[2022-04-10 19:10:25.501275]Total energy: 17331771.596589092
[2022-04-10 19:11:51.727709]Total energy: 17316180.389931697
