initial: 113 - diverse_seed
[2022-04-08 23:22:56.025250]Total energy: 19135668.27717062
[2022-04-08 23:24:14.388730]Total energy: 19122661.52435822
[2022-04-08 23:25:31.825615]Total energy: 19128125.966352537
[2022-04-08 23:26:51.578090]Total energy: 19129030.83463077
[2022-04-08 23:28:16.943077]Total energy: 19144128.889113575
[2022-04-08 23:29:41.019433]Total energy: 19155389.212523393
[2022-04-08 23:31:18.449381]Total energy: 19132264.147628933
[2022-04-08 23:32:57.065729]Total energy: 19128841.64598768
[2022-04-08 23:34:20.885438]Total energy: 19108037.075824127
[2022-04-08 23:35:38.625890]Total energy: 19083335.604193546
[2022-04-08 23:36:59.965130]Total energy: 19126568.116758518
[2022-04-08 23:38:23.277928]Total energy: 19128429.998588994
[2022-04-08 23:39:39.063942]Total energy: 19176315.485634893
[2022-04-08 23:41:02.245764]Total energy: 19143780.551623456
[2022-04-08 23:42:22.294253]Total energy: 19158706.15941485
[2022-04-08 23:43:49.251836]Total energy: 19094989.31292243
[2022-04-08 23:45:17.218585]Total energy: 19108198.52680953
[2022-04-08 23:46:44.079859]Total energy: 19122609.443690613
[2022-04-08 23:48:07.277808]Total energy: 19117349.5311517
[2022-04-08 23:49:30.885128]Total energy: 19111678.123143006
[2022-04-08 23:51:17.057150]Total energy: 19118125.947283667
[2022-04-08 23:53:05.414276]Total energy: 19032872.585886385
[2022-04-08 23:54:39.315305]Total energy: 19080756.16411855
[2022-04-08 23:56:06.828219]Total energy: 19075431.142419487
[2022-04-08 23:57:33.141615]Total energy: 19084538.370017957
[2022-04-08 23:59:03.377788]Total energy: 19143235.69185147
[2022-04-09 00:00:36.423026]Total energy: 19133324.408865284
[2022-04-09 00:02:04.530274]Total energy: 19133438.951055918
[2022-04-09 00:03:27.999629]Total energy: 19123264.391091302
[2022-04-09 00:04:51.785705]Total energy: 19110303.167200703
[2022-04-09 00:06:11.894554]Total energy: 19164901.445539176
[2022-04-09 00:07:37.656630]Total energy: 19097550.927198336
[2022-04-09 00:09:02.470177]Total energy: 19146744.2178661
[2022-04-09 00:10:44.124386]Total energy: 19104969.63179094
[2022-04-09 00:12:35.328830]Total energy: 19127092.593116716
[2022-04-09 00:14:07.840466]Total energy: 19103440.001851227
[2022-04-09 00:15:29.354201]Total energy: 19072568.520074762
[2022-04-09 00:16:53.356357]Total energy: 19123502.129742857
[2022-04-09 00:18:13.434949]Total energy: 19086346.142688837
[2022-04-09 00:19:32.854945]Total energy: 19083250.5549656
[2022-04-09 00:20:58.570216]Total energy: 19104281.697636325
[2022-04-09 00:22:18.462607]Total energy: 19105800.444038413
[2022-04-09 00:23:44.462423]Total energy: 19120246.909509037
[2022-04-09 00:25:08.498955]Total energy: 19110969.507775124
[2022-04-09 00:26:34.769031]Total energy: 19065802.67952056
[2022-04-09 00:27:55.774675]Total energy: 19171200.53483669
[2022-04-09 00:29:19.774183]Total energy: 19082442.886529565
[2022-04-09 00:30:50.182820]Total energy: 19127781.90736102
[2022-04-09 00:32:30.962199]Total energy: 19077678.943210922
[2022-04-09 00:34:00.318422]Total energy: 19118795.965627603
[2022-04-09 00:35:20.312298]Total energy: 19115812.183528792
[2022-04-09 00:36:46.340458]Total energy: 19110290.433860164
[2022-04-09 00:38:11.283639]Total energy: 19122097.479903042
[2022-04-09 00:39:36.837001]Total energy: 19120134.378848482
[2022-04-09 00:41:16.288832]Total energy: 19112543.72839418
[2022-04-09 00:43:00.793512]Total energy: 19083673.73066897
[2022-04-09 00:44:29.949077]Total energy: 19102408.114741195
[2022-04-09 00:45:57.028500]Total energy: 19114108.793977622
[2022-04-09 00:47:19.900925]Total energy: 19115081.15371259
[2022-04-09 00:48:37.828220]Total energy: 19119031.09792874
[2022-04-09 00:49:56.068887]Total energy: 19110530.159079086
[2022-04-09 00:51:33.128317]Total energy: 19086316.04826006
[2022-04-09 00:53:01.306214]Total energy: 19086749.080716126
[2022-04-09 00:54:25.638940]Total energy: 19115044.340708464
[2022-04-09 00:55:51.371132]Total energy: 19109513.84071877
[2022-04-09 00:57:18.488469]Total energy: 19092660.92808277
[2022-04-09 00:58:41.795270]Total energy: 19128604.986674186
[2022-04-09 01:00:06.434457]Total energy: 19126443.67222103
[2022-04-09 01:01:33.962117]Total energy: 19127870.611562435
[2022-04-09 01:02:54.197625]Total energy: 19069469.16922205
[2022-04-09 01:04:11.808584]Total energy: 19099506.33687244
[2022-04-09 01:05:31.258059]Total energy: 19115408.18976688
[2022-04-09 01:06:56.202923]Total energy: 19095903.500146605
[2022-04-09 01:08:17.968292]Total energy: 19123957.175768193
[2022-04-09 01:09:45.445244]Total energy: 19137081.21137492
[2022-04-09 01:11:12.108829]Total energy: 19124571.180925068
[2022-04-09 01:12:37.912220]Total energy: 19094545.029885434
[2022-04-09 01:14:03.951208]Total energy: 19137957.3798685
[2022-04-09 01:15:29.526723]Total energy: 19076909.405089743
[2022-04-09 01:16:50.105931]Total energy: 19090912.68553864
[2022-04-09 01:18:11.019406]Total energy: 19077140.00550296
[2022-04-09 01:19:35.595693]Total energy: 19077670.39045018
[2022-04-09 01:21:04.978334]Total energy: 19100844.42250878
[2022-04-09 01:22:33.478914]Total energy: 19080358.726822585
[2022-04-09 01:23:58.248990]Total energy: 19077004.282120366
[2022-04-09 01:25:25.238102]Total energy: 19118734.653110515
[2022-04-09 01:26:53.002419]Total energy: 19089735.886307146
[2022-04-09 01:28:19.208123]Total energy: 19088912.87154394
[2022-04-09 01:29:45.330097]Total energy: 19089760.557587273
[2022-04-09 01:31:10.401015]Total energy: 19115992.603318654
[2022-04-09 01:32:44.389191]Total energy: 19086683.433930553
[2022-04-09 01:34:10.161453]Total energy: 19139014.064851362
[2022-04-09 01:35:33.449195]Total energy: 19112942.2571615
[2022-04-09 01:36:56.877401]Total energy: 19109571.414303657
[2022-04-09 01:38:15.245999]Total energy: 19078073.74024158
[2022-04-09 01:39:35.091176]Total energy: 19110199.791766062
[2022-04-09 01:41:09.349132]Total energy: 19105824.766189802
[2022-04-09 01:42:50.551857]Total energy: 19116449.14499483
[2022-04-09 01:44:21.413773]Total energy: 19096539.401767574
[2022-04-09 01:45:44.047170]Total energy: 19145502.79133929
[2022-04-09 01:47:07.360137]Total energy: 19115414.708269924
[2022-04-09 01:48:27.343200]Total energy: 19094210.178380527
[2022-04-09 01:49:51.248737]Total energy: 19111142.285088368
[2022-04-09 01:51:22.161936]Total energy: 19083684.936923847
[2022-04-09 01:52:41.211668]Total energy: 19084473.175063826
[2022-04-09 01:54:06.024422]Total energy: 19169651.771751143
[2022-04-09 01:55:29.705413]Total energy: 19110895.110542182
[2022-04-09 01:56:53.621171]Total energy: 19111169.764850814
[2022-04-09 01:58:13.078064]Total energy: 19107655.129988402
[2022-04-09 01:59:36.177003]Total energy: 19109944.704151843
[2022-04-09 02:01:11.234254]Total energy: 19107416.978107296
[2022-04-09 02:02:43.887210]Total energy: 19110182.625409503
[2022-04-09 02:04:09.991378]Total energy: 19081161.920527395
[2022-04-09 02:05:34.005463]Total energy: 19112722.107039716
[2022-04-09 02:07:03.174315]Total energy: 19095810.292707
[2022-04-09 02:08:31.438905]Total energy: 19107645.727277774
[2022-04-09 02:09:51.875687]Total energy: 19091437.874602456
[2022-04-09 02:11:24.655596]Total energy: 19119137.871299364
[2022-04-09 02:12:55.495877]Total energy: 19093110.941739865
[2022-04-09 02:14:14.900530]Total energy: 19125008.119306926
[2022-04-09 02:15:39.600777]Total energy: 19084962.212314345
[2022-04-09 02:17:04.757671]Total energy: 19093622.05842248
[2022-04-09 02:18:32.460455]Total energy: 19078129.46091534
[2022-04-09 02:19:58.774988]Total energy: 19109256.229824446
[2022-04-09 02:21:37.035890]Total energy: 19098485.134839524
[2022-04-09 02:23:05.930028]Total energy: 19091166.571289267
[2022-04-09 02:24:31.465210]Total energy: 19072752.82282783
[2022-04-09 02:25:58.176949]Total energy: 19112804.37875723
[2022-04-09 02:27:16.816765]Total energy: 19090496.6868358
[2022-04-09 02:28:34.326691]Total energy: 19116634.98305958
[2022-04-09 02:29:58.061378]Total energy: 19056708.89905334
[2022-04-09 02:31:51.408861]Total energy: 19061792.162986003
[2022-04-09 02:33:33.181462]Total energy: 19110750.768091876
[2022-04-09 02:35:01.140971]Total energy: 19108807.7287005
[2022-04-09 02:36:27.671404]Total energy: 19064138.634051856
[2022-04-09 02:37:50.043068]Total energy: 19085069.969575834
[2022-04-09 02:39:13.382622]Total energy: 19088679.284869347
[2022-04-09 02:40:58.281755]Total energy: 19108623.0062177
[2022-04-09 02:42:24.954325]Total energy: 19098084.642738644
[2022-04-09 02:43:43.058257]Total energy: 19129321.711774793
[2022-04-09 02:44:58.863782]Total energy: 19094529.520753358
[2022-04-09 02:46:21.012995]Total energy: 19115246.167417444
[2022-04-09 02:47:47.633340]Total energy: 19074604.659889985
[2022-04-09 02:49:14.946355]Total energy: 19082151.09145748
[2022-04-09 02:50:48.254268]Total energy: 19062909.150409747
[2022-04-09 02:52:20.527431]Total energy: 19096636.488055956
[2022-04-09 02:53:46.844782]Total energy: 19084878.287821442
[2022-04-09 02:55:12.814082]Total energy: 19081316.967240606
[2022-04-09 02:56:32.500040]Total energy: 19115946.896486286
[2022-04-09 02:57:52.884533]Total energy: 19066439.23833217
[2022-04-09 02:59:19.001700]Total energy: 19083074.67873377
[2022-04-09 03:00:54.883909]Total energy: 19058235.88309126
[2022-04-09 03:02:23.694678]Total energy: 19095417.71284759
[2022-04-09 03:03:48.855550]Total energy: 19114551.927605983
[2022-04-09 03:05:15.106895]Total energy: 19120011.270556346
[2022-04-09 03:06:42.000536]Total energy: 19027132.657756835
[2022-04-09 03:08:07.709553]Total energy: 19068317.998580217
[2022-04-09 03:09:31.304411]Total energy: 19066110.47900757
[2022-04-09 03:11:01.023839]Total energy: 19099067.209847927
[2022-04-09 03:12:34.370890]Total energy: 19060730.448913064
[2022-04-09 03:13:54.975918]Total energy: 19090624.893512983
[2022-04-09 03:15:13.635320]Total energy: 19095420.094608743
[2022-04-09 03:16:30.310499]Total energy: 19080607.568990376
[2022-04-09 03:17:48.309768]Total energy: 19057331.788612287
[2022-04-09 03:19:06.792956]Total energy: 19051176.800613094
[2022-04-09 03:20:45.666603]Total energy: 19073715.15383182
[2022-04-09 03:22:30.887057]Total energy: 19077468.117964476
[2022-04-09 03:23:54.950226]Total energy: 19088078.07546783
[2022-04-09 03:25:18.128323]Total energy: 19052363.090226527
[2022-04-09 03:26:43.424544]Total energy: 19109845.191042844
[2022-04-09 03:28:07.246980]Total energy: 19032524.552835
[2022-04-09 03:29:23.748226]Total energy: 19039035.850889154
[2022-04-09 03:31:06.257328]Total energy: 19063266.442734487
[2022-04-09 03:32:35.233425]Total energy: 19054530.760672912
[2022-04-09 03:33:55.946411]Total energy: 19067504.43081614
[2022-04-09 03:35:19.588448]Total energy: 19060340.40244381
[2022-04-09 03:36:45.250774]Total energy: 19038950.19706388
[2022-04-09 03:38:10.017445]Total energy: 19080576.22814489
[2022-04-09 03:39:33.151192]Total energy: 19032660.451258384
[2022-04-09 03:41:04.573190]Total energy: 19083374.533057153
[2022-04-09 03:42:41.093403]Total energy: 19044528.594254788
[2022-04-09 03:44:06.323755]Total energy: 19060737.75432809
[2022-04-09 03:45:28.045211]Total energy: 19061809.256699022
[2022-04-09 03:46:46.874392]Total energy: 19059257.196116816
[2022-04-09 03:48:18.660520]Total energy: 19106503.36261699
[2022-04-09 03:49:44.408963]Total energy: 19058081.341775548
[2022-04-09 03:51:19.265373]Total energy: 19035839.123142436
[2022-04-09 03:52:56.511961]Total energy: 19072102.01259988
[2022-04-09 03:54:22.266085]Total energy: 19065821.781748
[2022-04-09 03:55:45.093435]Total energy: 19058090.00818182
[2022-04-09 03:57:05.229061]Total energy: 19076158.688173506
[2022-04-09 03:58:32.952929]Total energy: 19042485.585157324
[2022-04-09 03:59:54.666419]Total energy: 19067896.854142044
[2022-04-09 04:01:20.742308]Total energy: 19049216.782527924
[2022-04-09 04:02:46.538603]Total energy: 19071110.834592585
[2022-04-09 04:04:07.268110]Total energy: 19047269.99368806
[2022-04-09 04:05:32.621982]Total energy: 19040998.420170013
[2022-04-09 04:06:57.961267]Total energy: 19042504.294704493
[2022-04-09 04:08:22.761748]Total energy: 19069915.897079777
[2022-04-09 04:09:55.483180]Total energy: 19064783.653796315
[2022-04-09 04:11:17.487612]Total energy: 19038361.312977776
[2022-04-09 04:12:41.876708]Total energy: 19052301.615671877
[2022-04-09 04:14:08.681549]Total energy: 19058253.720212072
[2022-04-09 04:15:27.070592]Total energy: 19066505.52539564
[2022-04-09 04:16:52.783035]Total energy: 19073138.131955724
[2022-04-09 04:18:18.882449]Total energy: 19049913.25738511
[2022-04-09 04:19:41.701851]Total energy: 19024504.39915727
[2022-04-09 04:21:15.454983]Total energy: 19100010.30711103
[2022-04-09 04:22:52.218514]Total energy: 19118647.94406255
[2022-04-09 04:24:18.262111]Total energy: 19081243.11931132
[2022-04-09 04:25:43.180291]Total energy: 19043748.785485055
[2022-04-09 04:27:11.120456]Total energy: 19089993.200621497
[2022-04-09 04:28:34.582739]Total energy: 19123164.014642548
[2022-04-09 04:29:56.785151]Total energy: 19055771.726759817
[2022-04-09 04:31:29.355843]Total energy: 19105925.689910628
[2022-04-09 04:33:00.015430]Total energy: 19050618.09044293
[2022-04-09 04:34:27.512240]Total energy: 19108873.780531306
[2022-04-09 04:35:49.047357]Total energy: 19097744.12629391
[2022-04-09 04:37:18.762459]Total energy: 19095686.752623606
[2022-04-09 04:38:50.003936]Total energy: 19092551.742426787
[2022-04-09 04:40:16.356786]Total energy: 19076186.286940638
[2022-04-09 04:41:48.782981]Total energy: 19069721.78161461
[2022-04-09 04:43:19.338611]Total energy: 19061147.30196589
[2022-04-09 04:44:46.569247]Total energy: 19013985.510230184
[2022-04-09 04:46:05.513253]Total energy: 19059499.343260013
[2022-04-09 04:47:30.279150]Total energy: 19068329.01601821
[2022-04-09 04:48:56.598429]Total energy: 19110177.662800044
[2022-04-09 04:50:28.603331]Total energy: 19060503.226934746
[2022-04-09 04:52:15.512887]Total energy: 19050246.433136433
[2022-04-09 04:53:43.939434]Total energy: 19051358.847184
[2022-04-09 04:55:07.658449]Total energy: 19112089.10534965
[2022-04-09 04:56:30.342002]Total energy: 19057990.379022483
[2022-04-09 04:57:52.981308]Total energy: 19095976.85530269
[2022-04-09 04:59:14.338297]Total energy: 19054227.560912833
[2022-04-09 05:00:56.335541]Total energy: 19077289.34221744
[2022-04-09 05:02:22.701517]Total energy: 19074682.637389243
[2022-04-09 05:03:40.810636]Total energy: 19107275.62349264
[2022-04-09 05:04:59.263446]Total energy: 19043571.93131142
[2022-04-09 05:06:24.942889]Total energy: 19101539.17782409
[2022-04-09 05:07:51.537319]Total energy: 19074084.094244298
[2022-04-09 05:09:14.676446]Total energy: 19038225.171402246
[2022-04-09 05:11:10.467396]Total energy: 19057320.541898925
[2022-04-09 05:12:46.966822]Total energy: 19082400.82098132
[2022-04-09 05:14:05.730418]Total energy: 19105853.538150236
[2022-04-09 05:15:32.979663]Total energy: 19070993.678266328
[2022-04-09 05:17:03.212889]Total energy: 19118376.022411842
[2022-04-09 05:21:04.066180]Total energy: 19073633.770307522
[2022-04-09 05:23:08.966314]Total energy: 19066870.67314367
[2022-04-09 05:24:35.020700]Total energy: 19029134.853481673
[2022-04-09 05:26:02.030798]Total energy: 19044201.715643417
[2022-04-09 05:27:23.332139]Total energy: 19077190.05855013
[2022-04-09 05:28:44.795670]Total energy: 19065768.163923908
[2022-04-09 05:30:06.334772]Total energy: 19065054.976931103
[2022-04-09 05:31:42.849584]Total energy: 19057573.069497146
[2022-04-09 05:33:16.330049]Total energy: 19084701.88180054
[2022-04-09 05:34:34.833591]Total energy: 19077477.58862765
[2022-04-09 05:35:52.712038]Total energy: 19039877.69286059
[2022-04-09 05:37:10.674982]Total energy: 19079798.96858448
[2022-04-09 05:38:33.510412]Total energy: 19053191.74950519
[2022-04-09 05:39:55.105755]Total energy: 19071706.966092117
[2022-04-09 05:41:27.310940]Total energy: 19081484.31609176
[2022-04-09 05:43:00.380561]Total energy: 19098238.362099227
[2022-04-09 05:44:28.238029]Total energy: 19061249.967878446
[2022-04-09 05:45:55.107615]Total energy: 19077075.670477614
[2022-04-09 05:47:22.540797]Total energy: 19078809.747601617
[2022-04-09 05:48:45.265029]Total energy: 19055905.81666771
[2022-04-09 05:50:12.481444]Total energy: 19075760.474303216
[2022-04-09 05:51:49.095661]Total energy: 19086347.98775947
[2022-04-09 05:53:22.013382]Total energy: 19101349.115078058
[2022-04-09 05:54:47.716896]Total energy: 19081662.34038617
[2022-04-09 05:56:15.286235]Total energy: 19091575.8025255
[2022-04-09 05:57:37.428897]Total energy: 19083990.951804698
[2022-04-09 05:59:05.986522]Total energy: 19105581.310201567
[2022-04-09 06:00:40.975364]Total energy: 19067852.416800722
[2022-04-09 06:02:19.376819]Total energy: 19049085.477384925
[2022-04-09 06:03:51.103293]Total energy: 19095309.182784595
[2022-04-09 06:05:14.197571]Total energy: 19096677.345744334
[2022-04-09 06:06:35.436748]Total energy: 19050661.38339772
[2022-04-09 06:08:02.163082]Total energy: 19097038.699592322
[2022-04-09 06:09:29.866030]Total energy: 19084721.19025544
[2022-04-09 06:11:22.947510]Total energy: 19059252.83789447
[2022-04-09 06:13:16.463388]Total energy: 19067267.034926146
[2022-04-09 06:14:40.192748]Total energy: 19092700.009454623
[2022-04-09 06:15:58.085350]Total energy: 19072894.4304905
[2022-04-09 06:17:22.830460]Total energy: 19093325.885799088
[2022-04-09 06:18:45.285138]Total energy: 19065099.703064643
[2022-04-09 06:20:03.790070]Total energy: 19080365.280988008
[2022-04-09 06:21:34.186775]Total energy: 19071764.870711997
[2022-04-09 06:23:09.202303]Total energy: 19083407.39241583
[2022-04-09 06:24:37.138500]Total energy: 19094407.73937593
[2022-04-09 06:26:04.366744]Total energy: 19093228.766765267
[2022-04-09 06:27:32.901402]Total energy: 19099143.974760197
[2022-04-09 06:28:57.106757]Total energy: 19047607.77058714
[2022-04-09 06:30:21.234317]Total energy: 19084665.711719055
[2022-04-09 06:31:56.732665]Total energy: 19046400.725207068
[2022-04-09 06:33:27.444375]Total energy: 19080103.809213843
[2022-04-09 06:34:56.177121]Total energy: 19065680.763456807
[2022-04-09 06:36:18.167918]Total energy: 19102514.932460383
[2022-04-09 06:37:35.941953]Total energy: 19053015.450665645
[2022-04-09 06:38:58.308076]Total energy: 19092125.434778575
[2022-04-09 06:40:56.363877]Total energy: 19042664.81061754
[2022-04-09 06:42:44.724890]Total energy: 19080061.073077697
[2022-04-09 06:44:08.952634]Total energy: 19067927.07793542
[2022-04-09 06:45:34.993223]Total energy: 19085750.84194631
[2022-04-09 06:46:59.665947]Total energy: 19103578.987420436
[2022-04-09 06:48:33.455535]Total energy: 19093613.562382452
[2022-04-09 06:50:01.534282]Total energy: 19082879.258208673
[2022-04-09 06:51:48.959845]Total energy: 19071537.697701804
[2022-04-09 06:53:14.330753]Total energy: 19091886.67297933
[2022-04-09 06:54:33.483766]Total energy: 19102147.467778713
[2022-04-09 06:55:57.840566]Total energy: 19063741.483798057
[2022-04-09 06:57:23.285112]Total energy: 19112767.821235143
[2022-04-09 06:58:46.343278]Total energy: 19052907.057276364
[2022-04-09 07:00:11.256617]Total energy: 19090876.743365847
[2022-04-09 07:01:38.522281]Total energy: 19071687.42544304
[2022-04-09 07:03:01.864994]Total energy: 19079877.416290246
[2022-04-09 07:04:22.055712]Total energy: 19089946.021928955
[2022-04-09 07:05:46.461657]Total energy: 19073029.741166748
[2022-04-09 07:07:10.467619]Total energy: 19088106.44313242
[2022-04-09 07:08:29.029758]Total energy: 19054613.05695669
[2022-04-09 07:09:46.278793]Total energy: 19093058.164234214
[2022-04-09 07:11:25.222712]Total energy: 19031487.411792804
[2022-04-09 07:13:16.686217]Total energy: 19055338.00819282
[2022-04-09 07:14:46.456691]Total energy: 19067564.260904767
[2022-04-09 07:16:14.333578]Total energy: 19058365.44157795
[2022-04-09 07:17:42.208553]Total energy: 19075156.616373576
[2022-04-09 07:19:10.552955]Total energy: 19049075.39928008
[2022-04-09 07:20:55.450607]Total energy: 19085555.45630262
[2022-04-09 07:22:53.211383]Total energy: 19060759.894800965
[2022-04-09 07:24:23.316336]Total energy: 19057922.297034923
[2022-04-09 07:25:51.429532]Total energy: 19068884.106962856
[2022-04-09 07:29:48.704298]Total energy: 19069380.2498391
[2022-04-09 07:33:17.893545]Total energy: 19052235.382655594
[2022-04-09 07:34:43.883652]Total energy: 19071649.695588622
[2022-04-09 07:36:05.902312]Total energy: 19062623.785311867
[2022-04-09 07:37:34.076442]Total energy: 19043808.51170953
[2022-04-09 07:38:59.874235]Total energy: 19057932.915960297
[2022-04-09 07:40:28.889871]Total energy: 19044997.406939276
[2022-04-09 07:42:18.594150]Total energy: 19056421.80346467
[2022-04-09 07:43:46.036236]Total energy: 19028192.52084411
[2022-04-09 07:45:14.436342]Total energy: 19063446.525985084
[2022-04-09 07:46:42.155692]Total energy: 19066933.51575443
[2022-04-09 07:48:08.791542]Total energy: 19048319.573737424
[2022-04-09 07:49:38.019597]Total energy: 19051863.680030983
[2022-04-09 07:51:10.798824]Total energy: 19063366.661316715
[2022-04-09 07:52:41.131925]Total energy: 19056169.088496417
[2022-04-09 07:54:03.246955]Total energy: 19063699.77529629
[2022-04-09 07:55:26.203809]Total energy: 19047364.38522157
[2022-04-09 07:56:52.941140]Total energy: 19052004.518625982
[2022-04-09 07:58:21.033850]Total energy: 19057962.882124484
[2022-04-09 07:59:50.411682]Total energy: 19054070.239145495
[2022-04-09 08:01:24.166597]Total energy: 19051992.701440733
[2022-04-09 08:03:04.198362]Total energy: 19036469.804882437
[2022-04-09 08:04:33.829561]Total energy: 19064946.362061575
[2022-04-09 08:05:58.770639]Total energy: 19071248.172577556
[2022-04-09 08:07:23.792251]Total energy: 19073981.453796968
[2022-04-09 08:08:44.724545]Total energy: 19087945.39000107
[2022-04-09 08:10:03.777385]Total energy: 19069018.31172591
[2022-04-09 08:11:31.585926]Total energy: 19066809.663385082
[2022-04-09 08:13:13.672537]Total energy: 19051917.677658375
[2022-04-09 08:14:45.664462]Total energy: 19065365.37573056
[2022-04-09 08:16:11.866198]Total energy: 19043236.749364514
[2022-04-09 08:17:38.292892]Total energy: 19078970.453694083
[2022-04-09 08:19:04.725838]Total energy: 19059595.312137313
[2022-04-09 08:20:49.743688]Total energy: 19037956.408080675
[2022-04-09 08:22:38.310360]Total energy: 19048901.612594094
[2022-04-09 08:24:04.205873]Total energy: 19064908.543880444
[2022-04-09 08:25:21.735125]Total energy: 19052287.640545845
[2022-04-09 08:26:38.947604]Total energy: 19072951.223170474
[2022-04-09 08:28:00.985425]Total energy: 19088771.258839402
[2022-04-09 08:29:28.026734]Total energy: 19049032.025474366
[2022-04-09 08:31:21.606164]Total energy: 19055599.479657978
[2022-04-09 08:32:59.672608]Total energy: 19007070.221889276
[2022-04-09 08:34:29.226034]Total energy: 19058075.21996873
[2022-04-09 08:35:57.296823]Total energy: 19047674.574644055
[2022-04-09 08:37:19.471739]Total energy: 19058519.12422097
[2022-04-09 08:38:45.847980]Total energy: 19097310.460902054
[2022-04-09 08:40:08.649738]Total energy: 19044533.310619093
[2022-04-09 08:41:49.179624]Total energy: 19047367.52790215
[2022-04-09 08:43:22.686594]Total energy: 19017446.01043491
[2022-04-09 08:44:44.185656]Total energy: 19040061.99323951
[2022-04-09 08:46:12.562567]Total energy: 19056343.26200703
[2022-04-09 08:47:38.769207]Total energy: 19065715.589618377
[2022-04-09 08:49:04.320356]Total energy: 19057223.223036703
[2022-04-09 08:50:55.190824]Total energy: 19071697.90643683
[2022-04-09 08:52:40.505127]Total energy: 19078439.31333851
[2022-04-09 08:54:04.219159]Total energy: 19058058.20656083
[2022-04-09 08:55:23.560735]Total energy: 19083683.95423399
[2022-04-09 08:56:47.253577]Total energy: 19059334.48290204
[2022-04-09 08:58:12.025868]Total energy: 19065182.112560146
[2022-04-09 08:59:30.197713]Total energy: 19053314.110120904
[2022-04-09 09:01:21.963217]Total energy: 19054320.54341749
[2022-04-09 09:03:13.857355]Total energy: 19068178.863325484
[2022-04-09 09:04:50.063209]Total energy: 19048812.30063835
[2022-04-09 09:06:17.970578]Total energy: 19078337.48844051
[2022-04-09 09:07:46.476808]Total energy: 19081232.758629937
[2022-04-09 09:09:18.770465]Total energy: 19067492.476333164
[2022-04-09 09:11:08.885623]Total energy: 19036970.401834432
[2022-04-09 09:12:53.238450]Total energy: 19049044.615315985
[2022-04-09 09:14:30.413456]Total energy: 19055387.544936474
[2022-04-09 09:16:03.344587]Total energy: 19078824.96946177
[2022-04-09 09:17:37.481524]Total energy: 19049816.894046538
[2022-04-09 09:19:06.559795]Total energy: 19112764.205846597
[2022-04-09 09:20:34.833728]Total energy: 19073059.049409226
[2022-04-09 09:22:01.777767]Total energy: 19101349.741620917
[2022-04-09 09:23:27.408295]Total energy: 19040922.622427292
[2022-04-09 09:24:53.209788]Total energy: 19061379.526360977
[2022-04-09 09:26:22.723019]Total energy: 19097898.274849024
[2022-04-09 09:27:49.800820]Total energy: 19067511.28254963
[2022-04-09 09:29:10.826036]Total energy: 19050671.95407772
[2022-04-09 09:31:10.312247]Total energy: 19078434.05963634
[2022-04-09 09:33:16.817786]Total energy: 19070721.112627555
[2022-04-09 09:35:00.192154]Total energy: 19077302.43309465
[2022-04-09 09:36:34.576902]Total energy: 19057762.587897714
[2022-04-09 09:38:02.786909]Total energy: 19020294.503001455
[2022-04-09 09:39:29.556328]Total energy: 19077311.704187047
[2022-04-09 09:41:22.682799]Total energy: 19047838.754621886
[2022-04-09 09:43:16.123647]Total energy: 19048069.00659723
[2022-04-09 09:44:52.717863]Total energy: 19076076.70846746
[2022-04-09 09:46:22.004965]Total energy: 19047374.955166996
[2022-04-09 09:47:47.057069]Total energy: 19052382.86919481
[2022-04-09 09:49:07.390793]Total energy: 19068900.13067239
[2022-04-09 09:51:20.744820]Total energy: 19084283.73995267
[2022-04-09 09:53:20.350085]Total energy: 19070895.492314946
[2022-04-09 09:54:55.529619]Total energy: 19038322.695058238
[2022-04-09 09:56:18.548116]Total energy: 19050029.260155413
[2022-04-09 09:57:42.426667]Total energy: 19058802.60596494
[2022-04-09 09:59:03.017000]Total energy: 19061914.936495323
[2022-04-09 10:00:20.343618]Total energy: 19049621.867203556
[2022-04-09 10:02:15.485883]Total energy: 19064985.93445447
[2022-04-09 10:03:51.851039]Total energy: 19056891.70980209
[2022-04-09 10:05:20.371414]Total energy: 19060285.88636966
[2022-04-09 10:06:44.730938]Total energy: 19026786.6996167
[2022-04-09 10:08:10.803764]Total energy: 19034304.644314364
[2022-04-09 10:09:35.437226]Total energy: 19061804.80430559
[2022-04-09 10:11:11.547023]Total energy: 19040313.02620922
[2022-04-09 10:12:48.595290]Total energy: 19040499.34472795
[2022-04-09 10:14:22.617837]Total energy: 19034927.005770396
[2022-04-09 10:15:44.272954]Total energy: 19037990.20602124
[2022-04-09 10:16:59.903290]Total energy: 19068121.17835498
[2022-04-09 10:18:18.354800]Total energy: 19026686.12629477
[2022-04-09 10:19:36.420895]Total energy: 19058869.69289409
[2022-04-09 10:21:18.691251]Total energy: 19064033.891861342
[2022-04-09 10:23:04.710430]Total energy: 19053035.382732894
[2022-04-09 10:24:51.149353]Total energy: 19056804.109704174
[2022-04-09 10:26:25.334878]Total energy: 19057560.738934103
[2022-04-09 10:27:53.254972]Total energy: 19040207.248022016
[2022-04-09 10:29:14.758359]Total energy: 19038311.380498923
[2022-04-09 10:30:50.391751]Total energy: 19008318.513928503
[2022-04-09 10:32:28.807999]Total energy: 19071067.180885594
[2022-04-09 10:33:47.675453]Total energy: 19048913.356281355
