initial: 118 - diverse_seed
[2022-04-08 20:37:34.816135]Total energy: 37223037.06012772
[2022-04-08 20:38:22.948469]Total energy: 37226536.8263533
[2022-04-08 20:39:13.066457]Total energy: 37229522.00578078
[2022-04-08 20:40:01.709812]Total energy: 37279185.80579854
[2022-04-08 20:40:58.890267]Total energy: 37290190.959281
[2022-04-08 20:41:49.120041]Total energy: 37231734.59197958
[2022-04-08 20:42:41.244820]Total energy: 37222012.217441104
[2022-04-08 20:43:30.742545]Total energy: 37315594.29445568
[2022-04-08 20:44:20.916715]Total energy: 37244121.3320358
[2022-04-08 20:45:10.820645]Total energy: 37257878.416734494
[2022-04-08 20:46:01.455478]Total energy: 37263014.908646695
[2022-04-08 20:46:50.598130]Total energy: 37223950.33520609
[2022-04-08 20:47:40.646897]Total energy: 37241594.4431213
[2022-04-08 20:48:30.389343]Total energy: 37276100.941534504
[2022-04-08 20:49:21.884550]Total energy: 37200180.582621455
[2022-04-08 20:50:10.344403]Total energy: 37217587.25177525
[2022-04-08 20:51:15.774170]Total energy: 37169969.10244856
[2022-04-08 20:52:06.292252]Total energy: 37260563.596629724
[2022-04-08 20:52:55.419035]Total energy: 37192959.5542787
[2022-04-08 20:53:44.339344]Total energy: 37184270.983164884
[2022-04-08 20:54:32.897226]Total energy: 37235160.83908255
[2022-04-08 20:55:21.261783]Total energy: 37218107.01603652
[2022-04-08 20:56:10.450224]Total energy: 37198868.85429054
[2022-04-08 20:56:59.891181]Total energy: 37193166.864171974
[2022-04-08 20:57:48.455711]Total energy: 37223375.00521187
[2022-04-08 20:58:37.227272]Total energy: 37203799.2195136
[2022-04-08 20:59:26.100784]Total energy: 37178121.39864325
[2022-04-08 21:00:15.678571]Total energy: 37228781.48639391
[2022-04-08 21:01:12.985261]Total energy: 37244180.28150448
[2022-04-08 21:02:04.124416]Total energy: 37237491.31945348
[2022-04-08 21:02:54.109706]Total energy: 37239949.997716144
[2022-04-08 21:03:44.081265]Total energy: 37211143.261732265
[2022-04-08 21:04:32.614860]Total energy: 37172996.617752366
[2022-04-08 21:05:21.435129]Total energy: 37240191.67353889
[2022-04-08 21:06:09.933365]Total energy: 37221851.14346386
[2022-04-08 21:06:58.611172]Total energy: 37235205.654808156
[2022-04-08 21:07:48.377353]Total energy: 37271838.94486032
[2022-04-08 21:08:37.851302]Total energy: 37286468.46111858
[2022-04-08 21:09:26.947870]Total energy: 37278450.16989718
[2022-04-08 21:10:15.983190]Total energy: 37209478.7682805
[2022-04-08 21:11:13.256209]Total energy: 37199455.129641674
[2022-04-08 21:12:12.434240]Total energy: 37243836.15280897
[2022-04-08 21:13:03.792844]Total energy: 37176021.554784164
[2022-04-08 21:13:53.935269]Total energy: 37157507.67975256
[2022-04-08 21:14:42.729742]Total energy: 37222910.4551195
[2022-04-08 21:15:30.908875]Total energy: 37177731.562875114
[2022-04-08 21:16:20.181093]Total energy: 37189163.219168335
[2022-04-08 21:17:08.694244]Total energy: 37164767.9490103
[2022-04-08 21:17:56.849648]Total energy: 37193920.76345396
[2022-04-08 21:18:45.360085]Total energy: 37311313.38665579
[2022-04-08 21:19:33.499879]Total energy: 37193836.919364914
[2022-04-08 21:20:22.454737]Total energy: 37169097.8996259
[2022-04-08 21:21:13.979832]Total energy: 37277791.40794034
[2022-04-08 21:22:03.556040]Total energy: 37170073.94889971
[2022-04-08 21:22:52.645497]Total energy: 37231162.75762459
[2022-04-08 21:23:41.276851]Total energy: 37248903.808817774
[2022-04-08 21:24:37.812450]Total energy: 37225931.14550599
[2022-04-08 21:25:26.223507]Total energy: 37167242.27369101
[2022-04-08 21:26:14.954693]Total energy: 37195735.28701733
[2022-04-08 21:27:04.249443]Total energy: 37212534.515174724
[2022-04-08 21:27:52.676037]Total energy: 37275074.740941696
[2022-04-08 21:28:41.058078]Total energy: 37217255.445167266
[2022-04-08 21:29:31.114514]Total energy: 37150807.8755536
[2022-04-08 21:30:20.893454]Total energy: 37354553.70445609
[2022-04-08 21:31:18.369024]Total energy: 37388738.22383906
[2022-04-08 21:32:20.780770]Total energy: 37319845.85532371
[2022-04-08 21:33:10.972871]Total energy: 37355300.04734383
[2022-04-08 21:34:00.257000]Total energy: 37438375.76824031
[2022-04-08 21:34:50.780889]Total energy: 37401158.44814417
[2022-04-08 21:35:38.960683]Total energy: 37390947.84523409
[2022-04-08 21:36:28.683170]Total energy: 37349507.75649661
[2022-04-08 21:37:17.345042]Total energy: 37443258.198394336
[2022-04-08 21:38:05.545968]Total energy: 37382328.07700664
[2022-04-08 21:38:54.761701]Total energy: 37369673.08871078
[2022-04-08 21:39:43.217871]Total energy: 37376577.18243778
[2022-04-08 21:40:32.584555]Total energy: 37360481.87673456
[2022-04-08 21:41:23.145059]Total energy: 37400100.414709106
[2022-04-08 21:42:12.840259]Total energy: 37388937.16684036
[2022-04-08 21:43:01.111593]Total energy: 37417595.80769485
[2022-04-08 21:43:50.423139]Total energy: 37357112.84865053
[2022-04-08 21:44:38.763483]Total energy: 37310057.14060444
[2022-04-08 21:45:27.284507]Total energy: 37315168.62267691
[2022-04-08 21:46:16.612879]Total energy: 37374093.51186236
[2022-04-08 21:47:05.004129]Total energy: 37341567.41757655
[2022-04-08 21:47:54.065663]Total energy: 37378802.41483493
[2022-04-08 21:48:42.690957]Total energy: 37375261.87093776
[2022-04-08 21:49:31.198424]Total energy: 37338703.540755846
[2022-04-08 21:50:28.645198]Total energy: 37389331.709996134
[2022-04-08 21:51:29.947586]Total energy: 37381282.80670079
[2022-04-08 21:52:30.045840]Total energy: 37351412.053910665
[2022-04-08 21:53:21.084921]Total energy: 37407269.38522401
[2022-04-08 21:54:09.473586]Total energy: 37367095.94387621
[2022-04-08 21:54:58.404246]Total energy: 37366748.87869769
[2022-04-08 21:55:46.890108]Total energy: 37363974.12194109
[2022-04-08 21:56:35.128522]Total energy: 37365692.10480154
[2022-04-08 21:57:23.772310]Total energy: 37401849.743036434
[2022-04-08 21:58:12.030574]Total energy: 37323871.31190541
[2022-04-08 21:59:00.328680]Total energy: 37331001.535546
[2022-04-08 21:59:49.995536]Total energy: 37313925.32744954
[2022-04-08 22:01:00.589444]Total energy: 37384575.21844633
[2022-04-08 22:02:08.992829]Total energy: 37407233.41892636
[2022-04-08 22:03:10.571070]Total energy: 37333382.33737872
[2022-04-08 22:04:06.932313]Total energy: 37414917.95071553
[2022-04-08 22:04:56.514255]Total energy: 37400626.03676803
[2022-04-08 22:05:46.098004]Total energy: 37365210.7695151
[2022-04-08 22:06:35.533101]Total energy: 37365001.12880568
[2022-04-08 22:07:23.663664]Total energy: 37367829.71053636
[2022-04-08 22:08:12.391395]Total energy: 37427946.09256767
[2022-04-08 22:09:01.168033]Total energy: 37404795.02681821
[2022-04-08 22:09:50.750892]Total energy: 37394780.13228395
[2022-04-08 22:10:45.978394]Total energy: 37361038.85154488
[2022-04-08 22:11:36.245572]Total energy: 37370109.50215259
[2022-04-08 22:12:24.455215]Total energy: 37358175.94145584
[2022-04-08 22:13:13.024469]Total energy: 37397706.47112091
[2022-04-08 22:14:01.512952]Total energy: 37337460.379706174
[2022-04-08 22:14:50.189149]Total energy: 37325677.29028151
[2022-04-08 22:15:39.283729]Total energy: 37386426.8743015
[2022-04-08 22:16:28.217594]Total energy: 37316528.544284664
[2022-04-08 22:17:16.701585]Total energy: 37421800.029313035
[2022-04-08 22:18:05.296815]Total energy: 37413342.70479072
[2022-04-08 22:18:54.074546]Total energy: 37348157.570898175
[2022-04-08 22:19:42.927147]Total energy: 37369335.31101376
[2022-04-08 22:20:38.586750]Total energy: 37387579.34192247
[2022-04-08 22:21:28.917327]Total energy: 37332998.42154894
[2022-04-08 22:22:18.793699]Total energy: 37358812.666493006
[2022-04-08 22:23:07.186098]Total energy: 37317710.79153965
[2022-04-08 22:23:55.574441]Total energy: 37426412.85463243
[2022-04-08 22:24:45.036721]Total energy: 37304958.42191829
[2022-04-08 22:25:33.945745]Total energy: 37338234.710482515
[2022-04-08 22:26:22.046884]Total energy: 37331600.7701642
[2022-04-08 22:27:10.408328]Total energy: 37340022.349969804
[2022-04-08 22:27:58.740257]Total energy: 37416435.172502145
[2022-04-08 22:28:48.078690]Total energy: 37344003.8332785
[2022-04-08 22:29:36.410382]Total energy: 37374001.201049276
[2022-04-08 22:30:43.600736]Total energy: 37334156.15661074
[2022-04-08 22:31:51.291181]Total energy: 37355269.434191905
[2022-04-08 22:32:49.530654]Total energy: 37319893.03208193
[2022-04-08 22:33:49.004462]Total energy: 37364512.68989995
[2022-04-08 22:34:51.548395]Total energy: 37379430.659102015
[2022-04-08 22:35:53.893752]Total energy: 37297643.74638553
[2022-04-08 22:36:45.327187]Total energy: 37318258.99406172
[2022-04-08 22:37:34.239140]Total energy: 37325014.21884894
[2022-04-08 22:38:22.843727]Total energy: 37297173.928421184
[2022-04-08 22:39:11.833732]Total energy: 37356788.89532771
[2022-04-08 22:40:00.105109]Total energy: 37402332.935699716
[2022-04-08 22:40:56.883522]Total energy: 37293031.59325173
[2022-04-08 22:41:53.160350]Total energy: 37357899.69521519
[2022-04-08 22:42:41.765098]Total energy: 37356682.60409396
[2022-04-08 22:43:29.914602]Total energy: 37316681.19471011
[2022-04-08 22:44:18.274405]Total energy: 37325283.85663666
[2022-04-08 22:45:06.861122]Total energy: 37356305.98678938
[2022-04-08 22:45:54.949360]Total energy: 37339794.69871456
[2022-04-08 22:46:43.351461]Total energy: 37377564.9720366
[2022-04-08 22:47:31.825812]Total energy: 37314779.340280436
[2022-04-08 22:48:20.290870]Total energy: 37340250.362052724
[2022-04-08 22:49:08.806587]Total energy: 37342654.08342943
[2022-04-08 22:49:58.838421]Total energy: 37353144.1444201
[2022-04-08 22:50:53.366033]Total energy: 37350964.39020062
[2022-04-08 22:51:50.156131]Total energy: 37296920.332098596
[2022-04-08 22:52:38.897601]Total energy: 37374358.71295579
[2022-04-08 22:53:26.947896]Total energy: 37389734.28430058
[2022-04-08 22:54:16.925972]Total energy: 37378724.691595346
[2022-04-08 22:55:06.436647]Total energy: 37362510.69235282
[2022-04-08 22:55:56.790096]Total energy: 37334540.83990265
[2022-04-08 22:56:47.160309]Total energy: 37329623.59468225
[2022-04-08 22:57:36.998678]Total energy: 37341570.25960427
[2022-04-08 22:58:26.694961]Total energy: 37376277.786410645
[2022-04-08 22:59:16.420456]Total energy: 37385508.95983624
[2022-04-08 23:00:06.397135]Total energy: 37352853.02194286
[2022-04-08 23:01:07.450532]Total energy: 37350223.97986346
[2022-04-08 23:02:08.002200]Total energy: 37365375.8886691
[2022-04-08 23:02:59.828245]Total energy: 37305845.83200158
[2022-04-08 23:03:49.914047]Total energy: 37339651.851544
[2022-04-08 23:04:40.131959]Total energy: 37359670.80040528
[2022-04-08 23:05:29.922382]Total energy: 37350340.84754727
[2022-04-08 23:06:19.859861]Total energy: 37411383.97192589
[2022-04-08 23:07:09.366177]Total energy: 37331475.036699735
[2022-04-08 23:07:59.529351]Total energy: 37337458.69493331
[2022-04-08 23:08:48.694662]Total energy: 37342347.53312014
[2022-04-08 23:09:36.646032]Total energy: 37373643.89290031
[2022-04-08 23:10:34.666502]Total energy: 37360428.09763918
[2022-04-08 23:11:35.360196]Total energy: 37286188.03199186
[2022-04-08 23:12:35.947556]Total energy: 37374944.52861322
[2022-04-08 23:13:27.375428]Total energy: 37310083.89806603
[2022-04-08 23:14:16.348449]Total energy: 37346454.256415464
[2022-04-08 23:15:04.444773]Total energy: 37377768.18195607
[2022-04-08 23:15:52.989793]Total energy: 37332362.40348797
[2022-04-08 23:16:41.090757]Total energy: 37389080.53463398
[2022-04-08 23:17:29.317433]Total energy: 37291125.82664229
[2022-04-08 23:18:17.794557]Total energy: 37307408.64522753
[2022-04-08 23:19:05.667875]Total energy: 37324598.374779314
[2022-04-08 23:19:53.568146]Total energy: 37319014.54217472
[2022-04-08 23:20:47.564265]Total energy: 37356126.540688515
[2022-04-08 23:21:38.327608]Total energy: 37338064.57366455
[2022-04-08 23:22:28.509339]Total energy: 37330379.994051166
[2022-04-08 23:23:17.128603]Total energy: 37361249.0023462
[2022-04-08 23:24:06.378528]Total energy: 37369977.61109959
[2022-04-08 23:24:55.215968]Total energy: 37305283.37638967
[2022-04-08 23:25:45.425981]Total energy: 37351633.14618344
[2022-04-08 23:26:33.946195]Total energy: 37332547.5778712
[2022-04-08 23:27:22.245150]Total energy: 37332226.77153124
[2022-04-08 23:28:11.505692]Total energy: 37333897.9271209
[2022-04-08 23:28:59.863310]Total energy: 37321245.9864942
[2022-04-08 23:29:50.472703]Total energy: 37373897.20393086
[2022-04-08 23:30:53.893841]Total energy: 37353701.857996695
[2022-04-08 23:31:46.815547]Total energy: 37367733.91443991
[2022-04-08 23:32:36.643529]Total energy: 37383986.12659098
[2022-04-08 23:33:28.135985]Total energy: 37361025.3154687
[2022-04-08 23:34:16.513744]Total energy: 37339113.17219905
[2022-04-08 23:35:04.646983]Total energy: 37319479.327017546
[2022-04-08 23:35:53.190094]Total energy: 37342330.30102477
[2022-04-08 23:36:41.851572]Total energy: 37323311.30819648
[2022-04-08 23:37:29.924983]Total energy: 37328255.62158881
[2022-04-08 23:38:18.382577]Total energy: 37383238.48896843
[2022-04-08 23:39:07.359678]Total energy: 37315697.62456521
[2022-04-08 23:39:55.881442]Total energy: 37326257.7777591
[2022-04-08 23:41:01.548518]Total energy: 37384080.077292845
[2022-04-08 23:41:58.396349]Total energy: 37286410.349498235
[2022-04-08 23:42:54.184059]Total energy: 37361941.5161144
[2022-04-08 23:43:44.301221]Total energy: 37304172.9049974
[2022-04-08 23:44:32.552963]Total energy: 37358401.54072699
[2022-04-08 23:45:22.842886]Total energy: 37391705.14241297
[2022-04-08 23:46:11.495851]Total energy: 37338348.768984236
[2022-04-08 23:46:59.991204]Total energy: 37384342.24343779
[2022-04-08 23:47:48.247577]Total energy: 37379808.84661929
[2022-04-08 23:48:36.332681]Total energy: 37362647.85518999
[2022-04-08 23:49:24.973539]Total energy: 37336902.26147554
[2022-04-08 23:50:14.570352]Total energy: 37355458.884925574
[2022-04-08 23:51:10.466794]Total energy: 37371725.81483684
[2022-04-08 23:52:12.369452]Total energy: 37297851.07014915
[2022-04-08 23:53:14.012879]Total energy: 37355834.5678674
[2022-04-08 23:54:06.387534]Total energy: 37305597.47579974
[2022-04-08 23:54:57.794075]Total energy: 37322670.84248126
[2022-04-08 23:55:50.096314]Total energy: 37327049.614808954
[2022-04-08 23:56:41.888510]Total energy: 37360430.77921255
[2022-04-08 23:57:32.659846]Total energy: 37350422.95056956
[2022-04-08 23:58:22.825810]Total energy: 37307628.136642925
[2022-04-08 23:59:19.359586]Total energy: 37381017.978557855
[2022-04-09 00:00:13.864436]Total energy: 37319424.16014554
[2022-04-09 00:01:04.533485]Total energy: 37329754.0598767
[2022-04-09 00:01:56.961142]Total energy: 37332378.83434157
[2022-04-09 00:02:47.934319]Total energy: 37385242.89109963
[2022-04-09 00:03:37.874890]Total energy: 37346116.2227961
[2022-04-09 00:04:28.008502]Total energy: 37356931.70953353
[2022-04-09 00:05:18.587457]Total energy: 37356661.06255684
[2022-04-09 00:06:08.772825]Total energy: 37353261.90354338
[2022-04-09 00:06:59.323754]Total energy: 37357527.76547128
[2022-04-09 00:07:49.421382]Total energy: 37317327.86060406
[2022-04-09 00:08:39.007930]Total energy: 37382141.249456696
[2022-04-09 00:09:30.205879]Total energy: 37392078.118301526
[2022-04-09 00:10:21.500667]Total energy: 37283428.700846314
[2022-04-09 00:11:26.147858]Total energy: 37285182.31855227
[2022-04-09 00:12:26.120648]Total energy: 37316258.047375664
[2022-04-09 00:13:18.947583]Total energy: 37312959.944805816
[2022-04-09 00:14:09.767752]Total energy: 37358518.519140564
[2022-04-09 00:15:00.240676]Total energy: 37322801.156219535
[2022-04-09 00:15:50.654726]Total energy: 37361300.151274435
[2022-04-09 00:16:40.975641]Total energy: 37427743.50251683
[2022-04-09 00:17:31.071557]Total energy: 37309337.19943299
[2022-04-09 00:18:21.870415]Total energy: 37320920.49040836
[2022-04-09 00:19:12.445078]Total energy: 37347230.82065599
[2022-04-09 00:20:02.532036]Total energy: 37389227.026647255
[2022-04-09 00:20:53.476050]Total energy: 37304697.563881084
[2022-04-09 00:21:43.727489]Total energy: 37310576.8163237
[2022-04-09 00:22:34.596811]Total energy: 37309056.08843793
[2022-04-09 00:23:26.285827]Total energy: 37348190.41894387
[2022-04-09 00:24:18.026610]Total energy: 37349661.31527926
[2022-04-09 00:25:08.660064]Total energy: 37334746.409229755
[2022-04-09 00:26:01.349970]Total energy: 37309962.49207698
[2022-04-09 00:26:52.273032]Total energy: 37312246.692055956
[2022-04-09 00:27:43.011827]Total energy: 37374745.75738541
[2022-04-09 00:28:34.248857]Total energy: 37319769.78309504
[2022-04-09 00:29:25.035558]Total energy: 37348129.77435858
[2022-04-09 00:30:15.850418]Total energy: 37314795.32325749
[2022-04-09 00:31:25.709172]Total energy: 37341873.37555054
[2022-04-09 00:32:26.244875]Total energy: 37326253.97637007
[2022-04-09 00:33:26.273441]Total energy: 37409105.722476624
[2022-04-09 00:34:19.796351]Total energy: 37286220.138030574
[2022-04-09 00:35:09.786238]Total energy: 37276079.74234227
[2022-04-09 00:35:59.252806]Total energy: 37387625.29495374
[2022-04-09 00:36:47.839084]Total energy: 37340824.72941225
[2022-04-09 00:37:36.606933]Total energy: 37369361.13504365
[2022-04-09 00:38:25.893556]Total energy: 37319077.882376745
[2022-04-09 00:39:17.448592]Total energy: 37311589.17360398
[2022-04-09 00:40:05.721218]Total energy: 37345482.486154966
[2022-04-09 00:40:59.784639]Total energy: 37367213.42794031
[2022-04-09 00:41:58.651208]Total energy: 37310246.29640271
[2022-04-09 00:42:53.992770]Total energy: 37409791.17955281
[2022-04-09 00:43:43.657394]Total energy: 37363674.3872238
[2022-04-09 00:44:32.106816]Total energy: 37315310.81858646
[2022-04-09 00:45:22.002539]Total energy: 37353895.23649413
[2022-04-09 00:46:11.696977]Total energy: 37337003.915096104
[2022-04-09 00:47:00.771904]Total energy: 37322278.07141785
[2022-04-09 00:47:49.989444]Total energy: 37285977.16765757
[2022-04-09 00:48:39.205131]Total energy: 37337886.25217666
[2022-04-09 00:49:28.183541]Total energy: 37379194.702722594
[2022-04-09 00:50:16.830857]Total energy: 37318723.83703492
[2022-04-09 00:51:27.042718]Total energy: 37318032.83802776
[2022-04-09 00:52:18.879552]Total energy: 37344436.008231096
[2022-04-09 00:53:07.784419]Total energy: 37347605.295897245
[2022-04-09 00:53:56.337030]Total energy: 37363322.12351868
[2022-04-09 00:54:45.448468]Total energy: 37355665.19238347
[2022-04-09 00:55:35.266710]Total energy: 37301748.31735176
[2022-04-09 00:56:24.520285]Total energy: 37328267.00458345
[2022-04-09 00:57:14.612222]Total energy: 37379890.62908265
[2022-04-09 00:58:04.111829]Total energy: 37406098.655946225
[2022-04-09 00:58:54.235166]Total energy: 37350458.71978414
[2022-04-09 00:59:42.738699]Total energy: 37307454.98735735
[2022-04-09 01:00:42.662274]Total energy: 37333024.266935
[2022-04-09 01:01:39.652691]Total energy: 37392803.34571221
[2022-04-09 01:02:30.030099]Total energy: 37348692.4701246
[2022-04-09 01:03:19.257037]Total energy: 37361667.212257214
[2022-04-09 01:04:07.818265]Total energy: 37310867.65428009
[2022-04-09 01:04:56.731456]Total energy: 37358211.03986659
[2022-04-09 01:05:45.951235]Total energy: 37353468.76664067
[2022-04-09 01:06:34.207086]Total energy: 37304967.6493213
[2022-04-09 01:07:23.713687]Total energy: 37290607.569555245
[2022-04-09 01:08:12.064203]Total energy: 37331494.15651418
[2022-04-09 01:09:03.245861]Total energy: 37365122.03895729
[2022-04-09 01:09:52.092357]Total energy: 37325966.875444196
[2022-04-09 01:10:41.062471]Total energy: 37333351.30514141
[2022-04-09 01:11:30.371927]Total energy: 37332520.6163674
[2022-04-09 01:12:18.412642]Total energy: 37321349.11069622
[2022-04-09 01:13:08.369052]Total energy: 37329491.64333157
[2022-04-09 01:13:58.120199]Total energy: 37376373.21328375
[2022-04-09 01:14:46.988883]Total energy: 37349324.26387335
[2022-04-09 01:15:36.674600]Total energy: 37350128.99334228
[2022-04-09 01:16:25.389604]Total energy: 37342540.90210855
[2022-04-09 01:17:13.825691]Total energy: 37266801.91903026
[2022-04-09 01:18:02.130977]Total energy: 37387995.160644665
[2022-04-09 01:18:51.859664]Total energy: 37322481.74114483
[2022-04-09 01:19:43.156329]Total energy: 37320428.012599476
[2022-04-09 01:20:38.361286]Total energy: 37385698.16718507
[2022-04-09 01:21:38.054065]Total energy: 37378535.84348879
[2022-04-09 01:22:30.665189]Total energy: 37308641.27546855
[2022-04-09 01:23:21.179821]Total energy: 37329321.27194874
[2022-04-09 01:24:11.210218]Total energy: 37309638.32434651
[2022-04-09 01:25:02.858022]Total energy: 37358777.59537883
[2022-04-09 01:25:53.268054]Total energy: 37291176.380376704
[2022-04-09 01:26:44.990787]Total energy: 37321707.79781805
[2022-04-09 01:27:35.351469]Total energy: 37335686.77099263
[2022-04-09 01:28:25.799623]Total energy: 37342481.287415676
[2022-04-09 01:29:15.615745]Total energy: 37348145.07482181
[2022-04-09 01:30:06.703831]Total energy: 37335040.59630519
[2022-04-09 01:31:05.287894]Total energy: 37351490.856600955
[2022-04-09 01:32:09.508854]Total energy: 37328307.57944675
[2022-04-09 01:33:07.727752]Total energy: 37309750.87828707
[2022-04-09 01:33:57.615741]Total energy: 37366969.81741395
[2022-04-09 01:34:48.163617]Total energy: 37338862.31500327
[2022-04-09 01:35:38.377009]Total energy: 37341623.80827744
[2022-04-09 01:36:29.906089]Total energy: 37344169.81734078
[2022-04-09 01:37:21.027689]Total energy: 37324893.46075905
[2022-04-09 01:38:11.613771]Total energy: 37313765.28401523
[2022-04-09 01:39:02.031594]Total energy: 37373278.013181016
[2022-04-09 01:39:52.458582]Total energy: 37292870.69388719
[2022-04-09 01:41:07.274419]Total energy: 37343890.15978095
[2022-04-09 01:42:14.835500]Total energy: 37372561.19474242
[2022-04-09 01:43:07.217806]Total energy: 37346831.1599584
[2022-04-09 01:43:57.747711]Total energy: 37353817.560631074
[2022-04-09 01:44:48.877581]Total energy: 37351388.080989115
[2022-04-09 01:45:40.944919]Total energy: 37343625.01885496
[2022-04-09 01:46:32.015440]Total energy: 37330769.779827595
[2022-04-09 01:47:22.037990]Total energy: 37293419.79400923
[2022-04-09 01:48:12.125135]Total energy: 37382910.60674966
[2022-04-09 01:49:02.647946]Total energy: 37318362.83047156
[2022-04-09 01:49:52.742596]Total energy: 37369993.83194813
[2022-04-09 01:50:43.653710]Total energy: 37335070.55461391
[2022-04-09 01:51:34.078999]Total energy: 37336322.57376218
[2022-04-09 01:52:25.291847]Total energy: 37286384.69692972
[2022-04-09 01:53:15.548995]Total energy: 37363842.12632165
[2022-04-09 01:54:04.978292]Total energy: 37328162.67212969
[2022-04-09 01:54:53.863116]Total energy: 37397624.035026565
[2022-04-09 01:55:41.904250]Total energy: 37379224.1765303
[2022-04-09 01:56:32.472844]Total energy: 37376819.154328465
[2022-04-09 01:57:20.909769]Total energy: 37336581.36415952
[2022-04-09 01:58:09.911857]Total energy: 37389038.12499449
[2022-04-09 01:58:58.916078]Total energy: 37408803.399091884
[2022-04-09 01:59:47.326739]Total energy: 37319000.71399315
[2022-04-09 02:00:42.589359]Total energy: 37373586.712922715
[2022-04-09 02:01:41.666894]Total energy: 37387899.16329618
[2022-04-09 02:02:33.467172]Total energy: 37314581.87503484
[2022-04-09 02:03:22.754169]Total energy: 37270670.63392855
[2022-04-09 02:04:13.519126]Total energy: 37406270.44494121
[2022-04-09 02:05:02.171013]Total energy: 37328895.81686957
[2022-04-09 02:05:51.353709]Total energy: 37327967.84830672
[2022-04-09 02:06:40.161140]Total energy: 37310156.6028156
[2022-04-09 02:07:29.912520]Total energy: 37292935.692795895
[2022-04-09 02:08:21.888010]Total energy: 37310243.788525835
[2022-04-09 02:09:10.714501]Total energy: 37312058.616675094
[2022-04-09 02:09:58.409069]Total energy: 37355928.53601541
[2022-04-09 02:10:54.957909]Total energy: 37291492.865761824
[2022-04-09 02:11:56.163795]Total energy: 37389407.78563225
[2022-04-09 02:12:45.366711]Total energy: 37256194.07829936
[2022-04-09 02:13:34.165551]Total energy: 37336009.11939791
[2022-04-09 02:14:22.945610]Total energy: 37349011.58337533
[2022-04-09 02:15:11.025151]Total energy: 37330944.357205436
[2022-04-09 02:16:00.790719]Total energy: 37382312.84828227
[2022-04-09 02:16:49.141172]Total energy: 37382141.16811133
[2022-04-09 02:17:40.617049]Total energy: 37338153.75645041
[2022-04-09 02:18:29.571088]Total energy: 37347996.36840217
[2022-04-09 02:19:18.081113]Total energy: 37367849.94421264
[2022-04-09 02:20:06.589660]Total energy: 37331863.33937107
[2022-04-09 02:21:05.320418]Total energy: 37342626.56410749
[2022-04-09 02:21:57.597288]Total energy: 37329869.271637715
[2022-04-09 02:22:46.910311]Total energy: 37269713.58928279
[2022-04-09 02:23:35.451835]Total energy: 37376148.37756548
[2022-04-09 02:24:24.548772]Total energy: 37339452.710823834
[2022-04-09 02:25:13.540532]Total energy: 37300886.36016875
[2022-04-09 02:26:03.133140]Total energy: 37441573.1247251
[2022-04-09 02:26:51.248394]Total energy: 37350467.66543926
[2022-04-09 02:27:40.641487]Total energy: 37373318.7190485
[2022-04-09 02:28:29.952452]Total energy: 37326506.61345123
[2022-04-09 02:29:18.567897]Total energy: 37336224.49488539
[2022-04-09 02:30:06.977229]Total energy: 37334697.71840536
[2022-04-09 02:31:01.871271]Total energy: 37373682.412651554
[2022-04-09 02:31:59.778416]Total energy: 37363704.546659775
[2022-04-09 02:32:58.099351]Total energy: 37316832.90138267
[2022-04-09 02:33:47.432036]Total energy: 37301580.58967674
[2022-04-09 02:34:36.093199]Total energy: 37292407.259930454
[2022-04-09 02:35:25.506323]Total energy: 37363098.25448879
[2022-04-09 02:36:14.001700]Total energy: 37312088.63695139
[2022-04-09 02:37:02.435727]Total energy: 37322903.90847131
[2022-04-09 02:37:51.130175]Total energy: 37329533.58037666
[2022-04-09 02:38:39.324586]Total energy: 37321105.71674669
[2022-04-09 02:39:29.652915]Total energy: 37315514.047833666
[2022-04-09 02:40:18.332808]Total energy: 37323403.94556499
[2022-04-09 02:41:15.664185]Total energy: 37290980.81993608
[2022-04-09 02:42:13.423667]Total energy: 37321223.16257852
[2022-04-09 02:43:02.624636]Total energy: 37372840.70083106
[2022-04-09 02:43:51.216249]Total energy: 37362620.6001474
[2022-04-09 02:44:39.855624]Total energy: 37345572.50579294
[2022-04-09 02:45:28.459246]Total energy: 37347420.293503
[2022-04-09 02:46:17.075120]Total energy: 37321323.70551265
[2022-04-09 02:47:06.601906]Total energy: 37330527.523773886
[2022-04-09 02:47:55.171245]Total energy: 37333139.25080243
[2022-04-09 02:48:44.838786]Total energy: 37382310.897426955
[2022-04-09 02:49:34.322594]Total energy: 37351771.01088692
[2022-04-09 02:50:42.054835]Total energy: 37264742.16488418
[2022-04-09 02:51:48.411269]Total energy: 37281473.51247832
[2022-04-09 02:52:38.863554]Total energy: 37341211.1537535
[2022-04-09 02:53:26.914670]Total energy: 37314727.18792531
[2022-04-09 02:54:14.985193]Total energy: 37351736.262847885
[2022-04-09 02:55:04.481267]Total energy: 37359977.68729944
[2022-04-09 02:55:52.906696]Total energy: 37394722.44140142
[2022-04-09 02:56:41.638429]Total energy: 37311254.565660946
[2022-04-09 02:57:30.559495]Total energy: 37374196.45203592
[2022-04-09 02:58:18.436693]Total energy: 37370817.74442617
[2022-04-09 02:59:06.553283]Total energy: 37303160.37947469
[2022-04-09 02:59:58.235950]Total energy: 37253798.02837597
[2022-04-09 03:01:08.428203]Total energy: 37379088.414372265
[2022-04-09 03:01:59.235915]Total energy: 37275314.779284045
