initial: 105 - optimal_only_seed
[2022-04-07 21:00:36.297083]Total energy: 35448408.27941618
[2022-04-07 21:01:38.138292]Total energy: 35729613.87526947
[2022-04-07 21:02:37.561732]Total energy: 35621696.84147201
[2022-04-07 21:03:38.846963]Total energy: 35507198.82929604
[2022-04-07 21:04:39.834314]Total energy: 35524891.5586891
[2022-04-07 21:05:40.710464]Total energy: 35580062.18287512
[2022-04-07 21:06:39.384274]Total energy: 35440968.93044579
[2022-04-07 21:07:40.439069]Total energy: 35616737.36274393
[2022-04-07 21:08:42.663124]Total energy: 35625019.76048209
[2022-04-07 21:09:42.796877]Total energy: 35477673.052508995
[2022-04-07 21:10:49.743495]Total energy: 35316237.808076814
[2022-04-07 21:11:50.984044]Total energy: 35288707.2974848
[2022-04-07 21:12:51.366925]Total energy: 35446578.73204179
[2022-04-07 21:13:55.232091]Total energy: 35477889.364435196
[2022-04-07 21:14:56.054953]Total energy: 35299814.23402083
[2022-04-07 21:15:54.294279]Total energy: 35532802.85351374
[2022-04-07 21:16:55.906385]Total energy: 35307292.833898984
[2022-04-07 21:17:55.223137]Total energy: 35587857.176058374
[2022-04-07 21:18:55.516282]Total energy: 35334751.075866476
[2022-04-07 21:19:57.352695]Total energy: 35419744.69306214
[2022-04-07 21:21:03.736714]Total energy: 35340216.73407684
[2022-04-07 21:22:12.523387]Total energy: 35517579.28292233
[2022-04-07 21:23:16.107440]Total energy: 35474827.05484931
[2022-04-07 21:24:16.852162]Total energy: 35558804.36249913
[2022-04-07 21:25:15.942272]Total energy: 35349442.231770396
[2022-04-07 21:26:16.919153]Total energy: 35362624.74538594
[2022-04-07 21:27:16.963456]Total energy: 35382687.05313564
[2022-04-07 21:28:17.676612]Total energy: 35267220.223387934
[2022-04-07 21:29:17.219954]Total energy: 35164920.25746818
[2022-04-07 21:30:20.154718]Total energy: 35028964.582050994
[2022-04-07 21:31:20.694124]Total energy: 34971645.55521272
[2022-04-07 21:32:20.036020]Total energy: 35230835.96332001
[2022-04-07 21:33:20.430533]Total energy: 35126916.64989632
[2022-04-07 21:34:19.696868]Total energy: 35249692.76804363
[2022-04-07 21:35:19.031317]Total energy: 35173101.20546227
[2022-04-07 21:36:19.709953]Total energy: 35309834.85634805
[2022-04-07 21:37:20.131877]Total energy: 35174237.07611214
[2022-04-07 21:38:19.853452]Total energy: 35226754.949913636
[2022-04-07 21:39:22.371029]Total energy: 35202426.308280766
[2022-04-07 21:40:28.506750]Total energy: 35270731.644272126
[2022-04-07 21:41:28.802089]Total energy: 35133780.39485917
[2022-04-07 21:42:30.582648]Total energy: 35217047.445835814
[2022-04-07 21:43:29.293423]Total energy: 35252085.29545676
[2022-04-07 21:44:28.616193]Total energy: 35132636.13872833
[2022-04-07 21:45:27.501184]Total energy: 35260910.5945238
[2022-04-07 21:46:36.540171]Total energy: 35244485.39426455
[2022-04-07 21:47:36.543799]Total energy: 35074369.4901715
[2022-04-07 21:48:37.032264]Total energy: 35317912.838333055
[2022-04-07 21:49:36.119473]Total energy: 35287816.64012121
[2022-04-07 21:50:39.384918]Total energy: 35199057.78776338
[2022-04-07 21:51:39.670099]Total energy: 35471823.07637963
[2022-04-07 21:52:39.029302]Total energy: 35167918.11671417
[2022-04-07 21:53:38.524859]Total energy: 35215836.04960121
[2022-04-07 21:54:38.080291]Total energy: 35231286.734778926
[2022-04-07 21:55:39.339954]Total energy: 35317470.32561992
[2022-04-07 21:56:39.479481]Total energy: 35046511.11658562
[2022-04-07 21:57:40.181991]Total energy: 35327563.20878443
[2022-04-07 21:58:39.963860]Total energy: 35221333.73990108
[2022-04-07 21:59:39.879735]Total energy: 35250044.304817505
[2022-04-07 22:00:54.744174]Total energy: 35067679.41698161
[2022-04-07 22:01:55.057170]Total energy: 35360122.618555285
[2022-04-07 22:02:50.656578]Total energy: 35091320.36883241
[2022-04-07 22:03:46.816923]Total energy: 35218962.85964063
[2022-04-07 22:04:43.174143]Total energy: 35263485.79017801
[2022-04-07 22:05:39.629824]Total energy: 35277441.67807342
[2022-04-07 22:06:36.849889]Total energy: 35218585.105979934
[2022-04-07 22:07:32.415000]Total energy: 35226539.926006295
[2022-04-07 22:08:28.266182]Total energy: 35270865.06266256
[2022-04-07 22:09:24.661196]Total energy: 35295748.44793364
[2022-04-07 22:10:21.645304]Total energy: 35393300.29430569
[2022-04-07 22:11:26.974488]Total energy: 35261192.15145901
[2022-04-07 22:12:25.529511]Total energy: 35067550.82615576
[2022-04-07 22:13:21.909185]Total energy: 35275177.99941708
[2022-04-07 22:14:17.812080]Total energy: 35287960.5926115
[2022-04-07 22:15:14.733851]Total energy: 35243927.84882318
[2022-04-07 22:16:12.622916]Total energy: 35129228.12011776
[2022-04-07 22:17:12.090241]Total energy: 35204498.53854541
[2022-04-07 22:18:10.260615]Total energy: 35166821.17085266
[2022-04-07 22:19:09.681106]Total energy: 35199904.39685655
[2022-04-07 22:20:07.253075]Total energy: 35289277.648543335
[2022-04-07 22:21:11.516119]Total energy: 35264809.322065264
[2022-04-07 22:22:10.833157]Total energy: 35122450.682854615
[2022-04-07 22:23:09.239618]Total energy: 35200395.10974128
[2022-04-07 22:24:06.870110]Total energy: 35228372.72158438
[2022-04-07 22:25:05.769096]Total energy: 35309887.7081947
[2022-04-07 22:26:03.297120]Total energy: 35305059.771342985
[2022-04-07 22:27:00.810309]Total energy: 35201834.27355983
[2022-04-07 22:27:58.616674]Total energy: 35371190.878476456
[2022-04-07 22:28:56.983850]Total energy: 35302233.60108134
[2022-04-07 22:29:54.246761]Total energy: 35318073.02079672
[2022-04-07 22:31:06.253745]Total energy: 35288922.612211235
[2022-04-07 22:32:09.642561]Total energy: 35279719.95967413
[2022-04-07 22:33:07.255817]Total energy: 35019009.112494476
[2022-04-07 22:34:04.307562]Total energy: 35343838.69013301
[2022-04-07 22:35:02.832700]Total energy: 35431617.48141077
[2022-04-07 22:36:00.401343]Total energy: 35228730.449215285
[2022-04-07 22:36:58.065196]Total energy: 35101538.86119268
[2022-04-07 22:37:56.138182]Total energy: 35149404.29751238
[2022-04-07 22:38:54.055471]Total energy: 35320678.33993096
[2022-04-07 22:39:53.029723]Total energy: 35060202.07539324
[2022-04-07 22:41:05.409229]Total energy: 35053730.815964624
[2022-04-07 22:42:06.278844]Total energy: 35294295.924205564
[2022-04-07 22:43:04.626130]Total energy: 35086379.72653929
[2022-04-07 22:44:01.498711]Total energy: 35130883.95404851
[2022-04-07 22:44:58.251584]Total energy: 35157520.53845849
[2022-04-07 22:45:57.030041]Total energy: 35314345.06150622
[2022-04-07 22:46:54.962199]Total energy: 35162312.19513091
[2022-04-07 22:47:52.635186]Total energy: 35130191.806196555
[2022-04-07 22:48:50.429190]Total energy: 35130977.15256787
[2022-04-07 22:49:48.115068]Total energy: 35073536.73796845
[2022-04-07 22:50:55.137564]Total energy: 35015584.41510822
[2022-04-07 22:51:59.664100]Total energy: 35140767.91878117
[2022-04-07 22:52:59.707698]Total energy: 35161876.72391255
[2022-04-07 22:53:57.264422]Total energy: 35071989.23596007
[2022-04-07 22:54:56.186904]Total energy: 34964271.13982812
[2022-04-07 22:55:53.668043]Total energy: 35062406.49616672
[2022-04-07 22:56:47.754946]Total energy: 34974631.71876928
[2022-04-07 22:57:41.066664]Total energy: 35290173.38521196
[2022-04-07 22:58:34.911341]Total energy: 35060456.87737059
[2022-04-07 22:59:37.492220]Total energy: 35155693.83922454
[2022-04-07 23:00:50.804080]Total energy: 35199588.03244249
[2022-04-07 23:01:53.558167]Total energy: 35032699.22180743
[2022-04-07 23:02:47.981912]Total energy: 35038471.41005266
[2022-04-07 23:03:40.661462]Total energy: 35044383.581702426
[2022-04-07 23:04:33.021202]Total energy: 35036749.40298911
[2022-04-07 23:05:25.840978]Total energy: 35028417.23850803
[2022-04-07 23:06:19.908753]Total energy: 35090688.873075366
[2022-04-07 23:07:13.756534]Total energy: 34931861.39324881
[2022-04-07 23:08:04.923524]Total energy: 35157583.17983462
[2022-04-07 23:08:59.665874]Total energy: 35195634.14375526
[2022-04-07 23:09:55.971491]Total energy: 35176634.46722036
[2022-04-07 23:11:10.826636]Total energy: 35244140.63637998
[2022-04-07 23:12:11.856195]Total energy: 35244891.728757754
[2022-04-07 23:13:08.521862]Total energy: 35168956.84994247
[2022-04-07 23:14:04.645726]Total energy: 35257849.44675084
[2022-04-07 23:15:01.030086]Total energy: 35176183.91131294
[2022-04-07 23:16:01.208595]Total energy: 35239521.467955835
[2022-04-07 23:17:08.660460]Total energy: 35275154.90383348
[2022-04-07 23:18:04.385238]Total energy: 35225297.183777265
[2022-04-07 23:19:00.874109]Total energy: 35258452.23138037
[2022-04-07 23:19:58.563099]Total energy: 35283798.59889027
[2022-04-07 23:21:07.233173]Total energy: 35328510.24167175
[2022-04-07 23:22:12.562417]Total energy: 35210901.71864914
[2022-04-07 23:23:12.711206]Total energy: 35188696.56737164
[2022-04-07 23:24:10.018726]Total energy: 35233199.374422856
[2022-04-07 23:25:05.391775]Total energy: 35163107.89046465
[2022-04-07 23:26:01.618047]Total energy: 35104852.49164241
[2022-04-07 23:26:57.109093]Total energy: 35367575.718220554
[2022-04-07 23:27:52.757005]Total energy: 35407001.51036779
[2022-04-07 23:28:48.659336]Total energy: 35230519.68605469
[2022-04-07 23:29:47.139155]Total energy: 35230631.28184304
[2022-04-07 23:31:01.524157]Total energy: 35106227.204811096
[2022-04-07 23:32:15.969635]Total energy: 35202864.05523819
[2022-04-07 23:33:12.814343]Total energy: 35037569.003225684
[2022-04-07 23:34:09.158460]Total energy: 35299275.343708195
[2022-04-07 23:35:05.810312]Total energy: 35162022.727710895
[2022-04-07 23:36:04.379012]Total energy: 35164251.88252297
[2022-04-07 23:37:00.448847]Total energy: 35285433.32567199
[2022-04-07 23:37:56.216458]Total energy: 35097524.36883379
[2022-04-07 23:38:52.436555]Total energy: 35239381.66546252
[2022-04-07 23:39:50.788436]Total energy: 35190312.76018804
[2022-04-07 23:41:09.121002]Total energy: 35228376.06213774
[2022-04-07 23:42:08.916549]Total energy: 35266767.431715295
[2022-04-07 23:43:07.867454]Total energy: 35098413.90830708
[2022-04-07 23:44:03.084889]Total energy: 35261483.864772104
[2022-04-07 23:44:59.446367]Total energy: 35055157.616008185
[2022-04-07 23:45:57.300848]Total energy: 35217448.3196024
[2022-04-07 23:46:50.394100]Total energy: 35090229.440507814
[2022-04-07 23:47:42.712379]Total energy: 35236123.07840567
[2022-04-07 23:48:37.309161]Total energy: 35081292.460618705
[2022-04-07 23:49:33.243514]Total energy: 35255739.79603969
[2022-04-07 23:50:44.890533]Total energy: 35220646.3244769
[2022-04-07 23:52:00.214870]Total energy: 35351976.65115368
[2022-04-07 23:53:04.486744]Total energy: 35131397.32080468
[2022-04-07 23:54:03.190993]Total energy: 35127038.57747985
[2022-04-07 23:54:57.184563]Total energy: 35041866.79093059
[2022-04-07 23:55:54.032681]Total energy: 35104528.56047598
[2022-04-07 23:56:48.302683]Total energy: 35230365.22354191
[2022-04-07 23:57:42.942869]Total energy: 35267697.33570209
[2022-04-07 23:58:36.940183]Total energy: 35234574.34123782
[2022-04-07 23:59:30.467653]Total energy: 35280493.44980966
[2022-04-08 00:00:24.069262]Total energy: 35086949.50387855
[2022-04-08 00:01:21.686193]Total energy: 35279876.84649293
[2022-04-08 00:02:15.941151]Total energy: 35176817.19178801
[2022-04-08 00:03:09.177822]Total energy: 35267857.55855666
[2022-04-08 00:04:01.197400]Total energy: 35128144.391136795
[2022-04-08 00:04:56.489232]Total energy: 35163538.5600934
[2022-04-08 00:06:05.265784]Total energy: 35210674.815112196
[2022-04-08 00:06:59.692145]Total energy: 35100363.19469298
[2022-04-08 00:07:54.421515]Total energy: 35234211.792333804
[2022-04-08 00:08:50.709841]Total energy: 35414674.972533055
[2022-04-08 00:09:45.661080]Total energy: 35230505.95582887
[2022-04-08 00:10:48.117466]Total energy: 35243182.50886954
[2022-04-08 00:11:45.791709]Total energy: 34991530.33252632
[2022-04-08 00:12:40.785031]Total energy: 35168748.71447126
[2022-04-08 00:13:36.255232]Total energy: 35284319.56401264
[2022-04-08 00:14:35.135406]Total energy: 35281649.581048325
[2022-04-08 00:15:30.874378]Total energy: 35393369.267728254
[2022-04-08 00:16:26.139842]Total energy: 35009597.183918096
[2022-04-08 00:17:22.046627]Total energy: 35087186.77557103
[2022-04-08 00:18:17.341514]Total energy: 34991695.5484198
[2022-04-08 00:19:12.052963]Total energy: 35168342.00235603
[2022-04-08 00:20:08.186199]Total energy: 35273780.77648817
[2022-04-08 00:21:20.400621]Total energy: 35083277.875847235
[2022-04-08 00:22:19.432997]Total energy: 35036513.719932646
[2022-04-08 00:23:14.618310]Total energy: 35134263.55621743
[2022-04-08 00:24:10.764519]Total energy: 35177576.47596531
[2022-04-08 00:25:07.391607]Total energy: 35274342.17934285
[2022-04-08 00:26:02.976372]Total energy: 35320723.77655691
[2022-04-08 00:26:57.488433]Total energy: 35118846.871126324
[2022-04-08 00:27:52.683592]Total energy: 35089450.76466551
[2022-04-08 00:28:47.941332]Total energy: 35225961.23288773
[2022-04-08 00:29:43.006241]Total energy: 34967413.80011196
[2022-04-08 00:30:57.439719]Total energy: 35029583.380665824
[2022-04-08 00:32:08.074135]Total energy: 35072349.73364247
[2022-04-08 00:33:03.260552]Total energy: 35197443.281503364
[2022-04-08 00:33:57.734539]Total energy: 35141251.79960161
[2022-04-08 00:34:48.626113]Total energy: 34953216.92763744
[2022-04-08 00:35:40.092742]Total energy: 34957849.897510245
[2022-04-08 00:36:31.145156]Total energy: 35079747.68232352
[2022-04-08 00:37:21.436002]Total energy: 35056909.23196277
[2022-04-08 00:38:11.946400]Total energy: 35003153.2129135
[2022-04-08 00:39:03.445695]Total energy: 35173362.29777258
[2022-04-08 00:39:55.109097]Total energy: 35067667.46694488
[2022-04-08 00:40:58.142216]Total energy: 34966930.94965103
[2022-04-08 00:41:53.578972]Total energy: 35036245.11415593
[2022-04-08 00:42:44.687690]Total energy: 35026491.21159273
[2022-04-08 00:43:35.794629]Total energy: 35067354.13490994
[2022-04-08 00:44:26.304082]Total energy: 34975198.536099575
[2022-04-08 00:45:16.952870]Total energy: 34963056.35075817
[2022-04-08 00:46:08.039634]Total energy: 35123648.85438081
[2022-04-08 00:47:00.013673]Total energy: 34972954.3613029
[2022-04-08 00:47:50.904050]Total energy: 34996539.62823922
[2022-04-08 00:48:41.032153]Total energy: 34990400.70525865
[2022-04-08 00:49:31.887829]Total energy: 35047086.56810056
[2022-04-08 00:50:36.129927]Total energy: 34830050.2453907
[2022-04-08 00:51:31.698310]Total energy: 35074941.50248171
[2022-04-08 00:52:31.978569]Total energy: 35222605.32099173
[2022-04-08 00:53:29.689141]Total energy: 34948402.42890037
[2022-04-08 00:54:25.302596]Total energy: 35190165.05085804
[2022-04-08 00:55:20.438496]Total energy: 34991027.34909679
[2022-04-08 00:56:14.884908]Total energy: 35107938.31008925
[2022-04-08 00:57:09.908815]Total energy: 35135047.477403
[2022-04-08 00:58:05.287285]Total energy: 35108567.50150469
[2022-04-08 00:59:02.023563]Total energy: 35037129.85009013
[2022-04-08 00:59:56.586046]Total energy: 34981895.0189992
[2022-04-08 01:00:59.431340]Total energy: 35087733.88529522
[2022-04-08 01:01:57.025711]Total energy: 35040501.61937115
[2022-04-08 01:02:52.260815]Total energy: 35031146.711267166
[2022-04-08 01:03:46.744301]Total energy: 34981182.026270986
[2022-04-08 01:04:41.379212]Total energy: 35095073.373712346
[2022-04-08 01:05:36.736273]Total energy: 35102154.32936791
[2022-04-08 01:06:32.002695]Total energy: 35067038.81962551
[2022-04-08 01:07:27.199157]Total energy: 35114148.14461438
[2022-04-08 01:08:21.813877]Total energy: 35006573.842456125
[2022-04-08 01:09:17.535210]Total energy: 34986416.99425796
[2022-04-08 01:10:12.669790]Total energy: 35076733.43598687
[2022-04-08 01:11:11.067067]Total energy: 35008226.97776858
[2022-04-08 01:12:06.499302]Total energy: 35007973.22447672
[2022-04-08 01:13:01.594292]Total energy: 34897924.61589124
[2022-04-08 01:13:58.904120]Total energy: 34869966.35121272
[2022-04-08 01:14:55.774620]Total energy: 34933214.64885494
[2022-04-08 01:15:50.545388]Total energy: 34982274.88253535
[2022-04-08 01:16:45.750218]Total energy: 35078957.927568674
[2022-04-08 01:17:42.383600]Total energy: 34977820.39129539
[2022-04-08 01:18:38.245600]Total energy: 34990952.90205242
[2022-04-08 01:19:34.029737]Total energy: 35076624.53035076
[2022-04-08 01:20:41.309585]Total energy: 34922977.87726237
[2022-04-08 01:21:43.950958]Total energy: 35138526.22188598
[2022-04-08 01:22:39.135493]Total energy: 35154260.481462926
[2022-04-08 01:23:34.110406]Total energy: 35032356.96076083
[2022-04-08 01:24:28.673922]Total energy: 35000762.91469292
[2022-04-08 01:25:23.654403]Total energy: 34943089.53346635
[2022-04-08 01:26:16.959407]Total energy: 34959923.01624812
[2022-04-08 01:27:12.672419]Total energy: 34921433.14679791
[2022-04-08 01:28:06.364872]Total energy: 35087535.657162964
[2022-04-08 01:28:59.479617]Total energy: 35044633.4996866
[2022-04-08 01:29:56.001788]Total energy: 35073653.32930696
[2022-04-08 01:30:58.125828]Total energy: 34805904.575722806
[2022-04-08 01:32:00.944063]Total energy: 34972521.41710106
[2022-04-08 01:32:57.104985]Total energy: 34914426.66242242
[2022-04-08 01:33:49.811592]Total energy: 35144575.04262448
[2022-04-08 01:34:42.702171]Total energy: 35003373.87618188
[2022-04-08 01:35:37.966158]Total energy: 34904306.80030994
[2022-04-08 01:36:45.717681]Total energy: 35099137.28954788
[2022-04-08 01:37:38.335078]Total energy: 35012826.16950573
[2022-04-08 01:38:30.087425]Total energy: 35034628.22405183
[2022-04-08 01:39:23.105092]Total energy: 34900934.89846491
[2022-04-08 01:40:14.571406]Total energy: 34999212.37013476
[2022-04-08 01:41:25.012702]Total energy: 35043452.89925713
[2022-04-08 01:42:21.813365]Total energy: 35129863.66285003
[2022-04-08 01:43:16.643735]Total energy: 34916035.15837348
[2022-04-08 01:44:08.290343]Total energy: 35027698.29551425
[2022-04-08 01:45:01.195013]Total energy: 35059728.438434534
[2022-04-08 01:45:56.275459]Total energy: 34891724.735278204
[2022-04-08 01:46:49.703591]Total energy: 34882170.515253894
[2022-04-08 01:47:42.535293]Total energy: 34924680.90976175
[2022-04-08 01:48:37.825684]Total energy: 34978520.606413476
[2022-04-08 01:49:33.770477]Total energy: 34941121.95715356
[2022-04-08 01:50:46.499573]Total energy: 34877334.09553597
[2022-04-08 01:51:50.124856]Total energy: 35145288.4243358
[2022-04-08 01:52:55.512070]Total energy: 34887529.35907132
[2022-04-08 01:53:51.449666]Total energy: 34846032.08311774
[2022-04-08 01:54:44.658970]Total energy: 34912333.59978555
[2022-04-08 01:55:39.324032]Total energy: 34854941.51464956
[2022-04-08 01:56:32.865206]Total energy: 34866037.14276669
[2022-04-08 01:57:25.260004]Total energy: 35005681.400519356
[2022-04-08 01:58:17.445139]Total energy: 35067222.640214294
[2022-04-08 01:59:12.502692]Total energy: 34893117.56867439
[2022-04-08 02:00:06.380482]Total energy: 34840443.15128771
[2022-04-08 02:01:04.974621]Total energy: 34850479.960151665
[2022-04-08 02:02:04.193130]Total energy: 34721268.34367875
[2022-04-08 02:02:58.320575]Total energy: 34668090.65259191
[2022-04-08 02:03:49.974515]Total energy: 34683854.77479896
[2022-04-08 02:04:42.767568]Total energy: 34727846.63038758
[2022-04-08 02:05:36.676763]Total energy: 34462916.80527765
[2022-04-08 02:06:28.527321]Total energy: 34595894.91949594
[2022-04-08 02:07:19.823490]Total energy: 34589822.22031182
[2022-04-08 02:08:11.317542]Total energy: 34697758.190172754
[2022-04-08 02:09:05.185217]Total energy: 34610261.47724463
[2022-04-08 02:09:57.521073]Total energy: 34605448.02143637
[2022-04-08 02:10:57.319374]Total energy: 34812474.31581829
[2022-04-08 02:11:58.641662]Total energy: 34749879.61274507
[2022-04-08 02:12:47.403029]Total energy: 34663498.8198293
[2022-04-08 02:13:35.478172]Total energy: 34627777.78521987
[2022-04-08 02:14:24.292905]Total energy: 34475306.132894024
[2022-04-08 02:15:13.351345]Total energy: 34733508.55906435
[2022-04-08 02:16:00.867161]Total energy: 34789161.70447257
[2022-04-08 02:16:50.065496]Total energy: 34667440.84592487
[2022-04-08 02:17:38.785265]Total energy: 34652416.81400575
[2022-04-08 02:18:39.832761]Total energy: 34776106.308377065
[2022-04-08 02:19:33.587726]Total energy: 34714782.896779984
[2022-04-08 02:20:44.954971]Total energy: 34563340.42143386
[2022-04-08 02:22:00.610401]Total energy: 34586024.73941787
[2022-04-08 02:23:02.070961]Total energy: 34742165.2213329
[2022-04-08 02:23:59.151248]Total energy: 34635714.814939275
[2022-04-08 02:24:59.007386]Total energy: 34710026.18153692
[2022-04-08 02:26:05.384750]Total energy: 34676425.22791799
[2022-04-08 02:27:02.394029]Total energy: 34639384.778483555
[2022-04-08 02:27:58.931091]Total energy: 34709401.46935803
[2022-04-08 02:28:53.305413]Total energy: 34585999.28273704
[2022-04-08 02:29:49.640851]Total energy: 34685310.72353783
[2022-04-08 02:30:52.929081]Total energy: 34699988.7634892
[2022-04-08 02:31:49.722227]Total energy: 34640405.95421105
[2022-04-08 02:32:45.304597]Total energy: 34721115.428311884
[2022-04-08 02:33:39.415417]Total energy: 34809495.94029529
[2022-04-08 02:34:34.176637]Total energy: 34727861.26124832
[2022-04-08 02:35:28.415618]Total energy: 34647496.327970356
[2022-04-08 02:36:21.971795]Total energy: 34592394.42210485
[2022-04-08 02:37:14.998135]Total energy: 34705153.09569569
[2022-04-08 02:38:08.133000]Total energy: 34717051.59443866
[2022-04-08 02:39:01.918333]Total energy: 34685354.63323761
[2022-04-08 02:39:55.465448]Total energy: 34631490.59235457
[2022-04-08 02:41:16.120642]Total energy: 34709762.44442408
[2022-04-08 02:42:20.298859]Total energy: 34692872.148756094
[2022-04-08 02:43:19.448881]Total energy: 34736134.02414422
[2022-04-08 02:44:10.688361]Total energy: 34795491.916032374
[2022-04-08 02:45:00.036102]Total energy: 34709662.58251417
[2022-04-08 02:45:49.637116]Total energy: 34534551.83246447
