initial: 114 - diverse_seed
[2022-04-08 02:35:24.539873]Total energy: 18679436.768971886
[2022-04-08 02:36:40.001062]Total energy: 18723780.08180689
[2022-04-08 02:37:56.382426]Total energy: 18751411.90678366
[2022-04-08 02:39:12.127608]Total energy: 18698531.14326819
[2022-04-08 02:40:36.086197]Total energy: 18716520.12385916
[2022-04-08 02:41:57.725680]Total energy: 18689974.203311812
[2022-04-08 02:43:21.283355]Total energy: 18650685.187366374
[2022-04-08 02:44:39.150240]Total energy: 18643059.026279863
[2022-04-08 02:45:55.208778]Total energy: 18663522.208283294
[2022-04-08 02:47:10.844221]Total energy: 18613390.23169472
[2022-04-08 02:48:27.987237]Total energy: 18672535.495903995
[2022-04-08 02:49:45.516211]Total energy: 18666479.528887622
[2022-04-08 02:51:09.854502]Total energy: 18622437.010663386
[2022-04-08 02:52:35.937196]Total energy: 18637905.585019846
[2022-04-08 02:53:53.715752]Total energy: 18647506.937735867
[2022-04-08 02:55:11.172352]Total energy: 18612665.134655073
[2022-04-08 02:56:27.874354]Total energy: 18641531.0919518
[2022-04-08 02:57:45.955472]Total energy: 18637558.870460294
[2022-04-08 02:59:00.232046]Total energy: 18651591.691084836
[2022-04-08 03:00:17.335336]Total energy: 18627683.183806922
[2022-04-08 03:01:42.179017]Total energy: 18653730.010830283
[2022-04-08 03:03:02.497665]Total energy: 18602439.929902196
[2022-04-08 03:04:21.319336]Total energy: 18666402.517052516
[2022-04-08 03:05:36.743273]Total energy: 18723684.942851767
[2022-04-08 03:06:53.535160]Total energy: 18644410.65208449
[2022-04-08 03:08:08.275155]Total energy: 18615203.56376884
[2022-04-08 03:09:24.430401]Total energy: 18710241.294298135
[2022-04-08 03:10:50.119722]Total energy: 18687806.050606385
[2022-04-08 03:12:08.611928]Total energy: 18638681.577509675
[2022-04-08 03:13:23.997372]Total energy: 18650672.565965552
[2022-04-08 03:14:42.122149]Total energy: 18656551.187430702
[2022-04-08 03:15:56.819545]Total energy: 18636048.20632967
[2022-04-08 03:17:12.388230]Total energy: 18654236.616325397
[2022-04-08 03:18:26.987456]Total energy: 18680141.09037372
[2022-04-08 03:19:43.665848]Total energy: 18656729.157855865
[2022-04-08 03:21:16.239555]Total energy: 18603340.960753303
[2022-04-08 03:22:46.335257]Total energy: 18687103.129509665
[2022-04-08 03:24:12.346732]Total energy: 18670967.061528888
[2022-04-08 03:25:34.329795]Total energy: 18639057.75920366
[2022-04-08 03:26:53.728734]Total energy: 18636244.6937365
[2022-04-08 03:28:09.186343]Total energy: 18632260.18870787
[2022-04-08 03:29:26.392721]Total energy: 18630034.927125834
[2022-04-08 03:31:02.440503]Total energy: 18678480.05508322
[2022-04-08 03:32:36.204285]Total energy: 18598371.901539616
[2022-04-08 03:33:53.026394]Total energy: 18695277.014286377
[2022-04-08 03:35:10.540550]Total energy: 18737184.608964268
[2022-04-08 03:36:26.286842]Total energy: 18676994.654917806
[2022-04-08 03:37:41.837349]Total energy: 18716762.394236855
[2022-04-08 03:38:57.224116]Total energy: 18718336.302820202
[2022-04-08 03:40:17.710068]Total energy: 18693466.472342063
[2022-04-08 03:41:34.032123]Total energy: 18670973.81762223
[2022-04-08 03:42:50.032442]Total energy: 18702225.741604082
[2022-04-08 03:44:07.384227]Total energy: 18652776.69189674
[2022-04-08 03:45:24.822321]Total energy: 18707928.426790085
[2022-04-08 03:46:43.345529]Total energy: 18782271.735788
[2022-04-08 03:47:59.080080]Total energy: 18737387.159013674
[2022-04-08 03:49:14.717159]Total energy: 18730376.522463046
[2022-04-08 03:50:49.011685]Total energy: 18697762.654932704
[2022-04-08 03:52:11.902833]Total energy: 18670078.481046166
[2022-04-08 03:53:26.631087]Total energy: 18675089.772361644
[2022-04-08 03:54:45.478111]Total energy: 18707474.875843633
[2022-04-08 03:56:13.366016]Total energy: 18646242.892071772
[2022-04-08 03:57:29.590073]Total energy: 18695422.199244276
[2022-04-08 03:58:47.518627]Total energy: 18660366.301878374
[2022-04-08 04:00:07.547237]Total energy: 18701291.718736105
[2022-04-08 04:01:34.495963]Total energy: 18766650.12032207
[2022-04-08 04:02:59.393021]Total energy: 18664209.874357793
[2022-04-08 04:04:14.722785]Total energy: 18693897.2220722
[2022-04-08 04:05:30.577527]Total energy: 18658522.02892354
[2022-04-08 04:06:46.884365]Total energy: 18656181.382232714
[2022-04-08 04:08:02.409490]Total energy: 18687449.02240636
[2022-04-08 04:09:21.360077]Total energy: 18717543.438759692
[2022-04-08 04:10:45.409465]Total energy: 18647322.31089903
[2022-04-08 04:12:06.150741]Total energy: 18696367.32747769
[2022-04-08 04:13:21.123076]Total energy: 18651687.276286855
[2022-04-08 04:14:39.479821]Total energy: 18670283.978660997
[2022-04-08 04:15:57.435021]Total energy: 18645344.49768518
[2022-04-08 04:17:13.228885]Total energy: 18599808.00309922
[2022-04-08 04:18:31.916662]Total energy: 18717784.097801037
[2022-04-08 04:19:47.610790]Total energy: 18679437.08908048
[2022-04-08 04:21:03.462855]Total energy: 18666571.779407687
[2022-04-08 04:22:21.090839]Total energy: 18645344.640120775
[2022-04-08 04:23:37.137804]Total energy: 18627722.390838284
[2022-04-08 04:24:58.637187]Total energy: 18656345.449284136
[2022-04-08 04:26:14.662662]Total energy: 18700914.78533743
[2022-04-08 04:27:30.240560]Total energy: 18627282.50189985
[2022-04-08 04:28:48.578426]Total energy: 18568981.696101967
[2022-04-08 04:30:07.734782]Total energy: 18629551.183637742
[2022-04-08 04:31:35.745409]Total energy: 18651011.01866758
[2022-04-08 04:32:56.107029]Total energy: 18597908.53252798
[2022-04-08 04:34:13.496396]Total energy: 18618114.832423683
[2022-04-08 04:35:32.005989]Total energy: 18670159.554801423
[2022-04-08 04:36:47.919656]Total energy: 18667825.650554847
[2022-04-08 04:38:06.056889]Total energy: 18611775.16007217
[2022-04-08 04:39:22.110165]Total energy: 18678359.0621224
[2022-04-08 04:40:57.748044]Total energy: 18702288.554267798
[2022-04-08 04:42:24.952575]Total energy: 18682726.991818327
[2022-04-08 04:43:49.003217]Total energy: 18609138.979102325
[2022-04-08 04:45:15.055345]Total energy: 18655016.975438666
[2022-04-08 04:46:30.825589]Total energy: 18675122.585947156
[2022-04-08 04:47:46.849059]Total energy: 18637597.80690982
[2022-04-08 04:49:04.352482]Total energy: 18650618.761276174
[2022-04-08 04:50:21.887902]Total energy: 18669686.58656251
[2022-04-08 04:51:56.223834]Total energy: 18646869.612659477
[2022-04-08 04:53:30.686339]Total energy: 18602133.646148864
[2022-04-08 04:54:48.792066]Total energy: 18635225.643174943
[2022-04-08 04:56:04.383704]Total energy: 18655597.16109455
[2022-04-08 04:57:20.023174]Total energy: 18633659.740475334
[2022-04-08 04:58:36.665853]Total energy: 18658780.51089653
[2022-04-08 04:59:53.112263]Total energy: 18646932.11895548
[2022-04-08 05:01:10.940900]Total energy: 18634055.11978561
[2022-04-08 05:02:26.602074]Total energy: 18624083.88492872
[2022-04-08 05:03:41.500230]Total energy: 18570420.03661672
[2022-04-08 05:04:57.896392]Total energy: 18648332.592848253
[2022-04-08 05:06:18.096323]Total energy: 18626499.580789343
[2022-04-08 05:07:35.400068]Total energy: 18649486.587329745
[2022-04-08 05:08:51.255178]Total energy: 18658793.8348516
[2022-04-08 05:10:07.658027]Total energy: 18632744.071135376
[2022-04-08 05:11:30.467793]Total energy: 18671517.559772424
[2022-04-08 05:12:55.106553]Total energy: 18735519.36599698
[2022-04-08 05:14:13.308436]Total energy: 18631735.31853631
[2022-04-08 05:15:28.865961]Total energy: 18617264.44857692
[2022-04-08 05:16:45.315352]Total energy: 18728789.11317572
[2022-04-08 05:18:01.595422]Total energy: 18633908.744450256
[2022-04-08 05:19:21.306627]Total energy: 18724031.199439026
[2022-04-08 05:20:38.243463]Total energy: 18653005.851864234
[2022-04-08 05:21:54.395139]Total energy: 18690302.642459
[2022-04-08 05:23:09.851622]Total energy: 18716301.876209296
[2022-04-08 05:24:27.763682]Total energy: 18685758.70934296
[2022-04-08 05:25:45.309810]Total energy: 18680578.607984222
[2022-04-08 05:27:01.219396]Total energy: 18679022.29151242
[2022-04-08 05:28:17.795480]Total energy: 18610665.935978916
[2022-04-08 05:29:34.845048]Total energy: 18634141.979949202
[2022-04-08 05:31:02.162153]Total energy: 18718943.610259455
[2022-04-08 05:32:22.991366]Total energy: 18697220.832905818
[2022-04-08 05:33:38.388304]Total energy: 18655282.64901791
[2022-04-08 05:34:56.737196]Total energy: 18647716.276981533
[2022-04-08 05:36:13.771364]Total energy: 18697469.472392134
[2022-04-08 05:37:34.293621]Total energy: 18636433.541332368
[2022-04-08 05:38:49.318722]Total energy: 18653740.044291053
[2022-04-08 05:40:05.375393]Total energy: 18682157.58994622
[2022-04-08 05:41:30.548833]Total energy: 18719931.317187384
[2022-04-08 05:43:00.223078]Total energy: 18699931.319310278
[2022-04-08 05:44:24.093052]Total energy: 18599707.34896359
[2022-04-08 05:45:42.417230]Total energy: 18624260.192795563
[2022-04-08 05:46:58.340622]Total energy: 18653643.326326523
[2022-04-08 05:48:14.863550]Total energy: 18704632.998168655
[2022-04-08 05:49:32.595796]Total energy: 18619721.430858266
[2022-04-08 05:50:50.703064]Total energy: 18685107.03042454
[2022-04-08 05:52:07.224637]Total energy: 18722995.732860766
[2022-04-08 05:53:24.053213]Total energy: 18632651.56425307
[2022-04-08 05:54:41.352069]Total energy: 18707354.506632183
[2022-04-08 05:55:57.899442]Total energy: 18655811.91684005
[2022-04-08 05:57:14.148278]Total energy: 18632459.818760827
[2022-04-08 05:58:30.292590]Total energy: 18641255.587365124
[2022-04-08 05:59:47.172399]Total energy: 18640990.654598687
[2022-04-08 06:01:08.009678]Total energy: 18663743.148825064
[2022-04-08 06:02:25.513106]Total energy: 18652432.86025096
[2022-04-08 06:03:41.989421]Total energy: 18659805.243196484
[2022-04-08 06:04:57.289158]Total energy: 18676296.054610524
[2022-04-08 06:06:13.077805]Total energy: 18618096.997424114
[2022-04-08 06:07:29.022606]Total energy: 18692046.36036144
[2022-04-08 06:08:45.088184]Total energy: 18583342.30458618
[2022-04-08 06:10:02.082000]Total energy: 18689033.16049996
[2022-04-08 06:11:24.615164]Total energy: 18654860.461203977
[2022-04-08 06:12:41.095717]Total energy: 18650214.06834139
[2022-04-08 06:13:57.351602]Total energy: 18667155.17512724
[2022-04-08 06:15:25.005483]Total energy: 18634692.74388772
[2022-04-08 06:16:48.581858]Total energy: 18658311.21892133
[2022-04-08 06:18:05.865078]Total energy: 18613036.533856742
[2022-04-08 06:19:26.859272]Total energy: 18641269.23653045
[2022-04-08 06:21:06.791069]Total energy: 18645542.90224636
[2022-04-08 06:22:32.820178]Total energy: 18582387.854743794
[2022-04-08 06:24:38.667712]Total energy: 18658963.36939475
[2022-04-08 06:25:56.588419]Total energy: 18599337.76938681
[2022-04-08 06:27:12.262635]Total energy: 18631675.067023624
[2022-04-08 06:28:26.941377]Total energy: 18608629.31452099
[2022-04-08 06:29:43.764674]Total energy: 18631060.499322742
[2022-04-08 06:31:00.735990]Total energy: 18589403.18163359
[2022-04-08 06:32:17.571532]Total energy: 18572827.29189109
[2022-04-08 06:33:32.990780]Total energy: 18647557.356823884
[2022-04-08 06:34:50.482671]Total energy: 18596444.917225022
[2022-04-08 06:36:09.146028]Total energy: 18640115.298301086
[2022-04-08 06:37:25.108532]Total energy: 18604039.067756806
[2022-04-08 06:38:43.024024]Total energy: 18630215.849034335
[2022-04-08 06:39:59.082572]Total energy: 18588124.09044881
[2022-04-08 06:41:15.131744]Total energy: 18593517.404362213
[2022-04-08 06:42:32.695226]Total energy: 18616440.027338088
[2022-04-08 06:43:50.527631]Total energy: 18607859.389776126
[2022-04-08 06:45:08.887312]Total energy: 18646859.1542341
[2022-04-08 06:46:25.365686]Total energy: 18660074.50168944
[2022-04-08 06:47:41.455762]Total energy: 18662614.425317608
[2022-04-08 06:48:57.898411]Total energy: 18593742.74091474
[2022-04-08 06:50:13.334239]Total energy: 18570262.827876173
[2022-04-08 06:51:37.422504]Total energy: 18595007.08990306
[2022-04-08 06:53:01.250474]Total energy: 18592529.345589474
[2022-04-08 06:54:27.807378]Total energy: 18628589.91360777
[2022-04-08 06:55:51.617540]Total energy: 18620583.474403653
[2022-04-08 06:57:10.344055]Total energy: 18669862.573167548
[2022-04-08 06:58:27.749308]Total energy: 18644342.35524431
[2022-04-08 06:59:44.964876]Total energy: 18592344.800096564
[2022-04-08 07:01:13.967531]Total energy: 18612487.23255306
[2022-04-08 07:02:48.215261]Total energy: 18606812.02756248
[2022-04-08 07:04:10.152015]Total energy: 18645396.50893696
[2022-04-08 07:05:36.452477]Total energy: 18624019.663082425
[2022-04-08 07:06:52.729684]Total energy: 18601482.961989697
[2022-04-08 07:08:08.884878]Total energy: 18591267.392045148
[2022-04-08 07:09:26.515664]Total energy: 18634005.572320808
[2022-04-08 07:10:56.720146]Total energy: 18660450.637959696
[2022-04-08 07:12:18.494328]Total energy: 18649697.094789058
[2022-04-08 07:13:34.770413]Total energy: 18621617.15101514
[2022-04-08 07:14:50.279891]Total energy: 18620746.309277505
[2022-04-08 07:16:07.459574]Total energy: 18622262.35087855
[2022-04-08 07:17:23.053720]Total energy: 18639244.777703602
[2022-04-08 07:18:38.628881]Total energy: 18619884.888216756
[2022-04-08 07:19:55.451280]Total energy: 18639034.29897581
[2022-04-08 07:21:23.241578]Total energy: 18665294.456408497
[2022-04-08 07:22:44.174016]Total energy: 18592282.564337425
[2022-04-08 07:24:00.906586]Total energy: 18691623.37443755
[2022-04-08 07:25:19.075359]Total energy: 18655566.766633626
[2022-04-08 07:26:34.930281]Total energy: 18651160.557582572
[2022-04-08 07:27:50.500047]Total energy: 18673331.936673824
[2022-04-08 07:29:06.812672]Total energy: 18646692.93139051
[2022-04-08 07:30:39.060679]Total energy: 18656508.49705542
[2022-04-08 07:32:10.938545]Total energy: 18634429.105839927
[2022-04-08 07:33:28.852817]Total energy: 18608208.89996035
[2022-04-08 07:34:44.324165]Total energy: 18583485.68462898
[2022-04-08 07:35:59.461498]Total energy: 18639896.6612631
[2022-04-08 07:37:15.238916]Total energy: 18661125.156335726
[2022-04-08 07:38:29.868459]Total energy: 18642806.74113742
[2022-04-08 07:39:47.263706]Total energy: 18612891.81244324
[2022-04-08 07:41:14.042689]Total energy: 18635073.15524463
[2022-04-08 07:42:32.203722]Total energy: 18644540.321885608
[2022-04-08 07:43:47.279078]Total energy: 18593036.501006175
[2022-04-08 07:45:02.723194]Total energy: 18580847.003372133
[2022-04-08 07:46:17.835901]Total energy: 18700337.020339068
[2022-04-08 07:47:34.777243]Total energy: 18621174.580591287
[2022-04-08 07:48:51.438537]Total energy: 18681633.690696385
[2022-04-08 07:50:08.783217]Total energy: 18672632.006383188
[2022-04-08 07:51:27.189976]Total energy: 18634815.12656106
[2022-04-08 07:52:43.247483]Total energy: 18599216.89638221
[2022-04-08 07:53:59.346725]Total energy: 18600526.115803637
[2022-04-08 07:55:14.925036]Total energy: 18618998.590317294
[2022-04-08 07:56:31.537633]Total energy: 18683863.040092736
[2022-04-08 07:57:47.002127]Total energy: 18609259.54995298
[2022-04-08 07:59:03.324313]Total energy: 18637914.03475973
[2022-04-08 08:00:24.319112]Total energy: 18659612.964661706
[2022-04-08 08:01:45.172732]Total energy: 18614634.0822455
[2022-04-08 08:03:01.082042]Total energy: 18686249.009899307
[2022-04-08 08:04:18.873926]Total energy: 18631387.67748644
[2022-04-08 08:05:34.438843]Total energy: 18604140.799103513
[2022-04-08 08:06:51.006110]Total energy: 18608393.40370692
[2022-04-08 08:08:08.330962]Total energy: 18608062.656494588
[2022-04-08 08:09:24.470627]Total energy: 18618905.15364454
[2022-04-08 08:11:00.633839]Total energy: 18627700.461509798
[2022-04-08 08:12:32.199946]Total energy: 18601407.825188015
[2022-04-08 08:13:51.991479]Total energy: 18640243.975203875
[2022-04-08 08:15:07.860810]Total energy: 18633786.21588412
[2022-04-08 08:16:23.762815]Total energy: 18649248.880510457
[2022-04-08 08:17:39.611753]Total energy: 18617895.905913904
[2022-04-08 08:18:55.448664]Total energy: 18626958.84238892
[2022-04-08 08:20:11.764958]Total energy: 18655217.099169217
[2022-04-08 08:21:37.119777]Total energy: 18582740.171759658
[2022-04-08 08:22:55.710026]Total energy: 18618536.836151686
[2022-04-08 08:24:10.550994]Total energy: 18612876.784297045
[2022-04-08 08:25:25.272825]Total energy: 18663573.405004036
[2022-04-08 08:26:41.775684]Total energy: 18632597.31805617
[2022-04-08 08:27:58.967358]Total energy: 18551608.539472256
[2022-04-08 08:29:15.326991]Total energy: 18715442.623102576
[2022-04-08 08:30:50.753673]Total energy: 18679511.300900225
[2022-04-08 08:32:20.836134]Total energy: 18611122.21305872
[2022-04-08 08:33:40.385106]Total energy: 18635289.0736225
[2022-04-08 08:34:56.333955]Total energy: 18655958.573575575
[2022-04-08 08:36:21.648425]Total energy: 18619671.878408298
[2022-04-08 08:37:38.466204]Total energy: 18626251.791253526
[2022-04-08 08:38:55.829132]Total energy: 18643175.452929717
[2022-04-08 08:40:10.584879]Total energy: 18670884.389477868
[2022-04-08 08:41:36.154510]Total energy: 18592054.729132675
[2022-04-08 08:43:07.204877]Total energy: 18650487.59420268
[2022-04-08 08:44:28.476103]Total energy: 18594717.18750243
[2022-04-08 08:45:45.253512]Total energy: 18649172.08884904
[2022-04-08 08:47:06.152555]Total energy: 18630620.285054963
[2022-04-08 08:48:21.101435]Total energy: 18676275.239777654
[2022-04-08 08:49:39.329741]Total energy: 18669613.60210735
[2022-04-08 08:51:13.256268]Total energy: 18685192.096290283
[2022-04-08 08:52:42.384894]Total energy: 18661390.57198255
[2022-04-08 08:54:08.616085]Total energy: 18622988.445324805
[2022-04-08 08:55:27.750258]Total energy: 18656467.99484665
[2022-04-08 08:56:44.380043]Total energy: 18678180.81176045
[2022-04-08 08:58:00.275912]Total energy: 18671780.52704548
[2022-04-08 08:59:18.489522]Total energy: 18672995.20811613
[2022-04-08 09:00:37.504220]Total energy: 18706722.393517137
[2022-04-08 09:01:56.821257]Total energy: 18662166.23203972
[2022-04-08 09:03:12.921685]Total energy: 18685605.214562304
[2022-04-08 09:04:28.200170]Total energy: 18663078.278550033
[2022-04-08 09:05:48.643673]Total energy: 18666048.589860328
[2022-04-08 09:07:03.844517]Total energy: 18618117.705993894
[2022-04-08 09:08:20.656041]Total energy: 18657868.670101974
[2022-04-08 09:09:35.478366]Total energy: 18664178.98018252
[2022-04-08 09:11:13.896486]Total energy: 18621075.222276423
[2022-04-08 09:12:39.597528]Total energy: 18656301.677540146
[2022-04-08 09:13:55.673291]Total energy: 18602293.62106913
[2022-04-08 09:15:14.004475]Total energy: 18645378.570931472
[2022-04-08 09:16:29.234339]Total energy: 18628909.74348931
[2022-04-08 09:17:44.875675]Total energy: 18651006.753824748
[2022-04-08 09:19:01.651565]Total energy: 18586624.51281821
[2022-04-08 09:20:17.178869]Total energy: 18696612.811097797
[2022-04-08 09:21:45.724845]Total energy: 18674571.160474848
[2022-04-08 09:23:03.704431]Total energy: 18645598.17531765
[2022-04-08 09:24:21.530956]Total energy: 18648971.788231738
[2022-04-08 09:25:46.297364]Total energy: 18693932.0764496
[2022-04-08 09:27:02.224310]Total energy: 18689408.296265084
[2022-04-08 09:28:19.879219]Total energy: 18693082.194712657
[2022-04-08 09:29:36.093801]Total energy: 18654645.17862348
[2022-04-08 09:30:52.747615]Total energy: 18637779.657883096
[2022-04-08 09:32:10.098556]Total energy: 18669538.430440363
[2022-04-08 09:33:25.530190]Total energy: 18650958.25061914
[2022-04-08 09:34:41.058355]Total energy: 18663088.08969
[2022-04-08 09:35:55.768523]Total energy: 18641713.78638624
[2022-04-08 09:37:10.136396]Total energy: 18644796.44046552
[2022-04-08 09:38:33.586408]Total energy: 18622296.792471312
[2022-04-08 09:39:50.264437]Total energy: 18644902.094448213
