initial: 119 - diverse_seed
[2022-04-08 11:22:53.256258]Total energy: 19473536.08747276
[2022-04-08 11:23:41.322782]Total energy: 19459970.69776687
[2022-04-08 11:24:29.105944]Total energy: 19494047.66360715
[2022-04-08 11:25:20.469141]Total energy: 19507322.404487077
[2022-04-08 11:26:09.171697]Total energy: 19504371.40070408
[2022-04-08 11:26:57.803051]Total energy: 19493823.005732525
[2022-04-08 11:27:46.165878]Total energy: 19480101.862230882
[2022-04-08 11:28:37.926084]Total energy: 19468223.483621348
[2022-04-08 11:29:27.047115]Total energy: 19495497.797402546
[2022-04-08 11:30:15.270293]Total energy: 19520365.89183355
[2022-04-08 11:31:22.259955]Total energy: 19493482.274338223
[2022-04-08 11:32:34.116338]Total energy: 19483270.07354089
[2022-04-08 11:33:40.847088]Total energy: 19513479.463706326
[2022-04-08 11:34:50.051218]Total energy: 19454052.008316584
[2022-04-08 11:36:00.575342]Total energy: 19476890.13044109
[2022-04-08 11:37:07.347724]Total energy: 19440979.870422192
[2022-04-08 11:38:04.931085]Total energy: 19497608.894854132
[2022-04-08 11:38:56.517345]Total energy: 19486352.641775806
[2022-04-08 11:39:48.271446]Total energy: 19458494.136689994
[2022-04-08 11:40:39.120011]Total energy: 19463603.57757814
[2022-04-08 11:41:29.940766]Total energy: 19481994.689785555
[2022-04-08 11:42:20.134420]Total energy: 19447971.03614475
[2022-04-08 11:43:08.909050]Total energy: 19447601.995030575
[2022-04-08 11:43:58.122950]Total energy: 19482885.92390445
[2022-04-08 11:45:00.646853]Total energy: 19507493.42244286
[2022-04-08 11:45:54.661967]Total energy: 19465853.94591071
[2022-04-08 11:46:48.842768]Total energy: 19439338.056649853
[2022-04-08 11:47:41.719039]Total energy: 19430179.739969686
[2022-04-08 11:48:34.030858]Total energy: 19399584.877424456
[2022-04-08 11:49:26.232896]Total energy: 19427822.369141724
[2022-04-08 11:50:17.843907]Total energy: 19450353.391766485
[2022-04-08 11:51:26.205557]Total energy: 19400778.815121733
[2022-04-08 11:52:30.604751]Total energy: 19410218.32519125
[2022-04-08 11:53:26.518160]Total energy: 19462157.16161881
[2022-04-08 11:54:24.202412]Total energy: 19444124.593969036
[2022-04-08 11:55:23.328879]Total energy: 19393614.733435318
[2022-04-08 11:56:22.042044]Total energy: 19448077.655688502
[2022-04-08 11:57:12.046587]Total energy: 19446303.962957434
[2022-04-08 11:58:01.489320]Total energy: 19482491.70083098
[2022-04-08 11:58:49.191275]Total energy: 19456521.419726446
[2022-04-08 11:59:37.041405]Total energy: 19414638.230598625
[2022-04-08 12:00:44.706422]Total energy: 19458074.420981545
[2022-04-08 12:01:56.159916]Total energy: 19443034.971642364
[2022-04-08 12:02:46.216742]Total energy: 19435436.1412474
[2022-04-08 12:03:34.758857]Total energy: 19426175.34232944
[2022-04-08 12:04:23.470627]Total energy: 19434224.082605053
[2022-04-08 12:05:11.564371]Total energy: 19464443.44756812
[2022-04-08 12:06:00.827575]Total energy: 19481914.058804486
[2022-04-08 12:06:49.124317]Total energy: 19407642.878194194
[2022-04-08 12:07:36.651796]Total energy: 19438256.079616055
[2022-04-08 12:08:24.043641]Total energy: 19468983.435063932
[2022-04-08 12:09:12.114294]Total energy: 19418749.45890865
[2022-04-08 12:10:01.027591]Total energy: 19473612.45883848
[2022-04-08 12:10:51.849599]Total energy: 19446697.559661563
[2022-04-08 12:11:41.662645]Total energy: 19468517.893228747
[2022-04-08 12:12:29.315013]Total energy: 19425648.0704859
[2022-04-08 12:13:18.137484]Total energy: 19455996.820367407
[2022-04-08 12:14:06.784203]Total energy: 19458608.630152814
[2022-04-08 12:14:55.316015]Total energy: 19440073.83567223
[2022-04-08 12:15:43.950136]Total energy: 19454480.443866577
[2022-04-08 12:16:32.239814]Total energy: 19386536.817795537
[2022-04-08 12:17:21.073707]Total energy: 19463239.294857062
[2022-04-08 12:18:10.791711]Total energy: 19433329.96594511
[2022-04-08 12:19:00.189726]Total energy: 19430330.504823834
[2022-04-08 12:19:51.111081]Total energy: 19435198.629667185
[2022-04-08 12:20:54.485528]Total energy: 19408482.023510348
[2022-04-08 12:21:46.803712]Total energy: 19455921.84439733
[2022-04-08 12:22:36.972668]Total energy: 19413962.303785305
[2022-04-08 12:23:26.414689]Total energy: 19407503.26940791
[2022-04-08 12:24:15.849875]Total energy: 19437167.41889122
[2022-04-08 12:25:05.721983]Total energy: 19440546.029332407
[2022-04-08 12:26:00.988867]Total energy: 19420616.883625474
[2022-04-08 12:26:51.703173]Total energy: 19478185.39648863
[2022-04-08 12:27:41.486952]Total energy: 19433454.66139824
[2022-04-08 12:28:31.228181]Total energy: 19412953.109827828
[2022-04-08 12:29:20.913206]Total energy: 19463366.356226202
[2022-04-08 12:30:10.892577]Total energy: 19399284.689613607
[2022-04-08 12:31:09.339738]Total energy: 19428006.72788802
[2022-04-08 12:32:04.443718]Total energy: 19437005.893721208
[2022-04-08 12:33:01.029468]Total energy: 19426514.632922653
[2022-04-08 12:34:00.119661]Total energy: 19425042.475506846
[2022-04-08 12:34:59.257298]Total energy: 19373155.751179233
[2022-04-08 12:35:50.235447]Total energy: 19461428.85366237
[2022-04-08 12:36:40.459213]Total energy: 19422808.022668555
[2022-04-08 12:37:37.873550]Total energy: 19437683.654899277
[2022-04-08 12:38:26.197989]Total energy: 19463652.872357953
[2022-04-08 12:39:13.349667]Total energy: 19457676.11630945
[2022-04-08 12:40:01.481451]Total energy: 19485124.866637986
[2022-04-08 12:41:00.347739]Total energy: 19406761.48749674
[2022-04-08 12:42:00.129232]Total energy: 19397831.548846483
[2022-04-08 12:42:58.053836]Total energy: 19464908.436216164
[2022-04-08 12:43:56.451954]Total energy: 19439337.370721128
[2022-04-08 12:44:46.508226]Total energy: 19498407.347763356
[2022-04-08 12:45:34.766409]Total energy: 19440856.307719477
[2022-04-08 12:46:23.821632]Total energy: 19469124.447182205
[2022-04-08 12:47:11.451967]Total energy: 19475673.75380579
[2022-04-08 12:47:59.259434]Total energy: 19440394.677238576
[2022-04-08 12:48:47.015973]Total energy: 19470382.73255361
[2022-04-08 12:49:34.276060]Total energy: 19445771.659883227
[2022-04-08 12:50:45.053085]Total energy: 19422869.83240647
[2022-04-08 12:51:50.040749]Total energy: 19429449.43518575
[2022-04-08 12:52:49.264729]Total energy: 19451235.62204115
[2022-04-08 12:53:48.052574]Total energy: 19455085.31076454
[2022-04-08 12:54:39.454053]Total energy: 19416094.6294355
[2022-04-08 12:55:27.220574]Total energy: 19418399.29859837
[2022-04-08 12:56:15.392673]Total energy: 19440177.169513103
[2022-04-08 12:57:04.846371]Total energy: 19453664.879850022
[2022-04-08 12:57:55.404384]Total energy: 19461180.48335475
[2022-04-08 12:58:43.403499]Total energy: 19446057.62659674
[2022-04-08 12:59:30.806082]Total energy: 19429190.080046155
[2022-04-08 13:00:21.099112]Total energy: 19454058.257576764
[2022-04-08 13:01:20.002812]Total energy: 19460180.57104551
[2022-04-08 13:02:15.767112]Total energy: 19472648.56593153
[2022-04-08 13:03:05.079349]Total energy: 19463481.28063258
[2022-04-08 13:03:52.417885]Total energy: 19434357.923279382
[2022-04-08 13:04:39.816447]Total energy: 19424057.277353503
[2022-04-08 13:05:27.679426]Total energy: 19480687.58617309
[2022-04-08 13:06:17.537010]Total energy: 19425951.173967734
[2022-04-08 13:07:05.020473]Total energy: 19445227.99040369
[2022-04-08 13:07:52.901543]Total energy: 19488023.94503336
[2022-04-08 13:08:41.215837]Total energy: 19421935.582448646
[2022-04-08 13:09:28.487983]Total energy: 19473114.33682822
[2022-04-08 13:10:15.854008]Total energy: 19422142.568173423
[2022-04-08 13:11:20.288768]Total energy: 19461739.850152824
[2022-04-08 13:12:12.809551]Total energy: 19448385.155219786
[2022-04-08 13:13:00.491879]Total energy: 19420325.199431967
[2022-04-08 13:13:50.905510]Total energy: 19405749.84638747
[2022-04-08 13:14:48.855536]Total energy: 19405743.100265972
[2022-04-08 13:15:41.502580]Total energy: 19441111.010777224
[2022-04-08 13:16:29.263272]Total energy: 19395341.412487306
[2022-04-08 13:17:18.140072]Total energy: 19391711.378170412
[2022-04-08 13:18:10.238280]Total energy: 19416534.393473443
[2022-04-08 13:18:58.289666]Total energy: 19428442.923427805
[2022-04-08 13:19:46.258190]Total energy: 19394580.69732225
[2022-04-08 13:20:42.796965]Total energy: 19405291.87358882
[2022-04-08 13:21:44.297803]Total energy: 19402803.417798303
[2022-04-08 13:22:34.330713]Total energy: 19429632.408763792
[2022-04-08 13:23:21.269162]Total energy: 19413401.632079028
[2022-04-08 13:24:08.423537]Total energy: 19417870.232573908
[2022-04-08 13:24:57.930965]Total energy: 19385719.670038708
[2022-04-08 13:25:46.486501]Total energy: 19404282.197170846
[2022-04-08 13:26:33.692380]Total energy: 19395413.3398717
[2022-04-08 13:27:21.359343]Total energy: 19396480.430322375
[2022-04-08 13:28:11.021121]Total energy: 19402084.466883056
[2022-04-08 13:29:00.002331]Total energy: 19412070.41754161
[2022-04-08 13:29:48.841123]Total energy: 19384678.586432356
[2022-04-08 13:30:58.933599]Total energy: 19402822.399312515
[2022-04-08 13:31:58.020067]Total energy: 19435630.343827806
[2022-04-08 13:32:47.770108]Total energy: 19409416.432257563
[2022-04-08 13:33:35.319277]Total energy: 19392727.365308076
[2022-04-08 13:34:24.844310]Total energy: 19435768.369134683
[2022-04-08 13:35:13.984932]Total energy: 19408871.65358972
[2022-04-08 13:36:01.597744]Total energy: 19387679.59782838
[2022-04-08 13:36:49.473604]Total energy: 19444751.582558442
[2022-04-08 13:37:39.714917]Total energy: 19428620.705643203
[2022-04-08 13:38:26.884032]Total energy: 19448445.630808465
[2022-04-08 13:39:16.189079]Total energy: 19402293.826302562
[2022-04-08 13:40:03.864993]Total energy: 19433540.51543867
[2022-04-08 13:41:02.602554]Total energy: 19412765.761275217
[2022-04-08 13:42:00.799497]Total energy: 19410611.595942456
[2022-04-08 13:42:58.502824]Total energy: 19407581.311512236
[2022-04-08 13:43:52.039678]Total energy: 19442315.172550827
[2022-04-08 13:44:40.324207]Total energy: 19400170.678062197
[2022-04-08 13:45:30.455934]Total energy: 19421994.04589584
[2022-04-08 13:46:18.850084]Total energy: 19428393.262985587
[2022-04-08 13:47:09.441629]Total energy: 19413162.66666854
[2022-04-08 13:47:57.143885]Total energy: 19383471.23902127
[2022-04-08 13:48:44.363480]Total energy: 19385538.035887305
[2022-04-08 13:49:32.150844]Total energy: 19386766.34863497
[2022-04-08 13:50:38.998775]Total energy: 19411553.14665935
[2022-04-08 13:51:36.947980]Total energy: 19415554.142219387
[2022-04-08 13:52:32.724468]Total energy: 19383972.20525302
[2022-04-08 13:53:31.756513]Total energy: 19421150.766328935
[2022-04-08 13:54:26.227217]Total energy: 19433252.484163336
[2022-04-08 13:55:14.918369]Total energy: 19383831.934042525
[2022-04-08 13:56:02.759099]Total energy: 19381462.557146586
[2022-04-08 13:56:52.711629]Total energy: 19418470.88869636
[2022-04-08 13:57:41.096455]Total energy: 19423282.285187963
[2022-04-08 13:58:28.021117]Total energy: 19414136.87460897
[2022-04-08 13:59:17.145965]Total energy: 19372490.82850456
[2022-04-08 14:00:07.483534]Total energy: 19365169.538818154
[2022-04-08 14:00:54.794925]Total energy: 19397433.025252804
[2022-04-08 14:01:45.034042]Total energy: 19407331.62318451
[2022-04-08 14:02:33.366696]Total energy: 19426691.985670637
[2022-04-08 14:03:25.539415]Total energy: 19398274.479340013
[2022-04-08 14:04:20.163155]Total energy: 19413491.248988405
[2022-04-08 14:05:07.596298]Total energy: 19403816.359724954
[2022-04-08 14:05:55.399436]Total energy: 19372913.688357003
[2022-04-08 14:06:43.038996]Total energy: 19368414.25029932
[2022-04-08 14:07:30.541740]Total energy: 19387371.147784512
[2022-04-08 14:08:22.383259]Total energy: 19385189.72736207
[2022-04-08 14:09:10.367700]Total energy: 19382345.332901552
[2022-04-08 14:09:59.272655]Total energy: 19402900.33568256
[2022-04-08 14:10:55.434121]Total energy: 19421442.169870716
[2022-04-08 14:11:45.214063]Total energy: 19423939.512616828
[2022-04-08 14:12:33.540296]Total energy: 19411484.565752592
[2022-04-08 14:13:21.978407]Total energy: 19420710.557744727
[2022-04-08 14:14:09.686321]Total energy: 19432715.480788592
[2022-04-08 14:14:56.920116]Total energy: 19394741.63128157
[2022-04-08 14:15:46.328354]Total energy: 19374549.980865225
[2022-04-08 14:16:34.157132]Total energy: 19417181.78654362
[2022-04-08 14:17:23.157374]Total energy: 19407981.33483597
[2022-04-08 14:18:11.172845]Total energy: 19399446.95560827
[2022-04-08 14:18:58.546731]Total energy: 19383796.656579748
[2022-04-08 14:19:45.876771]Total energy: 19448692.474192716
[2022-04-08 14:20:39.538956]Total energy: 19452152.58930014
[2022-04-08 14:21:36.819830]Total energy: 19418294.462641463
[2022-04-08 14:22:27.471375]Total energy: 19403856.73636647
[2022-04-08 14:23:14.413172]Total energy: 19382119.887651686
[2022-04-08 14:24:02.360756]Total energy: 19415453.215922408
[2022-04-08 14:24:49.736275]Total energy: 19405991.084445667
[2022-04-08 14:25:37.058556]Total energy: 19425592.039290804
[2022-04-08 14:26:25.002709]Total energy: 19432287.091865525
[2022-04-08 14:27:12.434417]Total energy: 19399822.11616028
[2022-04-08 14:27:59.840990]Total energy: 19405446.613860935
[2022-04-08 14:28:53.313445]Total energy: 19361394.220772937
[2022-04-08 14:29:42.572870]Total energy: 19401696.055504274
[2022-04-08 14:30:48.087289]Total energy: 19430359.440499235
[2022-04-08 14:31:42.185556]Total energy: 19423031.565176178
[2022-04-08 14:32:30.079076]Total energy: 19439810.744824845
[2022-04-08 14:33:17.717462]Total energy: 19433999.03247054
[2022-04-08 14:34:07.063013]Total energy: 19387442.736812275
[2022-04-08 14:34:56.088994]Total energy: 19391602.63919732
[2022-04-08 14:35:43.551569]Total energy: 19393664.016356926
[2022-04-08 14:36:30.870305]Total energy: 19448047.7731571
[2022-04-08 14:37:19.896318]Total energy: 19432859.298483912
[2022-04-08 14:38:08.454345]Total energy: 19417336.31026926
[2022-04-08 14:38:56.084961]Total energy: 19409806.457147337
[2022-04-08 14:39:44.002638]Total energy: 19386768.507610094
[2022-04-08 14:40:39.709952]Total energy: 19423197.145412
[2022-04-08 14:41:34.942679]Total energy: 19374240.406068344
[2022-04-08 14:42:24.686249]Total energy: 19379027.144139294
[2022-04-08 14:43:11.988114]Total energy: 19368227.954395596
[2022-04-08 14:43:59.879726]Total energy: 19361429.934141785
[2022-04-08 14:44:50.530439]Total energy: 19387688.202235132
[2022-04-08 14:45:38.169410]Total energy: 19398017.667255748
[2022-04-08 14:46:26.664052]Total energy: 19356210.597550146
[2022-04-08 14:47:15.390677]Total energy: 19381275.68757392
[2022-04-08 14:48:02.708427]Total energy: 19342458.50425812
[2022-04-08 14:48:51.737301]Total energy: 19356499.576311633
[2022-04-08 14:49:39.603142]Total energy: 19327161.26093768
[2022-04-08 14:50:32.869622]Total energy: 19270610.579828594
[2022-04-08 14:51:28.591256]Total energy: 19286663.842417732
[2022-04-08 14:52:17.462769]Total energy: 19282962.700976755
[2022-04-08 14:53:05.822960]Total energy: 19338580.306101557
[2022-04-08 14:53:53.761269]Total energy: 19304317.045643594
[2022-04-08 14:54:41.495631]Total energy: 19277173.21467476
[2022-04-08 14:55:29.329709]Total energy: 19293010.515841812
[2022-04-08 14:56:18.096949]Total energy: 19308115.024883498
[2022-04-08 14:57:05.479452]Total energy: 19280339.00773055
[2022-04-08 14:57:52.881441]Total energy: 19322839.224559113
[2022-04-08 14:58:39.889527]Total energy: 19274796.5879264
[2022-04-08 14:59:28.466951]Total energy: 19286114.696605098
[2022-04-08 15:00:20.255675]Total energy: 19260149.67564453
[2022-04-08 15:01:08.452191]Total energy: 19273960.377838355
[2022-04-08 15:01:57.818439]Total energy: 19302568.880040545
[2022-04-08 15:02:48.636951]Total energy: 19318836.97239696
[2022-04-08 15:03:36.577204]Total energy: 19273006.602049552
[2022-04-08 15:04:24.563964]Total energy: 19272150.195122335
[2022-04-08 15:05:12.366631]Total energy: 19307921.528065674
[2022-04-08 15:06:00.352286]Total energy: 19304103.25353636
[2022-04-08 15:06:50.043117]Total energy: 19277102.094228283
[2022-04-08 15:07:38.864171]Total energy: 19280934.979056284
[2022-04-08 15:08:26.115686]Total energy: 19308245.84917326
[2022-04-08 15:09:13.532211]Total energy: 19297430.51099653
[2022-04-08 15:10:02.004709]Total energy: 19289598.872286633
[2022-04-08 15:10:53.032007]Total energy: 19316272.966139555
[2022-04-08 15:11:41.404064]Total energy: 19322666.874062918
[2022-04-08 15:12:29.334285]Total energy: 19320584.260525923
[2022-04-08 15:13:16.848415]Total energy: 19297085.869509168
[2022-04-08 15:14:04.263164]Total energy: 19316686.915717814
[2022-04-08 15:14:52.989274]Total energy: 19342138.88933462
[2022-04-08 15:16:25.024112]Total energy: 19280957.574651036
[2022-04-08 15:17:15.214542]Total energy: 19323735.588240523
[2022-04-08 15:18:02.705875]Total energy: 19268170.463028338
[2022-04-08 15:18:51.174478]Total energy: 19306739.43965075
[2022-04-08 15:19:41.855368]Total energy: 19297712.968966123
[2022-04-08 15:20:41.013102]Total energy: 19320719.173863
[2022-04-08 15:21:35.137850]Total energy: 19328842.138113666
[2022-04-08 15:24:51.671137]Total energy: 19315972.905125648
[2022-04-08 15:25:41.180621]Total energy: 19288910.5664794
[2022-04-08 15:26:29.862040]Total energy: 19303132.65943173
[2022-04-08 15:27:19.295171]Total energy: 19324069.93731002
[2022-04-08 15:28:08.659030]Total energy: 19291549.134209126
[2022-04-08 15:28:57.836661]Total energy: 19299882.678884044
[2022-04-08 15:29:47.562022]Total energy: 19318048.21622407
[2022-04-08 15:30:39.981686]Total energy: 19339309.482087553
[2022-04-08 15:31:29.637530]Total energy: 19291626.717321336
[2022-04-08 15:32:19.081709]Total energy: 19299087.14130664
[2022-04-08 15:33:09.773633]Total energy: 19312395.555780612
[2022-04-08 15:34:00.415717]Total energy: 19301330.138282392
[2022-04-08 15:35:00.444808]Total energy: 19318944.31299544
[2022-04-08 15:35:50.002837]Total energy: 19305816.78576254
[2022-04-08 15:36:39.108073]Total energy: 19288228.755733505
[2022-04-08 15:37:28.405493]Total energy: 19300943.224067975
[2022-04-08 15:38:20.554999]Total energy: 19267192.520802304
[2022-04-08 15:39:10.171560]Total energy: 19323206.038301986
[2022-04-08 15:39:59.963477]Total energy: 19285907.093023237
[2022-04-08 15:40:55.678821]Total energy: 19254269.25374483
[2022-04-08 15:41:48.970880]Total energy: 19337607.749158517
[2022-04-08 15:42:37.927752]Total energy: 19318644.940190457
[2022-04-08 15:43:26.989885]Total energy: 19295453.91038604
[2022-04-08 15:44:18.426148]Total energy: 19367036.698304962
[2022-04-08 15:45:08.347206]Total energy: 19338946.48932716
[2022-04-08 15:45:57.540622]Total energy: 19316644.459748823
[2022-04-08 15:46:47.170851]Total energy: 19270095.72170028
[2022-04-08 15:47:38.013676]Total energy: 19318362.766046777
[2022-04-08 15:48:27.892552]Total energy: 19313857.88797992
[2022-04-08 15:49:17.602906]Total energy: 19382209.720019918
[2022-04-08 15:50:07.481153]Total energy: 19319666.104700305
[2022-04-08 15:51:01.025210]Total energy: 19309832.98433904
[2022-04-08 15:51:51.284330]Total energy: 19296275.72663367
[2022-04-08 15:52:39.968328]Total energy: 19327665.505319957
[2022-04-08 15:53:27.265451]Total energy: 19308648.882202577
[2022-04-08 15:54:17.799327]Total energy: 19319377.030443564
[2022-04-08 15:55:06.647609]Total energy: 19326459.104963187
[2022-04-08 15:55:54.412175]Total energy: 19311841.92129311
[2022-04-08 15:56:42.086508]Total energy: 19353176.460491035
[2022-04-08 15:57:33.740327]Total energy: 19308066.827312768
[2022-04-08 15:58:21.969039]Total energy: 19348098.46157804
[2022-04-08 15:59:09.324380]Total energy: 19317482.300196897
[2022-04-08 15:59:58.211108]Total energy: 19311440.561392598
[2022-04-08 16:00:48.828868]Total energy: 19309308.767436787
[2022-04-08 16:01:37.499665]Total energy: 19318294.06437016
[2022-04-08 16:02:26.167669]Total energy: 19286501.598869223
[2022-04-08 16:03:14.703742]Total energy: 19333698.91300733
[2022-04-08 16:04:06.290278]Total energy: 19297622.458575543
[2022-04-08 16:04:55.558487]Total energy: 19307360.293605343
[2022-04-08 16:05:44.291172]Total energy: 19283323.555996545
[2022-04-08 16:06:33.305943]Total energy: 19337265.21454061
[2022-04-08 16:07:22.019702]Total energy: 19263011.537757427
[2022-04-08 16:08:10.005513]Total energy: 19288649.92411166
[2022-04-08 16:08:58.241794]Total energy: 19321119.77585564
[2022-04-08 16:09:45.796737]Total energy: 19300711.660146568
[2022-04-08 16:10:35.219145]Total energy: 19275928.45564069
[2022-04-08 16:11:24.942039]Total energy: 19271936.270422768
[2022-04-08 16:12:12.375187]Total energy: 19343030.402636126
[2022-04-08 16:13:00.481845]Total energy: 19339153.5509644
[2022-04-08 16:13:48.774558]Total energy: 19301947.441679075
[2022-04-08 16:14:36.032590]Total energy: 19303024.543935515
[2022-04-08 16:15:23.177974]Total energy: 19291190.435373522
[2022-04-08 16:16:10.673858]Total energy: 19291662.204623085
[2022-04-08 16:17:01.109908]Total energy: 19305302.13425803
[2022-04-08 16:17:48.871458]Total energy: 19275169.475139637
[2022-04-08 16:18:37.957668]Total energy: 19302548.013717394
[2022-04-08 16:19:25.065371]Total energy: 19289768.011226106
[2022-04-08 16:20:14.490908]Total energy: 19295998.98858579
[2022-04-08 16:21:12.036903]Total energy: 19322448.78849165
[2022-04-08 16:22:02.357599]Total energy: 19315293.976048056
[2022-04-08 16:22:52.596416]Total energy: 19313238.868302707
[2022-04-08 16:23:51.450541]Total energy: 19296155.500437684
[2022-04-08 16:24:44.473760]Total energy: 19292550.681876548
[2022-04-08 16:25:32.696763]Total energy: 19285517.892391946
[2022-04-08 16:26:20.133196]Total energy: 19315863.435735554
[2022-04-08 16:27:08.246812]Total energy: 19303586.758043654
[2022-04-08 16:27:56.154081]Total energy: 19325469.353794128
[2022-04-08 16:28:43.288408]Total energy: 19328954.68469341
[2022-04-08 16:29:32.089461]Total energy: 19313328.06641469
[2022-04-08 16:30:21.787534]Total energy: 19316300.82551716
[2022-04-08 16:31:16.826872]Total energy: 19314886.313702427
[2022-04-08 16:32:06.414237]Total energy: 19318718.11972356
[2022-04-08 16:32:54.048061]Total energy: 19296957.11561772
[2022-04-08 16:33:46.201029]Total energy: 19269940.83646833
[2022-04-08 16:34:33.556235]Total energy: 19306337.92931495
[2022-04-08 16:35:22.821657]Total energy: 19300367.662921425
[2022-04-08 16:36:12.759220]Total energy: 19289275.957158092
[2022-04-08 16:37:00.049572]Total energy: 19327285.57771956
[2022-04-08 16:37:48.159290]Total energy: 19305545.857828934
[2022-04-08 16:38:38.159662]Total energy: 19280912.12938853
[2022-04-08 16:39:29.195694]Total energy: 19289067.924766414
[2022-04-08 16:40:18.116874]Total energy: 19298769.53620529
[2022-04-08 16:41:08.903880]Total energy: 19321016.118674833
[2022-04-08 16:41:57.337881]Total energy: 19301975.12409545
[2022-04-08 16:42:46.702035]Total energy: 19309635.500703275
[2022-04-08 16:43:34.476272]Total energy: 19271014.207162824
[2022-04-08 16:44:22.977260]Total energy: 19290622.68082118
[2022-04-08 16:45:11.580830]Total energy: 19272774.994838532
[2022-04-08 16:45:59.859240]Total energy: 19296994.532454584
[2022-04-08 16:46:47.831359]Total energy: 19291160.16337385
[2022-04-08 16:47:35.346343]Total energy: 19299875.667068254
[2022-04-08 16:48:25.610935]Total energy: 19316390.513727605
[2022-04-08 16:49:16.735469]Total energy: 19302534.2898949
[2022-04-08 16:50:12.663445]Total energy: 19292463.683085717
[2022-04-08 16:51:08.249541]Total energy: 19316643.59162552
[2022-04-08 16:51:56.992402]Total energy: 19309150.8501777
[2022-04-08 16:52:47.219521]Total energy: 19339882.63204917
[2022-04-08 16:53:37.341703]Total energy: 19291075.280400302
[2022-04-08 16:54:28.237820]Total energy: 19301369.236159686
[2022-04-08 16:55:19.009643]Total energy: 19295136.851123404
[2022-04-08 16:56:09.720644]Total energy: 19288787.933206186
[2022-04-08 16:56:59.770242]Total energy: 19312643.590181444
[2022-04-08 16:57:50.283861]Total energy: 19273215.522674885
[2022-04-08 16:58:40.356799]Total energy: 19307080.432270125
[2022-04-08 16:59:32.295175]Total energy: 19287013.67598777
[2022-04-08 17:00:24.850843]Total energy: 19319466.196411755
[2022-04-08 17:01:12.854111]Total energy: 19289509.4347936
[2022-04-08 17:02:05.345658]Total energy: 19312519.377805796
[2022-04-08 17:02:55.318014]Total energy: 19314764.99742139
[2022-04-08 17:03:45.565062]Total energy: 19291779.692117102
[2022-04-08 17:04:40.787919]Total energy: 19300127.89941824
[2022-04-08 17:05:33.641924]Total energy: 19290162.495416302
[2022-04-08 17:06:24.663438]Total energy: 19323990.84479761
[2022-04-08 17:07:16.268922]Total energy: 19307820.57237714
[2022-04-08 17:08:04.606736]Total energy: 19302976.18642095
[2022-04-08 17:08:51.799856]Total energy: 19310449.12519881
[2022-04-08 17:09:39.727580]Total energy: 19288087.120324757
[2022-04-08 17:10:33.561769]Total energy: 19331639.17652919
[2022-04-08 17:11:25.631795]Total energy: 19326138.44773092
[2022-04-08 17:12:12.901018]Total energy: 19325713.763246737
[2022-04-08 17:13:01.822370]Total energy: 19273165.013403438
[2022-04-08 17:13:51.895425]Total energy: 19284538.769021414
[2022-04-08 17:14:40.768706]Total energy: 19288121.438992992
[2022-04-08 17:15:28.764191]Total energy: 19286095.501557905
[2022-04-08 17:16:17.640388]Total energy: 19243009.52207001
[2022-04-08 17:17:05.032435]Total energy: 19289773.281665698
[2022-04-08 17:17:53.676987]Total energy: 19248976.557399057
[2022-04-08 17:18:40.881404]Total energy: 19274111.332093142
[2022-04-08 17:19:27.902729]Total energy: 19292657.301032584
[2022-04-08 17:20:16.171258]Total energy: 19241988.386977203
[2022-04-08 17:21:09.502329]Total energy: 19203080.72002738
[2022-04-08 17:35:21.697939]Total energy: 19248151.01948937
[2022-04-08 17:36:10.181389]Total energy: 19254898.436946932
[2022-04-08 17:36:58.432890]Total energy: 19266964.6511967
[2022-04-08 17:37:46.261161]Total energy: 19270136.464292806
[2022-04-08 17:38:33.188240]Total energy: 19260719.23588373
[2022-04-08 17:39:20.234931]Total energy: 19197683.14716213
[2022-04-08 17:40:07.160951]Total energy: 19250373.372563835
[2022-04-08 17:40:59.781044]Total energy: 19250733.29876517
[2022-04-08 17:41:47.604452]Total energy: 19236078.364710808
[2022-04-08 17:42:35.303770]Total energy: 19229640.57442582
[2022-04-08 17:43:23.430308]Total energy: 19214591.6503586
[2022-04-08 17:44:11.314371]Total energy: 19224986.03646291
[2022-04-08 17:44:58.822289]Total energy: 19198022.755313158
[2022-04-08 17:45:46.581818]Total energy: 19233986.85575155
[2022-04-08 17:46:35.161000]Total energy: 19237368.318363894
[2022-04-08 17:47:22.813770]Total energy: 19231456.156561047
[2022-04-08 17:48:10.968978]Total energy: 19249640.238111325
[2022-04-08 17:48:58.278426]Total energy: 19225155.33736816
[2022-04-08 17:49:46.563186]Total energy: 19227121.69894633
[2022-04-08 17:50:42.091511]Total energy: 19269462.717937537
[2022-04-08 17:51:29.201158]Total energy: 19226836.780210707
[2022-04-08 17:52:16.938261]Total energy: 19255719.720527954
[2022-04-08 17:53:05.010189]Total energy: 19245578.317443598
[2022-04-08 17:53:54.974946]Total energy: 19247803.453438018
[2022-04-08 17:54:53.559436]Total energy: 19259362.981287178
[2022-04-08 17:55:42.364398]Total energy: 19255280.30085382
[2022-04-08 17:56:30.530668]Total energy: 19215800.555965427
[2022-04-08 17:57:19.650120]Total energy: 19224138.760878667
[2022-04-08 17:58:11.949102]Total energy: 19229264.194041282
[2022-04-08 17:59:02.080109]Total energy: 19254301.69348157
[2022-04-08 17:59:49.520924]Total energy: 19249802.468515422
