initial: 100 - diverse_no_blind_seed
[2022-04-10 15:49:05.719942]Total energy: 18476273.108312547
[2022-04-10 15:50:32.314783]Total energy: 18489521.94516303
[2022-04-10 15:52:03.080312]Total energy: 18485623.513133254
[2022-04-10 15:53:40.489575]Total energy: 18495225.812896043
[2022-04-10 15:55:07.120004]Total energy: 18460230.432061043
[2022-04-10 15:56:24.380805]Total energy: 18478167.375102006
[2022-04-10 15:57:41.308395]Total energy: 18474806.703358725
[2022-04-10 15:58:59.989551]Total energy: 18471450.19362446
[2022-04-10 16:00:17.958639]Total energy: 18469350.45196963
[2022-04-10 16:01:35.102984]Total energy: 18465434.489160683
[2022-04-10 16:02:54.069325]Total energy: 18470210.56150931
[2022-04-10 16:04:11.593332]Total energy: 18495880.660026416
[2022-04-10 16:05:28.746342]Total energy: 18490664.538478628
[2022-04-10 16:06:45.705078]Total energy: 18475029.127679713
[2022-04-10 16:08:02.026341]Total energy: 18490141.873438198
[2022-04-10 16:09:17.634458]Total energy: 18500461.967937365
[2022-04-10 16:11:02.220000]Total energy: 18468083.926948577
[2022-04-10 16:12:50.158180]Total energy: 18459549.73087468
[2022-04-10 16:14:30.407793]Total energy: 18484385.29769501
[2022-04-10 16:15:53.179086]Total energy: 18456504.379461598
[2022-04-10 16:17:10.495520]Total energy: 18492026.926987868
[2022-04-10 16:18:29.163604]Total energy: 18446045.296251196
[2022-04-10 16:19:46.268938]Total energy: 18447337.897761285
[2022-04-10 16:21:14.385199]Total energy: 18481745.145167515
[2022-04-10 16:22:39.924140]Total energy: 18469439.011617813
[2022-04-10 16:23:57.993416]Total energy: 18485929.979444038
[2022-04-10 16:25:17.844236]Total energy: 18487128.38444208
[2022-04-10 16:26:35.105245]Total energy: 18485652.872815594
[2022-04-10 16:27:52.498693]Total energy: 18478120.290874515
[2022-04-10 16:29:09.776256]Total energy: 18494696.90760097
[2022-04-10 16:30:53.113637]Total energy: 18465270.848359026
[2022-04-10 16:32:37.827218]Total energy: 18481720.390486415
[2022-04-10 16:33:57.520605]Total energy: 18444957.198285524
[2022-04-10 16:35:14.908137]Total energy: 18448688.250851687
[2022-04-10 16:36:32.243180]Total energy: 18456451.679475863
[2022-04-10 16:37:50.345346]Total energy: 18450516.021412455
[2022-04-10 16:39:07.607929]Total energy: 18481480.112291265
[2022-04-10 16:40:41.035630]Total energy: 18489319.49970103
[2022-04-10 16:42:10.370074]Total energy: 18459996.30262315
[2022-04-10 16:43:42.692851]Total energy: 18476498.65340349
[2022-04-10 16:45:15.604225]Total energy: 18482037.408740856
[2022-04-10 16:46:44.689155]Total energy: 18480861.56947446
[2022-04-10 16:48:13.327451]Total energy: 18469020.15048647
[2022-04-10 16:49:34.655826]Total energy: 18440959.502670445
[2022-04-10 16:50:52.118619]Total energy: 18465004.868620023
[2022-04-10 16:52:07.915801]Total energy: 18444800.08145909
[2022-04-10 16:53:25.570927]Total energy: 18472448.729647677
[2022-04-10 16:54:42.851794]Total energy: 18475259.42548378
[2022-04-10 16:56:00.564178]Total energy: 18476598.22837702
[2022-04-10 16:57:17.794075]Total energy: 18459981.99748665
[2022-04-10 16:58:35.074642]Total energy: 18497837.743362017
[2022-04-10 16:59:52.576299]Total energy: 18482970.216570623
[2022-04-10 17:01:20.711208]Total energy: 18445506.438225552
[2022-04-10 17:03:59.368216]Total energy: 18478888.69943219
[2022-04-10 17:05:20.553854]Total energy: 18461914.440962497
[2022-04-10 17:06:40.677438]Total energy: 18444372.430046383
[2022-04-10 17:08:00.592082]Total energy: 18481843.464743935
[2022-04-10 17:09:20.637536]Total energy: 18475667.75373792
[2022-04-10 17:11:05.775977]Total energy: 18485052.32770267
[2022-04-10 17:12:55.152367]Total energy: 18473319.23516977
[2022-04-10 17:14:38.363936]Total energy: 18483569.236706167
[2022-04-10 17:16:20.141766]Total energy: 18462620.733147606
[2022-04-10 17:18:03.284453]Total energy: 18476921.276154354
[2022-04-10 17:19:29.034905]Total energy: 18445248.60389206
[2022-04-10 17:20:58.045488]Total energy: 18441985.357541475
[2022-04-10 17:22:30.337090]Total energy: 18447157.197673608
[2022-04-10 17:23:53.012322]Total energy: 18461138.367177565
[2022-04-10 17:25:10.321351]Total energy: 18444659.585677586
[2022-04-10 17:26:28.240829]Total energy: 18471074.438185688
[2022-04-10 17:27:45.472968]Total energy: 18487983.535787635
[2022-04-10 17:29:03.123765]Total energy: 18463211.96292876
[2022-04-10 17:30:23.536130]Total energy: 18451541.07380524
[2022-04-10 17:32:09.730304]Total energy: 18461764.889638532
[2022-04-10 17:33:48.693930]Total energy: 18450031.57751984
[2022-04-10 17:35:27.177011]Total energy: 18459396.65140855
[2022-04-10 17:37:08.028706]Total energy: 18448914.331618067
[2022-04-10 17:38:35.551849]Total energy: 18456904.88302188
[2022-04-10 17:39:53.260265]Total energy: 18451630.1736944
[2022-04-10 17:41:09.376941]Total energy: 18459961.964268547
[2022-04-10 17:42:24.781533]Total energy: 18443783.17558299
[2022-04-10 17:43:41.218599]Total energy: 18448996.272235032
[2022-04-10 17:44:58.175522]Total energy: 18438722.114434134
[2022-04-10 17:46:13.708140]Total energy: 18431497.068372197
[2022-04-10 17:47:30.608236]Total energy: 18453528.315017972
[2022-04-10 17:48:46.972425]Total energy: 18449145.853887375
[2022-04-10 17:50:03.950886]Total energy: 18435253.959896006
[2022-04-10 17:51:36.458377]Total energy: 18483796.796040226
[2022-04-10 17:53:02.901657]Total energy: 18469845.299356017
[2022-04-10 17:54:19.850829]Total energy: 18446768.132966593
[2022-04-10 17:55:36.878975]Total energy: 18434322.570832234
[2022-04-10 17:56:54.159180]Total energy: 18431558.530465685
[2022-04-10 17:58:10.622423]Total energy: 18462844.269224267
[2022-04-10 17:59:27.775669]Total energy: 18447108.148259252
[2022-04-10 18:01:06.723158]Total energy: 18451148.981097467
[2022-04-10 18:03:05.929712]Total energy: 18460192.590223122
[2022-04-10 18:04:32.142905]Total energy: 18434595.12405351
[2022-04-10 18:05:49.435968]Total energy: 18469577.96186525
[2022-04-10 18:07:06.633415]Total energy: 18444890.703426637
[2022-04-10 18:08:24.066831]Total energy: 18451461.476693194
[2022-04-10 18:09:41.145872]Total energy: 18454779.071119893
[2022-04-10 18:11:24.426582]Total energy: 18489395.88560122
[2022-04-10 18:13:12.488364]Total energy: 18467147.765394866
[2022-04-10 18:14:54.545317]Total energy: 18439190.473054074
[2022-04-10 18:16:21.707786]Total energy: 18448033.243247043
[2022-04-10 18:17:39.542003]Total energy: 18465552.56454112
[2022-04-10 18:18:56.649728]Total energy: 18473289.693190087
[2022-04-10 18:20:14.768059]Total energy: 18429725.521373447
[2022-04-10 18:21:53.650703]Total energy: 18450572.69800627
[2022-04-10 18:23:40.025737]Total energy: 18448089.632614933
[2022-04-10 18:25:09.477261]Total energy: 18442118.30438799
[2022-04-10 18:26:27.246790]Total energy: 18424164.80671637
[2022-04-10 18:27:44.783082]Total energy: 18465996.52315744
[2022-04-10 18:29:05.164232]Total energy: 18459820.399479833
[2022-04-10 18:31:02.761335]Total energy: 18460274.049523197
[2022-04-10 18:33:00.386573]Total energy: 18463825.906878494
[2022-04-10 18:34:31.705400]Total energy: 18441013.291797474
[2022-04-10 18:35:52.321271]Total energy: 18479055.25257247
[2022-04-10 18:37:13.105649]Total energy: 18453746.11203415
[2022-04-10 18:38:33.164934]Total energy: 18466369.049159564
[2022-04-10 18:39:55.011167]Total energy: 18445576.916282617
[2022-04-10 18:42:10.697779]Total energy: 18467686.21302387
[2022-04-10 18:44:12.567074]Total energy: 18427017.10985312
[2022-04-10 18:45:43.352688]Total energy: 18451589.868474614
[2022-04-10 18:47:03.347225]Total energy: 18468968.500685982
[2022-04-10 18:48:20.978993]Total energy: 18462251.665219717
[2022-04-10 18:49:38.348922]Total energy: 18442698.810424663
[2022-04-10 18:51:19.109365]Total energy: 18454373.342067752
[2022-04-10 18:53:17.203034]Total energy: 18451044.64838358
[2022-04-10 18:54:47.178487]Total energy: 18479906.815159895
[2022-04-10 18:56:09.987426]Total energy: 18449023.966362305
[2022-04-10 18:57:27.136558]Total energy: 18459819.487219386
[2022-04-10 18:58:45.170303]Total energy: 18429992.88262731
[2022-04-10 19:00:06.329714]Total energy: 18444569.85812957
[2022-04-10 19:01:49.259158]Total energy: 18451494.90478598
[2022-04-10 19:03:28.064534]Total energy: 18467619.773739483
[2022-04-10 19:05:04.382822]Total energy: 18513915.526225366
[2022-04-10 19:06:43.360300]Total energy: 18449986.903028607
[2022-04-10 19:08:24.131132]Total energy: 18445318.896253113
[2022-04-10 19:10:02.842393]Total energy: 18466341.21132547
[2022-04-10 19:11:44.679901]Total energy: 18465236.914299022
[2022-04-10 19:13:08.288758]Total energy: 18454584.718962066
[2022-04-10 19:14:26.022152]Total energy: 18469204.227136265
[2022-04-10 19:15:43.317876]Total energy: 18456570.13406584
[2022-04-10 19:17:00.767913]Total energy: 18458354.653036
[2022-04-10 19:18:18.339121]Total energy: 18444456.331223328
[2022-04-10 19:19:36.463839]Total energy: 18452645.539531875
[2022-04-10 19:21:19.826966]Total energy: 18443489.663650516
[2022-04-10 19:23:08.513181]Total energy: 18441336.26506167
[2022-04-10 19:24:48.499591]Total energy: 18459704.60111816
[2022-04-10 19:26:29.604418]Total energy: 18436336.46849896
[2022-04-10 19:27:55.004592]Total energy: 18455869.138996325
[2022-04-10 19:29:14.579965]Total energy: 18425479.7466146
[2022-04-10 19:30:32.637792]Total energy: 18446886.01449802
[2022-04-10 19:31:50.557454]Total energy: 18467935.61042443
[2022-04-10 19:33:08.106431]Total energy: 18454605.97510497
[2022-04-10 19:34:26.018174]Total energy: 18473443.510667466
[2022-04-10 19:35:44.221345]Total energy: 18457776.31686635
[2022-04-10 19:37:01.831021]Total energy: 18476420.021828555
[2022-04-10 19:38:19.139574]Total energy: 18463572.96300231
[2022-04-10 19:39:36.839669]Total energy: 18462892.075655755
[2022-04-10 19:41:14.571135]Total energy: 18445818.441108223
[2022-04-10 19:43:03.421463]Total energy: 18459837.96366711
[2022-04-10 19:44:37.267758]Total energy: 18449464.83554702
[2022-04-10 19:46:11.968804]Total energy: 18420172.92638794
[2022-04-10 19:47:42.954418]Total energy: 18422894.795763265
[2022-04-10 19:49:20.379407]Total energy: 18424785.721613422
[2022-04-10 19:50:56.319490]Total energy: 18430848.00773805
[2022-04-10 19:52:22.806628]Total energy: 18442665.4071163
[2022-04-10 19:53:43.056251]Total energy: 18428818.135207232
[2022-04-10 19:55:01.089641]Total energy: 18447979.598815225
[2022-04-10 19:56:18.720776]Total energy: 18436252.53760438
[2022-04-10 19:57:36.095246]Total energy: 18428493.16954249
[2022-04-10 19:58:56.149778]Total energy: 18449201.33174523
[2022-04-10 20:00:15.932293]Total energy: 18412200.518710036
[2022-04-10 20:01:46.129028]Total energy: 18416180.99915526
[2022-04-10 20:03:08.330374]Total energy: 18433027.24771827
[2022-04-10 20:04:26.498354]Total energy: 18434683.487527378
[2022-04-10 20:05:43.054135]Total energy: 18444594.476586234
[2022-04-10 20:07:00.287301]Total energy: 18417422.13608599
[2022-04-10 20:08:17.766912]Total energy: 18420549.56674903
[2022-04-10 20:09:34.914383]Total energy: 18409413.301258057
[2022-04-10 20:11:27.444420]Total energy: 18433521.79141863
[2022-04-10 20:13:21.015442]Total energy: 18431268.500063904
[2022-04-10 20:14:49.475443]Total energy: 18419524.84539719
[2022-04-10 20:16:16.146518]Total energy: 18425670.907651346
[2022-04-10 20:17:42.182730]Total energy: 18425581.92203582
[2022-04-10 20:19:03.851726]Total energy: 18439817.675952617
[2022-04-10 20:20:47.388334]Total energy: 18429239.444587767
[2022-04-10 20:22:58.546317]Total energy: 18426581.37331539
[2022-04-10 20:24:47.187073]Total energy: 18429522.302339703
[2022-04-10 20:26:24.597197]Total energy: 18443634.463358
[2022-04-10 20:27:45.980375]Total energy: 18421102.088005193
[2022-04-10 20:29:03.130430]Total energy: 18436247.20507112
[2022-04-10 20:30:41.414434]Total energy: 18429005.901452024
[2022-04-10 20:32:31.272833]Total energy: 18427759.130978167
[2022-04-10 20:34:08.373728]Total energy: 18422463.991188604
[2022-04-10 20:35:44.731322]Total energy: 18436813.268742766
[2022-04-10 20:37:04.233898]Total energy: 18440362.76840819
[2022-04-10 20:38:21.580360]Total energy: 18438128.3975593
[2022-04-10 20:39:38.798968]Total energy: 18409493.109244697
[2022-04-10 20:41:14.269567]Total energy: 18442154.272890788
[2022-04-10 20:42:42.857998]Total energy: 18409392.128023162
[2022-04-10 20:44:02.894633]Total energy: 18419473.989702534
[2022-04-10 20:45:20.881442]Total energy: 18445571.136160005
[2022-04-10 20:46:38.414414]Total energy: 18427357.559871215
[2022-04-10 20:47:54.061764]Total energy: 18438801.554194916
[2022-04-10 20:49:11.625321]Total energy: 18419488.950428817
[2022-04-10 20:51:06.008044]Total energy: 18432963.184668466
[2022-04-10 20:53:15.791048]Total energy: 18430320.63067514
[2022-04-10 20:54:59.223145]Total energy: 18420476.619322557
[2022-04-10 20:56:36.930874]Total energy: 18436185.95639088
[2022-04-10 20:58:17.256919]Total energy: 18447880.32317608
[2022-04-10 20:59:35.537277]Total energy: 18433062.72193766
[2022-04-10 21:01:19.760351]Total energy: 18437482.165039778
[2022-04-10 21:03:03.828844]Total energy: 18420982.461425833
[2022-04-10 21:04:36.732163]Total energy: 18416308.06019455
[2022-04-10 21:06:07.493461]Total energy: 18431216.848640654
[2022-04-10 21:07:43.263079]Total energy: 18406134.006182265
[2022-04-10 21:09:05.189591]Total energy: 18431429.087515954
[2022-04-10 21:10:38.609458]Total energy: 18420245.433369238
[2022-04-10 21:12:45.926892]Total energy: 18448727.91576549
[2022-04-10 21:14:35.361700]Total energy: 18429274.393304184
[2022-04-10 21:15:58.799449]Total energy: 18419550.918352515
[2022-04-10 21:17:20.519765]Total energy: 18432640.405603215
[2022-04-10 21:18:41.032248]Total energy: 18431420.195412837
[2022-04-10 21:20:02.447708]Total energy: 18420454.701714557
[2022-04-10 21:21:48.706953]Total energy: 18449658.277006
[2022-04-10 21:23:33.159103]Total energy: 18428367.628127426
[2022-04-10 21:25:07.085614]Total energy: 18440192.768918835
[2022-04-10 21:26:43.233831]Total energy: 18437261.976703994
[2022-04-10 21:28:14.962681]Total energy: 18442201.0756464
[2022-04-10 21:29:40.014618]Total energy: 18439740.270460308
[2022-04-10 21:30:59.553438]Total energy: 18410026.89755931
[2022-04-10 21:32:16.207165]Total energy: 18435493.457048647
[2022-04-10 21:33:35.893958]Total energy: 18420230.769397967
[2022-04-10 21:34:53.581873]Total energy: 18429018.578670662
[2022-04-10 21:36:09.410651]Total energy: 18437639.096731737
[2022-04-10 21:37:27.055847]Total energy: 18427818.919740953
[2022-04-10 21:38:43.818675]Total energy: 18425996.11179486
[2022-04-10 21:40:01.336364]Total energy: 18417480.75707401
[2022-04-10 21:41:33.216369]Total energy: 18427478.51776054
[2022-04-10 21:43:12.847380]Total energy: 18432820.59227428
[2022-04-10 21:44:39.684285]Total energy: 18422814.969489664
[2022-04-10 21:46:03.151574]Total energy: 18414832.881943386
[2022-04-10 21:47:22.121415]Total energy: 18438977.009552553
[2022-04-10 21:48:41.191745]Total energy: 18444706.681418356
[2022-04-10 21:49:57.844642]Total energy: 18444424.026195746
[2022-04-10 21:51:34.779613]Total energy: 18440497.67818417
[2022-04-10 21:53:08.818832]Total energy: 18447196.449098345
[2022-04-10 21:54:33.347544]Total energy: 18424755.854039945
[2022-04-10 21:55:49.854617]Total energy: 18441414.802641444
[2022-04-10 21:57:05.924963]Total energy: 18442185.43220986
[2022-04-10 21:58:23.420172]Total energy: 18427434.933775283
[2022-04-10 21:59:39.647199]Total energy: 18432507.48960077
[2022-04-10 22:01:20.062460]Total energy: 18427631.306150675
[2022-04-10 22:03:17.566917]Total energy: 18443224.32362413
[2022-04-10 22:04:54.466567]Total energy: 18425872.444437105
[2022-04-10 22:06:28.901317]Total energy: 18443157.815940358
[2022-04-10 22:08:01.324668]Total energy: 18461478.400657266
[2022-04-10 22:09:18.177106]Total energy: 18446523.95804263
[2022-04-10 22:10:54.925994]Total energy: 18423213.696803726
[2022-04-10 22:12:32.373234]Total energy: 18431547.556560885
[2022-04-10 22:14:04.319927]Total energy: 18437647.617338013
[2022-04-10 22:15:30.647580]Total energy: 18410179.863461833
[2022-04-10 22:16:48.325401]Total energy: 18403522.83253929
[2022-04-10 22:18:04.711338]Total energy: 18414564.510410458
[2022-04-10 22:19:22.941877]Total energy: 18420504.408739176
[2022-04-10 22:21:14.869338]Total energy: 18432734.79028802
[2022-04-10 22:22:43.800875]Total energy: 18406150.67880802
[2022-04-10 22:23:59.840227]Total energy: 18427975.11051162
[2022-04-10 22:25:17.270654]Total energy: 18397373.244947072
[2022-04-10 22:26:34.930278]Total energy: 18379933.70468242
[2022-04-10 22:27:51.501693]Total energy: 18398573.94483121
[2022-04-10 22:29:08.622562]Total energy: 18403848.71774815
[2022-04-10 22:30:41.347578]Total energy: 18394850.953584258
[2022-04-10 22:32:15.899549]Total energy: 18408759.78705527
[2022-04-10 22:33:40.634802]Total energy: 18395666.61868152
[2022-04-10 22:34:59.054297]Total energy: 18370686.799416427
[2022-04-10 22:36:16.834461]Total energy: 18387922.627970528
[2022-04-10 22:37:38.598327]Total energy: 18377541.925228983
[2022-04-10 22:38:58.057567]Total energy: 18403164.470935874
[2022-04-10 22:40:19.781511]Total energy: 18373529.227683604
[2022-04-10 22:42:05.146805]Total energy: 18383318.363205355
[2022-04-10 22:43:43.590838]Total energy: 18388843.8597262
[2022-04-10 22:45:16.258787]Total energy: 18383479.230015866
[2022-04-10 22:46:36.283756]Total energy: 18377697.8080744
[2022-04-10 22:47:56.487736]Total energy: 18371492.607185863
[2022-04-10 22:49:15.051627]Total energy: 18371773.064120773
[2022-04-10 22:51:11.163774]Total energy: 18401154.50827051
[2022-04-10 22:53:02.770060]Total energy: 18389914.56544313
[2022-04-10 22:54:32.779145]Total energy: 18372810.179098725
[2022-04-10 22:55:59.315633]Total energy: 18377169.810757812
[2022-04-10 22:57:17.140452]Total energy: 18383799.18383917
[2022-04-10 22:58:36.337354]Total energy: 18393679.673069138
[2022-04-10 22:59:55.361330]Total energy: 18396087.42963468
[2022-04-10 23:01:33.114485]Total energy: 18384135.06299565
[2022-04-10 23:02:58.792566]Total energy: 18384144.892973218
[2022-04-10 23:04:15.704338]Total energy: 18370038.320560496
[2022-04-10 23:05:31.717195]Total energy: 18432842.581867643
[2022-04-10 23:06:48.260738]Total energy: 18397316.874694638
[2022-04-10 23:08:06.631185]Total energy: 18421340.64977863
[2022-04-10 23:09:24.129088]Total energy: 18413097.597307004
[2022-04-10 23:10:58.855486]Total energy: 18430001.790240366
[2022-04-10 23:12:50.574247]Total energy: 18422336.37916513
[2022-04-10 23:14:24.207452]Total energy: 18433672.65310784
[2022-04-10 23:15:43.109775]Total energy: 18405625.204710867
[2022-04-10 23:17:00.583859]Total energy: 18412308.998074662
[2022-04-10 23:18:17.613349]Total energy: 18404412.270426564
[2022-04-10 23:19:34.732215]Total energy: 18420800.449350245
[2022-04-10 23:21:12.278731]Total energy: 18420424.831892222
[2022-04-10 23:22:46.090324]Total energy: 18404204.406288993
[2022-04-10 23:24:03.887878]Total energy: 18406639.34569828
[2022-04-10 23:25:31.733353]Total energy: 18416002.049804423
[2022-04-10 23:26:48.998700]Total energy: 18407967.957149792
[2022-04-10 23:28:07.196794]Total energy: 18415599.875158697
[2022-04-10 23:29:23.898436]Total energy: 18410464.17500958
[2022-04-10 23:30:43.817441]Total energy: 18410368.95126682
[2022-04-10 23:31:59.975992]Total energy: 18409666.303364057
[2022-04-10 23:33:17.013978]Total energy: 18420088.189024404
[2022-04-10 23:34:32.546064]Total energy: 18415277.407191165
[2022-04-10 23:35:47.949776]Total energy: 18438401.502609476
[2022-04-10 23:37:04.822894]Total energy: 18418169.98394747
[2022-04-10 23:38:21.642103]Total energy: 18441215.046332713
[2022-04-10 23:39:39.105031]Total energy: 18436285.27196134
[2022-04-10 23:41:14.092397]Total energy: 18429873.422356337
[2022-04-10 23:42:48.498061]Total energy: 18436429.17821484
[2022-04-10 23:44:20.214060]Total energy: 18414413.524148967
[2022-04-10 23:45:39.541366]Total energy: 18405342.541766003
[2022-04-10 23:46:57.680032]Total energy: 18410617.85887814
[2022-04-10 23:48:16.234746]Total energy: 18436005.20660028
[2022-04-10 23:49:33.443877]Total energy: 18425007.40159825
[2022-04-10 23:51:16.830060]Total energy: 18424813.624616876
[2022-04-10 23:53:11.665836]Total energy: 18424071.517138846
[2022-04-10 23:54:38.254918]Total energy: 18416058.32815333
[2022-04-10 23:56:05.945712]Total energy: 18406948.41900415
[2022-04-10 23:57:30.296040]Total energy: 18427561.283543434
[2022-04-10 23:58:49.521228]Total energy: 18427256.401107606
[2022-04-11 00:00:09.502776]Total energy: 18406018.78950272
[2022-04-11 00:01:34.779410]Total energy: 18433080.26173081
[2022-04-11 00:03:06.672182]Total energy: 18407001.78184008
[2022-04-11 00:04:32.207740]Total energy: 18428682.78072134
[2022-04-11 00:05:51.425648]Total energy: 18418798.483507987
[2022-04-11 00:07:14.709979]Total energy: 18421805.46709261
[2022-04-11 00:08:35.016836]Total energy: 18420823.38361666
[2022-04-11 00:09:55.248244]Total energy: 18423661.961944204
[2022-04-11 00:11:31.493831]Total energy: 18417768.33555306
[2022-04-11 00:12:55.641035]Total energy: 18422899.104477514
[2022-04-11 00:14:12.167983]Total energy: 18406564.840625726
[2022-04-11 00:15:30.903784]Total energy: 18412370.114008717
[2022-04-11 00:16:47.772036]Total energy: 18395274.419967342
[2022-04-11 00:18:05.107538]Total energy: 18417028.58049533
[2022-04-11 00:19:23.024890]Total energy: 18426349.658436008
[2022-04-11 00:20:46.506925]Total energy: 18406672.773406953
[2022-04-11 00:22:15.551109]Total energy: 18412980.751393657
[2022-04-11 00:23:33.713522]Total energy: 18416734.509836603
[2022-04-11 00:24:50.535645]Total energy: 18422823.597983
[2022-04-11 00:26:08.568080]Total energy: 18433994.28167813
[2022-04-11 00:27:25.776334]Total energy: 18417544.72774122
[2022-04-11 00:28:44.083824]Total energy: 18420048.36492237
[2022-04-11 00:30:03.189565]Total energy: 18409140.456516996
[2022-04-11 00:31:30.014479]Total energy: 18427413.140586335
[2022-04-11 00:32:51.694233]Total energy: 18419081.729700852
[2022-04-11 00:34:07.824049]Total energy: 18422910.2489179
[2022-04-11 00:35:22.549418]Total energy: 18418193.451520275
[2022-04-11 00:36:38.086681]Total energy: 18392310.51176209
[2022-04-11 00:37:56.888692]Total energy: 18404962.01689108
[2022-04-11 00:39:12.972803]Total energy: 18393787.409141384
[2022-04-11 00:40:33.670156]Total energy: 18391147.63471009
[2022-04-11 00:41:56.695461]Total energy: 18399557.553122368
[2022-04-11 00:43:20.373317]Total energy: 18413421.255386904
[2022-04-11 00:44:41.603217]Total energy: 18407455.70729748
[2022-04-11 00:46:05.043158]Total energy: 18408283.530684892
[2022-04-11 00:47:29.463979]Total energy: 18402052.7740647
[2022-04-11 00:48:50.140261]Total energy: 18408645.825133186
[2022-04-11 00:50:13.366713]Total energy: 18418112.43960801
[2022-04-11 00:51:33.161203]Total energy: 18405809.120476503
[2022-04-11 00:52:53.694127]Total energy: 18407299.004018378
[2022-04-11 00:54:13.442635]Total energy: 18393304.99294654
[2022-04-11 00:55:32.871026]Total energy: 18394457.323652677
[2022-04-11 00:56:52.256386]Total energy: 18415767.81999223
[2022-04-11 00:58:11.385469]Total energy: 18412464.215038147
[2022-04-11 00:59:31.228880]Total energy: 18405700.165974196
[2022-04-11 01:00:58.259508]Total energy: 18402812.445731074
[2022-04-11 01:02:24.888000]Total energy: 18401315.51759807
[2022-04-11 01:03:45.902411]Total energy: 18399408.54571848
[2022-04-11 01:05:05.095135]Total energy: 18413880.664923158
[2022-04-11 01:06:23.994606]Total energy: 18398823.656425975
[2022-04-11 01:07:43.380843]Total energy: 18394592.62134355
[2022-04-11 01:09:02.753945]Total energy: 18398456.02706003
[2022-04-11 01:10:22.616797]Total energy: 18402535.928601548
[2022-04-11 01:11:46.369001]Total energy: 18403576.870136112
[2022-04-11 01:13:05.075783]Total energy: 18405917.327205494
[2022-04-11 01:14:22.204404]Total energy: 18402065.40839346
[2022-04-11 01:15:37.979277]Total energy: 18410299.593165923
[2022-04-11 01:16:53.963851]Total energy: 18415469.683950584
[2022-04-11 01:18:16.821911]Total energy: 18397302.933389783
[2022-04-11 01:19:34.187321]Total energy: 18405329.044580124
[2022-04-11 01:20:52.034955]Total energy: 18403936.85276573
[2022-04-11 01:22:12.778113]Total energy: 18401457.244398843
[2022-04-11 01:23:31.615668]Total energy: 18400960.06658289
[2022-04-11 01:24:48.780284]Total energy: 18397226.714360703
[2022-04-11 01:26:06.294421]Total energy: 18404691.336984884
[2022-04-11 01:27:23.574434]Total energy: 18398718.045113545
[2022-04-11 01:28:40.856636]Total energy: 18383176.4491512
[2022-04-11 01:29:58.581518]Total energy: 18396660.729691625
[2022-04-11 01:31:24.501287]Total energy: 18398243.47206053
[2022-04-11 01:32:53.387514]Total energy: 18394997.80158911
[2022-04-11 01:34:16.667429]Total energy: 18390701.84843463
[2022-04-11 01:35:32.669452]Total energy: 18411615.833590686
[2022-04-11 01:36:48.923459]Total energy: 18397912.277806576
[2022-04-11 01:38:07.049439]Total energy: 18415030.274766523
[2022-04-11 01:39:25.905786]Total energy: 18404067.342786606
[2022-04-11 01:41:13.471449]Total energy: 18391994.405358966
[2022-04-11 01:43:04.756380]Total energy: 18406531.343102142
[2022-04-11 01:44:38.656624]Total energy: 18402770.188676532
[2022-04-11 01:46:21.746856]Total energy: 18410917.76728331
[2022-04-11 01:48:07.092374]Total energy: 18386408.803852655
[2022-04-11 01:49:26.077566]Total energy: 18402058.52600541
[2022-04-11 01:51:00.808392]Total energy: 18389277.036817603
[2022-04-11 01:52:37.359116]Total energy: 18396526.655723263
[2022-04-11 01:53:59.495712]Total energy: 18406496.19797785
[2022-04-11 01:55:21.882738]Total energy: 18384794.08909002
[2022-04-11 01:56:43.232539]Total energy: 18403397.036025245
[2022-04-11 01:58:04.336601]Total energy: 18404394.56431441
[2022-04-11 01:59:24.867665]Total energy: 18401924.96985001
[2022-04-11 02:00:55.248667]Total energy: 18404215.58787418
[2022-04-11 02:02:22.987984]Total energy: 18409214.85596482
[2022-04-11 02:03:42.882171]Total energy: 18396608.51820264
[2022-04-11 02:05:02.135122]Total energy: 18397994.38217253
[2022-04-11 02:06:21.094296]Total energy: 18399345.65745114
[2022-04-11 02:07:42.186329]Total energy: 18404828.62604167
[2022-04-11 02:09:01.883997]Total energy: 18411554.413828928
[2022-04-11 02:10:29.034880]Total energy: 18397350.58687887
[2022-04-11 02:11:52.366809]Total energy: 18397269.360910177
[2022-04-11 02:13:20.498601]Total energy: 18394158.66504639
[2022-04-11 02:14:40.732276]Total energy: 18398256.863455318
[2022-04-11 02:16:02.293621]Total energy: 18407774.38093566
[2022-04-11 02:17:22.270608]Total energy: 18411697.76772845
[2022-04-11 02:18:42.030410]Total energy: 18385156.42463373
[2022-04-11 02:20:03.044592]Total energy: 18411913.35436291
[2022-04-11 02:21:24.084148]Total energy: 18404285.122022532
[2022-04-11 02:22:42.728574]Total energy: 18411057.878209587
[2022-04-11 02:24:01.923028]Total energy: 18407654.371580523
[2022-04-11 02:25:21.494529]Total energy: 18396669.78642556
[2022-04-11 02:26:42.646232]Total energy: 18400068.884395685
[2022-04-11 02:28:00.481914]Total energy: 18415300.538643442
[2022-04-11 02:29:19.780792]Total energy: 18411641.53135171
[2022-04-11 02:30:44.102221]Total energy: 18392708.787086945
[2022-04-11 02:32:08.560128]Total energy: 18404388.812496446
[2022-04-11 02:33:27.250933]Total energy: 18407364.831030313
[2022-04-11 02:34:44.022225]Total energy: 18395468.40199735
