initial: 112 - diverse_seed
[2022-04-08 17:11:01.531417]Total energy: 16890860.599150643
[2022-04-08 17:12:19.506800]Total energy: 16925963.387946658
[2022-04-08 17:13:37.436159]Total energy: 16913392.893588796
[2022-04-08 17:14:56.708764]Total energy: 16902085.23458567
[2022-04-08 17:16:12.283163]Total energy: 16892847.66907813
[2022-04-08 17:17:30.215471]Total energy: 16906974.57710804
[2022-04-08 17:18:47.007957]Total energy: 16908609.610144764
[2022-04-08 17:20:03.136336]Total energy: 16927198.043458953
[2022-04-08 17:21:19.727270]Total energy: 16886090.06628261
[2022-04-08 17:35:19.478384]Total energy: 16925060.189343914
[2022-04-08 17:36:38.320964]Total energy: 16935506.30521393
[2022-04-08 17:37:58.986553]Total energy: 16939482.6404097
[2022-04-08 17:39:16.099521]Total energy: 16891591.643588077
[2022-04-08 17:40:33.697910]Total energy: 16952344.02982075
[2022-04-08 17:41:50.995256]Total energy: 16858111.370431203
[2022-04-08 17:43:08.610946]Total energy: 16899285.914071564
[2022-04-08 17:44:25.217743]Total energy: 16862082.984541472
[2022-04-08 17:45:42.523729]Total energy: 16920407.997751214
[2022-04-08 17:46:59.322126]Total energy: 16904497.06818554
[2022-04-08 17:48:17.711581]Total energy: 16907805.951770492
[2022-04-08 17:49:36.195052]Total energy: 16908978.796618402
[2022-04-08 17:50:53.365528]Total energy: 16948117.868074905
[2022-04-08 17:52:11.400090]Total energy: 16883243.440681554
[2022-04-08 17:53:30.547983]Total energy: 16903208.681739353
[2022-04-08 17:54:59.591265]Total energy: 16895751.902732152
[2022-04-08 17:56:18.841913]Total energy: 16945544.66405676
[2022-04-08 17:57:38.334762]Total energy: 16894867.567239016
[2022-04-08 17:58:56.933055]Total energy: 16912109.147650793
[2022-04-08 18:00:13.739124]Total energy: 16913311.263263833
[2022-04-08 18:01:32.807178]Total energy: 16880515.95787777
[2022-04-08 18:02:50.105547]Total energy: 16913255.07726165
[2022-04-08 18:04:11.342852]Total energy: 16901767.83214452
[2022-04-08 18:05:29.141164]Total energy: 16858182.65919624
[2022-04-08 18:06:46.198562]Total energy: 16900572.74926448
[2022-04-08 18:08:05.520102]Total energy: 16926847.809183896
[2022-04-08 18:09:22.503021]Total energy: 16870031.468409296
[2022-04-08 18:10:55.252431]Total energy: 16879859.069924798
[2022-04-08 18:12:21.943534]Total energy: 16909502.400713626
[2022-04-08 18:13:38.466944]Total energy: 16870702.330794398
[2022-04-08 18:14:54.966610]Total energy: 16938190.844964817
[2022-04-08 18:16:11.739314]Total energy: 16926977.389214307
[2022-04-08 18:17:30.078482]Total energy: 16919213.867318314
[2022-04-08 18:18:48.760529]Total energy: 16904307.369361795
[2022-04-08 18:20:07.536031]Total energy: 16905967.04297833
[2022-04-08 18:21:25.448310]Total energy: 16939112.583221972
[2022-04-08 18:22:42.682198]Total energy: 16950567.16064472
[2022-04-08 18:24:02.478127]Total energy: 16875276.155696344
[2022-04-08 18:25:20.365906]Total energy: 16892442.967658892
[2022-04-08 18:26:43.020295]Total energy: 16899538.08458019
[2022-04-08 18:28:00.938983]Total energy: 16873279.847056944
[2022-04-08 18:29:17.868732]Total energy: 16925414.850765087
[2022-04-08 18:30:38.757081]Total energy: 16928492.974549603
[2022-04-08 18:31:56.859053]Total energy: 16916426.568494152
[2022-04-08 18:33:17.038288]Total energy: 16931174.772343114
[2022-04-08 18:34:34.620929]Total energy: 16900337.773582228
[2022-04-08 18:35:53.089243]Total energy: 16898010.752277616
[2022-04-08 18:37:13.608843]Total energy: 16900820.335137684
[2022-04-08 18:38:32.037750]Total energy: 16946598.982487977
[2022-04-08 18:39:55.249169]Total energy: 16908050.064066645
[2022-04-08 18:41:23.336719]Total energy: 16896932.910685424
[2022-04-08 18:42:48.143678]Total energy: 16894673.493751302
[2022-04-08 18:44:12.966154]Total energy: 16897027.92373223
[2022-04-08 18:45:29.818362]Total energy: 16923877.345285986
[2022-04-08 18:46:47.088817]Total energy: 16886464.97810617
[2022-04-08 18:48:03.812259]Total energy: 16905484.680663757
[2022-04-08 18:49:20.884774]Total energy: 16895505.128351636
[2022-04-08 18:50:38.625043]Total energy: 16912859.610901333
[2022-04-08 18:51:54.602306]Total energy: 16917297.848320197
[2022-04-08 18:53:12.297529]Total energy: 16882532.956949502
[2022-04-08 18:54:30.325857]Total energy: 16871800.256297186
[2022-04-08 18:55:48.918079]Total energy: 16922702.312994786
[2022-04-08 18:57:06.118235]Total energy: 16910537.388981365
[2022-04-08 18:58:23.123781]Total energy: 16920738.742480785
[2022-04-08 18:59:43.288606]Total energy: 16923808.654071916
[2022-04-08 19:01:04.035614]Total energy: 16915985.02479063
[2022-04-08 19:02:21.827683]Total energy: 16880766.101092435
[2022-04-08 19:03:43.727493]Total energy: 16919868.52277265
[2022-04-08 19:05:01.643258]Total energy: 16892677.545200296
[2022-04-08 19:06:20.381855]Total energy: 16931273.182752218
[2022-04-08 19:07:37.338157]Total energy: 16872930.892224744
[2022-04-08 19:08:53.122843]Total energy: 16909004.76110755
[2022-04-08 19:10:10.875248]Total energy: 16895414.34693833
[2022-04-08 19:11:29.187351]Total energy: 16898206.368606135
[2022-04-08 19:12:46.353008]Total energy: 16897827.168543905
[2022-04-08 19:14:03.706964]Total energy: 16885908.46503417
[2022-04-08 19:15:21.633338]Total energy: 16927884.601093616
[2022-04-08 19:16:38.606825]Total energy: 16891026.091393672
[2022-04-08 19:17:55.206568]Total energy: 16934341.759046026
[2022-04-08 19:19:12.714809]Total energy: 16912664.754251324
[2022-04-08 19:20:39.280451]Total energy: 16920461.992361676
[2022-04-08 19:22:05.739686]Total energy: 16938188.59786447
[2022-04-08 19:23:23.660751]Total energy: 16935181.973762188
[2022-04-08 19:24:41.621786]Total energy: 16894157.83689425
[2022-04-08 19:25:58.409339]Total energy: 16905239.305616174
[2022-04-08 19:27:16.595260]Total energy: 16906212.958238058
[2022-04-08 19:28:33.074078]Total energy: 16878363.167293705
[2022-04-08 19:29:51.121394]Total energy: 16893722.707197238
[2022-04-08 19:31:16.610248]Total energy: 16897900.928131048
[2022-04-08 19:32:33.740893]Total energy: 16929762.167096704
[2022-04-08 19:33:50.483303]Total energy: 16930482.197416108
[2022-04-08 19:35:07.831634]Total energy: 16889021.1019906
[2022-04-08 19:36:25.929715]Total energy: 16900214.697661467
[2022-04-08 19:37:43.318748]Total energy: 16911027.989633642
[2022-04-08 19:39:00.577176]Total energy: 16922907.518876098
[2022-04-08 19:40:18.547838]Total energy: 16868671.644263275
[2022-04-08 19:41:36.776226]Total energy: 16887234.8443222
[2022-04-08 19:42:54.239008]Total energy: 16909568.895170547
[2022-04-08 19:44:11.118294]Total energy: 16892404.541363247
[2022-04-08 19:45:29.147037]Total energy: 16932540.487386774
[2022-04-08 19:46:46.439160]Total energy: 16895924.177180268
[2022-04-08 19:48:04.645656]Total energy: 16897507.58310988
[2022-04-08 19:49:23.341063]Total energy: 16898881.201508727
[2022-04-08 19:50:53.967832]Total energy: 16881142.36317692
[2022-04-08 19:52:10.930680]Total energy: 16899752.732512377
[2022-04-08 19:53:27.170510]Total energy: 16867264.757011645
[2022-04-08 19:54:44.114953]Total energy: 16903678.04935127
[2022-04-08 19:56:03.856782]Total energy: 16927171.49541293
[2022-04-08 19:57:21.951927]Total energy: 16906715.158827778
[2022-04-08 19:58:38.437054]Total energy: 16903759.969358325
[2022-04-08 19:59:57.279314]Total energy: 16872628.359360695
[2022-04-08 20:01:14.869545]Total energy: 16901188.349959664
[2022-04-08 20:02:33.158679]Total energy: 16912353.680236626
[2022-04-08 20:03:49.354559]Total energy: 16936104.425393004
[2022-04-08 20:05:08.234548]Total energy: 16895721.185310677
[2022-04-08 20:06:26.829954]Total energy: 16894610.45792227
[2022-04-08 20:07:49.952211]Total energy: 16894736.67044741
[2022-04-08 20:09:07.885918]Total energy: 16888000.300164923
[2022-04-08 20:10:38.834104]Total energy: 16923915.930070676
[2022-04-08 20:12:01.414674]Total energy: 16893198.328705072
[2022-04-08 20:13:38.901710]Total energy: 16884777.29095668
[2022-04-08 20:14:56.034721]Total energy: 16921427.482076656
[2022-04-08 20:16:13.508369]Total energy: 16923660.482875112
[2022-04-08 20:17:35.025362]Total energy: 16890088.15020887
[2022-04-08 20:18:52.372344]Total energy: 16903826.805382088
[2022-04-08 20:20:12.429085]Total energy: 16891468.5388381
[2022-04-08 20:21:31.171485]Total energy: 16924953.375645038
[2022-04-08 20:22:51.374048]Total energy: 16931676.93197962
[2022-04-08 20:24:10.565725]Total energy: 16867107.695783313
[2022-04-08 20:25:27.332830]Total energy: 16882391.573800486
[2022-04-08 20:26:46.380531]Total energy: 16899581.597100407
[2022-04-08 20:28:03.795115]Total energy: 16890662.820471525
[2022-04-08 20:29:20.505203]Total energy: 16899125.723130528
[2022-04-08 20:30:40.070130]Total energy: 16888002.08661735
[2022-04-08 20:31:57.673781]Total energy: 16880194.202713534
[2022-04-08 20:33:17.074125]Total energy: 16891339.951322775
[2022-04-08 20:34:35.923612]Total energy: 16881948.03783117
[2022-04-08 20:35:52.274466]Total energy: 16876833.029877268
[2022-04-08 20:37:13.344428]Total energy: 16843870.520266663
[2022-04-08 20:38:31.145793]Total energy: 16917505.461437657
[2022-04-08 20:39:50.465329]Total energy: 16891208.545397405
[2022-04-08 20:41:19.008502]Total energy: 16900834.52290059
[2022-04-08 20:42:44.908760]Total energy: 16896884.440541673
[2022-04-08 20:44:04.370650]Total energy: 16933128.535116117
[2022-04-08 20:45:22.151519]Total energy: 16910542.181734264
[2022-04-08 20:46:40.741000]Total energy: 16856520.734617226
[2022-04-08 20:47:59.602912]Total energy: 16870903.8628471
[2022-04-08 20:49:18.489716]Total energy: 16928933.95525746
[2022-04-08 20:51:04.429251]Total energy: 16886365.769264136
[2022-04-08 20:52:34.628682]Total energy: 16907627.450340606
[2022-04-08 20:53:52.080291]Total energy: 16912596.507712018
[2022-04-08 20:55:08.900260]Total energy: 16882174.874279857
[2022-04-08 20:56:26.688036]Total energy: 16886113.432572916
[2022-04-08 20:57:44.641040]Total energy: 16877942.86226189
[2022-04-08 20:59:01.681036]Total energy: 16866740.481477454
[2022-04-08 21:00:18.848812]Total energy: 16889826.499818347
[2022-04-08 21:01:35.955630]Total energy: 16916095.16907576
[2022-04-08 21:02:54.635475]Total energy: 16909599.81004832
[2022-04-08 21:04:11.735535]Total energy: 16901771.08156384
[2022-04-08 21:05:28.119352]Total energy: 16865473.010419987
[2022-04-08 21:06:44.114375]Total energy: 16889757.435527783
[2022-04-08 21:08:00.985819]Total energy: 16884592.253659908
[2022-04-08 21:09:17.755608]Total energy: 16873093.70805252
[2022-04-08 21:10:42.853347]Total energy: 16920215.424743675
[2022-04-08 21:12:17.067849]Total energy: 16899432.660837296
[2022-04-08 21:13:42.007951]Total energy: 16874893.925934914
[2022-04-08 21:14:58.942617]Total energy: 16882872.417478457
[2022-04-08 21:16:16.319274]Total energy: 16898855.420635603
[2022-04-08 21:17:32.984121]Total energy: 16905117.752297208
[2022-04-08 21:18:50.119099]Total energy: 16870542.315007117
[2022-04-08 21:20:07.066268]Total energy: 16873475.794584654
[2022-04-08 21:21:24.450994]Total energy: 16889873.01809472
[2022-04-08 21:22:41.143618]Total energy: 16869111.054274715
[2022-04-08 21:23:58.197671]Total energy: 16923554.21220699
[2022-04-08 21:25:22.143739]Total energy: 16912286.88884302
[2022-04-08 21:26:39.053757]Total energy: 16914234.98420424
[2022-04-08 21:27:57.191716]Total energy: 16899145.441023048
[2022-04-08 21:29:16.081125]Total energy: 16857760.856826883
[2022-04-08 21:30:44.361495]Total energy: 16901771.56710489
[2022-04-08 21:32:22.024925]Total energy: 16883667.552712157
[2022-04-08 21:33:47.127486]Total energy: 16908922.06279516
[2022-04-08 21:35:04.727034]Total energy: 16870241.98801237
[2022-04-08 21:36:23.884078]Total energy: 16906075.385036565
[2022-04-08 21:37:42.185971]Total energy: 16885522.6012908
[2022-04-08 21:39:01.621551]Total energy: 16916458.240554865
[2022-04-08 21:40:19.058233]Total energy: 16890885.319381412
[2022-04-08 21:41:42.548565]Total energy: 16876274.82675681
[2022-04-08 21:42:59.776840]Total energy: 16883029.198934074
[2022-04-08 21:44:23.026204]Total energy: 16881575.716344662
[2022-04-08 21:45:48.285352]Total energy: 16885961.612092648
[2022-04-08 21:47:09.426292]Total energy: 16878956.77331562
[2022-04-08 21:48:29.137258]Total energy: 16914215.520154685
[2022-04-08 21:49:46.569091]Total energy: 16896428.27092341
[2022-04-08 21:51:16.062006]Total energy: 16917224.919423383
[2022-04-08 21:52:44.644070]Total energy: 16907680.464840066
[2022-04-08 21:54:01.410651]Total energy: 16918813.581873976
[2022-04-08 21:55:18.765040]Total energy: 16916518.015683945
[2022-04-08 21:56:35.452679]Total energy: 16928546.687690273
[2022-04-08 21:57:52.161016]Total energy: 16907941.287321202
[2022-04-08 21:59:10.274102]Total energy: 16886144.987471256
[2022-04-08 22:00:50.583868]Total energy: 16905949.45896789
[2022-04-08 22:02:33.917648]Total energy: 16902505.50062378
[2022-04-08 22:04:06.363773]Total energy: 16897471.007089194
[2022-04-08 22:05:28.704741]Total energy: 16895126.82342317
[2022-04-08 22:06:46.727891]Total energy: 16900642.652265064
[2022-04-08 22:08:04.477477]Total energy: 16876907.823304202
[2022-04-08 22:09:22.697089]Total energy: 16873989.509113684
[2022-04-08 22:10:50.282999]Total energy: 16886424.107796047
[2022-04-08 22:12:18.131509]Total energy: 16829344.554148287
[2022-04-08 22:13:35.427116]Total energy: 16862719.87067813
[2022-04-08 22:14:53.551175]Total energy: 16896724.422394097
[2022-04-08 22:16:13.457615]Total energy: 16894857.961722456
[2022-04-08 22:17:31.575759]Total energy: 16873249.860337198
[2022-04-08 22:18:49.000643]Total energy: 16881083.88920584
[2022-04-08 22:20:08.097897]Total energy: 16882537.132189974
[2022-04-08 22:21:28.006598]Total energy: 16885884.641451124
[2022-04-08 22:22:47.999861]Total energy: 16871850.03644891
[2022-04-08 22:24:05.262371]Total energy: 16904305.436589617
[2022-04-08 22:25:24.480839]Total energy: 16880863.567957386
[2022-04-08 22:26:41.733625]Total energy: 16886130.419036493
[2022-04-08 22:27:59.631364]Total energy: 16853194.391108517
[2022-04-08 22:29:17.991560]Total energy: 16873053.280254032
[2022-04-08 22:30:57.301291]Total energy: 16855689.429703325
[2022-04-08 22:32:28.830274]Total energy: 16885878.991728548
[2022-04-08 22:33:58.448577]Total energy: 16877802.10868409
[2022-04-08 22:35:32.738428]Total energy: 16860912.390712403
[2022-04-08 22:36:56.057006]Total energy: 16872877.85373418
[2022-04-08 22:38:14.063892]Total energy: 16857211.290951394
[2022-04-08 22:39:31.509310]Total energy: 16886754.554551657
[2022-04-08 22:40:57.854654]Total energy: 16890913.733486872
[2022-04-08 22:42:22.784936]Total energy: 16840226.86072237
[2022-04-08 22:43:40.154316]Total energy: 16916001.80074358
[2022-04-08 22:44:57.628795]Total energy: 16873172.71690923
[2022-04-08 22:46:14.131259]Total energy: 16858215.328469865
[2022-04-08 22:47:30.913264]Total energy: 16862901.464245692
[2022-04-08 22:48:48.149714]Total energy: 16872936.918227088
[2022-04-08 22:50:06.182069]Total energy: 16884681.614920273
[2022-04-08 22:51:31.194478]Total energy: 16862023.688149683
[2022-04-08 22:52:55.200326]Total energy: 16897158.43327483
[2022-04-08 22:54:12.123369]Total energy: 16863641.782244593
[2022-04-08 22:55:28.622725]Total energy: 16869586.429023907
[2022-04-08 22:56:46.152006]Total energy: 16863824.333351437
[2022-04-08 22:58:03.294248]Total energy: 16875578.30850925
[2022-04-08 22:59:20.311500]Total energy: 16866090.214865934
[2022-04-08 23:00:51.393754]Total energy: 16865828.842580285
[2022-04-08 23:02:25.232584]Total energy: 16867312.164653778
[2022-04-08 23:03:43.118178]Total energy: 16891376.920691807
[2022-04-08 23:05:00.004629]Total energy: 16864935.0772045
[2022-04-08 23:06:17.082428]Total energy: 16895987.988452047
[2022-04-08 23:07:34.570650]Total energy: 16872710.606162954
[2022-04-08 23:08:51.692042]Total energy: 16864927.575382803
[2022-04-08 23:10:08.148411]Total energy: 16875413.60822018
[2022-04-08 23:11:37.324089]Total energy: 16881355.32348626
[2022-04-08 23:13:08.040064]Total energy: 16870779.650914863
[2022-04-08 23:14:24.597189]Total energy: 16870377.67129672
[2022-04-08 23:15:41.124646]Total energy: 16865656.243351005
[2022-04-08 23:16:57.622952]Total energy: 16894238.88421958
[2022-04-08 23:18:14.927356]Total energy: 16866227.04069634
[2022-04-08 23:19:33.072472]Total energy: 16848605.13637013
[2022-04-08 23:20:57.433696]Total energy: 16901392.810244802
[2022-04-08 23:22:21.079794]Total energy: 16863683.396997523
[2022-04-08 23:23:38.533912]Total energy: 16882725.821240123
[2022-04-08 23:24:54.967937]Total energy: 16864980.92876058
[2022-04-08 23:26:13.655635]Total energy: 16842146.866318766
[2022-04-08 23:27:30.232416]Total energy: 16857990.798005816
[2022-04-08 23:28:47.706773]Total energy: 16885483.834757462
[2022-04-08 23:30:07.575166]Total energy: 16862033.589175552
[2022-04-08 23:31:37.194319]Total energy: 16901241.124174934
[2022-04-08 23:33:01.723108]Total energy: 16917627.362088166
[2022-04-08 23:34:18.987857]Total energy: 16867713.55991221
[2022-04-08 23:35:36.555814]Total energy: 16870293.014383398
[2022-04-08 23:36:53.279730]Total energy: 16887753.277268406
[2022-04-08 23:38:10.433739]Total energy: 16893382.579117615
[2022-04-08 23:39:27.655171]Total energy: 16878446.319991134
[2022-04-08 23:41:03.623501]Total energy: 16864460.269562993
[2022-04-08 23:42:31.076214]Total energy: 16880589.432971925
[2022-04-08 23:43:55.731571]Total energy: 16838813.27345829
[2022-04-08 23:45:15.140020]Total energy: 16856569.521326233
[2022-04-08 23:46:33.159684]Total energy: 16886924.310960796
[2022-04-08 23:47:51.243867]Total energy: 16902599.62544321
[2022-04-08 23:49:07.894791]Total energy: 16870893.155465446
[2022-04-08 23:50:41.882739]Total energy: 16894428.271367814
[2022-04-08 23:52:19.592429]Total energy: 16902734.427576058
[2022-04-08 23:53:44.861950]Total energy: 16846173.394334573
[2022-04-08 23:55:02.294351]Total energy: 16855065.37237224
[2022-04-08 23:56:19.955049]Total energy: 16916691.137244865
[2022-04-08 23:57:35.676758]Total energy: 16887843.686239075
[2022-04-08 23:58:55.841097]Total energy: 16901766.08449486
[2022-04-09 00:00:16.789307]Total energy: 16876482.154260308
[2022-04-09 00:01:35.600383]Total energy: 16876584.563167565
[2022-04-09 00:02:51.630965]Total energy: 16849132.88789691
[2022-04-09 00:04:07.501410]Total energy: 16889437.758683138
[2022-04-09 00:05:23.967405]Total energy: 16865143.52515538
[2022-04-09 00:06:40.630385]Total energy: 16840749.942917977
[2022-04-09 00:07:57.377857]Total energy: 16887022.72100764
[2022-04-09 00:09:13.953681]Total energy: 16901803.007325817
[2022-04-09 00:10:56.437462]Total energy: 16865073.596658453
[2022-04-09 00:12:41.003296]Total energy: 16911872.393699836
[2022-04-09 00:14:06.900195]Total energy: 16895012.544776633
[2022-04-09 00:15:24.554934]Total energy: 16844088.41551512
[2022-04-09 00:16:42.491243]Total energy: 16874418.30050655
[2022-04-09 00:17:59.369867]Total energy: 16865667.70742964
[2022-04-09 00:19:15.997877]Total energy: 16867882.950246386
[2022-04-09 00:20:32.731095]Total energy: 16880380.412537407
[2022-04-09 00:21:50.314120]Total energy: 16839257.53709898
[2022-04-09 00:23:08.063710]Total energy: 16862418.7728517
[2022-04-09 00:24:26.475870]Total energy: 16870003.73894074
[2022-04-09 00:25:43.932694]Total energy: 16864551.93334652
[2022-04-09 00:27:02.608779]Total energy: 16816072.30221064
[2022-04-09 00:28:20.276296]Total energy: 16883640.727168344
[2022-04-09 00:29:37.210469]Total energy: 16840728.637735102
[2022-04-09 00:31:24.740548]Total energy: 16880189.998804428
[2022-04-09 00:32:59.520166]Total energy: 16884731.827839136
[2022-04-09 00:34:24.429565]Total energy: 16883933.118718114
[2022-04-09 00:35:43.727339]Total energy: 16893167.266760755
[2022-04-09 00:37:00.604456]Total energy: 16876939.402313814
[2022-04-09 00:38:17.520856]Total energy: 16921149.454976164
[2022-04-09 00:39:36.963544]Total energy: 16914207.049144823
[2022-04-09 00:41:00.273079]Total energy: 16879008.07183623
[2022-04-09 00:42:29.054136]Total energy: 16866632.987833507
[2022-04-09 00:43:49.723844]Total energy: 16877337.329268496
[2022-04-09 00:45:08.886307]Total energy: 16890742.319418754
[2022-04-09 00:46:27.182047]Total energy: 16875535.959504604
[2022-04-09 00:47:46.305795]Total energy: 16889984.57465314
[2022-04-09 00:49:03.326576]Total energy: 16869742.316532556
[2022-04-09 00:50:31.555924]Total energy: 16891329.563077528
[2022-04-09 00:52:03.945863]Total energy: 16855970.306655183
[2022-04-09 00:53:21.977001]Total energy: 16916578.46812858
[2022-04-09 00:54:40.408770]Total energy: 16860782.2636847
[2022-04-09 00:55:58.241004]Total energy: 16882042.799719233
[2022-04-09 00:57:18.688193]Total energy: 16904416.127232116
[2022-04-09 00:58:36.968110]Total energy: 16882353.05554232
[2022-04-09 00:59:53.947417]Total energy: 16852743.385759566
[2022-04-09 01:01:14.204241]Total energy: 16889884.69646506
[2022-04-09 01:02:34.256751]Total energy: 16901778.47128506
[2022-04-09 01:03:50.786977]Total energy: 16929978.950489447
[2022-04-09 01:05:08.919121]Total energy: 16881214.56992642
[2022-04-09 01:06:25.979925]Total energy: 16890326.987390287
[2022-04-09 01:07:44.278733]Total energy: 16877718.826713886
[2022-04-09 01:09:03.402985]Total energy: 16898351.889997557
[2022-04-09 01:10:20.195185]Total energy: 16883103.31830909
[2022-04-09 01:11:44.253749]Total energy: 16873317.34494845
[2022-04-09 01:13:01.704087]Total energy: 16904844.579972632
[2022-04-09 01:14:19.625875]Total energy: 16887712.733072925
[2022-04-09 01:15:38.081904]Total energy: 16884336.791973
[2022-04-09 01:16:54.444202]Total energy: 16860189.150091898
[2022-04-09 01:18:11.978644]Total energy: 16886927.75693869
[2022-04-09 01:19:29.265334]Total energy: 16908888.344860677
[2022-04-09 01:20:57.816530]Total energy: 16881202.629889064
[2022-04-09 01:22:22.307972]Total energy: 16888954.333942387
[2022-04-09 01:23:39.385340]Total energy: 16858762.960918702
[2022-04-09 01:24:57.068239]Total energy: 16865100.58924531
[2022-04-09 01:26:14.177169]Total energy: 16907952.84828216
[2022-04-09 01:27:32.943717]Total energy: 16883177.10659417
[2022-04-09 01:28:50.534333]Total energy: 16883222.70559894
[2022-04-09 01:30:08.920787]Total energy: 16851691.235474996
[2022-04-09 01:31:34.174510]Total energy: 16860289.367640503
[2022-04-09 01:33:06.951533]Total energy: 16889907.00585824
[2022-04-09 01:34:23.980822]Total energy: 16872633.808405936
[2022-04-09 01:35:41.213482]Total energy: 16885287.246794026
[2022-04-09 01:37:01.479622]Total energy: 16842701.654221646
[2022-04-09 01:38:17.527713]Total energy: 16866156.75819863
[2022-04-09 01:39:35.521077]Total energy: 16879698.996713888
[2022-04-09 01:41:17.744289]Total energy: 16884315.10714812
[2022-04-09 01:42:53.711718]Total energy: 16838850.283010654
[2022-04-09 01:44:16.860940]Total energy: 16893146.83351186
[2022-04-09 01:45:35.580473]Total energy: 16880618.090915587
[2022-04-09 01:46:52.602861]Total energy: 16898224.712599363
[2022-04-09 01:48:09.318024]Total energy: 16883849.78231576
[2022-04-09 01:49:26.056237]Total energy: 16899729.75822279
[2022-04-09 01:50:43.579859]Total energy: 16861736.37010298
[2022-04-09 01:52:00.576301]Total energy: 16876320.88813334
[2022-04-09 01:53:18.347675]Total energy: 16878123.39476791
[2022-04-09 01:54:35.992338]Total energy: 16900372.729876105
[2022-04-09 01:55:53.261016]Total energy: 16910514.506347902
[2022-04-09 01:57:11.870508]Total energy: 16902536.463524476
[2022-04-09 01:58:28.523240]Total energy: 16908898.104195233
[2022-04-09 01:59:46.005571]Total energy: 16873923.116129976
[2022-04-09 02:01:12.285477]Total energy: 16895611.840639204
[2022-04-09 02:02:35.809586]Total energy: 16899073.785486784
[2022-04-09 02:03:53.772029]Total energy: 16877512.156062208
[2022-04-09 02:05:11.414135]Total energy: 16885187.718831796
[2022-04-09 02:06:30.107850]Total energy: 16879151.097201124
[2022-04-09 02:07:50.064091]Total energy: 16889841.422492236
[2022-04-09 02:09:09.966907]Total energy: 16885654.477373213
[2022-04-09 02:10:35.840309]Total energy: 16895594.088688206
[2022-04-09 02:12:01.282826]Total energy: 16898327.496139213
[2022-04-09 02:13:19.272505]Total energy: 16863879.123116225
[2022-04-09 02:14:36.252565]Total energy: 16873966.132942967
[2022-04-09 02:15:53.194516]Total energy: 16926949.979649466
[2022-04-09 02:17:10.738242]Total energy: 16892360.464982904
[2022-04-09 02:18:29.113578]Total energy: 16877349.664968934
[2022-04-09 02:19:47.424910]Total energy: 16911631.180796843
[2022-04-09 02:21:15.285683]Total energy: 16892103.13545617
[2022-04-09 02:22:41.408038]Total energy: 16908009.302506514
[2022-04-09 02:23:58.045893]Total energy: 16918847.61339902
[2022-04-09 02:25:14.898867]Total energy: 16924186.82600389
[2022-04-09 02:26:32.408247]Total energy: 16870829.35220393
[2022-04-09 02:27:51.370616]Total energy: 16896179.820939515
[2022-04-09 02:29:09.082374]Total energy: 16893213.579323765
[2022-04-09 02:30:34.954493]Total energy: 16888290.78950555
[2022-04-09 02:32:10.430499]Total energy: 16897489.70892018
[2022-04-09 02:33:34.825335]Total energy: 16873912.131437425
[2022-04-09 02:34:53.349336]Total energy: 16885779.46023787
[2022-04-09 02:36:12.724587]Total energy: 16884906.948668882
[2022-04-09 02:37:29.773420]Total energy: 16855641.604182806
[2022-04-09 02:38:46.129111]Total energy: 16883448.06019418
[2022-04-09 02:40:03.414703]Total energy: 16868755.97998056
[2022-04-09 02:41:33.732266]Total energy: 16852340.031131703
[2022-04-09 02:42:59.048293]Total energy: 16896753.93232458
[2022-04-09 02:44:15.651509]Total energy: 16887999.2263546
[2022-04-09 02:45:32.490751]Total energy: 16895762.848410405
[2022-04-09 02:46:50.226702]Total energy: 16899811.23569984
[2022-04-09 02:48:07.426478]Total energy: 16857675.66456074
[2022-04-09 02:49:26.152851]Total energy: 16886887.38439162
[2022-04-09 02:51:06.870979]Total energy: 16899233.691450074
[2022-04-09 02:52:31.824833]Total energy: 16894080.216702554
[2022-04-09 02:53:47.726367]Total energy: 16879930.083583735
[2022-04-09 02:55:05.193457]Total energy: 16867424.738439076
[2022-04-09 02:56:21.481709]Total energy: 16863145.10285979
[2022-04-09 02:57:37.943693]Total energy: 16838296.199411426
[2022-04-09 02:58:54.568383]Total energy: 16883107.155289702
[2022-04-09 03:00:14.583225]Total energy: 16892275.286745433
[2022-04-09 03:01:39.877032]Total energy: 16881543.817053977
[2022-04-09 03:02:56.572123]Total energy: 16854977.846012786
[2022-04-09 03:04:13.810454]Total energy: 16881101.152127553
[2022-04-09 03:05:30.689219]Total energy: 16884119.59551677
[2022-04-09 03:06:47.481314]Total energy: 16862375.877947923
[2022-04-09 03:08:04.313401]Total energy: 16868446.584040787
[2022-04-09 03:09:20.970953]Total energy: 16905519.650115617
[2022-04-09 03:10:59.352721]Total energy: 16898386.345497966
[2022-04-09 03:12:27.066671]Total energy: 16865000.733869776
[2022-04-09 03:13:43.752465]Total energy: 16890676.37707173
[2022-04-09 03:15:02.683391]Total energy: 16901149.781103604
[2022-04-09 03:16:19.880756]Total energy: 16882751.843585424
[2022-04-09 03:17:37.243300]Total energy: 16876520.93852767
[2022-04-09 03:18:55.012546]Total energy: 16849088.29233448
[2022-04-09 03:20:13.385279]Total energy: 16866197.254732445
[2022-04-09 03:21:40.972080]Total energy: 16889044.469230454
[2022-04-09 03:23:04.479739]Total energy: 16892585.7252104
[2022-04-09 03:24:21.698724]Total energy: 16922049.08456056
[2022-04-09 03:25:38.708716]Total energy: 16889393.162242718
