initial: 110 - diverse_no_blind_seed
[2022-04-09 17:41:38.548730]Total energy: 52439132.48606392
[2022-04-09 17:43:15.647820]Total energy: 52725636.280920506
[2022-04-09 17:44:37.457830]Total energy: 52640542.5541595
[2022-04-09 17:45:59.302217]Total energy: 52568844.471372366
[2022-04-09 17:47:21.814413]Total energy: 52395720.89204025
[2022-04-09 17:48:40.228774]Total energy: 52548307.43616846
[2022-04-09 17:50:00.269525]Total energy: 52482357.826123275
[2022-04-09 17:51:40.424400]Total energy: 52606945.81321104
[2022-04-09 17:53:21.152381]Total energy: 52391942.21934325
[2022-04-09 17:54:48.518808]Total energy: 52360758.42298032
[2022-04-09 17:56:07.949457]Total energy: 52489049.79990465
[2022-04-09 17:57:26.987053]Total energy: 52430957.35304936
[2022-04-09 17:58:47.188711]Total energy: 52555457.491066374
[2022-04-09 18:00:08.982873]Total energy: 52402207.872816294
[2022-04-09 18:01:42.187578]Total energy: 52438108.08108302
[2022-04-09 18:03:07.069361]Total energy: 52379376.88817472
[2022-04-09 18:04:26.009713]Total energy: 52500353.55145106
[2022-04-09 18:05:45.271163]Total energy: 52570949.17734654
[2022-04-09 18:07:04.254387]Total energy: 52524900.990358844
[2022-04-09 18:08:22.611946]Total energy: 52258874.14150455
[2022-04-09 18:09:42.131809]Total energy: 52323617.720732674
[2022-04-09 18:11:07.845483]Total energy: 52299406.54104278
[2022-04-09 18:12:28.532199]Total energy: 52333434.07448683
[2022-04-09 18:13:46.771488]Total energy: 52458553.58699547
[2022-04-09 18:15:05.494300]Total energy: 52349567.18640225
[2022-04-09 18:16:26.480953]Total energy: 52581565.75279679
[2022-04-09 18:17:45.138817]Total energy: 52480691.8192176
[2022-04-09 18:19:05.756929]Total energy: 52368990.086254016
[2022-04-09 18:20:42.418748]Total energy: 52541586.761640236
[2022-04-09 18:22:21.580969]Total energy: 52311644.50401222
[2022-04-09 18:23:45.249555]Total energy: 52499683.585250735
[2022-04-09 18:25:04.455009]Total energy: 52451392.39389166
[2022-04-09 18:26:24.850380]Total energy: 52369258.09473551
[2022-04-09 18:27:44.057497]Total energy: 52452537.74729303
[2022-04-09 18:29:03.644876]Total energy: 52603026.13116599
[2022-04-09 18:31:04.938027]Total energy: 52353561.884684846
[2022-04-09 18:32:48.927986]Total energy: 52363144.249589525
[2022-04-09 18:34:14.427084]Total energy: 52296087.4817371
[2022-04-09 18:35:34.390866]Total energy: 52465557.89695975
[2022-04-09 18:36:54.337417]Total energy: 52684549.89035925
[2022-04-09 18:38:13.948647]Total energy: 52429438.49046427
[2022-04-09 18:39:32.586730]Total energy: 52443859.48202748
[2022-04-09 18:41:16.371055]Total energy: 52457372.995614566
[2022-04-09 18:42:47.056660]Total energy: 52397389.68311853
[2022-04-09 18:44:07.293702]Total energy: 52520331.28790302
[2022-04-09 18:45:27.019404]Total energy: 52468355.94178942
[2022-04-09 18:46:46.805081]Total energy: 52412795.40249848
[2022-04-09 18:48:06.718585]Total energy: 52565065.198913544
[2022-04-09 18:49:25.673416]Total energy: 52365506.3127227
[2022-04-09 18:51:37.195785]Total energy: 52357933.274848565
[2022-04-09 18:53:23.192828]Total energy: 52327129.08951147
[2022-04-09 18:54:42.980999]Total energy: 52216243.51239946
[2022-04-09 18:56:01.723683]Total energy: 52380224.158574745
[2022-04-09 18:57:20.807170]Total energy: 52512530.684624605
[2022-04-09 18:58:39.724713]Total energy: 52403595.164755575
[2022-04-09 18:59:58.769835]Total energy: 52489571.454992235
[2022-04-09 19:01:50.416554]Total energy: 52236983.98014484
[2022-04-09 19:03:32.624129]Total energy: 52503567.666263886
[2022-04-09 19:05:13.210894]Total energy: 52482564.43590104
[2022-04-09 19:06:35.878996]Total energy: 52429252.73099038
[2022-04-09 19:07:54.138038]Total energy: 52440619.92280166
[2022-04-09 19:09:13.257992]Total energy: 52522465.60301959
[2022-04-09 19:10:55.163240]Total energy: 52324508.814511314
[2022-04-09 19:12:38.929481]Total energy: 52372190.99565696
[2022-04-09 19:14:07.847119]Total energy: 52360910.32738867
[2022-04-09 19:15:33.802190]Total energy: 52344671.309656754
[2022-04-09 19:17:25.929546]Total energy: 52478129.07736989
[2022-04-09 19:20:10.022927]Total energy: 52456390.694274954
[2022-04-09 19:21:45.037501]Total energy: 52373132.76269681
[2022-04-09 19:23:08.272210]Total energy: 52357476.77996773
[2022-04-09 19:24:27.685293]Total energy: 52400717.3007179
[2022-04-09 19:25:46.758839]Total energy: 52427194.29820082
[2022-04-09 19:27:06.230406]Total energy: 52290431.322837256
[2022-04-09 19:28:24.393391]Total energy: 52372698.27010966
[2022-04-09 19:29:44.082132]Total energy: 52449716.99258775
[2022-04-09 19:31:25.076515]Total energy: 52266233.476591006
[2022-04-09 19:32:58.810733]Total energy: 52473172.07919538
[2022-04-09 19:34:33.576236]Total energy: 52324887.9710477
[2022-04-09 19:36:00.937883]Total energy: 52180373.39499688
[2022-04-09 19:37:19.979702]Total energy: 52243668.30629463
[2022-04-09 19:38:38.636159]Total energy: 52497588.93243649
[2022-04-09 19:39:57.197925]Total energy: 52182885.46902972
[2022-04-09 19:41:22.276378]Total energy: 52308481.328921795
[2022-04-09 19:42:44.307138]Total energy: 52296090.246699095
[2022-04-09 19:44:04.191089]Total energy: 52110906.42629525
[2022-04-09 19:45:25.072982]Total energy: 52151875.967629366
[2022-04-09 19:46:45.003522]Total energy: 52154555.53000481
[2022-04-09 19:48:04.568484]Total energy: 52328687.69921909
[2022-04-09 19:49:23.036616]Total energy: 52249297.3478785
[2022-04-09 19:51:02.638370]Total energy: 52360992.40426789
[2022-04-09 19:52:44.742221]Total energy: 52236807.15375003
[2022-04-09 19:54:19.022035]Total energy: 51950330.80658394
[2022-04-09 19:55:47.046273]Total energy: 52591239.54231275
[2022-04-09 19:57:06.367550]Total energy: 52069672.81492638
[2022-04-09 19:58:24.949730]Total energy: 52274696.18592607
[2022-04-09 19:59:45.085115]Total energy: 52181631.41599008
[2022-04-09 20:01:12.800964]Total energy: 52335030.536764406
[2022-04-09 20:02:36.112224]Total energy: 52333335.04488197
[2022-04-09 20:03:55.159673]Total energy: 52164304.87213049
[2022-04-09 20:05:13.731134]Total energy: 52374602.440094866
[2022-04-09 20:06:32.478621]Total energy: 52307336.53117324
[2022-04-09 20:07:51.963216]Total energy: 52467456.18053448
[2022-04-09 20:09:12.274794]Total energy: 52371711.17321868
[2022-04-09 20:11:09.137051]Total energy: 52136764.962319076
[2022-04-09 20:13:13.783686]Total energy: 52519346.04071753
[2022-04-09 20:15:00.213205]Total energy: 52385844.92761226
[2022-04-09 20:16:32.193381]Total energy: 52332692.138601564
[2022-04-09 20:17:51.115918]Total energy: 52261629.784771584
[2022-04-09 20:19:11.365883]Total energy: 52376764.99803153
[2022-04-09 20:20:52.886584]Total energy: 52368466.10128668
[2022-04-09 20:22:41.025012]Total energy: 52269044.478437826
[2022-04-09 20:24:08.729072]Total energy: 52301887.37627386
[2022-04-09 20:25:27.035116]Total energy: 52255101.48018318
[2022-04-09 20:26:46.103703]Total energy: 52409275.14480086
[2022-04-09 20:28:03.894617]Total energy: 52092658.14135278
[2022-04-09 20:29:22.364425]Total energy: 52095796.37152185
[2022-04-09 20:31:01.654515]Total energy: 52146503.81677821
[2022-04-09 20:32:29.449995]Total energy: 52210661.09469098
[2022-04-09 20:33:53.810017]Total energy: 52083467.52358798
[2022-04-09 20:35:13.298016]Total energy: 52198592.92175492
[2022-04-09 20:36:33.191464]Total energy: 52450799.49428473
[2022-04-09 20:37:52.769544]Total energy: 52241823.73551278
[2022-04-09 20:39:12.437742]Total energy: 52088808.953943014
[2022-04-09 20:40:53.410352]Total energy: 52118986.291478
[2022-04-09 20:42:53.254484]Total energy: 52147999.44799226
[2022-04-09 20:44:33.838406]Total energy: 52306407.703291036
[2022-04-09 20:46:14.083716]Total energy: 52314182.68616675
[2022-04-09 20:47:33.679098]Total energy: 52508851.4267394
[2022-04-09 20:48:52.501636]Total energy: 52083717.60202588
[2022-04-09 20:50:10.777332]Total energy: 52347676.610414185
[2022-04-09 20:51:35.039245]Total energy: 52021275.651005976
[2022-04-09 20:53:12.690876]Total energy: 52259174.03780525
[2022-04-09 20:54:38.095581]Total energy: 52155140.11972992
[2022-04-09 20:55:57.236623]Total energy: 52400790.4468668
[2022-04-09 20:57:16.258640]Total energy: 52206507.85804061
[2022-04-09 20:58:35.110513]Total energy: 52263698.24383006
[2022-04-09 20:59:57.686086]Total energy: 52117198.884206235
[2022-04-09 21:01:26.274362]Total energy: 52246148.56471097
[2022-04-09 21:02:58.684813]Total energy: 52150267.08153781
[2022-04-09 21:04:31.580859]Total energy: 52328659.9995834
[2022-04-09 21:06:08.526896]Total energy: 52256307.36240317
[2022-04-09 21:07:44.790049]Total energy: 52312908.39294386
[2022-04-09 21:09:19.404663]Total energy: 52323977.30251911
[2022-04-09 21:10:46.719988]Total energy: 52435685.38254449
[2022-04-09 21:12:05.361081]Total energy: 52222227.91253514
[2022-04-09 21:13:23.384287]Total energy: 52303683.57289597
[2022-04-09 21:14:42.470279]Total energy: 52260733.99942615
[2022-04-09 21:16:02.517259]Total energy: 52287869.513324775
[2022-04-09 21:17:21.024591]Total energy: 52114628.34505512
[2022-04-09 21:18:40.216074]Total energy: 52349986.22897695
[2022-04-09 21:19:58.584806]Total energy: 52249552.26724227
[2022-04-09 21:21:47.826111]Total energy: 52386467.51290166
[2022-04-09 21:23:30.749594]Total energy: 52132923.75633915
[2022-04-09 21:25:01.522683]Total energy: 52426625.53673619
[2022-04-09 21:26:20.303973]Total energy: 52441498.05802519
[2022-04-09 21:27:38.417625]Total energy: 52154162.00142547
[2022-04-09 21:28:56.625272]Total energy: 52472131.33732882
[2022-04-09 21:30:14.736991]Total energy: 52337809.223811045
[2022-04-09 21:31:56.415414]Total energy: 52234763.42317121
[2022-04-09 21:33:45.898331]Total energy: 52175039.15097854
[2022-04-09 21:35:26.877569]Total energy: 52042536.47967833
[2022-04-09 21:37:00.330732]Total energy: 52374233.19718816
[2022-04-09 21:38:18.579411]Total energy: 52205668.72794893
[2022-04-09 21:39:37.915273]Total energy: 52277158.6071537
[2022-04-09 21:41:23.373975]Total energy: 51953224.44387142
[2022-04-09 21:43:01.480847]Total energy: 52318114.075544424
[2022-04-09 21:44:29.834674]Total energy: 52275250.81298233
[2022-04-09 21:45:48.691076]Total energy: 52254042.04123174
[2022-04-09 21:47:08.041033]Total energy: 52365709.148225255
[2022-04-09 21:48:26.558227]Total energy: 52275530.84883391
[2022-04-09 21:49:45.006130]Total energy: 52270035.528606646
[2022-04-09 21:51:27.847219]Total energy: 52153453.21289715
[2022-04-09 21:53:06.691117]Total energy: 52289647.72755348
[2022-04-09 21:54:32.484733]Total energy: 52187356.97859258
[2022-04-09 21:55:51.007715]Total energy: 52175752.899432525
[2022-04-09 21:57:10.792314]Total energy: 52208973.31278426
[2022-04-09 21:58:30.007322]Total energy: 52366597.149307765
[2022-04-09 21:59:48.282493]Total energy: 52065629.14544291
[2022-04-09 22:01:14.432710]Total energy: 52198265.63499159
[2022-04-09 22:02:48.138893]Total energy: 52382512.12131525
[2022-04-09 22:04:22.151622]Total energy: 52407347.79200939
[2022-04-09 22:06:01.904954]Total energy: 52368722.19961626
[2022-04-09 22:07:24.806148]Total energy: 52135112.04096241
[2022-04-09 22:08:43.643578]Total energy: 52453196.608823635
[2022-04-09 22:10:01.543727]Total energy: 52317861.87056904
[2022-04-09 22:11:44.609328]Total energy: 52055000.49862004
[2022-04-09 22:13:35.138139]Total energy: 52332139.12582854
[2022-04-09 22:15:01.120521]Total energy: 52020872.9909123
[2022-04-09 22:16:21.466020]Total energy: 51916033.88286656
[2022-04-09 22:17:41.282261]Total energy: 52481391.72647743
[2022-04-09 22:19:03.414908]Total energy: 52445257.823875226
[2022-04-09 22:20:29.481925]Total energy: 52242558.60433822
[2022-04-09 22:22:28.911208]Total energy: 52314454.65153407
[2022-04-09 22:24:07.516768]Total energy: 52454102.08255993
[2022-04-09 22:25:32.006194]Total energy: 52576775.12277012
[2022-04-09 22:26:53.297325]Total energy: 52333675.84613671
[2022-04-09 22:28:11.568072]Total energy: 52329324.6637768
[2022-04-09 22:29:31.044067]Total energy: 52104381.47766812
[2022-04-09 22:31:13.118930]Total energy: 52364617.31685337
[2022-04-09 22:33:00.014565]Total energy: 52261679.426427186
[2022-04-09 22:34:19.222126]Total energy: 52044037.12870268
[2022-04-09 22:35:38.805746]Total energy: 52069428.0487768
[2022-04-09 22:36:58.463017]Total energy: 52411180.380143404
[2022-04-09 22:38:17.759870]Total energy: 52201889.17410142
[2022-04-09 22:39:36.004477]Total energy: 52212794.23998715
[2022-04-09 22:41:17.323957]Total energy: 52272310.899466924
[2022-04-09 22:43:03.367433]Total energy: 52477662.02669975
[2022-04-09 22:44:26.067234]Total energy: 52318882.49337462
[2022-04-09 22:45:44.811992]Total energy: 52197436.28267769
[2022-04-09 22:47:03.401522]Total energy: 52310299.675724775
[2022-04-09 22:48:22.296496]Total energy: 52305734.973149695
[2022-04-09 22:49:39.412588]Total energy: 52101396.369789325
[2022-04-09 22:51:07.572597]Total energy: 52225117.08259677
[2022-04-09 22:52:33.185375]Total energy: 52454739.47547137
[2022-04-09 22:53:52.043549]Total energy: 52251867.996659756
[2022-04-09 22:55:11.382579]Total energy: 52180615.33694012
[2022-04-09 22:56:30.339050]Total energy: 51977955.2258146
[2022-04-09 22:57:50.078580]Total energy: 52246441.36114161
[2022-04-09 22:59:08.520645]Total energy: 52150881.25931348
[2022-04-09 23:00:47.305435]Total energy: 52209894.33564673
[2022-04-09 23:02:32.001511]Total energy: 52048093.62054776
[2022-04-09 23:04:06.492712]Total energy: 52230453.52224281
[2022-04-09 23:05:40.484769]Total energy: 52290820.88293069
[2022-04-09 23:07:17.940775]Total energy: 52186467.34635355
[2022-04-09 23:08:42.753919]Total energy: 52238301.3125287
[2022-04-09 23:10:02.020603]Total energy: 52310039.3087999
[2022-04-09 23:11:21.481285]Total energy: 52117890.86518884
[2022-04-09 23:12:39.974988]Total energy: 51996433.90546626
[2022-04-09 23:13:59.625042]Total energy: 52192247.99914551
[2022-04-09 23:15:21.092036]Total energy: 52458528.44999935
[2022-04-09 23:16:41.298319]Total energy: 52269986.88030945
[2022-04-09 23:18:00.546036]Total energy: 52157965.87251175
[2022-04-09 23:19:19.927310]Total energy: 52036832.96355415
[2022-04-09 23:21:00.350426]Total energy: 52208995.61321823
[2022-04-09 23:22:30.708378]Total energy: 51907557.60462946
[2022-04-09 23:23:59.252764]Total energy: 52599959.35804748
[2022-04-09 23:25:29.658999]Total energy: 52403832.20169531
[2022-04-09 23:26:49.459675]Total energy: 52779116.33276772
[2022-04-09 23:28:08.305688]Total energy: 52490762.7411278
[2022-04-09 23:29:27.738474]Total energy: 52391498.9756016
[2022-04-09 23:31:16.568578]Total energy: 52350622.49868149
[2022-04-09 23:33:02.122188]Total energy: 52489516.703665756
[2022-04-09 23:34:47.981247]Total energy: 52550483.50796681
[2022-04-09 23:36:27.568873]Total energy: 52498190.55022904
[2022-04-09 23:38:09.206824]Total energy: 52449205.0015409
[2022-04-09 23:39:37.387569]Total energy: 52580658.62044346
[2022-04-09 23:40:58.036566]Total energy: 52445555.73595275
[2022-04-09 23:42:16.949152]Total energy: 52626429.96585859
[2022-04-09 23:43:36.382495]Total energy: 52447178.00678092
[2022-04-09 23:44:54.771555]Total energy: 52454337.86618748
[2022-04-09 23:46:14.058895]Total energy: 52384069.057209924
[2022-04-09 23:47:33.291198]Total energy: 52639373.91520744
[2022-04-09 23:48:52.011061]Total energy: 52716728.24053604
[2022-04-09 23:50:10.209610]Total energy: 52373430.09047645
[2022-04-09 23:51:36.083015]Total energy: 52648077.0143246
[2022-04-09 23:53:08.175408]Total energy: 52451675.51106045
[2022-04-09 23:54:35.336981]Total energy: 52433167.85011375
[2022-04-09 23:55:54.851431]Total energy: 52772808.264855966
[2022-04-09 23:57:14.120831]Total energy: 52322269.95704095
[2022-04-09 23:58:33.106734]Total energy: 52440669.78863856
[2022-04-09 23:59:51.488240]Total energy: 52549938.12785072
[2022-04-10 00:01:12.365517]Total energy: 52667624.177449614
[2022-04-10 00:02:42.470307]Total energy: 52627270.64518022
[2022-04-10 00:04:16.099097]Total energy: 52658854.29450278
[2022-04-10 00:05:42.710449]Total energy: 52587558.73040606
[2022-04-10 00:07:02.022753]Total energy: 52614820.4780792
[2022-04-10 00:08:21.176700]Total energy: 52605590.45886762
[2022-04-10 00:09:39.998383]Total energy: 52568955.12324854
[2022-04-10 00:11:16.039460]Total energy: 52579948.60504809
[2022-04-10 00:12:50.020333]Total energy: 52593358.11806416
[2022-04-10 00:14:30.589886]Total energy: 52532269.358768485
[2022-04-10 00:15:59.842018]Total energy: 52527242.97925355
[2022-04-10 00:17:18.864950]Total energy: 52459537.12556566
[2022-04-10 00:18:38.512735]Total energy: 52486199.75717712
[2022-04-10 00:19:57.676624]Total energy: 52289068.13715213
[2022-04-10 00:21:45.073863]Total energy: 52623784.36398089
[2022-04-10 00:23:19.252904]Total energy: 52409242.31285082
[2022-04-10 00:24:48.026377]Total energy: 52416831.43258579
[2022-04-10 00:26:15.394721]Total energy: 52444356.5652357
[2022-04-10 00:27:33.141480]Total energy: 52503808.01851758
[2022-04-10 00:28:52.867404]Total energy: 52443052.29110724
[2022-04-10 00:30:12.944129]Total energy: 52360607.6281954
[2022-04-10 00:31:30.941984]Total energy: 52463299.475999735
[2022-04-10 00:32:50.805394]Total energy: 52421547.524530955
[2022-04-10 00:34:10.695130]Total energy: 52498178.90742637
[2022-04-10 00:35:32.811955]Total energy: 52509013.87840643
[2022-04-10 00:36:52.134101]Total energy: 52337563.31236176
[2022-04-10 00:38:11.270897]Total energy: 52387999.80135667
[2022-04-10 00:39:30.551538]Total energy: 52550348.162667535
[2022-04-10 00:41:18.586365]Total energy: 52712058.80345116
[2022-04-10 00:43:03.421776]Total energy: 52422390.35602225
[2022-04-10 00:44:42.015013]Total energy: 52488194.768564865
[2022-04-10 00:46:07.141871]Total energy: 52574810.58395952
[2022-04-10 00:47:28.441074]Total energy: 52684223.38332893
[2022-04-10 00:48:47.135811]Total energy: 52614675.80171791
[2022-04-10 00:50:06.698364]Total energy: 52407194.39170119
[2022-04-10 00:51:49.291521]Total energy: 52621937.254296266
[2022-04-10 00:53:20.933355]Total energy: 52612124.14884728
[2022-04-10 00:54:48.460194]Total energy: 52303822.08651478
[2022-04-10 00:56:23.250573]Total energy: 52355028.00428675
[2022-04-10 00:57:59.120070]Total energy: 52482174.3689391
[2022-04-10 00:59:27.191114]Total energy: 52423628.91191414
[2022-04-10 01:00:45.847500]Total energy: 52579278.50510984
[2022-04-10 01:02:06.124363]Total energy: 52645448.033059664
[2022-04-10 01:03:26.725039]Total energy: 52542116.72735124
[2022-04-10 01:04:46.713587]Total energy: 52474489.19364294
[2022-04-10 01:06:04.509968]Total energy: 52571813.15576238
[2022-04-10 01:07:24.725552]Total energy: 52607929.6691479
[2022-04-10 01:08:44.615696]Total energy: 52614479.18221932
[2022-04-10 01:10:04.000250]Total energy: 52394964.239199445
[2022-04-10 01:11:46.834401]Total energy: 52353882.366210885
[2022-04-10 01:13:48.258448]Total energy: 52423734.596468896
[2022-04-10 01:15:28.377226]Total energy: 52606457.83968531
[2022-04-10 01:16:56.324842]Total energy: 52314505.015015684
[2022-04-10 01:18:15.230868]Total energy: 52646136.68772249
[2022-04-10 01:19:34.455800]Total energy: 52416982.83694338
[2022-04-10 01:20:52.269377]Total energy: 52395396.97531228
[2022-04-10 01:22:10.828414]Total energy: 52310123.802984305
[2022-04-10 01:23:30.423504]Total energy: 52502969.73422098
[2022-04-10 01:24:49.405571]Total energy: 52422554.8224662
[2022-04-10 01:26:07.746080]Total energy: 52361956.907396704
[2022-04-10 01:27:27.784131]Total energy: 52357274.16797497
[2022-04-10 01:28:47.109348]Total energy: 52522978.24554529
[2022-04-10 01:30:09.693982]Total energy: 52337230.550043784
[2022-04-10 01:31:51.909172]Total energy: 52413966.27786649
[2022-04-10 01:33:29.108119]Total energy: 52350365.49792297
[2022-04-10 01:34:52.988327]Total energy: 52286978.565878965
[2022-04-10 01:36:11.709674]Total energy: 52350688.61962701
[2022-04-10 01:37:30.346730]Total energy: 52263513.63766099
[2022-04-10 01:38:52.529643]Total energy: 52462708.07120363
[2022-04-10 01:40:11.052102]Total energy: 52341697.65114116
[2022-04-10 01:41:54.483307]Total energy: 52375842.798190236
[2022-04-10 01:43:19.777326]Total energy: 52315267.94714461
[2022-04-10 01:44:38.563528]Total energy: 52544218.93643837
[2022-04-10 01:45:58.718965]Total energy: 52387964.63071283
[2022-04-10 01:47:21.224098]Total energy: 52337202.52070176
[2022-04-10 01:48:40.211396]Total energy: 52437007.4813847
[2022-04-10 01:49:59.184785]Total energy: 52434540.71233084
[2022-04-10 01:51:17.656463]Total energy: 52419383.64689838
[2022-04-10 01:52:36.336367]Total energy: 52383513.65430234
[2022-04-10 01:53:54.105455]Total energy: 52404337.15576148
[2022-04-10 01:55:13.607098]Total energy: 52502129.761666335
[2022-04-10 01:56:33.613451]Total energy: 52503516.471270815
[2022-04-10 01:57:53.476760]Total energy: 52374147.56929104
[2022-04-10 01:59:13.306625]Total energy: 52386161.43520971
[2022-04-10 02:00:52.492741]Total energy: 52323211.272197306
[2022-04-10 02:02:40.316579]Total energy: 52330702.055093996
[2022-04-10 02:04:11.345702]Total energy: 52378987.105138905
[2022-04-10 02:05:47.161865]Total energy: 52355866.20080026
[2022-04-10 02:07:15.506621]Total energy: 52423550.2841108
[2022-04-10 02:08:35.195071]Total energy: 52447507.79576251
[2022-04-10 02:09:53.805241]Total energy: 52368482.12051431
[2022-04-10 02:11:14.475971]Total energy: 52552111.084281586
[2022-04-10 02:12:33.239167]Total energy: 52412757.22112324
[2022-04-10 02:13:52.429875]Total energy: 52466288.55817429
[2022-04-10 02:15:11.376076]Total energy: 52551165.339507736
[2022-04-10 02:16:29.420709]Total energy: 52574619.839782506
[2022-04-10 02:17:47.970582]Total energy: 52434787.72055206
[2022-04-10 02:19:07.906289]Total energy: 52367600.68225848
[2022-04-10 02:21:01.080415]Total energy: 52167456.766275115
[2022-04-10 02:22:54.781269]Total energy: 52385703.27888885
[2022-04-10 02:24:21.924836]Total energy: 52495972.665806234
[2022-04-10 02:25:41.384933]Total energy: 52226268.15910198
[2022-04-10 02:27:00.749984]Total energy: 52457579.07850587
[2022-04-10 02:28:18.804913]Total energy: 52373474.55243093
