initial: 105 - diverse_seed
[2022-04-09 07:08:55.007222]Total energy: 17585475.96504015
[2022-04-09 07:10:16.842163]Total energy: 17563816.53333128
[2022-04-09 07:12:00.229810]Total energy: 17545490.554579534
[2022-04-09 07:13:42.056911]Total energy: 17534851.951544523
[2022-04-09 07:15:09.990786]Total energy: 17540626.34861193
[2022-04-09 07:16:33.658159]Total energy: 17560681.552520253
[2022-04-09 07:17:54.698520]Total energy: 17564033.848199073
[2022-04-09 07:19:19.270882]Total energy: 17537062.318788316
[2022-04-09 07:21:11.214130]Total energy: 17554567.63630116
[2022-04-09 07:23:00.603786]Total energy: 17564130.009166237
[2022-04-09 07:24:30.694261]Total energy: 17530514.7985209
[2022-04-09 07:26:00.521291]Total energy: 17586067.647157427
[2022-04-09 07:29:27.742502]Total energy: 17551927.694547612
[2022-04-09 07:33:12.547051]Total energy: 17552941.513392717
[2022-04-09 07:34:42.890341]Total energy: 17581482.973638475
[2022-04-09 07:36:12.578795]Total energy: 17560188.72410727
[2022-04-09 07:37:40.338790]Total energy: 17552227.1505505
[2022-04-09 07:39:07.094019]Total energy: 17532288.567613035
[2022-04-09 07:40:53.963800]Total energy: 17532769.659423873
[2022-04-09 07:42:33.918725]Total energy: 17555129.49171942
[2022-04-09 07:44:06.918342]Total energy: 17564908.374625973
[2022-04-09 07:45:37.960152]Total energy: 17548093.65357186
[2022-04-09 07:47:02.695305]Total energy: 17569239.626535963
[2022-04-09 07:48:25.854599]Total energy: 17547415.344055653
[2022-04-09 07:49:53.576711]Total energy: 17573548.54396821
[2022-04-09 07:51:27.373153]Total energy: 17569901.126754683
[2022-04-09 07:53:01.805707]Total energy: 17571650.770550992
[2022-04-09 07:54:26.809943]Total energy: 17558906.684093438
[2022-04-09 07:55:51.220845]Total energy: 17535733.642644998
[2022-04-09 07:57:21.334896]Total energy: 17529742.667736072
[2022-04-09 07:58:50.910865]Total energy: 17592033.556630626
[2022-04-09 08:00:18.565419]Total energy: 17576201.560813054
[2022-04-09 08:01:50.262485]Total energy: 17546212.27091778
[2022-04-09 08:03:24.626086]Total energy: 17562804.83005926
[2022-04-09 08:04:55.652947]Total energy: 17577316.531114295
[2022-04-09 08:06:24.999814]Total energy: 17537327.914667316
[2022-04-09 08:07:56.142797]Total energy: 17557949.07240366
[2022-04-09 08:09:24.567686]Total energy: 17547311.661844745
[2022-04-09 08:11:08.373335]Total energy: 17539749.470383897
[2022-04-09 08:12:51.265166]Total energy: 17541620.36349676
[2022-04-09 08:14:25.629420]Total energy: 17530975.312345628
[2022-04-09 08:15:57.709194]Total energy: 17545724.952621993
[2022-04-09 08:17:30.440411]Total energy: 17578890.085597597
[2022-04-09 08:18:59.193526]Total energy: 17539577.041348003
[2022-04-09 08:20:52.936985]Total energy: 17543903.655811034
[2022-04-09 08:22:44.822279]Total energy: 17544780.92834127
[2022-04-09 08:24:19.257232]Total energy: 17544147.447088197
[2022-04-09 08:25:50.167781]Total energy: 17553120.72822118
[2022-04-09 08:27:16.254467]Total energy: 17532379.015786007
[2022-04-09 08:28:43.761685]Total energy: 17570614.41004979
[2022-04-09 08:30:14.909449]Total energy: 17584972.055894528
[2022-04-09 08:31:50.497716]Total energy: 17568379.427426685
[2022-04-09 08:33:23.873629]Total energy: 17544960.243377466
[2022-04-09 08:34:49.739146]Total energy: 17566984.486215368
[2022-04-09 08:36:17.081267]Total energy: 17578265.113573376
[2022-04-09 08:37:46.483670]Total energy: 17546257.004806712
[2022-04-09 08:39:14.515999]Total energy: 17568274.132982176
[2022-04-09 08:41:01.549336]Total energy: 17573018.218290366
[2022-04-09 08:42:45.904661]Total energy: 17566098.36773355
[2022-04-09 08:44:14.058082]Total energy: 17536216.791705023
[2022-04-09 08:45:42.770132]Total energy: 17558320.13625381
[2022-04-09 08:47:11.443954]Total energy: 17569468.652724557
[2022-04-09 08:48:39.283626]Total energy: 17541821.83530571
[2022-04-09 08:50:08.052059]Total energy: 17539572.255300045
[2022-04-09 08:51:48.968375]Total energy: 17561630.84909139
[2022-04-09 08:53:23.549674]Total energy: 17519061.708826713
[2022-04-09 08:54:47.469232]Total energy: 17550134.378313303
[2022-04-09 08:56:11.850008]Total energy: 17577276.361016624
[2022-04-09 08:57:35.643474]Total energy: 17548392.687324114
[2022-04-09 08:58:59.126663]Total energy: 17571109.45233997
[2022-04-09 09:00:50.695881]Total energy: 17566708.722535867
[2022-04-09 09:02:46.686738]Total energy: 17576610.28812541
[2022-04-09 09:04:25.604164]Total energy: 17572020.350069765
[2022-04-09 09:06:01.834456]Total energy: 17584784.59777511
[2022-04-09 09:07:28.199777]Total energy: 17568552.122479565
[2022-04-09 09:08:51.240156]Total energy: 17541399.762805566
[2022-04-09 09:10:20.394696]Total energy: 17557528.811662897
[2022-04-09 09:12:03.901419]Total energy: 17547268.10272033
[2022-04-09 09:13:46.104251]Total energy: 17572626.765460715
[2022-04-09 09:15:24.336640]Total energy: 17556614.15511768
[2022-04-09 09:16:51.318233]Total energy: 17542479.566599786
[2022-04-09 09:18:25.567987]Total energy: 17545447.01732441
[2022-04-09 09:19:49.343184]Total energy: 17550320.062011585
[2022-04-09 09:21:15.354452]Total energy: 17536945.02692402
[2022-04-09 09:22:43.196010]Total energy: 17556203.069153354
[2022-04-09 09:24:09.351590]Total energy: 17533211.628362764
[2022-04-09 09:25:36.538476]Total energy: 17550856.25186991
[2022-04-09 09:27:04.956310]Total energy: 17527146.352790724
[2022-04-09 09:28:36.265850]Total energy: 17507940.02621869
[2022-04-09 09:30:04.448246]Total energy: 17519843.097427107
[2022-04-09 09:31:56.017980]Total energy: 17533411.226291955
[2022-04-09 09:33:39.746457]Total energy: 17559313.02881641
[2022-04-09 09:35:18.782952]Total energy: 17496875.400668576
[2022-04-09 09:36:52.541575]Total energy: 17542500.7963545
[2022-04-09 09:38:18.588251]Total energy: 17565533.925124746
[2022-04-09 09:39:43.479074]Total energy: 17558353.778596338
[2022-04-09 09:41:32.536010]Total energy: 17551123.384409364
[2022-04-09 09:43:24.996168]Total energy: 17531679.834094968
[2022-04-09 09:45:01.842171]Total energy: 17544366.299715467
[2022-04-09 09:46:36.313008]Total energy: 17550504.915629365
[2022-04-09 09:48:00.581070]Total energy: 17545675.381824568
[2022-04-09 09:49:28.268185]Total energy: 17527549.488413814
[2022-04-09 09:51:34.966177]Total energy: 17571444.316448294
[2022-04-09 09:53:15.181748]Total energy: 17558306.402115718
[2022-04-09 09:54:54.888638]Total energy: 17533105.89342831
[2022-04-09 09:56:25.292597]Total energy: 17540348.916570123
[2022-04-09 09:57:51.693801]Total energy: 17558857.738980338
[2022-04-09 09:59:22.585509]Total energy: 17535207.074362956
[2022-04-09 10:01:25.668491]Total energy: 17547771.525797404
[2022-04-09 10:03:23.335773]Total energy: 17539266.35963545
[2022-04-09 10:04:58.087471]Total energy: 17522778.2201047
[2022-04-09 10:06:27.146375]Total energy: 17570463.806731027
[2022-04-09 10:07:55.713049]Total energy: 17541334.732788153
[2022-04-09 10:09:21.239822]Total energy: 17524018.075396664
[2022-04-09 10:11:06.834942]Total energy: 17570846.494893234
[2022-04-09 10:12:52.541974]Total energy: 17548916.112312723
[2022-04-09 10:14:27.136324]Total energy: 17536988.123132702
[2022-04-09 10:15:52.678119]Total energy: 17521858.85525713
[2022-04-09 10:17:17.820381]Total energy: 17547995.640287004
[2022-04-09 10:18:42.844175]Total energy: 17529872.690533727
[2022-04-09 10:20:08.986185]Total energy: 17560102.44904583
[2022-04-09 10:21:55.307921]Total energy: 17538819.124841724
[2022-04-09 10:23:39.193405]Total energy: 17546149.253707696
[2022-04-09 10:25:20.389878]Total energy: 17553222.521232218
[2022-04-09 10:26:56.809733]Total energy: 17558573.131300166
[2022-04-09 10:28:24.063885]Total energy: 17553002.150232606
[2022-04-09 10:29:44.955827]Total energy: 17538530.089632694
[2022-04-09 10:31:19.789464]Total energy: 17541159.316990588
[2022-04-09 10:32:54.211425]Total energy: 17567441.201331545
[2022-04-09 10:34:16.839111]Total energy: 17567837.095518444
[2022-04-09 10:35:43.470036]Total energy: 17529814.57815855
[2022-04-09 10:37:15.116757]Total energy: 17516084.82334035
[2022-04-09 10:38:46.731973]Total energy: 17545808.307946216
[2022-04-09 10:40:14.380755]Total energy: 17553260.895668406
[2022-04-09 10:41:56.858534]Total energy: 17536538.280121885
[2022-04-09 10:43:37.477637]Total energy: 17565669.22271526
[2022-04-09 10:45:08.329995]Total energy: 17533943.402190097
[2022-04-09 10:46:30.848622]Total energy: 17550535.328202315
[2022-04-09 10:47:55.180508]Total energy: 17549610.833707195
[2022-04-09 10:49:19.915121]Total energy: 17560308.60182279
[2022-04-09 10:51:02.571799]Total energy: 17536744.258414354
[2022-04-09 10:52:44.384502]Total energy: 17544340.10455688
[2022-04-09 10:54:30.836104]Total energy: 17539852.196593754
[2022-04-09 10:56:07.223108]Total energy: 17551363.33366998
[2022-04-09 10:57:35.891083]Total energy: 17527961.64747781
[2022-04-09 10:59:06.026891]Total energy: 17535252.44861704
[2022-04-09 11:01:00.114588]Total energy: 17541589.958522808
[2022-04-09 11:02:45.035553]Total energy: 17572798.330532596
[2022-04-09 11:04:07.253650]Total energy: 17539997.31658471
[2022-04-09 11:05:35.261642]Total energy: 17550806.746969853
[2022-04-09 11:07:03.011369]Total energy: 17549764.464079354
[2022-04-09 11:08:30.393177]Total energy: 17538640.9914516
[2022-04-09 11:09:55.087450]Total energy: 17522255.550081708
[2022-04-09 11:11:36.429795]Total energy: 17549265.25341822
[2022-04-09 11:13:16.107044]Total energy: 17539367.932353083
[2022-04-09 11:14:43.114279]Total energy: 17549724.379955783
[2022-04-09 11:16:12.053294]Total energy: 17539573.656342402
[2022-04-09 11:17:41.135518]Total energy: 17529301.702882774
[2022-04-09 11:19:09.847236]Total energy: 17535479.320105482
[2022-04-09 11:20:44.946945]Total energy: 17559823.117145777
[2022-04-09 11:22:26.457536]Total energy: 17553998.662255526
[2022-04-09 11:24:01.429944]Total energy: 17549482.866057742
[2022-04-09 11:25:26.551832]Total energy: 17538784.86245955
[2022-04-09 11:26:48.366776]Total energy: 17553011.084386755
[2022-04-09 11:28:15.058747]Total energy: 17584119.352999717
[2022-04-09 11:29:41.341627]Total energy: 17547587.987133794
[2022-04-09 11:31:17.739546]Total energy: 17523996.572392747
[2022-04-09 11:32:53.574713]Total energy: 17541051.94484596
[2022-04-09 11:34:18.552661]Total energy: 17535118.068166006
[2022-04-09 11:35:42.118401]Total energy: 17548993.128333624
[2022-04-09 11:37:09.767965]Total energy: 17544040.110781703
[2022-04-09 11:38:36.653925]Total energy: 17545355.949330743
[2022-04-09 11:40:02.593270]Total energy: 17564442.925304487
[2022-04-09 11:41:50.134208]Total energy: 17545596.72536899
[2022-04-09 11:43:38.218120]Total energy: 17569590.85997967
[2022-04-09 11:45:17.801856]Total energy: 17532242.67243089
[2022-04-09 11:46:45.717845]Total energy: 17543108.839871857
[2022-04-09 11:48:13.062490]Total energy: 17566705.617897227
[2022-04-09 11:49:39.530658]Total energy: 17556336.66921894
[2022-04-09 11:51:22.872703]Total energy: 17536474.694411535
[2022-04-09 11:53:04.339835]Total energy: 17541343.279963065
[2022-04-09 11:54:31.977149]Total energy: 17525509.911133118
[2022-04-09 11:55:59.620786]Total energy: 17548150.129724257
[2022-04-09 11:57:27.260430]Total energy: 17543458.176428672
[2022-04-09 11:58:51.217152]Total energy: 17519963.327254295
[2022-04-09 12:00:15.588969]Total energy: 17556525.431078173
[2022-04-09 12:01:47.050218]Total energy: 17548281.60372713
[2022-04-09 12:03:22.286258]Total energy: 17520691.386467844
[2022-04-09 12:04:59.255906]Total energy: 17538469.84747648
[2022-04-09 12:06:27.680639]Total energy: 17519745.463736255
[2022-04-09 12:07:55.650648]Total energy: 17536470.792637557
[2022-04-09 12:09:22.608870]Total energy: 17529146.973925855
[2022-04-09 12:11:14.044313]Total energy: 17532147.99838206
[2022-04-09 12:12:46.377749]Total energy: 17524010.86789257
[2022-04-09 12:14:12.950738]Total energy: 17548075.974184763
[2022-04-09 12:15:38.246581]Total energy: 17557998.947079577
[2022-04-09 12:17:01.642277]Total energy: 17537475.652352188
[2022-04-09 12:18:25.989125]Total energy: 17532979.2887038
[2022-04-09 12:19:54.292066]Total energy: 17525258.45693036
[2022-04-09 12:21:27.306675]Total energy: 17530919.879466414
[2022-04-09 12:22:57.867986]Total energy: 17561737.239738837
[2022-04-09 12:24:26.322522]Total energy: 17533388.03205463
[2022-04-09 12:25:51.939939]Total energy: 17537038.921343893
[2022-04-09 12:27:21.946253]Total energy: 17555630.580631297
[2022-04-09 12:28:47.074110]Total energy: 17513423.91011931
[2022-04-09 12:30:13.314647]Total energy: 17538669.185197793
[2022-04-09 12:31:51.170224]Total energy: 17566545.45106731
[2022-04-09 12:33:31.924906]Total energy: 17502683.160328828
[2022-04-09 12:34:57.878286]Total energy: 17557029.241309516
[2022-04-09 12:36:23.893153]Total energy: 17503994.620799955
[2022-04-09 12:37:49.633638]Total energy: 17545591.051780663
[2022-04-09 12:39:14.554994]Total energy: 17533259.618233927
[2022-04-09 12:40:53.438752]Total energy: 17535236.25790537
[2022-04-09 12:42:35.151308]Total energy: 17559452.4568889
[2022-04-09 12:44:07.002313]Total energy: 17519289.395287324
[2022-04-09 12:45:31.089751]Total energy: 17525581.062964864
[2022-04-09 12:46:58.405966]Total energy: 17538993.466025677
[2022-04-09 12:48:23.652001]Total energy: 17549873.85119248
[2022-04-09 12:49:46.605977]Total energy: 17522518.793789033
[2022-04-09 12:51:28.012566]Total energy: 17534767.149222255
[2022-04-09 12:53:00.750758]Total energy: 17558858.31342954
[2022-04-09 12:54:25.777126]Total energy: 17544233.15502543
[2022-04-09 12:55:50.465579]Total energy: 17536371.19812187
[2022-04-09 12:57:15.416030]Total energy: 17535598.89711406
[2022-04-09 12:58:40.330425]Total energy: 17509194.902908
[2022-04-09 13:00:07.504134]Total energy: 17512409.99664494
[2022-04-09 13:01:40.499661]Total energy: 17536456.634432174
[2022-04-09 13:03:20.325963]Total energy: 17535271.838972386
[2022-04-09 13:05:01.136693]Total energy: 17539548.498444986
[2022-04-09 13:06:32.632232]Total energy: 17554545.341747716
[2022-04-09 13:07:58.321587]Total energy: 17529925.765408337
[2022-04-09 13:09:22.026414]Total energy: 17542664.982885458
[2022-04-09 13:11:14.314997]Total energy: 17540677.080412373
[2022-04-09 13:13:01.403513]Total energy: 17560873.15953702
[2022-04-09 13:14:31.281706]Total energy: 17550589.16453003
[2022-04-09 13:15:57.668894]Total energy: 17555632.72476703
[2022-04-09 13:17:24.010035]Total energy: 17563129.35037852
[2022-04-09 13:18:46.739279]Total energy: 17530967.23519779
[2022-04-09 13:20:12.698952]Total energy: 17541122.699664917
[2022-04-09 13:21:36.000717]Total energy: 17534194.273739982
[2022-04-09 13:23:03.616355]Total energy: 17552437.73319771
[2022-04-09 13:24:28.537115]Total energy: 17542713.711559612
[2022-04-09 13:25:54.651829]Total energy: 17557691.929325305
[2022-04-09 13:27:21.596068]Total energy: 17538870.35928665
[2022-04-09 13:28:51.418111]Total energy: 17522152.99837952
[2022-04-09 13:30:18.869351]Total energy: 17537423.168839693
[2022-04-09 13:32:00.931507]Total energy: 17548405.97835406
[2022-04-09 13:33:28.442227]Total energy: 17514648.754722703
[2022-04-09 13:34:56.235709]Total energy: 17520228.399863012
[2022-04-09 13:36:24.896066]Total energy: 17537911.575270317
[2022-04-09 13:37:51.155890]Total energy: 17534119.748601887
[2022-04-09 13:39:19.234350]Total energy: 17528513.402765717
[2022-04-09 13:40:54.028889]Total energy: 17527464.865794595
[2022-04-09 13:42:31.770046]Total energy: 17539894.826150816
[2022-04-09 13:43:58.838874]Total energy: 17565962.214860965
[2022-04-09 13:45:25.509049]Total energy: 17554924.83940411
[2022-04-09 13:46:51.866495]Total energy: 17526013.413195163
[2022-04-09 13:48:18.176472]Total energy: 17553222.992483642
[2022-04-09 13:49:46.709887]Total energy: 17551699.550290223
[2022-04-09 13:51:21.046482]Total energy: 17557027.901910115
[2022-04-09 13:53:25.312296]Total energy: 17557786.550141506
[2022-04-09 13:55:37.947765]Total energy: 17533072.333225604
[2022-04-09 13:57:44.318068]Total energy: 17543237.932957727
[2022-04-09 14:00:07.403293]Total energy: 17522320.277395148
[2022-04-09 14:02:27.135219]Total energy: 17554152.16773528
[2022-04-09 14:04:55.604643]Total energy: 17532723.32083632
[2022-04-09 14:07:28.864219]Total energy: 17555740.454175096
[2022-04-09 14:09:46.373388]Total energy: 17530676.159063853
[2022-04-09 14:12:02.505123]Total energy: 17561567.420749374
[2022-04-09 14:14:23.105959]Total energy: 17521960.87243747
[2022-04-09 14:16:40.545033]Total energy: 17553346.83919295
[2022-04-09 14:19:03.194922]Total energy: 17543278.497935615
[2022-04-09 14:20:29.869180]Total energy: 17523572.666303128
[2022-04-09 14:21:59.323121]Total energy: 17531795.41015808
[2022-04-09 14:23:28.322307]Total energy: 17540166.35850421
[2022-04-09 14:24:56.576470]Total energy: 17568473.827378377
[2022-04-09 14:26:22.586236]Total energy: 17540719.37245889
[2022-04-09 14:27:52.430338]Total energy: 17539982.080158584
[2022-04-09 14:29:22.127505]Total energy: 17530514.949414358
[2022-04-09 14:31:12.931669]Total energy: 17517626.8531046
[2022-04-09 14:32:48.787482]Total energy: 17542246.90956192
[2022-04-09 14:34:23.708180]Total energy: 17547744.997331813
[2022-04-09 14:35:54.392265]Total energy: 17537932.79675457
[2022-04-09 14:37:23.489364]Total energy: 17555072.433884464
[2022-04-09 14:38:54.194698]Total energy: 17548664.80362368
[2022-04-09 14:40:56.567150]Total energy: 17539084.053588808
[2022-04-09 14:42:50.109875]Total energy: 17561185.531264525
[2022-04-09 14:44:26.766315]Total energy: 17541225.51340987
[2022-04-09 14:46:03.757799]Total energy: 17523083.642470486
[2022-04-09 14:47:31.218316]Total energy: 17539046.99481662
[2022-04-09 14:49:02.314797]Total energy: 17536870.78537707
[2022-04-09 14:50:54.522171]Total energy: 17549834.916017856
[2022-04-09 14:52:39.544767]Total energy: 17534096.70837685
[2022-04-09 14:54:09.681991]Total energy: 17539793.85224232
[2022-04-09 14:55:41.159914]Total energy: 17523088.363932867
[2022-04-09 14:57:13.041823]Total energy: 17527037.405994046
[2022-04-09 14:58:40.742325]Total energy: 17532814.67917267
[2022-04-09 15:00:09.571257]Total energy: 17534701.338992544
[2022-04-09 15:01:49.107111]Total energy: 17533864.32387117
[2022-04-09 15:03:19.359827]Total energy: 17514235.071838886
[2022-04-09 15:04:45.242947]Total energy: 17565769.660921153
[2022-04-09 15:06:18.068807]Total energy: 17540803.81912997
[2022-04-09 15:07:44.619013]Total energy: 17532453.403653547
[2022-04-09 15:09:12.410588]Total energy: 17537982.41137352
[2022-04-09 15:11:04.737767]Total energy: 17531541.304084834
[2022-04-09 15:12:58.544341]Total energy: 17562483.63238421
[2022-04-09 15:14:33.691065]Total energy: 17546285.92633587
[2022-04-09 15:16:00.699047]Total energy: 17546741.988966953
[2022-04-09 15:17:27.371569]Total energy: 17544288.828831863
[2022-04-09 15:18:53.861902]Total energy: 17532015.547309652
[2022-04-09 15:20:14.982655]Total energy: 17536298.138371322
[2022-04-09 15:21:46.263358]Total energy: 17530395.129474502
[2022-04-09 15:23:13.436029]Total energy: 17534020.46818384
[2022-04-09 15:24:40.118237]Total energy: 17531455.706039656
[2022-04-09 15:26:09.642082]Total energy: 17511646.438770402
[2022-04-09 15:27:36.498838]Total energy: 17515390.074841928
[2022-04-09 15:29:05.259372]Total energy: 17509286.00260471
[2022-04-09 15:30:56.982573]Total energy: 17561424.810167857
[2022-04-09 15:32:38.440303]Total energy: 17552186.372350086
[2022-04-09 15:34:11.879127]Total energy: 17521625.478884727
[2022-04-09 15:35:39.849779]Total energy: 17534208.90486498
[2022-04-09 15:37:09.288039]Total energy: 17547703.423264537
[2022-04-09 15:38:37.951628]Total energy: 17518961.970171686
[2022-04-09 15:40:07.988048]Total energy: 17531453.738731347
[2022-04-09 15:41:44.693887]Total energy: 17574201.136560857
[2022-04-09 15:43:13.436326]Total energy: 17520316.94682186
[2022-04-09 15:44:41.050589]Total energy: 17546814.296987392
[2022-04-09 15:46:08.550362]Total energy: 17565276.43247146
[2022-04-09 15:47:37.274426]Total energy: 17529603.419618573
[2022-04-09 15:49:04.420418]Total energy: 17507056.085496105
[2022-04-09 15:51:01.605478]Total energy: 17537747.756359078
[2022-04-09 15:52:43.806888]Total energy: 17550317.542984504
[2022-04-09 15:54:10.461397]Total energy: 17539636.973980583
[2022-04-09 15:55:40.334221]Total energy: 17528252.398021836
[2022-04-09 15:57:08.690716]Total energy: 17543608.806509297
[2022-04-09 15:58:39.288681]Total energy: 17547539.265341386
[2022-04-09 16:00:08.547759]Total energy: 17545554.152841818
[2022-04-09 16:01:54.396901]Total energy: 17521945.85217224
[2022-04-09 16:03:30.610058]Total energy: 17524281.288843982
[2022-04-09 16:04:54.721534]Total energy: 17545068.614981625
[2022-04-09 16:06:23.687884]Total energy: 17518541.04787426
[2022-04-09 16:07:51.002100]Total energy: 17542537.03239449
[2022-04-09 16:09:14.220655]Total energy: 17522518.09242543
[2022-04-09 16:11:12.247198]Total energy: 17528999.78301325
[2022-04-09 16:13:00.595275]Total energy: 17514498.08523311
[2022-04-09 16:14:43.582927]Total energy: 17532143.30555361
[2022-04-09 16:16:12.079930]Total energy: 17515425.1869281
[2022-04-09 16:17:42.557112]Total energy: 17532263.481697667
[2022-04-09 16:19:03.431753]Total energy: 17555964.07175474
[2022-04-09 16:21:00.752547]Total energy: 17527841.07666674
[2022-04-09 16:22:53.798900]Total energy: 17529475.87325764
[2022-04-09 16:24:25.894067]Total energy: 17532830.757780746
[2022-04-09 16:25:54.628053]Total energy: 17559126.90051107
[2022-04-09 16:27:23.041245]Total energy: 17531383.788944125
[2022-04-09 16:28:51.525104]Total energy: 17535344.63411577
[2022-04-09 16:30:20.330049]Total energy: 17518673.66676916
[2022-04-09 16:32:21.472277]Total energy: 17537248.615802094
[2022-04-09 16:33:57.108093]Total energy: 17545357.614255864
[2022-04-09 16:35:16.648665]Total energy: 17567602.21376544
[2022-04-09 16:36:43.595907]Total energy: 17523031.283011157
[2022-04-09 16:38:10.253688]Total energy: 17509242.525190406
[2022-04-09 16:39:36.440702]Total energy: 17534533.278997745
[2022-04-09 16:41:17.319605]Total energy: 17547238.424191147
[2022-04-09 16:42:51.004841]Total energy: 17526291.737011917
[2022-04-09 16:44:29.573020]Total energy: 17542934.603302285
[2022-04-09 16:45:58.812606]Total energy: 17540265.506639775
[2022-04-09 16:47:26.576297]Total energy: 17540613.634265304
[2022-04-09 16:48:53.476880]Total energy: 17542846.164605286
[2022-04-09 16:50:24.321516]Total energy: 17554593.17211459
[2022-04-09 16:52:23.693293]Total energy: 17539649.2016745
[2022-04-09 16:54:01.422063]Total energy: 17562292.32286429
[2022-04-09 16:55:28.919615]Total energy: 17514891.937447306
[2022-04-09 16:56:56.412286]Total energy: 17537669.847511858
[2022-04-09 16:58:22.126450]Total energy: 17532209.473440226
[2022-04-09 16:59:50.252602]Total energy: 17553361.71090465
[2022-04-09 17:01:32.090656]Total energy: 17540395.07279871
[2022-04-09 17:03:16.621658]Total energy: 17531772.049214378
[2022-04-09 17:04:49.860451]Total energy: 17496377.271485254
[2022-04-09 17:06:15.659990]Total energy: 17532465.451213945
[2022-04-09 17:07:43.454352]Total energy: 17547688.83422281
[2022-04-09 17:09:09.365984]Total energy: 17546764.49411088
[2022-04-09 17:10:55.313821]Total energy: 17542570.99416237
[2022-04-09 17:12:41.771341]Total energy: 17525976.84277409
[2022-04-09 17:14:12.888248]Total energy: 17542603.129692394
[2022-04-09 17:15:43.677959]Total energy: 17526464.10926171
[2022-04-09 17:17:11.249938]Total energy: 17549738.162330333
[2022-04-09 17:18:39.066584]Total energy: 17524944.783589523
[2022-04-09 17:20:06.030600]Total energy: 17529021.069689397
[2022-04-09 17:21:40.296288]Total energy: 17529517.498354003
[2022-04-09 17:23:24.550705]Total energy: 17532909.83712636
[2022-04-09 17:24:56.247295]Total energy: 17565220.777389232
[2022-04-09 17:26:20.080580]Total energy: 17561947.067602776
[2022-04-09 17:27:48.421146]Total energy: 17544501.157761123
[2022-04-09 17:29:15.611088]Total energy: 17535338.874965955
[2022-04-09 17:30:54.288961]Total energy: 17545450.151356895
[2022-04-09 17:32:32.621935]Total energy: 17533400.968945812
[2022-04-09 17:34:08.268617]Total energy: 17546695.58316666
[2022-04-09 17:35:35.574210]Total energy: 17523380.292315856
[2022-04-09 17:37:02.973406]Total energy: 17580130.601807255
[2022-04-09 17:38:31.079381]Total energy: 17547845.046449933
[2022-04-09 17:39:59.317431]Total energy: 17546572.808032267
[2022-04-09 17:41:37.165143]Total energy: 17541103.365352903
[2022-04-09 17:43:14.684672]Total energy: 17536328.407140244
[2022-04-09 17:44:46.035745]Total energy: 17554650.96787946
[2022-04-09 17:46:16.972682]Total energy: 17500852.923214104
[2022-04-09 17:47:47.336980]Total energy: 17551495.451587968
[2022-04-09 17:49:18.621189]Total energy: 17518445.72270881
[2022-04-09 17:51:15.326378]Total energy: 17526992.374726195
[2022-04-09 17:53:11.896610]Total energy: 17541138.86405372
[2022-04-09 17:54:44.039256]Total energy: 17520786.556709655
[2022-04-09 17:56:11.632964]Total energy: 17517003.210133966
[2022-04-09 17:57:38.710992]Total energy: 17537920.369095646
[2022-04-09 17:59:10.848327]Total energy: 17542061.76623084
[2022-04-09 18:00:53.953567]Total energy: 17544580.25319708
[2022-04-09 18:02:31.319421]Total energy: 17566674.016051147
[2022-04-09 18:04:02.593063]Total energy: 17536277.29345499
[2022-04-09 18:05:28.607297]Total energy: 17542245.190285366
[2022-04-09 18:06:54.520997]Total energy: 17519722.25267763
[2022-04-09 18:08:19.859557]Total energy: 17542962.87265808
[2022-04-09 18:09:49.254637]Total energy: 17540970.398888458
[2022-04-09 18:11:17.149340]Total energy: 17538065.35084721
[2022-04-09 18:12:43.228849]Total energy: 17525683.067437153
[2022-04-09 18:14:09.490663]Total energy: 17557282.471841156
[2022-04-09 18:15:37.389342]Total energy: 17527056.614536207
[2022-04-09 18:17:05.170217]Total energy: 17533431.258763954
[2022-04-09 18:18:32.928665]Total energy: 17555667.616000712
[2022-04-09 18:20:02.235654]Total energy: 17543244.857886985
[2022-04-09 18:21:51.186556]Total energy: 17529418.417394422
[2022-04-09 18:23:35.341727]Total energy: 17529121.28839128
[2022-04-09 18:25:05.772588]Total energy: 17555788.993279833
[2022-04-09 18:26:34.095063]Total energy: 17539700.812287
[2022-04-09 18:27:58.782133]Total energy: 17530925.739405256
[2022-04-09 18:29:33.091721]Total energy: 17554929.85877258
[2022-04-09 18:31:21.992950]Total energy: 17534368.141117956
[2022-04-09 18:33:10.808475]Total energy: 17543935.28305961
[2022-04-09 18:34:35.732729]Total energy: 17517827.705425452
[2022-04-09 18:35:54.584462]Total energy: 17528616.925645217
[2022-04-09 18:37:16.497754]Total energy: 17556579.50247318
[2022-04-09 18:38:42.647894]Total energy: 17523472.966199886
[2022-04-09 18:40:06.901732]Total energy: 17533315.572402354
[2022-04-09 18:41:34.033580]Total energy: 17540020.903071668
[2022-04-09 18:43:03.356743]Total energy: 17525751.96817509
[2022-04-09 18:44:31.237712]Total energy: 17558397.230827704
[2022-04-09 18:45:59.101974]Total energy: 17553585.091087222
[2022-04-09 18:47:24.547876]Total energy: 17529530.458706025
[2022-04-09 18:48:52.889080]Total energy: 17566980.72443034
[2022-04-09 18:50:19.994845]Total energy: 17541327.875136785
[2022-04-09 18:52:18.085632]Total energy: 17552237.44230074
[2022-04-09 18:53:53.035896]Total energy: 17549076.547834992
[2022-04-09 18:55:21.064814]Total energy: 17548517.154508162
[2022-04-09 18:56:46.887329]Total energy: 17539571.5275122
