initial: 107 - diverse_seed
[2022-04-07 23:42:53.798604]Total energy: 17185205.67150406
[2022-04-07 23:43:56.806310]Total energy: 17147589.12177211
[2022-04-07 23:45:00.509727]Total energy: 17161605.236474488
[2022-04-07 23:46:04.115794]Total energy: 17163858.090692893
[2022-04-07 23:47:06.927673]Total energy: 17210078.05819653
[2022-04-07 23:48:10.212552]Total energy: 17137924.616103303
[2022-04-07 23:49:15.222752]Total energy: 17177752.836062003
[2022-04-07 23:50:18.182426]Total energy: 17177363.413736515
[2022-04-07 23:51:27.899577]Total energy: 17156251.05854825
[2022-04-07 23:52:44.024260]Total energy: 17166011.25570963
[2022-04-07 23:53:53.221726]Total energy: 17155710.96081036
[2022-04-07 23:54:56.926403]Total energy: 17238292.724739805
[2022-04-07 23:56:01.961576]Total energy: 17212182.12033855
[2022-04-07 23:57:04.688629]Total energy: 17161917.54237908
[2022-04-07 23:58:07.501120]Total energy: 17185277.77397546
[2022-04-07 23:59:12.789609]Total energy: 17148816.90812224
[2022-04-08 00:00:15.902364]Total energy: 17177735.117318608
[2022-04-08 00:01:19.785843]Total energy: 17171478.05970046
[2022-04-08 00:02:24.686705]Total energy: 17165071.275884386
[2022-04-08 00:03:28.703627]Total energy: 17198961.57630701
[2022-04-08 00:04:31.942844]Total energy: 17223676.68644396
[2022-04-08 00:05:50.590684]Total energy: 17165712.154987182
[2022-04-08 00:06:53.311360]Total energy: 17165279.31547164
[2022-04-08 00:07:57.231091]Total energy: 17207426.75511371
[2022-04-08 00:09:01.185904]Total energy: 17168169.905441742
[2022-04-08 00:10:02.641960]Total energy: 17160354.552594367
[2022-04-08 00:11:09.715724]Total energy: 17132659.49771414
[2022-04-08 00:12:11.873198]Total energy: 17187190.194718257
[2022-04-08 00:13:13.758296]Total energy: 17166221.340520985
[2022-04-08 00:14:16.177148]Total energy: 17203953.79515577
[2022-04-08 00:15:21.539332]Total energy: 17157418.10756079
[2022-04-08 00:16:24.269431]Total energy: 17159211.52220342
[2022-04-08 00:17:27.024289]Total energy: 17205885.685510915
[2022-04-08 00:18:29.712680]Total energy: 17168852.29646941
[2022-04-08 00:19:32.470586]Total energy: 17170524.351071518
[2022-04-08 00:20:44.515554]Total energy: 17163218.417309962
[2022-04-08 00:21:49.445726]Total energy: 17178260.28286916
[2022-04-08 00:22:53.290931]Total energy: 17126740.166567605
[2022-04-08 00:23:57.268155]Total energy: 17168071.53001064
[2022-04-08 00:25:02.368867]Total energy: 17084829.251961477
[2022-04-08 00:26:05.472440]Total energy: 17173967.959614374
[2022-04-08 00:27:08.546637]Total energy: 17084422.578962747
[2022-04-08 00:28:10.540397]Total energy: 17217358.273174863
[2022-04-08 00:29:12.900036]Total energy: 17190039.7243173
[2022-04-08 00:30:16.353457]Total energy: 17195010.43068457
[2022-04-08 00:31:28.260729]Total energy: 17200996.15660284
[2022-04-08 00:32:43.379532]Total energy: 17220665.095932033
[2022-04-08 00:33:45.854801]Total energy: 17181462.48741731
[2022-04-08 00:34:48.085074]Total energy: 17204491.36916179
[2022-04-08 00:35:51.668383]Total energy: 17194551.93013104
[2022-04-08 00:36:53.286230]Total energy: 17142109.73548768
[2022-04-08 00:37:55.076762]Total energy: 17189995.598684028
[2022-04-08 00:38:57.129632]Total energy: 17219525.28059855
[2022-04-08 00:39:59.447097]Total energy: 17184630.601625774
[2022-04-08 00:41:12.739805]Total energy: 17131110.346024837
[2022-04-08 00:42:19.463071]Total energy: 17130402.42977989
[2022-04-08 00:43:22.332390]Total energy: 17202222.44349804
[2022-04-08 00:44:25.218358]Total energy: 17171592.202148538
[2022-04-08 00:45:27.657977]Total energy: 17209925.577808455
[2022-04-08 00:46:31.281767]Total energy: 17164057.282831006
[2022-04-08 00:47:34.768075]Total energy: 17184411.318639923
[2022-04-08 00:48:37.145576]Total energy: 17202438.936319076
[2022-04-08 00:49:39.541390]Total energy: 17176264.695943546
[2022-04-08 00:50:47.923932]Total energy: 17142657.145914536
[2022-04-08 00:51:56.986151]Total energy: 17122248.693579916
[2022-04-08 00:53:01.199582]Total energy: 17136737.4473006
[2022-04-08 00:54:06.141554]Total energy: 17220506.646870863
[2022-04-08 00:55:08.170329]Total energy: 17152087.523098394
[2022-04-08 00:56:10.575168]Total energy: 17124270.132925443
[2022-04-08 00:57:13.898559]Total energy: 17209819.13953067
[2022-04-08 00:58:16.707576]Total energy: 17125564.085487396
[2022-04-08 00:59:21.678516]Total energy: 17177304.633626834
[2022-04-08 01:00:24.555373]Total energy: 17164389.074169982
[2022-04-08 01:01:40.052745]Total energy: 17120115.773902446
[2022-04-08 01:02:40.293583]Total energy: 17128786.490494266
[2022-04-08 01:03:40.482374]Total energy: 17185161.564797647
[2022-04-08 01:04:39.984673]Total energy: 17182566.731092934
[2022-04-08 01:05:40.595854]Total energy: 17132555.46577415
[2022-04-08 01:06:44.543659]Total energy: 17181099.553895313
[2022-04-08 01:07:49.256833]Total energy: 17176099.020900115
[2022-04-08 01:08:53.112681]Total energy: 17136092.9041129
[2022-04-08 01:09:58.048000]Total energy: 17140759.2341259
[2022-04-08 01:11:09.775955]Total energy: 17151030.13710902
[2022-04-08 01:12:15.005974]Total energy: 17239709.729250867
[2022-04-08 01:13:19.671775]Total energy: 17172910.441530153
[2022-04-08 01:14:25.318552]Total energy: 17154183.35506152
[2022-04-08 01:15:30.628310]Total energy: 17224618.24217443
[2022-04-08 01:16:34.498138]Total energy: 17183642.071397226
[2022-04-08 01:17:39.351655]Total energy: 17124336.011137765
[2022-04-08 01:18:44.160287]Total energy: 17173124.247517377
[2022-04-08 01:19:48.482300]Total energy: 17133010.49790238
[2022-04-08 01:21:00.985156]Total energy: 17160787.161131643
[2022-04-08 01:22:06.081198]Total energy: 17185562.623190466
[2022-04-08 01:23:09.986620]Total energy: 17173367.515797958
[2022-04-08 01:24:14.578611]Total energy: 17218216.093547497
[2022-04-08 01:25:20.059314]Total energy: 17183583.402058013
[2022-04-08 01:26:23.252529]Total energy: 17160200.81527729
[2022-04-08 01:27:27.960794]Total energy: 17180940.09551539
[2022-04-08 01:28:34.329487]Total energy: 17149486.150004584
[2022-04-08 01:29:39.455949]Total energy: 17253444.904463097
[2022-04-08 01:30:47.628420]Total energy: 17187615.333322298
[2022-04-08 01:31:51.853016]Total energy: 17194957.82229266
[2022-04-08 01:32:55.498211]Total energy: 17146043.5251917
[2022-04-08 01:33:59.655236]Total energy: 17141428.51851176
[2022-04-08 01:35:06.241912]Total energy: 17167219.666262824
[2022-04-08 01:36:25.286030]Total energy: 17201303.12334804
[2022-04-08 01:37:29.460745]Total energy: 17202286.240170706
[2022-04-08 01:38:33.011902]Total energy: 17099400.951086443
[2022-04-08 01:39:39.605323]Total energy: 17142243.730376236
[2022-04-08 01:40:57.373095]Total energy: 17199589.81831854
[2022-04-08 01:42:06.390990]Total energy: 17200667.45002169
[2022-04-08 01:43:12.717841]Total energy: 17152511.34655628
[2022-04-08 01:44:16.374078]Total energy: 17229714.219419744
[2022-04-08 01:45:21.489447]Total energy: 17098855.459145356
[2022-04-08 01:46:28.094295]Total energy: 17195146.347087983
[2022-04-08 01:47:34.357872]Total energy: 17165839.07800491
[2022-04-08 01:48:42.922938]Total energy: 17181423.847056523
[2022-04-08 01:49:52.104246]Total energy: 17190044.530010313
[2022-04-08 01:51:03.735390]Total energy: 17124686.329099577
[2022-04-08 01:52:10.174795]Total energy: 17137987.988061316
[2022-04-08 01:53:16.354664]Total energy: 17170425.07684189
[2022-04-08 01:54:20.832787]Total energy: 17102947.783254303
[2022-04-08 01:55:25.887440]Total energy: 17170162.82513375
[2022-04-08 01:56:32.757851]Total energy: 17181824.0121762
[2022-04-08 01:57:38.210174]Total energy: 17206612.284938682
[2022-04-08 01:58:42.713844]Total energy: 17162370.37053584
[2022-04-08 01:59:46.275728]Total energy: 17146734.209742032
[2022-04-08 02:01:06.043931]Total energy: 17216702.14673237
[2022-04-08 02:02:22.453459]Total energy: 17152178.589774407
[2022-04-08 02:03:28.110008]Total energy: 17135180.89924564
[2022-04-08 02:04:34.098516]Total energy: 17181382.613893025
[2022-04-08 02:05:41.219855]Total energy: 17152038.764235247
[2022-04-08 02:06:46.738391]Total energy: 17172520.73364384
[2022-04-08 02:07:52.299092]Total energy: 17153566.21703339
[2022-04-08 02:09:00.033791]Total energy: 17131322.50792269
[2022-04-08 02:10:06.765819]Total energy: 17149649.78281324
[2022-04-08 02:11:19.875376]Total energy: 17125062.387365364
[2022-04-08 02:12:28.433556]Total energy: 17179542.954321004
[2022-04-08 02:13:35.338597]Total energy: 17158144.38000066
[2022-04-08 02:14:41.818723]Total energy: 17195424.08304857
[2022-04-08 02:15:47.915300]Total energy: 17206529.275758363
[2022-04-08 02:16:53.739416]Total energy: 17153450.898433253
[2022-04-08 02:18:00.533985]Total energy: 17119584.21763599
[2022-04-08 02:19:09.772157]Total energy: 17176522.013121646
[2022-04-08 02:20:14.759801]Total energy: 17193767.51350062
[2022-04-08 02:21:34.113813]Total energy: 17132160.069147684
[2022-04-08 02:22:49.572682]Total energy: 17155053.414802205
[2022-04-08 02:24:01.212597]Total energy: 17155978.69232784
[2022-04-08 02:25:08.469515]Total energy: 17164581.585969165
[2022-04-08 02:26:18.213079]Total energy: 17136587.034370407
[2022-04-08 02:27:22.978543]Total energy: 17100874.03216265
[2022-04-08 02:28:27.696252]Total energy: 17167992.84050534
[2022-04-08 02:29:32.533921]Total energy: 17146266.988358725
[2022-04-08 02:30:56.622873]Total energy: 17129391.61456883
[2022-04-08 02:32:19.837337]Total energy: 17151361.59225596
[2022-04-08 02:33:26.783543]Total energy: 17137861.993878555
[2022-04-08 02:34:32.986513]Total energy: 17168069.07188001
[2022-04-08 02:35:38.362915]Total energy: 17167477.586942963
[2022-04-08 02:36:42.191252]Total energy: 17116183.556014184
[2022-04-08 02:37:46.959485]Total energy: 17136290.764489982
[2022-04-08 02:38:52.866798]Total energy: 17190988.658134896
[2022-04-08 02:39:56.819581]Total energy: 17154534.088224143
[2022-04-08 02:41:07.404611]Total energy: 17146682.713596236
[2022-04-08 02:42:20.455344]Total energy: 17166014.819890477
[2022-04-08 02:43:27.088837]Total energy: 17176311.50667163
[2022-04-08 02:44:34.699764]Total energy: 17154371.162046473
[2022-04-08 02:45:40.579641]Total energy: 17138238.864506334
[2022-04-08 02:46:47.986122]Total energy: 17184029.931887344
[2022-04-08 02:47:55.182666]Total energy: 17187202.43472287
[2022-04-08 02:49:01.220460]Total energy: 17153530.769255362
[2022-04-08 02:50:08.948219]Total energy: 17148214.485513903
[2022-04-08 02:51:23.748135]Total energy: 17166314.794748206
[2022-04-08 02:52:39.150836]Total energy: 17092820.110456772
[2022-04-08 02:53:52.640275]Total energy: 17161349.128392678
[2022-04-08 02:54:59.679150]Total energy: 17174161.26048141
[2022-04-08 02:56:07.663044]Total energy: 17159944.34068071
[2022-04-08 02:57:14.760672]Total energy: 17167331.28705754
[2022-04-08 02:58:21.654404]Total energy: 17126451.57285406
[2022-04-08 02:59:29.009077]Total energy: 17110626.215768773
[2022-04-08 03:00:45.152372]Total energy: 17136009.55855271
[2022-04-08 03:02:05.286633]Total energy: 17172431.535776466
[2022-04-08 03:03:14.447963]Total energy: 17108824.783771906
[2022-04-08 03:04:21.832976]Total energy: 17085694.66503937
[2022-04-08 03:05:27.319374]Total energy: 17144264.17790844
[2022-04-08 03:06:33.681089]Total energy: 17150199.71249096
[2022-04-08 03:07:39.545429]Total energy: 17162319.44543139
[2022-04-08 03:08:46.345569]Total energy: 17146716.572619215
[2022-04-08 03:09:53.493781]Total energy: 17159756.17672691
[2022-04-08 03:11:09.201197]Total energy: 17131405.134466086
[2022-04-08 03:12:15.192990]Total energy: 17116524.559283722
[2022-04-08 03:13:21.099855]Total energy: 17119312.572753564
[2022-04-08 03:14:26.290782]Total energy: 17160769.594058193
[2022-04-08 03:15:31.617127]Total energy: 17164319.783846024
[2022-04-08 03:16:37.214077]Total energy: 17132593.060754128
[2022-04-08 03:17:42.911944]Total energy: 17171655.538430285
[2022-04-08 03:18:49.314732]Total energy: 17112230.93304573
[2022-04-08 03:19:56.603792]Total energy: 17137297.149085976
[2022-04-08 03:21:22.596567]Total energy: 17104699.869272914
[2022-04-08 03:22:39.801348]Total energy: 17116037.84626383
[2022-04-08 03:23:55.965448]Total energy: 17172893.01335567
[2022-04-08 03:25:13.799518]Total energy: 17169526.811993692
[2022-04-08 03:26:26.533585]Total energy: 17204157.713826723
[2022-04-08 03:27:41.478656]Total energy: 17172833.32741514
[2022-04-08 03:28:50.144533]Total energy: 17129324.578144018
[2022-04-08 03:29:58.468246]Total energy: 17253939.355034724
[2022-04-08 03:31:17.331755]Total energy: 17194192.833164986
[2022-04-08 03:32:39.421300]Total energy: 17145809.138687983
[2022-04-08 03:33:46.899687]Total energy: 17134349.946037423
[2022-04-08 03:34:55.369399]Total energy: 17146939.677124403
[2022-04-08 03:36:02.435305]Total energy: 17186037.807029154
[2022-04-08 03:37:09.574508]Total energy: 17123144.48345165
[2022-04-08 03:38:15.903390]Total energy: 17138784.68155836
[2022-04-08 03:39:21.513139]Total energy: 17102272.570374824
[2022-04-08 03:40:40.074125]Total energy: 17160597.18383928
[2022-04-08 03:41:46.933127]Total energy: 17179349.49903527
[2022-04-08 03:42:53.482963]Total energy: 17167025.215635996
[2022-04-08 03:43:59.596940]Total energy: 17138788.763096113
[2022-04-08 03:45:06.902994]Total energy: 17148823.764802143
[2022-04-08 03:46:17.847093]Total energy: 17143520.12880163
[2022-04-08 03:47:26.296005]Total energy: 17119037.767293334
[2022-04-08 03:48:33.204588]Total energy: 17148178.595108148
[2022-04-08 03:49:39.375639]Total energy: 17094898.89383945
[2022-04-08 03:51:02.407732]Total energy: 17096187.86879281
[2022-04-08 03:52:10.676701]Total energy: 17169004.30265407
[2022-04-08 03:53:17.672428]Total energy: 17160724.720526055
[2022-04-08 03:54:23.974316]Total energy: 17175558.066339187
[2022-04-08 03:55:39.825805]Total energy: 17136451.90005742
[2022-04-08 03:56:53.667562]Total energy: 17171209.064560406
[2022-04-08 03:58:01.427753]Total energy: 17110170.60090483
[2022-04-08 03:59:11.114137]Total energy: 17106212.850525744
[2022-04-08 04:00:16.713223]Total energy: 17104833.69833903
[2022-04-08 04:01:35.989230]Total energy: 17120888.43730156
[2022-04-08 04:02:47.556524]Total energy: 17120799.847183194
[2022-04-08 04:03:53.433220]Total energy: 17161087.51133228
[2022-04-08 04:04:59.140537]Total energy: 17114531.450987075
[2022-04-08 04:06:06.535068]Total energy: 17170254.96718126
[2022-04-08 04:07:11.844922]Total energy: 17109924.879950516
[2022-04-08 04:08:18.651018]Total energy: 17128294.207483564
[2022-04-08 04:09:26.030753]Total energy: 17133073.81284522
[2022-04-08 04:10:36.496893]Total energy: 17131924.754077297
[2022-04-08 04:11:50.965889]Total energy: 17173403.81842036
[2022-04-08 04:13:00.134944]Total energy: 17162616.69231883
[2022-04-08 04:14:08.112500]Total energy: 17136529.218033392
[2022-04-08 04:15:13.834475]Total energy: 17179827.857655525
[2022-04-08 04:16:22.201960]Total energy: 17166657.26606294
[2022-04-08 04:17:28.020548]Total energy: 17160497.992186088
[2022-04-08 04:18:37.930987]Total energy: 17164147.017048527
[2022-04-08 04:19:44.038316]Total energy: 17150625.48463113
[2022-04-08 04:20:50.612009]Total energy: 17114505.03887867
[2022-04-08 04:21:59.912281]Total energy: 17116485.482498452
[2022-04-08 04:23:05.400596]Total energy: 17157221.655427564
[2022-04-08 04:24:12.077668]Total energy: 17151619.947495226
[2022-04-08 04:25:23.334313]Total energy: 17180046.463380545
[2022-04-08 04:26:28.324963]Total energy: 17118693.249755584
[2022-04-08 04:27:33.876499]Total energy: 17132793.692131415
[2022-04-08 04:28:41.479272]Total energy: 17149861.53271935
[2022-04-08 04:29:46.179086]Total energy: 17106282.733268168
[2022-04-08 04:30:56.819450]Total energy: 17136686.152838573
[2022-04-08 04:32:05.556903]Total energy: 17144144.470503844
[2022-04-08 04:33:12.357936]Total energy: 17107482.436258875
[2022-04-08 04:34:16.779016]Total energy: 17155549.656699054
[2022-04-08 04:35:23.916904]Total energy: 17122422.077151783
[2022-04-08 04:36:29.915580]Total energy: 17091172.514565207
[2022-04-08 04:37:35.524765]Total energy: 17105838.96548739
[2022-04-08 04:38:43.582789]Total energy: 17150510.51450682
[2022-04-08 04:39:49.152288]Total energy: 17142222.970634166
[2022-04-08 04:41:18.353476]Total energy: 17155222.168457307
[2022-04-08 04:42:32.106176]Total energy: 17146107.909258205
[2022-04-08 04:43:47.896218]Total energy: 17139134.473307412
[2022-04-08 04:45:07.174634]Total energy: 17115446.036585636
[2022-04-08 04:46:10.712865]Total energy: 17140876.08713144
[2022-04-08 04:47:14.325976]Total energy: 17116873.98813936
[2022-04-08 04:48:21.510212]Total energy: 17152460.68897325
[2022-04-08 04:49:26.135565]Total energy: 17141122.040408626
[2022-04-08 04:50:57.342832]Total energy: 17146790.25086547
[2022-04-08 04:52:25.312000]Total energy: 17123063.171809137
[2022-04-08 04:53:43.211777]Total energy: 17168068.434531834
[2022-04-08 04:54:53.149631]Total energy: 17135095.91387064
[2022-04-08 04:55:58.604903]Total energy: 17098817.61387086
[2022-04-08 04:57:04.512638]Total energy: 17124313.204213176
[2022-04-08 04:58:09.905182]Total energy: 17129124.378025018
[2022-04-08 04:59:15.621072]Total energy: 17118677.202113103
[2022-04-08 05:00:27.593851]Total energy: 17124278.268036194
[2022-04-08 05:01:32.629530]Total energy: 17145738.327214498
[2022-04-08 05:02:36.994045]Total energy: 17108708.406250086
[2022-04-08 05:03:41.272322]Total energy: 17110248.994599365
[2022-04-08 05:04:46.651864]Total energy: 17161334.707338862
[2022-04-08 05:05:53.774317]Total energy: 17154393.392220765
[2022-04-08 05:06:58.394478]Total energy: 17152826.162247695
[2022-04-08 05:08:03.991340]Total energy: 17156724.7794233
[2022-04-08 05:09:09.097321]Total energy: 17156952.519597836
[2022-04-08 05:10:12.985908]Total energy: 17168234.085793957
[2022-04-08 05:11:23.980178]Total energy: 17069844.01747214
[2022-04-08 05:12:41.767246]Total energy: 17216764.022664934
[2022-04-08 05:13:51.090497]Total energy: 17135267.298075166
[2022-04-08 05:14:57.104898]Total energy: 17161667.953259476
[2022-04-08 05:16:02.744445]Total energy: 17148486.088392287
[2022-04-08 05:17:09.412240]Total energy: 17160716.114463463
[2022-04-08 05:18:15.470095]Total energy: 17218381.979632325
[2022-04-08 05:19:23.157242]Total energy: 17206412.91524789
[2022-04-08 05:20:29.123407]Total energy: 17163350.7645511
[2022-04-08 05:21:32.789229]Total energy: 17181792.412744865
[2022-04-08 05:22:37.086884]Total energy: 17183085.50316023
