initial: 112 - diverse_no_blind_seed
[2022-04-11 22:23:17.102559]Total energy: 16877741.893865813
[2022-04-11 22:24:32.673225]Total energy: 16873305.271667857
[2022-04-11 22:25:52.428473]Total energy: 16910936.21631029
[2022-04-11 22:27:09.993203]Total energy: 16882999.983049802
[2022-04-11 22:28:27.566776]Total energy: 16868308.99211217
[2022-04-11 22:29:47.572614]Total energy: 16859959.717530027
[2022-04-11 22:31:05.813426]Total energy: 16887723.437769562
[2022-04-11 22:32:25.794461]Total energy: 16872138.725753646
[2022-04-11 22:33:44.321299]Total energy: 16889837.069019407
[2022-04-11 22:35:04.216017]Total energy: 16874156.17491302
[2022-04-11 22:36:22.585303]Total energy: 16907790.407041382
[2022-04-11 22:37:51.303340]Total energy: 16893633.02952379
[2022-04-11 22:39:11.466322]Total energy: 16892302.525745656
[2022-04-11 22:40:29.537434]Total energy: 16881195.95416419
[2022-04-11 22:41:52.485200]Total energy: 16878614.556366604
[2022-04-11 22:43:10.552050]Total energy: 16877692.32615949
[2022-04-11 22:44:27.582437]Total energy: 16876931.170807485
[2022-04-11 22:45:43.756927]Total energy: 16885715.56596406
[2022-04-11 22:46:58.511488]Total energy: 16868995.628872678
[2022-04-11 22:48:18.155744]Total energy: 16869411.86550053
[2022-04-11 22:49:34.716545]Total energy: 16877131.40232177
[2022-04-11 22:50:52.841813]Total energy: 16882944.725587614
[2022-04-11 22:52:10.589319]Total energy: 16848461.475445338
[2022-04-11 22:53:29.816234]Total energy: 16855293.527924366
[2022-04-11 22:54:49.274680]Total energy: 16866946.13760397
[2022-04-11 22:56:08.609535]Total energy: 16887250.30289618
[2022-04-11 22:57:25.687958]Total energy: 16878906.80580433
[2022-04-11 22:58:44.399459]Total energy: 16853686.213226955
[2022-04-11 23:00:04.261669]Total energy: 16867745.724832736
[2022-04-11 23:01:20.661345]Total energy: 16897540.979476754
[2022-04-11 23:02:38.946366]Total energy: 16868323.631422013
[2022-04-11 23:03:56.297529]Total energy: 16882824.99705671
[2022-04-11 23:05:16.529507]Total energy: 16868443.969010256
[2022-04-11 23:06:30.690860]Total energy: 16868278.776114725
[2022-04-11 23:07:48.292931]Total energy: 16873548.966918632
[2022-04-11 23:09:09.284670]Total energy: 16899393.955805212
[2022-04-11 23:10:25.887693]Total energy: 16891481.152497336
[2022-04-11 23:11:48.636534]Total energy: 16876497.730080012
[2022-04-11 23:13:05.685499]Total energy: 16897812.60116439
[2022-04-11 23:14:21.481192]Total energy: 16891209.815132655
[2022-04-11 23:15:39.811319]Total energy: 16856316.495046128
[2022-04-11 23:16:58.208682]Total energy: 16881896.398152974
[2022-04-11 23:18:17.918314]Total energy: 16889706.463723388
[2022-04-11 23:19:35.508347]Total energy: 16883097.46336214
[2022-04-11 23:21:08.284378]Total energy: 16873881.406283367
[2022-04-11 23:22:31.401381]Total energy: 16876205.924465016
[2022-04-11 23:23:48.369297]Total energy: 16862088.084403466
[2022-04-11 23:25:07.475235]Total energy: 16876011.26415992
[2022-04-11 23:26:21.994225]Total energy: 16838963.76695431
[2022-04-11 23:27:40.689863]Total energy: 16875351.75942102
[2022-04-11 23:28:58.885379]Total energy: 16871319.942060538
[2022-04-11 23:30:17.065139]Total energy: 16886219.701817717
[2022-04-11 23:31:41.894358]Total energy: 16863247.63543901
[2022-04-11 23:33:10.170390]Total energy: 16870185.126855254
[2022-04-11 23:34:25.391711]Total energy: 16890952.89120695
[2022-04-11 23:35:44.070164]Total energy: 16859154.804771494
[2022-04-11 23:37:02.624732]Total energy: 16860281.340049922
[2022-04-11 23:38:23.285282]Total energy: 16860182.464302447
[2022-04-11 23:39:39.006570]Total energy: 16854418.050566066
[2022-04-11 23:41:07.975241]Total energy: 16862564.64717868
[2022-04-11 23:42:35.506843]Total energy: 16862606.80863554
[2022-04-11 23:43:58.090215]Total energy: 16865683.15774342
[2022-04-11 23:45:15.924355]Total energy: 16886015.342739798
[2022-04-11 23:46:35.887417]Total energy: 16884692.378699858
[2022-04-11 23:47:53.384611]Total energy: 16850590.065285187
[2022-04-11 23:49:09.336737]Total energy: 16878181.877946444
[2022-04-11 23:50:32.280109]Total energy: 16873450.70766519
[2022-04-11 23:52:04.091508]Total energy: 16896777.395350754
[2022-04-11 23:53:39.145909]Total energy: 16868547.06089651
[2022-04-11 23:54:57.592315]Total energy: 16864397.315133344
[2022-04-11 23:56:12.483238]Total energy: 16871915.954067364
[2022-04-11 23:57:28.574368]Total energy: 16870740.03277291
[2022-04-11 23:58:46.012470]Total energy: 16865704.809361488
[2022-04-12 00:00:05.870302]Total energy: 16864948.978887256
[2022-04-12 00:01:24.983521]Total energy: 16853259.475966457
[2022-04-12 00:02:43.574390]Total energy: 16896255.12816734
[2022-04-12 00:04:00.939556]Total energy: 16884336.25130509
[2022-04-12 00:05:16.201175]Total energy: 16882002.970372073
[2022-04-12 00:06:34.579473]Total energy: 16870284.54618603
[2022-04-12 00:07:51.260725]Total energy: 16858575.43267769
[2022-04-12 00:09:12.704562]Total energy: 16859652.39661163
[2022-04-12 00:10:34.142395]Total energy: 16885691.595297907
[2022-04-12 00:11:58.060664]Total energy: 16875372.16667812
[2022-04-12 00:13:14.771677]Total energy: 16847474.71639487
[2022-04-12 00:14:30.733328]Total energy: 16873626.4385408
[2022-04-12 00:15:47.638118]Total energy: 16909045.59049909
[2022-04-12 00:17:06.560557]Total energy: 16904629.913561374
[2022-04-12 00:18:24.498277]Total energy: 16864123.452995487
[2022-04-12 00:19:41.376410]Total energy: 16874711.028796326
[2022-04-12 00:21:14.705692]Total energy: 16866129.922839355
[2022-04-12 00:22:35.671451]Total energy: 16856251.906804707
[2022-04-12 00:23:53.081171]Total energy: 16859292.24717972
[2022-04-12 00:25:12.901732]Total energy: 16878289.936767697
[2022-04-12 00:26:31.935474]Total energy: 16844214.384196
[2022-04-12 00:27:52.999444]Total energy: 16872861.479358662
[2022-04-12 00:29:15.939564]Total energy: 16848523.475326024
[2022-04-12 00:30:50.819489]Total energy: 16866513.452914372
[2022-04-12 00:32:11.150934]Total energy: 16882036.367805816
[2022-04-12 00:33:27.055240]Total energy: 16864286.013582997
[2022-04-12 00:34:45.544043]Total energy: 16840723.18707229
[2022-04-12 00:36:03.724984]Total energy: 16869592.262865536
[2022-04-12 00:37:21.694218]Total energy: 16888997.467154957
[2022-04-12 00:38:40.433888]Total energy: 16882188.31498349
[2022-04-12 00:40:00.965278]Total energy: 16892581.553870965
[2022-04-12 00:41:29.299063]Total energy: 16877182.549588636
[2022-04-12 00:42:49.570775]Total energy: 16870342.954636883
[2022-04-12 00:44:07.677330]Total energy: 16880086.57690575
[2022-04-12 00:45:25.683518]Total energy: 16858945.275621854
[2022-04-12 00:46:42.213932]Total energy: 16886518.01854836
[2022-04-12 00:47:59.981707]Total energy: 16873999.14440461
[2022-04-12 00:49:17.922721]Total energy: 16858438.880734354
[2022-04-12 00:50:50.816703]Total energy: 16840848.169883024
[2022-04-12 00:52:14.763553]Total energy: 16870945.03633336
[2022-04-12 00:53:32.252966]Total energy: 16877316.19038448
[2022-04-12 00:54:51.138346]Total energy: 16868422.67513176
[2022-04-12 00:56:09.517122]Total energy: 16891974.548564576
[2022-04-12 00:57:26.590588]Total energy: 16864825.42970013
[2022-04-12 00:58:44.934565]Total energy: 16876366.503266513
[2022-04-12 01:00:05.402384]Total energy: 16886093.65672508
[2022-04-12 01:01:32.872913]Total energy: 16876126.69427045
[2022-04-12 01:02:59.304467]Total energy: 16879656.413386323
[2022-04-12 01:04:18.208922]Total energy: 16890430.566079035
[2022-04-12 01:05:34.734762]Total energy: 16851753.415556695
[2022-04-12 01:06:52.095057]Total energy: 16862978.479853
[2022-04-12 01:08:12.154564]Total energy: 16892556.264004253
[2022-04-12 01:09:32.768723]Total energy: 16865912.873033587
[2022-04-12 01:11:04.733258]Total energy: 16890733.09420777
[2022-04-12 01:12:31.103586]Total energy: 16877742.185478497
[2022-04-12 01:13:49.128191]Total energy: 16872912.786226165
[2022-04-12 01:15:05.592284]Total energy: 16882567.289755937
[2022-04-12 01:16:23.257355]Total energy: 16884418.06853153
[2022-04-12 01:17:40.407869]Total energy: 16872960.49131284
[2022-04-12 01:18:57.186049]Total energy: 16867834.245632824
[2022-04-12 01:20:15.879465]Total energy: 16894643.513255853
[2022-04-12 01:21:34.059999]Total energy: 16893907.51895317
[2022-04-12 01:22:49.142454]Total energy: 16855583.04715396
[2022-04-12 01:24:07.225728]Total energy: 16919790.10311686
[2022-04-12 01:25:25.798105]Total energy: 16855311.46405032
[2022-04-12 01:26:49.103977]Total energy: 16899515.252093557
[2022-04-12 01:28:05.357210]Total energy: 16899075.181289338
[2022-04-12 01:29:23.179229]Total energy: 16866531.390049193
[2022-04-12 01:30:54.237982]Total energy: 16867216.08772735
[2022-04-12 01:32:12.884011]Total energy: 16845386.870652325
[2022-04-12 01:33:30.440624]Total energy: 16897564.264945976
[2022-04-12 01:34:49.004756]Total energy: 16878855.356028583
[2022-04-12 01:36:06.070503]Total energy: 16857340.527646374
[2022-04-12 01:37:22.841756]Total energy: 16848969.530941997
[2022-04-12 01:38:39.910363]Total energy: 16891407.530675247
[2022-04-12 01:39:58.420841]Total energy: 16861798.950545862
[2022-04-12 01:41:16.876331]Total energy: 16874322.56700482
[2022-04-12 01:42:37.084469]Total energy: 16886892.06141932
[2022-04-12 01:43:53.804417]Total energy: 16854562.665770248
[2022-04-12 01:45:10.787142]Total energy: 16860314.032045014
[2022-04-12 01:46:31.803965]Total energy: 16894063.03947917
[2022-04-12 01:47:51.629707]Total energy: 16863774.03280247
[2022-04-12 01:49:07.916770]Total energy: 16878974.270680774
[2022-04-12 01:50:29.853693]Total energy: 16879075.441197574
[2022-04-12 01:51:51.252965]Total energy: 16872976.669112742
[2022-04-12 01:53:08.894464]Total energy: 16889437.966602605
[2022-04-12 01:54:26.478168]Total energy: 16870724.970548563
[2022-04-12 01:55:45.189682]Total energy: 16880844.33082148
[2022-04-12 01:57:06.489030]Total energy: 16884997.563045952
[2022-04-12 01:58:24.770278]Total energy: 16870055.058744177
[2022-04-12 01:59:44.733647]Total energy: 16866909.557182495
[2022-04-12 02:01:03.533558]Total energy: 16864446.74034649
[2022-04-12 02:02:23.071083]Total energy: 16852005.319389936
[2022-04-12 02:03:41.114655]Total energy: 16858557.861611623
[2022-04-12 02:04:58.099038]Total energy: 16880437.348011322
[2022-04-12 02:06:23.271055]Total energy: 16883992.642565217
[2022-04-12 02:07:46.259609]Total energy: 16876964.708767336
[2022-04-12 02:09:03.951948]Total energy: 16870792.020562924
[2022-04-12 02:10:30.238985]Total energy: 16878038.030330166
[2022-04-12 02:12:10.959041]Total energy: 16871576.413092457
[2022-04-12 02:13:23.966384]Total energy: 16872414.500362374
[2022-04-12 02:14:48.672866]Total energy: 16878168.165319607
[2022-04-12 02:16:09.625213]Total energy: 16866176.326503184
[2022-04-12 02:17:31.743515]Total energy: 16856249.132369854
[2022-04-12 02:18:49.068725]Total energy: 16885190.50883935
[2022-04-12 02:20:08.686604]Total energy: 16876565.23635079
[2022-04-12 02:21:26.600783]Total energy: 16865790.23090569
[2022-04-12 02:22:42.480763]Total energy: 16880929.175126124
[2022-04-12 02:24:01.425031]Total energy: 16863024.81468674
[2022-04-12 02:25:17.444068]Total energy: 16899830.293267954
[2022-04-12 02:26:34.733511]Total energy: 16861297.308801558
[2022-04-12 02:27:53.321244]Total energy: 16867831.564630207
[2022-04-12 02:29:08.905841]Total energy: 16875470.140813753
[2022-04-12 02:30:25.090139]Total energy: 16884701.418455455
[2022-04-12 02:32:03.996046]Total energy: 16895981.918374527
[2022-04-12 02:33:33.712885]Total energy: 16900166.97062607
[2022-04-12 02:34:53.688679]Total energy: 16865507.901919544
[2022-04-12 02:36:11.528444]Total energy: 16852926.614011392
[2022-04-12 02:37:26.943468]Total energy: 16866021.057418603
[2022-04-12 02:38:45.932884]Total energy: 16817787.22069078
[2022-04-12 02:40:09.158277]Total energy: 16883910.279400915
[2022-04-12 02:41:27.780114]Total energy: 16881128.132070143
[2022-04-12 02:42:46.407728]Total energy: 16862462.20103108
[2022-04-12 02:44:02.650380]Total energy: 16873228.38282147
[2022-04-12 02:45:18.327259]Total energy: 16851507.85031785
[2022-04-12 02:46:35.958862]Total energy: 16889895.78846117
[2022-04-12 02:47:53.850299]Total energy: 16872185.085976772
[2022-04-12 02:49:13.224535]Total energy: 16860554.902869176
[2022-04-12 02:50:37.685793]Total energy: 16879505.97158804
[2022-04-12 02:52:09.017542]Total energy: 16859056.40101288
[2022-04-12 02:53:33.178539]Total energy: 16867001.42342921
[2022-04-12 02:54:50.693450]Total energy: 16864063.827928893
[2022-04-12 02:56:09.460017]Total energy: 16873447.916071545
[2022-04-12 02:57:27.883050]Total energy: 16885333.779556572
[2022-04-12 02:58:44.486591]Total energy: 16867890.33836953
[2022-04-12 03:00:04.648356]Total energy: 16900814.372069836
[2022-04-12 03:01:29.502075]Total energy: 16890629.152930908
[2022-04-12 03:02:46.526415]Total energy: 16876467.251734037
[2022-04-12 03:04:09.757822]Total energy: 16863239.706976414
[2022-04-12 03:05:27.798491]Total energy: 16896484.245962452
[2022-04-12 03:06:43.657819]Total energy: 16875638.04382334
[2022-04-12 03:08:01.327221]Total energy: 16874301.734172948
[2022-04-12 03:09:24.387760]Total energy: 16875846.412884884
[2022-04-12 03:10:47.438423]Total energy: 16874543.425270956
[2022-04-12 03:12:06.576515]Total energy: 16886446.49988517
[2022-04-12 03:13:24.678209]Total energy: 16888365.594537925
[2022-04-12 03:14:42.679613]Total energy: 16875134.706694003
[2022-04-12 03:16:02.119584]Total energy: 16890544.891924907
[2022-04-12 03:17:20.610045]Total energy: 16873938.502814617
[2022-04-12 03:18:38.148827]Total energy: 16852367.77047165
[2022-04-12 03:19:54.758937]Total energy: 16877058.80389907
[2022-04-12 03:21:27.233482]Total energy: 16884239.823482018
[2022-04-12 03:22:57.827780]Total energy: 16855299.70371683
[2022-04-12 03:24:15.942995]Total energy: 16867514.665096425
[2022-04-12 03:25:34.532573]Total energy: 16888877.878104165
[2022-04-12 03:26:51.679163]Total energy: 16867598.913492326
[2022-04-12 03:28:09.684575]Total energy: 16844217.30872172
[2022-04-12 03:29:28.972771]Total energy: 16865979.823043507
[2022-04-12 03:31:03.864996]Total energy: 16874973.70202578
[2022-04-12 03:32:34.849883]Total energy: 16862198.044433665
[2022-04-12 03:33:55.951701]Total energy: 16855651.05743684
[2022-04-12 03:35:14.968325]Total energy: 16845257.603714123
[2022-04-12 03:36:32.643367]Total energy: 16862692.618605852
[2022-04-12 03:37:50.722734]Total energy: 16841688.237726126
[2022-04-12 03:39:09.014889]Total energy: 16861666.95658496
[2022-04-12 03:40:35.844535]Total energy: 16866974.197335903
[2022-04-12 03:41:58.544796]Total energy: 16861108.093974497
[2022-04-12 03:43:16.262991]Total energy: 16875284.642812107
[2022-04-12 03:44:32.871941]Total energy: 16900944.424322262
[2022-04-12 03:45:48.919842]Total energy: 16872354.63683491
[2022-04-12 03:47:03.923969]Total energy: 16856501.110271793
[2022-04-12 03:48:21.434136]Total energy: 16902328.428078894
[2022-04-12 03:49:39.902315]Total energy: 16868730.770175178
[2022-04-12 03:50:58.327206]Total energy: 16880923.990889266
[2022-04-12 03:52:15.879503]Total energy: 16865364.90183191
[2022-04-12 03:53:31.767431]Total energy: 16873931.769802775
[2022-04-12 03:54:48.463559]Total energy: 16868416.654379368
[2022-04-12 03:56:07.293731]Total energy: 16848679.843454227
[2022-04-12 03:57:24.930821]Total energy: 16867846.073496543
[2022-04-12 03:58:44.779224]Total energy: 16872260.775452137
[2022-04-12 04:00:07.769323]Total energy: 16884339.75908105
[2022-04-12 04:01:23.835439]Total energy: 16873603.075996336
[2022-04-12 04:02:41.591709]Total energy: 16857301.933620356
[2022-04-12 04:04:00.026594]Total energy: 16880032.921084873
[2022-04-12 04:05:22.331597]Total energy: 16856675.091128074
[2022-04-12 04:06:47.159751]Total energy: 16851103.37076691
[2022-04-12 04:08:07.314102]Total energy: 16886860.286267575
[2022-04-12 04:09:21.314402]Total energy: 16879226.4624626
[2022-04-12 04:10:56.216315]Total energy: 16866402.679662168
[2022-04-12 04:12:23.856390]Total energy: 16874950.76151382
[2022-04-12 04:13:42.190954]Total energy: 16863269.368919563
[2022-04-12 04:15:03.198235]Total energy: 16869500.290632173
[2022-04-12 04:16:21.384264]Total energy: 16878264.552904252
[2022-04-12 04:17:39.566425]Total energy: 16836777.702021234
[2022-04-12 04:18:58.521191]Total energy: 16896941.612894263
[2022-04-12 04:20:16.288935]Total energy: 16887999.908506215
[2022-04-12 04:21:30.950076]Total energy: 16878317.6810665
[2022-04-12 04:22:45.974345]Total energy: 16893661.251416706
[2022-04-12 04:24:08.472353]Total energy: 16882084.391077776
[2022-04-12 04:25:25.947822]Total energy: 16881378.543382477
[2022-04-12 04:26:45.451641]Total energy: 16863954.093738172
[2022-04-12 04:28:01.124834]Total energy: 16857755.103328966
[2022-04-12 04:29:22.423088]Total energy: 16904159.690763533
[2022-04-12 04:31:01.383662]Total energy: 16884792.623974524
[2022-04-12 04:32:29.439726]Total energy: 16863436.694040883
[2022-04-12 04:33:48.717412]Total energy: 16864209.38344165
[2022-04-12 04:35:10.084779]Total energy: 16885612.71052418
[2022-04-12 04:36:25.273031]Total energy: 16870584.03958684
[2022-04-12 04:37:43.255208]Total energy: 16884964.522785846
[2022-04-12 04:39:00.284687]Total energy: 16894877.664725818
[2022-04-12 04:40:16.783090]Total energy: 16862799.05362432
[2022-04-12 04:41:34.653218]Total energy: 16881983.67434397
[2022-04-12 04:42:50.645420]Total energy: 16863400.733625658
[2022-04-12 04:44:09.791476]Total energy: 16876639.064540945
[2022-04-12 04:45:27.774191]Total energy: 16897525.149363335
[2022-04-12 04:46:43.903417]Total energy: 16860801.780528937
[2022-04-12 04:48:00.110716]Total energy: 16850723.103543796
[2022-04-12 04:49:15.622133]Total energy: 16873110.308570728
[2022-04-12 04:50:42.145800]Total energy: 16866508.415614467
[2022-04-12 04:52:13.813661]Total energy: 16868525.171054672
[2022-04-12 04:53:42.023184]Total energy: 16889914.579533204
[2022-04-12 04:55:02.253305]Total energy: 16863563.173192278
[2022-04-12 04:56:19.537899]Total energy: 16857436.910669155
[2022-04-12 04:58:04.363850]Total energy: 16870328.252368785
[2022-04-12 04:59:24.283113]Total energy: 16859074.796480592
[2022-04-12 05:00:42.738679]Total energy: 16893790.966820803
[2022-04-12 05:01:59.383182]Total energy: 16854540.466985233
[2022-04-12 05:03:20.083635]Total energy: 16887139.2197823
[2022-04-12 05:04:37.749029]Total energy: 16895325.740254972
[2022-04-12 05:05:55.626310]Total energy: 16896793.21801964
[2022-04-12 05:07:12.737102]Total energy: 16879340.86307565
[2022-04-12 05:08:36.882905]Total energy: 16897172.0631159
[2022-04-12 05:09:54.924490]Total energy: 16868773.049575705
[2022-04-12 05:11:13.888612]Total energy: 16861171.45227367
[2022-04-12 05:12:30.287863]Total energy: 16880831.071705576
[2022-04-12 05:13:46.246324]Total energy: 16901738.25725944
[2022-04-12 05:15:01.134549]Total energy: 16895171.33798229
[2022-04-12 05:16:20.793232]Total energy: 16872991.191175427
[2022-04-12 05:17:37.653234]Total energy: 16855289.44385818
[2022-04-12 05:18:57.401871]Total energy: 16865007.89192363
[2022-04-12 05:20:16.378116]Total energy: 16865735.134076506
[2022-04-12 05:21:35.260451]Total energy: 16908381.11345229
[2022-04-12 05:22:51.915236]Total energy: 16869756.44990443
[2022-04-12 05:24:08.341802]Total energy: 16881559.533116676
[2022-04-12 05:25:32.998996]Total energy: 16886216.621826455
[2022-04-12 05:26:52.190499]Total energy: 16877116.65681318
[2022-04-12 05:28:10.048165]Total energy: 16825776.065673828
[2022-04-12 05:29:29.096047]Total energy: 16876034.44813471
[2022-04-12 05:30:56.929278]Total energy: 16845068.279614173
[2022-04-12 05:32:33.077142]Total energy: 16870611.433714822
[2022-04-12 05:33:53.023227]Total energy: 16892615.65359841
[2022-04-12 05:35:11.947313]Total energy: 16869043.11126622
[2022-04-12 05:36:29.483274]Total energy: 16876732.145075664
[2022-04-12 05:37:49.920283]Total energy: 16870766.775225464
[2022-04-12 05:39:08.340320]Total energy: 16861225.361877013
[2022-04-12 05:40:39.070647]Total energy: 16869511.431241225
[2022-04-12 05:42:06.739750]Total energy: 16860389.94420243
[2022-04-12 05:43:26.554003]Total energy: 16868798.480421647
[2022-04-12 05:44:46.327994]Total energy: 16872021.70774
[2022-04-12 05:46:05.110029]Total energy: 16867597.304344863
[2022-04-12 05:47:24.773079]Total energy: 16884261.94610364
[2022-04-12 05:48:46.495729]Total energy: 16868262.662130304
[2022-04-12 05:50:03.946479]Total energy: 16865453.87260052
[2022-04-12 05:51:24.734569]Total energy: 16845902.706526265
[2022-04-12 05:52:43.460547]Total energy: 16880748.81164444
[2022-04-12 05:54:02.525282]Total energy: 16875815.387376312
[2022-04-12 05:55:20.451780]Total energy: 16856717.537348907
[2022-04-12 05:56:40.168900]Total energy: 16877249.145380132
[2022-04-12 05:57:57.221730]Total energy: 16875742.15644649
[2022-04-12 05:59:14.103446]Total energy: 16868482.96435456
[2022-04-12 06:00:50.136269]Total energy: 16844961.278068207
[2022-04-12 06:02:11.918266]Total energy: 16895710.199847125
[2022-04-12 06:03:30.453446]Total energy: 16891032.710144375
[2022-04-12 06:04:54.797445]Total energy: 16888291.191183332
[2022-04-12 06:06:16.625180]Total energy: 16880525.982708596
[2022-04-12 06:07:34.752584]Total energy: 16871962.031768918
[2022-04-12 06:08:52.342881]Total energy: 16867696.182090186
[2022-04-12 06:10:09.379090]Total energy: 16853072.262788054
[2022-04-12 06:11:26.719402]Total energy: 16879898.68449508
[2022-04-12 06:12:44.770544]Total energy: 16880001.706572734
[2022-04-12 06:14:08.650557]Total energy: 16889468.203254916
[2022-04-12 06:15:29.749892]Total energy: 16864409.75513766
[2022-04-12 06:16:45.302718]Total energy: 16868345.077442113
[2022-04-12 06:18:02.696356]Total energy: 16877860.021293234
[2022-04-12 06:19:18.805677]Total energy: 16871820.62460856
[2022-04-12 06:20:59.636804]Total energy: 16864535.093605075
[2022-04-12 06:22:34.679340]Total energy: 16852509.023055397
[2022-04-12 06:23:53.250141]Total energy: 16881745.880103674
[2022-04-12 06:25:09.616384]Total energy: 16855001.47319074
[2022-04-12 06:26:29.359242]Total energy: 16874985.52225454
[2022-04-12 06:27:48.432681]Total energy: 16874668.933026485
[2022-04-12 06:29:06.271983]Total energy: 16907410.757804647
[2022-04-12 06:30:52.644920]Total energy: 16884199.740518995
[2022-04-12 06:32:30.891138]Total energy: 16885107.03798147
[2022-04-12 06:33:59.111205]Total energy: 16896678.006699678
[2022-04-12 06:35:22.296703]Total energy: 16870220.32682567
[2022-04-12 06:36:41.625184]Total energy: 16876794.5821301
[2022-04-12 06:38:02.727019]Total energy: 16866876.424440335
[2022-04-12 06:39:24.951369]Total energy: 16893127.86202787
[2022-04-12 06:40:53.521820]Total energy: 16859366.0362321
[2022-04-12 06:42:12.662934]Total energy: 16855007.41369711
[2022-04-12 06:43:30.687341]Total energy: 16851155.356029242
[2022-04-12 06:44:48.776393]Total energy: 16854509.17403729
[2022-04-12 06:46:05.592771]Total energy: 16842766.654874958
[2022-04-12 06:47:24.885873]Total energy: 16874694.218745768
[2022-04-12 06:48:42.744276]Total energy: 16887228.986914903
[2022-04-12 06:49:59.015147]Total energy: 16883372.201471627
[2022-04-12 06:51:29.952960]Total energy: 16885094.442874964
[2022-04-12 06:52:55.826098]Total energy: 16848228.901522
[2022-04-12 06:54:13.734928]Total energy: 16866441.99784329
[2022-04-12 06:55:31.826897]Total energy: 16848886.88979597
[2022-04-12 06:57:09.682193]Total energy: 16884398.64599487
[2022-04-12 06:58:29.357462]Total energy: 16891216.691717662
[2022-04-12 06:59:46.285319]Total energy: 16873171.20130137
[2022-04-12 07:01:11.153969]Total energy: 16862639.47021126
[2022-04-12 07:02:40.335765]Total energy: 16888293.98137974
[2022-04-12 07:03:57.962086]Total energy: 16893529.412744563
[2022-04-12 07:05:16.169030]Total energy: 16868286.610447858
[2022-04-12 07:06:36.325832]Total energy: 16844628.95613148
[2022-04-12 07:07:54.912174]Total energy: 16879487.36190791
[2022-04-12 07:09:12.529900]Total energy: 16878033.321765397
[2022-04-12 07:10:59.682497]Total energy: 16849248.565768212
[2022-04-12 07:12:42.811462]Total energy: 16897030.64769653
[2022-04-12 07:14:01.689437]Total energy: 16859334.82934145
[2022-04-12 07:15:19.162910]Total energy: 16887777.25891389
[2022-04-12 07:16:37.759803]Total energy: 16863655.378897086
[2022-04-12 07:17:55.904671]Total energy: 16911683.98542577
[2022-04-12 07:19:13.736683]Total energy: 16880268.320130378
[2022-04-12 07:20:48.308672]Total energy: 16874595.45134424
[2022-04-12 07:22:17.346852]Total energy: 16888587.932662804
[2022-04-12 07:23:34.146747]Total energy: 16864000.93909531
[2022-04-12 07:24:54.082212]Total energy: 16843683.06822847
[2022-04-12 07:26:12.527542]Total energy: 16847994.24327702
[2022-04-12 07:27:33.744891]Total energy: 16885950.771713067
[2022-04-12 07:28:51.785565]Total energy: 16853267.62560773
[2022-04-12 07:30:10.070571]Total energy: 16863911.84791463
[2022-04-12 07:31:37.171352]Total energy: 16879950.339205902
[2022-04-12 07:33:00.863539]Total energy: 16853368.11281398
[2022-04-12 07:34:16.928363]Total energy: 16875148.640986025
[2022-04-12 07:35:33.473612]Total energy: 16863172.173913162
[2022-04-12 07:36:51.809961]Total energy: 16857409.43789177
[2022-04-12 07:38:09.115653]Total energy: 16887188.20862125
[2022-04-12 07:39:25.534856]Total energy: 16865240.578402776
[2022-04-12 07:41:12.042336]Total energy: 16864236.298861776
[2022-04-12 07:42:44.573922]Total energy: 16894183.577593323
[2022-04-12 07:44:01.822296]Total energy: 16854878.52078623
[2022-04-12 07:45:23.815867]Total energy: 16866063.384707157
[2022-04-12 07:46:44.229845]Total energy: 16859120.335689098
[2022-04-12 07:48:17.109569]Total energy: 16866916.33650352
[2022-04-12 07:49:44.218594]Total energy: 16883370.582495816
[2022-04-12 07:51:10.435033]Total energy: 16871840.336717162
[2022-04-12 07:52:31.421126]Total energy: 16899502.51710515
[2022-04-12 07:53:48.812332]Total energy: 16869513.857497785
[2022-04-12 07:55:08.365394]Total energy: 16878953.951074217
[2022-04-12 07:56:28.028812]Total energy: 16901956.047266804
[2022-04-12 07:57:47.007551]Total energy: 16846059.185661647
[2022-04-12 07:59:02.225240]Total energy: 16872475.028375376
[2022-04-12 08:00:17.464203]Total energy: 16861668.771194022
[2022-04-12 08:01:34.926276]Total energy: 16897075.311834175
[2022-04-12 08:02:52.419749]Total energy: 16878532.897956163
[2022-04-12 08:04:11.587994]Total energy: 16889517.73783703
[2022-04-12 08:05:26.176481]Total energy: 16852160.337034978
[2022-04-12 08:06:42.043232]Total energy: 16858538.962996043
[2022-04-12 08:07:59.147656]Total energy: 16886298.171751663
[2022-04-12 08:09:20.871241]Total energy: 16870945.362581685
[2022-04-12 08:10:55.852982]Total energy: 16873709.496366616
[2022-04-12 08:12:23.787693]Total energy: 16890131.35055285
[2022-04-12 08:13:45.451926]Total energy: 16844403.458156466
[2022-04-12 08:15:02.586722]Total energy: 16853371.51784522
[2022-04-12 08:16:19.366711]Total energy: 16881529.87892668
[2022-04-12 08:17:38.353373]Total energy: 16858922.548326097
[2022-04-12 08:18:55.176641]Total energy: 16877340.681898646
[2022-04-12 08:20:16.649454]Total energy: 16912287.161560006
[2022-04-12 08:21:42.098572]Total energy: 16863231.90231619
[2022-04-12 08:23:08.066213]Total energy: 16881625.240025282
[2022-04-12 08:24:23.441700]Total energy: 16845284.398644518
[2022-04-12 08:25:38.672428]Total energy: 16897172.42802439
[2022-04-12 08:26:58.905106]Total energy: 16876654.79789412
