initial: all - diverse_no_blind_all
[2022-04-10 20:08:45.133479]Total energy: 16886455.010490943
[2022-04-10 20:09:59.892187]Total energy: 16875723.131699957
[2022-04-10 20:11:43.492520]Total energy: 16883962.49020157
[2022-04-10 20:13:17.131051]Total energy: 16877257.275705934
[2022-04-10 20:14:43.638761]Total energy: 16891220.10698676
[2022-04-10 20:16:01.147580]Total energy: 16881619.678481806
[2022-04-10 20:17:24.439227]Total energy: 16880116.88264195
[2022-04-10 20:18:44.470387]Total energy: 16889514.40891632
[2022-04-10 20:20:04.195656]Total energy: 16888096.075004745
[2022-04-10 20:21:58.776675]Total energy: 16895767.249733813
[2022-04-10 20:23:47.448290]Total energy: 16866276.022873856
[2022-04-10 20:25:29.528878]Total energy: 16881543.2678749
[2022-04-10 20:26:50.944436]Total energy: 16883064.57753052
[2022-04-10 20:28:09.831073]Total energy: 16910341.863504257
[2022-04-10 20:29:27.485216]Total energy: 16890327.656669144
[2022-04-10 20:31:02.398655]Total energy: 16870023.575117014
[2022-04-10 20:32:44.901041]Total energy: 16878431.856851824
[2022-04-10 20:34:19.032883]Total energy: 16904664.499671593
[2022-04-10 20:35:46.902640]Total energy: 16881384.300515465
[2022-04-10 20:37:02.835493]Total energy: 16899767.93749751
[2022-04-10 20:38:18.528210]Total energy: 16890968.622328106
[2022-04-10 20:39:33.012484]Total energy: 16902490.757107288
[2022-04-10 20:41:07.392372]Total energy: 16884015.83626987
[2022-04-10 20:42:35.534682]Total energy: 16877806.782757383
[2022-04-10 20:43:56.059836]Total energy: 16852873.814915266
[2022-04-10 20:45:11.827495]Total energy: 16842059.1936995
[2022-04-10 20:46:26.988378]Total energy: 16900528.968315102
[2022-04-10 20:47:41.956916]Total energy: 16860431.19458867
[2022-04-10 20:48:57.109316]Total energy: 16856598.234616827
[2022-04-10 20:50:11.868110]Total energy: 16875914.670160707
[2022-04-10 20:51:56.378487]Total energy: 16868773.10035613
[2022-04-10 20:53:34.556275]Total energy: 16886674.785298627
[2022-04-10 20:54:58.084493]Total energy: 16839234.59201214
[2022-04-10 20:56:24.569418]Total energy: 16864934.36924438
[2022-04-10 20:57:53.216743]Total energy: 16855010.913545676
[2022-04-10 20:59:11.692006]Total energy: 16884987.902208958
[2022-04-10 21:00:55.400048]Total energy: 16858673.675783966
[2022-04-10 21:02:22.205909]Total energy: 16841710.96955791
[2022-04-10 21:03:45.593559]Total energy: 16885023.636660542
[2022-04-10 21:05:10.631976]Total energy: 16897440.03880126
[2022-04-10 21:06:37.164955]Total energy: 16886596.487114437
[2022-04-10 21:07:56.029126]Total energy: 16875483.075973563
[2022-04-10 21:09:12.091395]Total energy: 16860163.06782103
[2022-04-10 21:10:56.652809]Total energy: 16876888.537975434
[2022-04-10 21:12:35.201238]Total energy: 16848056.4413456
[2022-04-10 21:14:02.404761]Total energy: 16873524.33896514
[2022-04-10 21:15:19.892771]Total energy: 16886908.27476611
[2022-04-10 21:16:34.563509]Total energy: 16849319.59731971
[2022-04-10 21:17:52.567089]Total energy: 16867946.643998574
[2022-04-10 21:19:08.554389]Total energy: 16886327.678938743
[2022-04-10 21:20:51.296813]Total energy: 16865283.243162908
[2022-04-10 21:22:29.902170]Total energy: 16861109.398847725
[2022-04-10 21:23:55.249655]Total energy: 16856300.552177124
[2022-04-10 21:25:19.121840]Total energy: 16847269.70374434
[2022-04-10 21:26:44.765630]Total energy: 16860307.191656124
[2022-04-10 21:28:03.208782]Total energy: 16858917.872493915
[2022-04-10 21:29:21.866827]Total energy: 16835921.63372425
[2022-04-10 21:30:36.520517]Total energy: 16871621.485488776
[2022-04-10 21:31:51.570507]Total energy: 16875673.97629748
[2022-04-10 21:33:06.485500]Total energy: 16901828.264786664
[2022-04-10 21:34:21.263425]Total energy: 16878634.059922777
[2022-04-10 21:35:35.684325]Total energy: 16893054.156552568
[2022-04-10 21:36:49.971310]Total energy: 16898011.430385612
[2022-04-10 21:38:04.244183]Total energy: 16900865.724505316
[2022-04-10 21:39:19.563051]Total energy: 16912866.2069388
[2022-04-10 21:40:58.835303]Total energy: 16868512.490373015
[2022-04-10 21:42:36.891948]Total energy: 16897328.133905232
[2022-04-10 21:44:08.944584]Total energy: 16864502.39351713
[2022-04-10 21:45:36.239694]Total energy: 16858054.44467734
[2022-04-10 21:47:00.309154]Total energy: 16899328.567009673
[2022-04-10 21:48:15.631106]Total energy: 16888823.05882807
[2022-04-10 21:49:31.298457]Total energy: 16888879.294728115
[2022-04-10 21:51:01.902907]Total energy: 16883692.73659046
[2022-04-10 21:52:39.058422]Total energy: 16871113.090371925
[2022-04-10 21:54:00.751665]Total energy: 16879447.13223477
[2022-04-10 21:55:15.896878]Total energy: 16872032.817342516
[2022-04-10 21:56:31.219236]Total energy: 16882904.034482073
[2022-04-10 21:57:46.732541]Total energy: 16909357.000224695
[2022-04-10 21:59:03.420791]Total energy: 16891149.340641424
[2022-04-10 22:00:19.328793]Total energy: 16889064.132560186
[2022-04-10 22:01:53.568605]Total energy: 16866848.39959518
[2022-04-10 22:03:26.674005]Total energy: 16888058.938892953
[2022-04-10 22:04:52.421781]Total energy: 16884920.916885093
[2022-04-10 22:06:16.276489]Total energy: 16851686.360191703
[2022-04-10 22:07:43.566078]Total energy: 16914158.772194225
[2022-04-10 22:09:01.896665]Total energy: 16898504.68392218
[2022-04-10 22:10:17.566648]Total energy: 16887183.207652867
[2022-04-10 22:11:46.153569]Total energy: 16897465.432627965
[2022-04-10 22:13:04.714204]Total energy: 16860488.51920257
[2022-04-10 22:14:32.745596]Total energy: 16870598.303437874
[2022-04-10 22:15:54.291926]Total energy: 16876604.03494686
[2022-04-10 22:17:14.040789]Total energy: 16868992.994631734
[2022-04-10 22:18:32.320596]Total energy: 16876151.177397158
[2022-04-10 22:19:50.534797]Total energy: 16888293.957915697
[2022-04-10 22:21:28.621354]Total energy: 16869977.03532725
[2022-04-10 22:22:50.946650]Total energy: 16882931.56674497
[2022-04-10 22:24:08.686483]Total energy: 16901194.55188744
[2022-04-10 22:25:27.036709]Total energy: 16894158.06541651
[2022-04-10 22:26:44.263716]Total energy: 16872895.42098897
[2022-04-10 22:28:03.478620]Total energy: 16889578.022308096
[2022-04-10 22:29:19.829056]Total energy: 16872579.514078934
[2022-04-10 22:30:45.933923]Total energy: 16879929.31675607
[2022-04-10 22:32:14.875944]Total energy: 16874461.088431314
[2022-04-10 22:33:32.475445]Total energy: 16887061.545387175
[2022-04-10 22:34:49.707584]Total energy: 16895232.233028706
[2022-04-10 22:36:04.612140]Total energy: 16901604.611379694
[2022-04-10 22:37:19.286664]Total energy: 16884066.755035195
[2022-04-10 22:38:35.538492]Total energy: 16887822.88452095
[2022-04-10 22:39:51.356998]Total energy: 16878660.24875172
[2022-04-10 22:41:23.398164]Total energy: 16892458.479608107
[2022-04-10 22:42:51.413409]Total energy: 16904193.563317962
[2022-04-10 22:44:08.629975]Total energy: 16893159.11717908
[2022-04-10 22:45:27.557972]Total energy: 16886263.461372517
[2022-04-10 22:46:44.084217]Total energy: 16875893.64336551
[2022-04-10 22:48:01.382812]Total energy: 16870697.03963646
[2022-04-10 22:49:16.993208]Total energy: 16892614.368498333
[2022-04-10 22:51:13.449013]Total energy: 16901733.893019613
[2022-04-10 22:52:59.028151]Total energy: 16902979.718233712
[2022-04-10 22:54:26.917785]Total energy: 16891870.503205147
[2022-04-10 22:55:55.954665]Total energy: 16887542.676406693
[2022-04-10 22:57:12.351252]Total energy: 16878678.35472045
[2022-04-10 22:58:27.831286]Total energy: 16896609.263350092
[2022-04-10 22:59:45.509896]Total energy: 16905673.35263592
[2022-04-10 23:01:23.127872]Total energy: 16901927.41740151
[2022-04-10 23:02:49.265224]Total energy: 16910896.596562672
[2022-04-10 23:04:04.296928]Total energy: 16882156.861216325
[2022-04-10 23:05:20.815918]Total energy: 16865419.136762988
[2022-04-10 23:06:36.080652]Total energy: 16868381.452727683
[2022-04-10 23:07:50.282364]Total energy: 16889921.20333166
[2022-04-10 23:09:06.238895]Total energy: 16900488.897569627
[2022-04-10 23:10:41.745109]Total energy: 16884720.201543752
[2022-04-10 23:12:17.843184]Total energy: 16875966.428553645
[2022-04-10 23:14:00.475781]Total energy: 16885545.149295893
[2022-04-10 23:15:19.138268]Total energy: 16880256.10297916
[2022-04-10 23:16:35.265482]Total energy: 16864261.040369432
[2022-04-10 23:17:52.543072]Total energy: 16899873.152643155
[2022-04-10 23:19:09.590312]Total energy: 16860040.54907556
[2022-04-10 23:20:37.200527]Total energy: 16872934.436052054
[2022-04-10 23:22:04.649114]Total energy: 16885791.956615206
[2022-04-10 23:23:21.810343]Total energy: 16869399.51737916
[2022-04-10 23:24:37.047512]Total energy: 16864402.445929676
[2022-04-10 23:26:01.844773]Total energy: 16892017.841139067
[2022-04-10 23:27:17.120303]Total energy: 16880471.881004978
[2022-04-10 23:28:34.345996]Total energy: 16860066.626808356
[2022-04-10 23:29:52.934784]Total energy: 16899768.54058282
[2022-04-10 23:31:12.820179]Total energy: 16875805.124538075
[2022-04-10 23:32:32.581466]Total energy: 16866214.2184787
[2022-04-10 23:33:52.058291]Total energy: 16892481.15797819
[2022-04-10 23:35:11.166954]Total energy: 16869656.539218962
[2022-04-10 23:36:33.079383]Total energy: 16873964.330463503
[2022-04-10 23:37:52.417202]Total energy: 16870687.53263782
[2022-04-10 23:39:11.879793]Total energy: 16858139.49259496
[2022-04-10 23:40:44.520226]Total energy: 16868027.73569659
[2022-04-10 23:42:12.294691]Total energy: 16871083.362736218
[2022-04-10 23:43:36.450365]Total energy: 16874332.75274887
[2022-04-10 23:44:54.255836]Total energy: 16857225.594165184
[2022-04-10 23:46:11.580479]Total energy: 16890631.45586624
[2022-04-10 23:47:27.164946]Total energy: 16871318.88371693
[2022-04-10 23:48:43.268127]Total energy: 16858252.659554187
[2022-04-10 23:49:57.907330]Total energy: 16878436.152465146
[2022-04-10 23:51:39.533627]Total energy: 16884727.678482354
[2022-04-10 23:53:15.021753]Total energy: 16863430.73715454
[2022-04-10 23:54:37.059629]Total energy: 16894620.809342086
[2022-04-10 23:56:02.735206]Total energy: 16878752.111415662
[2022-04-10 23:57:23.749032]Total energy: 16860539.236846853
[2022-04-10 23:58:37.868760]Total energy: 16858483.559446562
[2022-04-10 23:59:52.478521]Total energy: 16858100.205620557
[2022-04-11 00:01:10.199677]Total energy: 16877213.578866553
[2022-04-11 00:02:32.903750]Total energy: 16860322.604741096
[2022-04-11 00:03:48.564937]Total energy: 16883497.579296485
[2022-04-11 00:05:04.325976]Total energy: 16854061.26405142
[2022-04-11 00:06:21.764720]Total energy: 16880399.93343501
[2022-04-11 00:07:38.792684]Total energy: 16884782.7934446
[2022-04-11 00:08:55.193810]Total energy: 16859500.258363225
[2022-04-11 00:10:10.245432]Total energy: 16880652.64922127
[2022-04-11 00:11:33.880333]Total energy: 16870449.338752553
[2022-04-11 00:12:52.353587]Total energy: 16890549.875942342
[2022-04-11 00:14:07.411854]Total energy: 16851887.31703878
[2022-04-11 00:15:23.001811]Total energy: 16870885.10618246
[2022-04-11 00:16:38.304511]Total energy: 16868644.03071186
[2022-04-11 00:17:53.502810]Total energy: 16887683.020768978
[2022-04-11 00:19:08.251936]Total energy: 16869201.97970904
[2022-04-11 00:20:33.052079]Total energy: 16864355.748161606
[2022-04-11 00:21:54.863324]Total energy: 16852524.197342407
[2022-04-11 00:23:11.593403]Total energy: 16862375.12790677
[2022-04-11 00:24:28.039907]Total energy: 16887536.965116836
[2022-04-11 00:25:46.754697]Total energy: 16882349.54573745
[2022-04-11 00:27:02.053095]Total energy: 16864655.982766353
[2022-04-11 00:28:16.704289]Total energy: 16850493.575317364
[2022-04-11 00:29:33.539915]Total energy: 16869546.43350822
[2022-04-11 00:31:09.708647]Total energy: 16873952.60347339
[2022-04-11 00:32:26.937103]Total energy: 16866345.64875599
[2022-04-11 00:33:41.897434]Total energy: 16870068.184011
[2022-04-11 00:34:56.121912]Total energy: 16863302.647592675
[2022-04-11 00:36:10.234151]Total energy: 16865009.50606201
[2022-04-11 00:37:24.830900]Total energy: 16887901.99756684
[2022-04-11 00:38:39.914761]Total energy: 16859628.266031552
[2022-04-11 00:39:55.747549]Total energy: 16864672.694991898
[2022-04-11 00:41:13.783994]Total energy: 16860595.02908444
[2022-04-11 00:42:28.170197]Total energy: 16875431.090267863
[2022-04-11 00:43:45.333773]Total energy: 16873737.588221535
[2022-04-11 00:45:03.924070]Total energy: 16853302.277406875
[2022-04-11 00:46:23.657047]Total energy: 16869430.841906395
[2022-04-11 00:47:44.298026]Total energy: 16865912.36878205
[2022-04-11 00:49:04.233843]Total energy: 16855625.41144888
[2022-04-11 00:50:29.431350]Total energy: 16889104.28099682
[2022-04-11 00:51:52.338571]Total energy: 16868399.839371175
[2022-04-11 00:53:12.104989]Total energy: 16881115.960511364
[2022-04-11 00:54:32.108474]Total energy: 16896196.293732155
[2022-04-11 00:55:48.768618]Total energy: 16882332.470820636
[2022-04-11 00:57:05.246819]Total energy: 16851512.384376295
[2022-04-11 00:58:20.928904]Total energy: 16895222.730333332
[2022-04-11 00:59:35.811704]Total energy: 16865451.55112114
[2022-04-11 01:00:57.726777]Total energy: 16869001.66159382
[2022-04-11 01:02:14.864881]Total energy: 16863166.038147803
[2022-04-11 01:03:30.572770]Total energy: 16873300.644311484
[2022-04-11 01:04:46.241796]Total energy: 16873286.171700627
[2022-04-11 01:06:02.317486]Total energy: 16879693.80564823
[2022-04-11 01:07:17.989862]Total energy: 16897319.28448308
[2022-04-11 01:08:34.134295]Total energy: 16870101.66111714
[2022-04-11 01:09:52.790240]Total energy: 16868512.881269712
[2022-04-11 01:11:14.419686]Total energy: 16863585.044261698
[2022-04-11 01:12:32.863839]Total energy: 16877853.273372237
[2022-04-11 01:13:48.193734]Total energy: 16861580.11193239
[2022-04-11 01:15:05.510237]Total energy: 16863132.457704276
[2022-04-11 01:16:22.868910]Total energy: 16871830.179035578
[2022-04-11 01:17:38.644903]Total energy: 16867469.252875764
[2022-04-11 01:18:53.865853]Total energy: 16895404.847614035
[2022-04-11 01:20:10.279525]Total energy: 16878048.162464675
[2022-04-11 01:21:29.370288]Total energy: 16875576.568998408
[2022-04-11 01:22:47.599389]Total energy: 16865624.75982296
[2022-04-11 01:24:03.402956]Total energy: 16888938.777211443
[2022-04-11 01:25:18.577210]Total energy: 16877359.389710814
[2022-04-11 01:26:34.807568]Total energy: 16867852.056783818
[2022-04-11 01:27:50.541341]Total energy: 16885368.462742854
[2022-04-11 01:29:05.851089]Total energy: 16878138.167980243
[2022-04-11 01:30:43.042847]Total energy: 16871435.68496923
[2022-04-11 01:32:11.368415]Total energy: 16871489.215697043
[2022-04-11 01:33:36.302011]Total energy: 16886080.948690638
[2022-04-11 01:34:53.600699]Total energy: 16862263.59375453
[2022-04-11 01:36:08.278438]Total energy: 16883970.138449587
[2022-04-11 01:37:23.616524]Total energy: 16881675.59566974
[2022-04-11 01:38:39.096272]Total energy: 16876413.36283745
[2022-04-11 01:39:55.991045]Total energy: 16880324.30892461
[2022-04-11 01:41:41.793511]Total energy: 16869176.78029334
[2022-04-11 01:43:09.881113]Total energy: 16888409.002881926
[2022-04-11 01:44:37.774651]Total energy: 16874887.361783043
[2022-04-11 01:46:14.249964]Total energy: 16883709.545146823
[2022-04-11 01:48:06.691974]Total energy: 16866130.898543987
[2022-04-11 01:49:23.786214]Total energy: 16894609.878325813
[2022-04-11 01:50:53.609744]Total energy: 16855279.24063457
[2022-04-11 01:52:29.035447]Total energy: 16846171.373111505
[2022-04-11 01:53:48.806026]Total energy: 16850318.256808545
[2022-04-11 01:55:06.217685]Total energy: 16884773.546010807
[2022-04-11 01:56:21.225317]Total energy: 16863585.955926824
[2022-04-11 01:57:37.614893]Total energy: 16859093.357983366
[2022-04-11 01:58:56.288899]Total energy: 16862060.148381907
[2022-04-11 02:00:15.950384]Total energy: 16859234.783816893
[2022-04-11 02:01:42.812803]Total energy: 16868790.504893094
[2022-04-11 02:03:05.382492]Total energy: 16876656.78606258
[2022-04-11 02:04:26.247948]Total energy: 16853728.03850691
[2022-04-11 02:05:43.828111]Total energy: 16848722.80750324
[2022-04-11 02:07:02.697362]Total energy: 16879531.569587246
[2022-04-11 02:08:22.171978]Total energy: 16859786.339842696
[2022-04-11 02:09:40.620245]Total energy: 16850809.180602826
[2022-04-11 02:11:00.271577]Total energy: 16837465.197006106
[2022-04-11 02:12:17.504108]Total energy: 16866900.726927817
[2022-04-11 02:13:41.355868]Total energy: 16865436.44655395
[2022-04-11 02:14:57.112388]Total energy: 16855556.19310512
[2022-04-11 02:16:13.695256]Total energy: 16845297.790008675
[2022-04-11 02:17:30.136831]Total energy: 16854453.18867198
[2022-04-11 02:18:46.468558]Total energy: 16842087.93128844
[2022-04-11 02:20:02.854504]Total energy: 16852483.83555035
[2022-04-11 02:21:20.146231]Total energy: 16849843.717452463
[2022-04-11 02:22:36.283653]Total energy: 16866983.000782542
[2022-04-11 02:23:52.818438]Total energy: 16858863.663665637
[2022-04-11 02:25:09.859573]Total energy: 16847812.42945611
[2022-04-11 02:26:25.929268]Total energy: 16851805.832156684
[2022-04-11 02:27:42.645360]Total energy: 16872892.067177866
[2022-04-11 02:28:58.897047]Total energy: 16858417.399336282
[2022-04-11 02:30:15.897112]Total energy: 16866125.82349128
[2022-04-11 02:31:32.845316]Total energy: 16857495.564702444
[2022-04-11 02:32:48.608616]Total energy: 16849198.736236125
[2022-04-11 02:34:05.586260]Total energy: 16848839.06017889
[2022-04-11 02:35:20.759983]Total energy: 16860123.062468413
[2022-04-11 02:36:35.123834]Total energy: 16874171.834349032
[2022-04-11 02:37:54.214356]Total energy: 16853213.31146863
[2022-04-11 02:39:08.806420]Total energy: 16855093.52983787
[2022-04-11 02:40:49.972078]Total energy: 16862117.859898612
[2022-04-11 02:42:38.017086]Total energy: 16853428.865056306
[2022-04-11 02:44:02.485559]Total energy: 16859723.540571608
[2022-04-11 02:45:30.358452]Total energy: 16863450.95643944
[2022-04-11 02:46:57.783296]Total energy: 16855174.567198973
[2022-04-11 02:48:14.772423]Total energy: 16858699.410486616
[2022-04-11 02:49:28.275838]Total energy: 16863162.167838838
[2022-04-11 02:50:56.815698]Total energy: 16846800.804199494
[2022-04-11 02:52:11.194784]Total energy: 16869571.10696747
[2022-04-11 02:53:25.209420]Total energy: 16871719.02158384
[2022-04-11 02:54:43.054956]Total energy: 16844804.316061977
[2022-04-11 02:56:00.145645]Total energy: 16845184.731489215
[2022-04-11 02:57:16.072110]Total energy: 16868976.905196857
[2022-04-11 02:58:30.588038]Total energy: 16864533.581990063
[2022-04-11 02:59:44.719460]Total energy: 16866141.98108435
[2022-04-11 03:01:10.790853]Total energy: 16848321.37712997
[2022-04-11 03:02:29.953242]Total energy: 16847018.545450456
[2022-04-11 03:03:44.726917]Total energy: 16861471.880564712
[2022-04-11 03:05:01.394234]Total energy: 16839450.324593604
[2022-04-11 03:06:18.621442]Total energy: 16845058.023995787
[2022-04-11 03:07:35.652524]Total energy: 16850198.222650696
[2022-04-11 03:08:49.827683]Total energy: 16855745.86927322
[2022-04-11 03:10:06.376562]Total energy: 16868939.690999836
[2022-04-11 03:11:25.887958]Total energy: 16850625.686276313
[2022-04-11 03:12:49.793383]Total energy: 16861462.200776044
[2022-04-11 03:14:09.722314]Total energy: 16862380.23985698
[2022-04-11 03:15:27.821952]Total energy: 16874317.260182034
[2022-04-11 03:16:47.782557]Total energy: 16850999.24338316
[2022-04-11 03:18:05.673149]Total energy: 16860278.110166296
[2022-04-11 03:19:24.281493]Total energy: 16873692.63536665
[2022-04-11 03:20:58.191994]Total energy: 16858274.604200058
[2022-04-11 03:22:34.840636]Total energy: 16851073.843304504
[2022-04-11 03:23:59.072683]Total energy: 16851858.356370866
[2022-04-11 03:25:14.041852]Total energy: 16870536.253064767
[2022-04-11 03:26:29.589238]Total energy: 16855188.22956471
[2022-04-11 03:27:44.624481]Total energy: 16858323.571497403
[2022-04-11 03:29:00.348353]Total energy: 16848514.074598793
[2022-04-11 03:30:15.925795]Total energy: 16859798.38515406
[2022-04-11 03:31:32.187717]Total energy: 16852992.66758169
[2022-04-11 03:32:46.071687]Total energy: 16873081.37755714
[2022-04-11 03:34:01.566508]Total energy: 16841671.94451109
[2022-04-11 03:35:16.428500]Total energy: 16851319.52942923
[2022-04-11 03:36:30.460466]Total energy: 16853061.178259384
[2022-04-11 03:37:44.871690]Total energy: 16855700.07603625
[2022-04-11 03:38:59.399671]Total energy: 16878087.320310783
[2022-04-11 03:40:13.857023]Total energy: 16844735.166845806
[2022-04-11 03:41:35.327240]Total energy: 16856843.37638683
[2022-04-11 03:42:53.527852]Total energy: 16869872.179224875
[2022-04-11 03:44:09.239520]Total energy: 16867437.759318057
[2022-04-11 03:45:25.332043]Total energy: 16859672.587546907
[2022-04-11 03:46:41.809993]Total energy: 16843460.19501381
[2022-04-11 03:47:57.118107]Total energy: 16850351.604712594
[2022-04-11 03:49:14.680698]Total energy: 16854146.00490873
[2022-04-11 03:50:45.587651]Total energy: 16853514.741485976
[2022-04-11 03:52:15.857034]Total energy: 16862230.80471325
[2022-04-11 03:53:39.285992]Total energy: 16873344.932701096
[2022-04-11 03:55:04.748112]Total energy: 16844035.15596284
[2022-04-11 03:56:22.634328]Total energy: 16838881.510461975
[2022-04-11 03:57:37.398394]Total energy: 16854016.141545728
[2022-04-11 03:58:54.716090]Total energy: 16840066.45769594
[2022-04-11 04:00:11.724032]Total energy: 16866805.80749751
[2022-04-11 04:01:27.932872]Total energy: 16860447.145902637
[2022-04-11 04:02:44.989276]Total energy: 16852186.785940383
[2022-04-11 04:04:00.361075]Total energy: 16870829.02766306
[2022-04-11 04:05:32.300038]Total energy: 16850172.564946152
[2022-04-11 04:06:50.069678]Total energy: 16865083.862524405
[2022-04-11 04:08:06.330559]Total energy: 16875491.327966847
[2022-04-11 04:09:34.463151]Total energy: 16872917.1543416
[2022-04-11 04:10:58.712351]Total energy: 16848507.029318806
[2022-04-11 04:12:22.538857]Total energy: 16843330.455923513
[2022-04-11 04:13:38.579101]Total energy: 16866148.308466006
[2022-04-11 04:14:54.400170]Total energy: 16841530.04467147
[2022-04-11 04:16:10.582905]Total energy: 16866033.33776131
[2022-04-11 04:17:26.536262]Total energy: 16867360.293569397
[2022-04-11 04:18:47.663409]Total energy: 16866270.00670896
[2022-04-11 04:20:03.976070]Total energy: 16869883.647807565
[2022-04-11 04:21:25.814494]Total energy: 16873862.366735034
[2022-04-11 04:22:45.123868]Total energy: 16843675.775909256
[2022-04-11 04:24:03.133095]Total energy: 16857427.499685917
[2022-04-11 04:25:19.117321]Total energy: 16856442.684254546
[2022-04-11 04:26:37.219647]Total energy: 16857527.135862257
[2022-04-11 04:27:53.800490]Total energy: 16856817.206732616
[2022-04-11 04:29:12.900277]Total energy: 16847817.546263967
[2022-04-11 04:30:47.377493]Total energy: 16845874.172766477
[2022-04-11 04:32:11.179633]Total energy: 16862036.58822835
[2022-04-11 04:33:32.327408]Total energy: 16861794.70956025
[2022-04-11 04:34:51.086590]Total energy: 16866223.73626166
[2022-04-11 04:36:11.338784]Total energy: 16842815.652089678
[2022-04-11 04:37:32.266718]Total energy: 16852226.990145817
[2022-04-11 04:38:57.881387]Total energy: 16853524.9926273
[2022-04-11 04:40:15.096710]Total energy: 16851722.83643984
[2022-04-11 04:41:38.288750]Total energy: 16870101.813032076
[2022-04-11 04:42:57.489579]Total energy: 16850097.232842144
[2022-04-11 04:44:11.961159]Total energy: 16861619.083107527
[2022-04-11 04:45:27.407758]Total energy: 16855579.057306226
[2022-04-11 04:46:43.142274]Total energy: 16880085.125639632
[2022-04-11 04:47:57.635858]Total energy: 16870691.44349488
[2022-04-11 04:49:12.352473]Total energy: 16870169.699572615
[2022-04-11 04:50:50.369532]Total energy: 16849893.505456064
[2022-04-11 04:52:30.712224]Total energy: 16844078.435529973
[2022-04-11 04:53:52.641594]Total energy: 16847536.817915797
[2022-04-11 04:55:07.055965]Total energy: 16859966.199610144
[2022-04-11 04:56:21.984239]Total energy: 16861090.327782582
[2022-04-11 04:57:37.303773]Total energy: 16842866.86110524
[2022-04-11 04:58:54.476407]Total energy: 16850707.707795125
[2022-04-11 05:00:14.381108]Total energy: 16835397.813263524
[2022-04-11 05:01:43.973118]Total energy: 16834460.492025185
[2022-04-11 05:03:07.042425]Total energy: 16882384.31926259
[2022-04-11 05:04:22.162035]Total energy: 16875641.208119705
[2022-04-11 05:05:38.157791]Total energy: 16876892.40442125
[2022-04-11 05:06:57.152017]Total energy: 16886723.891001582
[2022-04-11 05:08:18.664388]Total energy: 16864414.50519977
[2022-04-11 05:09:40.530017]Total energy: 16864533.17956481
[2022-04-11 05:11:17.709083]Total energy: 16864067.61794485
[2022-04-11 05:12:42.667285]Total energy: 16869013.09077591
[2022-04-11 05:14:03.180908]Total energy: 16863520.143027008
[2022-04-11 05:15:23.948301]Total energy: 16885899.454180278
[2022-04-11 05:16:46.372993]Total energy: 16875705.870433096
[2022-04-11 05:18:07.642087]Total energy: 16884161.166188028
[2022-04-11 05:19:43.994767]Total energy: 16863405.6477533
[2022-04-11 05:21:20.644918]Total energy: 16857160.507569827
[2022-04-11 05:22:51.567120]Total energy: 16872382.476588298
[2022-04-11 05:24:13.865195]Total energy: 16869065.419021927
[2022-04-11 05:25:35.219392]Total energy: 16880078.873933177
[2022-04-11 05:26:56.472137]Total energy: 16862815.84759191
[2022-04-11 05:28:19.739456]Total energy: 16862902.88574043
[2022-04-11 05:29:41.372617]Total energy: 16869732.070352644
[2022-04-11 05:31:05.212311]Total energy: 16886003.268727317
[2022-04-11 05:32:36.348127]Total energy: 16869096.968564425
[2022-04-11 05:34:08.347279]Total energy: 16866932.663422827
[2022-04-11 05:35:27.655947]Total energy: 16858286.48791896
[2022-04-11 05:36:47.450147]Total energy: 16862836.212420072
[2022-04-11 05:38:08.296552]Total energy: 16879509.864286605
[2022-04-11 05:39:25.039954]Total energy: 16874216.574443564
[2022-04-11 05:40:58.720393]Total energy: 16854879.010670748
[2022-04-11 05:42:37.896063]Total energy: 16869883.203131225
[2022-04-11 05:44:00.417901]Total energy: 16862672.95602595
[2022-04-11 05:45:19.383718]Total energy: 16866772.40342678
[2022-04-11 05:46:36.239689]Total energy: 16883909.603537835
[2022-04-11 05:47:50.904594]Total energy: 16863744.737600762
[2022-04-11 05:49:05.763579]Total energy: 16853393.803963065
[2022-04-11 05:50:25.564294]Total energy: 16879355.865493227
[2022-04-11 05:52:02.601360]Total energy: 16849527.375505973
[2022-04-11 05:53:29.728502]Total energy: 16861115.01544538
[2022-04-11 05:54:48.431890]Total energy: 16871895.303245455
[2022-04-11 05:56:05.993994]Total energy: 16886918.43368932
[2022-04-11 05:57:23.652659]Total energy: 16868238.562089596
[2022-04-11 05:58:40.659214]Total energy: 16866277.158178486
[2022-04-11 05:59:57.811838]Total energy: 16890453.51589588
[2022-04-11 06:01:17.232244]Total energy: 16848542.750448626
[2022-04-11 06:02:42.627725]Total energy: 16856836.943605177
[2022-04-11 06:04:01.073931]Total energy: 16880630.644884717
[2022-04-11 06:05:20.000020]Total energy: 16879777.479253955
[2022-04-11 06:06:35.278506]Total energy: 16894969.238873906
[2022-04-11 06:07:50.043513]Total energy: 16877433.458102252
[2022-04-11 06:09:06.368098]Total energy: 16860122.451362003
[2022-04-11 06:10:21.002612]Total energy: 16869847.594292313
[2022-04-11 06:11:45.180952]Total energy: 16882386.401494805
[2022-04-11 06:13:01.777806]Total energy: 16880346.754305705
[2022-04-11 06:14:17.348297]Total energy: 16865154.38919467
[2022-04-11 06:15:31.681378]Total energy: 16880833.26828464
[2022-04-11 06:16:46.284427]Total energy: 16872850.239810508
[2022-04-11 06:18:03.215264]Total energy: 16882816.392935902
