initial: 118 - diverse_no_blind_seed
[2022-04-10 16:19:40.408843]Total energy: 37254025.445160426
[2022-04-10 16:21:23.399764]Total energy: 37384141.68064329
[2022-04-10 16:22:41.256301]Total energy: 37318186.24886801
[2022-04-10 16:23:54.172984]Total energy: 37429488.078319006
[2022-04-10 16:25:11.193060]Total energy: 37379104.23683412
[2022-04-10 16:26:26.103149]Total energy: 37320130.71427404
[2022-04-10 16:27:41.233477]Total energy: 37314392.546917975
[2022-04-10 16:28:56.798155]Total energy: 37336205.365722515
[2022-04-10 16:30:13.558816]Total energy: 37152884.94463167
[2022-04-10 16:31:49.426406]Total energy: 37315713.55140897
[2022-04-10 16:33:14.105099]Total energy: 37361498.966113694
[2022-04-10 16:34:29.882070]Total energy: 37313157.499526575
[2022-04-10 16:35:44.753699]Total energy: 37374059.50589769
[2022-04-10 16:37:00.834690]Total energy: 37449949.1357672
[2022-04-10 16:38:16.933851]Total energy: 37296556.063956216
[2022-04-10 16:39:33.073317]Total energy: 37370121.22247082
[2022-04-10 16:41:09.913153]Total energy: 37308152.22750224
[2022-04-10 16:42:50.621117]Total energy: 37392488.237644
[2022-04-10 16:44:20.683997]Total energy: 37379657.70760049
[2022-04-10 16:45:54.823867]Total energy: 37306179.520802334
[2022-04-10 16:47:28.545936]Total energy: 37230374.87225439
[2022-04-10 16:48:53.744102]Total energy: 37324872.2028797
[2022-04-10 16:50:11.645461]Total energy: 37269087.66075286
[2022-04-10 16:51:28.895523]Total energy: 37341522.178149045
[2022-04-10 16:52:42.916023]Total energy: 37444942.849787384
[2022-04-10 16:53:55.928889]Total energy: 37364283.3734072
[2022-04-10 16:55:09.451124]Total energy: 37356744.6404983
[2022-04-10 16:56:23.326747]Total energy: 37301883.11456588
[2022-04-10 16:57:37.186443]Total energy: 37308784.1332186
[2022-04-10 16:58:50.805713]Total energy: 37291269.26598075
[2022-04-10 17:00:05.841992]Total energy: 37266237.166903436
[2022-04-10 17:01:31.177611]Total energy: 37373133.96934346
[2022-04-10 17:04:03.870972]Total energy: 37349281.29752387
[2022-04-10 17:05:18.912057]Total energy: 37350467.656872585
[2022-04-10 17:06:34.902978]Total energy: 37338390.629466556
[2022-04-10 17:07:51.090868]Total energy: 37360884.428058125
[2022-04-10 17:09:08.166600]Total energy: 37357835.89108372
[2022-04-10 17:10:53.037629]Total energy: 37289838.09606065
[2022-04-10 17:12:37.625282]Total energy: 37347867.93505381
[2022-04-10 17:14:11.797455]Total energy: 37397111.5729544
[2022-04-10 17:15:46.876609]Total energy: 37312880.93574484
[2022-04-10 17:17:28.554106]Total energy: 37357759.92210762
[2022-04-10 17:18:56.861370]Total energy: 37386101.67264989
[2022-04-10 17:20:15.600749]Total energy: 37341093.98865413
[2022-04-10 17:21:44.846179]Total energy: 37391780.17315591
[2022-04-10 17:23:10.439836]Total energy: 37360406.06798973
[2022-04-10 17:24:25.392860]Total energy: 37269933.43763664
[2022-04-10 17:25:42.376963]Total energy: 37441023.30492466
[2022-04-10 17:26:57.133554]Total energy: 37373931.153535314
[2022-04-10 17:28:13.710197]Total energy: 37341328.263436265
[2022-04-10 17:29:28.334561]Total energy: 37381483.62048697
[2022-04-10 17:31:09.011879]Total energy: 37322473.38305756
[2022-04-10 17:32:54.925209]Total energy: 37274510.0133564
[2022-04-10 17:34:30.833150]Total energy: 37418844.59601087
[2022-04-10 17:36:04.827186]Total energy: 37326927.7014905
[2022-04-10 17:37:40.699481]Total energy: 37309965.17218435
[2022-04-10 17:39:01.346511]Total energy: 37353265.73419908
[2022-04-10 17:40:18.408949]Total energy: 37423950.103838935
[2022-04-10 17:41:35.365237]Total energy: 37320311.60311886
[2022-04-10 17:42:53.038142]Total energy: 37370446.13493075
[2022-04-10 17:44:10.441711]Total energy: 37379983.39828008
[2022-04-10 17:45:28.015927]Total energy: 37366966.59710857
[2022-04-10 17:46:45.349648]Total energy: 37331365.324135154
[2022-04-10 17:48:03.000893]Total energy: 37386375.23369613
[2022-04-10 17:49:18.730618]Total energy: 37326689.19473154
[2022-04-10 17:50:37.800803]Total energy: 37322974.510272175
[2022-04-10 17:51:53.429364]Total energy: 37339061.21359499
[2022-04-10 17:53:08.780249]Total energy: 37322508.74158432
[2022-04-10 17:54:26.199178]Total energy: 37259425.719531395
[2022-04-10 17:55:42.721389]Total energy: 37300510.45543601
[2022-04-10 17:56:59.826142]Total energy: 37343831.07551339
[2022-04-10 17:58:17.115671]Total energy: 37290627.31183253
[2022-04-10 17:59:33.754087]Total energy: 37354229.5642478
[2022-04-10 18:01:23.580476]Total energy: 37158662.78389677
[2022-04-10 18:03:21.032468]Total energy: 37303563.04970604
[2022-04-10 18:04:44.719259]Total energy: 37265596.626496136
[2022-04-10 18:06:01.010173]Total energy: 37256463.35863384
[2022-04-10 18:07:17.806764]Total energy: 37280791.88426722
[2022-04-10 18:08:32.534700]Total energy: 37339224.0902293
[2022-04-10 18:09:47.859322]Total energy: 37288339.62289151
[2022-04-10 18:11:29.785925]Total energy: 37313852.70815919
[2022-04-10 18:13:05.665919]Total energy: 37333072.32534102
[2022-04-10 18:14:46.562102]Total energy: 37211504.572488055
[2022-04-10 18:16:12.253476]Total energy: 37256438.489739634
[2022-04-10 18:17:27.552543]Total energy: 37305151.00694084
[2022-04-10 18:18:41.045785]Total energy: 37241263.51145875
[2022-04-10 18:19:54.833875]Total energy: 37373011.85995093
[2022-04-10 18:21:38.605514]Total energy: 37371854.89193379
[2022-04-10 18:23:20.335609]Total energy: 37370225.92033724
[2022-04-10 18:24:47.859963]Total energy: 37374399.15300326
[2022-04-10 18:26:05.029154]Total energy: 37391607.45734262
[2022-04-10 18:27:20.349737]Total energy: 37270953.32175089
[2022-04-10 18:28:36.552741]Total energy: 37247881.33725053
[2022-04-10 18:29:54.864127]Total energy: 37297498.38879506
[2022-04-10 18:31:23.235552]Total energy: 37307809.44689923
[2022-04-10 18:33:02.085944]Total energy: 37320371.91595151
[2022-04-10 18:34:26.585704]Total energy: 37172238.588580206
[2022-04-10 18:35:45.527461]Total energy: 37324765.76785257
[2022-04-10 18:37:03.405595]Total energy: 37309396.50099726
[2022-04-10 18:38:20.086978]Total energy: 37307212.98281276
[2022-04-10 18:39:34.128380]Total energy: 37266937.45023139
[2022-04-10 18:41:22.582529]Total energy: 37265846.4367004
[2022-04-10 18:43:13.029215]Total energy: 37337612.162948266
[2022-04-10 18:44:42.840536]Total energy: 37397064.58594744
[2022-04-10 18:46:10.805503]Total energy: 37297348.711716376
[2022-04-10 18:47:26.278768]Total energy: 37225559.97411091
[2022-04-10 18:48:42.552199]Total energy: 37319952.788864255
[2022-04-10 18:49:57.539718]Total energy: 37334373.11969876
[2022-04-10 18:51:42.830254]Total energy: 37286479.425544746
[2022-04-10 18:53:27.514669]Total energy: 37242555.73960748
[2022-04-10 18:54:44.913489]Total energy: 37325377.44111334
[2022-04-10 18:56:02.313989]Total energy: 37170272.04005161
[2022-04-10 18:57:18.439959]Total energy: 37317003.3396443
[2022-04-10 18:58:35.926029]Total energy: 37289766.46342404
[2022-04-10 18:59:54.741141]Total energy: 37361663.89666432
[2022-04-10 19:01:37.777350]Total energy: 37341219.7715199
[2022-04-10 19:03:37.937873]Total energy: 37308383.30395764
[2022-04-10 19:05:19.564328]Total energy: 37217709.20670011
[2022-04-10 19:06:51.320972]Total energy: 37278380.95740364
[2022-04-10 19:08:25.790637]Total energy: 37335485.45462374
[2022-04-10 19:10:00.009323]Total energy: 37297827.77050211
[2022-04-10 19:11:42.690709]Total energy: 37231606.09814578
[2022-04-10 19:13:02.380189]Total energy: 37240078.78679718
[2022-04-10 19:14:16.248199]Total energy: 37305242.28856414
[2022-04-10 19:15:32.956018]Total energy: 37325468.86733843
[2022-04-10 19:16:49.201471]Total energy: 37341087.63465134
[2022-04-10 19:18:05.346042]Total energy: 37377900.58168464
[2022-04-10 19:19:22.481361]Total energy: 37318227.70281537
[2022-04-10 19:20:59.449246]Total energy: 37289785.63161397
[2022-04-10 19:22:42.053420]Total energy: 37216092.097892314
[2022-04-10 19:24:10.584545]Total energy: 37418338.22899827
[2022-04-10 19:25:47.007671]Total energy: 37280992.46258338
[2022-04-10 19:27:09.857106]Total energy: 37236439.10238283
[2022-04-10 19:28:25.840347]Total energy: 37297667.82939597
[2022-04-10 19:29:41.501942]Total energy: 37265681.42615817
[2022-04-10 19:30:56.937450]Total energy: 37260270.4344573
[2022-04-10 19:32:13.753110]Total energy: 37329661.1792558
[2022-04-10 19:33:28.046880]Total energy: 37269822.55957465
[2022-04-10 19:34:45.091944]Total energy: 37327491.46299326
[2022-04-10 19:36:01.622829]Total energy: 37342412.92975498
[2022-04-10 19:37:17.015287]Total energy: 37290199.49381209
[2022-04-10 19:38:30.696940]Total energy: 37374402.748524226
[2022-04-10 19:39:45.689393]Total energy: 37271739.90137688
[2022-04-10 19:41:10.108386]Total energy: 37321744.269006364
[2022-04-10 19:42:39.424522]Total energy: 37314533.94673272
[2022-04-10 19:44:01.922070]Total energy: 37359801.44235242
[2022-04-10 19:45:24.642982]Total energy: 37336451.7086557
[2022-04-10 19:46:53.208554]Total energy: 37252224.07288172
[2022-04-10 19:48:26.135608]Total energy: 37265999.554704614
[2022-04-10 19:49:53.164896]Total energy: 37264039.515948676
[2022-04-10 19:51:25.246867]Total energy: 37309879.51210784
[2022-04-10 19:52:39.690763]Total energy: 37311149.52663295
[2022-04-10 19:53:54.575937]Total energy: 37320042.41643575
[2022-04-10 19:55:08.569097]Total energy: 37257313.42472062
[2022-04-10 19:56:22.594815]Total energy: 37319402.28891759
[2022-04-10 19:57:37.648370]Total energy: 37259141.47823883
[2022-04-10 19:58:52.915813]Total energy: 37383338.22994013
[2022-04-10 20:00:07.917386]Total energy: 37380960.262102336
[2022-04-10 20:01:37.591892]Total energy: 37249041.01146179
[2022-04-10 20:03:01.346055]Total energy: 37299780.410478026
[2022-04-10 20:04:18.158350]Total energy: 37263473.03248151
[2022-04-10 20:05:32.757708]Total energy: 37265522.15729909
[2022-04-10 20:06:48.536528]Total energy: 37363759.856380716
[2022-04-10 20:08:07.797395]Total energy: 37184582.21170055
[2022-04-10 20:09:24.588503]Total energy: 37309661.738167495
[2022-04-10 20:11:30.500312]Total energy: 37328549.456160136
[2022-04-10 20:13:14.567662]Total energy: 37310250.08283226
[2022-04-10 20:14:47.435072]Total energy: 37213561.15402773
[2022-04-10 20:16:11.916940]Total energy: 37305315.32332916
[2022-04-10 20:17:27.919984]Total energy: 37237631.66148653
[2022-04-10 20:18:43.101598]Total energy: 37177612.51391055
[2022-04-10 20:19:59.617901]Total energy: 37289361.47846102
[2022-04-10 20:21:50.957068]Total energy: 37357925.20483194
[2022-04-10 20:23:31.132150]Total energy: 37208403.60565998
[2022-04-10 20:25:06.935478]Total energy: 37304303.45749113
[2022-04-10 20:26:34.784837]Total energy: 37239532.638897665
[2022-04-10 20:27:50.621549]Total energy: 37228034.256708786
[2022-04-10 20:29:04.477106]Total energy: 37236953.177011415
[2022-04-10 20:30:45.381166]Total energy: 37219648.5523323
[2022-04-10 20:32:24.743040]Total energy: 37195529.957192995
[2022-04-10 20:33:52.617225]Total energy: 37193563.03900291
[2022-04-10 20:35:22.542323]Total energy: 37247109.43270604
[2022-04-10 20:36:46.185411]Total energy: 37206947.44707954
[2022-04-10 20:38:00.414101]Total energy: 37271492.64371303
[2022-04-10 20:39:14.907133]Total energy: 37218076.77836161
[2022-04-10 20:40:47.441401]Total energy: 37249031.356042996
[2022-04-10 20:42:23.475602]Total energy: 37183115.445823506
[2022-04-10 20:43:49.234899]Total energy: 37264863.0363221
[2022-04-10 20:45:05.690540]Total energy: 37210325.200059384
[2022-04-10 20:46:20.863213]Total energy: 37255780.75005379
[2022-04-10 20:47:34.904658]Total energy: 37209607.826042324
[2022-04-10 20:48:49.469668]Total energy: 37310704.19300543
[2022-04-10 20:50:04.792415]Total energy: 37261500.74330234
[2022-04-10 20:51:42.961318]Total energy: 37303581.970962495
[2022-04-10 20:53:32.215885]Total energy: 37244188.50367513
[2022-04-10 20:54:58.003410]Total energy: 37277488.62452112
[2022-04-10 20:56:27.206050]Total energy: 37260156.01227311
[2022-04-10 20:58:04.105928]Total energy: 37297467.117945015
[2022-04-10 20:59:30.555508]Total energy: 37227738.95467546
[2022-04-10 21:01:16.267658]Total energy: 37249476.060536936
[2022-04-10 21:02:59.191166]Total energy: 37222596.53692071
[2022-04-10 21:04:30.598707]Total energy: 37289029.566589974
[2022-04-10 21:06:03.095072]Total energy: 37207611.28938087
[2022-04-10 21:07:32.985189]Total energy: 37330862.85683058
[2022-04-10 21:08:55.251590]Total energy: 37229100.02051692
[2022-04-10 21:10:12.492320]Total energy: 37255139.6642239
[2022-04-10 21:11:51.001625]Total energy: 37201044.50212819
[2022-04-10 21:13:36.910010]Total energy: 37216724.67440371
[2022-04-10 21:14:51.553255]Total energy: 37276683.70968582
[2022-04-10 21:16:05.832835]Total energy: 37222093.40174697
[2022-04-10 21:17:22.452106]Total energy: 37283464.36517917
[2022-04-10 21:18:39.116535]Total energy: 37207062.48359238
[2022-04-10 21:19:56.629987]Total energy: 37209409.60405115
[2022-04-10 21:21:32.976413]Total energy: 37187753.59713115
[2022-04-10 21:23:11.712552]Total energy: 37283905.25194321
[2022-04-10 21:24:38.526431]Total energy: 37230569.18079704
[2022-04-10 21:26:08.003202]Total energy: 37212068.39239411
[2022-04-10 21:27:38.076507]Total energy: 37230804.93019155
[2022-04-10 21:29:00.280688]Total energy: 37276892.50552471
[2022-04-10 21:30:16.837699]Total energy: 37245561.25096128
[2022-04-10 21:31:30.730460]Total energy: 37262749.9335713
[2022-04-10 21:32:46.224773]Total energy: 37285609.36358062
[2022-04-10 21:34:00.640775]Total energy: 37192541.97766623
[2022-04-10 21:35:15.265634]Total energy: 37196885.9227954
[2022-04-10 21:36:30.154684]Total energy: 37242901.29541519
[2022-04-10 21:37:44.368703]Total energy: 37281805.50350734
[2022-04-10 21:38:58.579746]Total energy: 37256405.295227654
[2022-04-10 21:40:12.681683]Total energy: 37228418.92589359
[2022-04-10 21:41:45.764187]Total energy: 37337251.60819507
[2022-04-10 21:43:23.139986]Total energy: 37278835.902495
[2022-04-10 21:44:50.624015]Total energy: 37291062.53315682
[2022-04-10 21:46:05.599933]Total energy: 37274019.30338682
[2022-04-10 21:47:20.711070]Total energy: 37256009.24660901
[2022-04-10 21:48:37.067237]Total energy: 37265606.57861241
[2022-04-10 21:49:51.811473]Total energy: 37275651.07191181
[2022-04-10 21:51:25.667165]Total energy: 37196333.854973294
[2022-04-10 21:53:02.964837]Total energy: 37311575.85584969
[2022-04-10 21:54:19.067844]Total energy: 37253961.82666701
[2022-04-10 21:55:34.372989]Total energy: 37333625.660263635
[2022-04-10 21:56:49.136614]Total energy: 37268226.45985019
[2022-04-10 21:58:05.301256]Total energy: 37261553.9285947
[2022-04-10 21:59:20.369607]Total energy: 37246019.93777198
[2022-04-10 22:00:56.311710]Total energy: 37195164.71419909
[2022-04-10 22:02:36.198984]Total energy: 37255038.671750434
[2022-04-10 22:04:06.453020]Total energy: 37297874.10261737
[2022-04-10 22:05:35.252331]Total energy: 37219491.213496335
[2022-04-10 22:07:07.473031]Total energy: 37315388.039600424
[2022-04-10 22:08:33.205455]Total energy: 37258498.03806555
[2022-04-10 22:09:48.370557]Total energy: 37261535.94342818
[2022-04-10 22:11:19.652409]Total energy: 37235886.5918633
[2022-04-10 22:12:49.309779]Total energy: 37298573.8341217
[2022-04-10 22:14:17.273229]Total energy: 37185319.374238946
[2022-04-10 22:15:34.560102]Total energy: 37263802.10776485
[2022-04-10 22:16:50.588042]Total energy: 37257777.701361135
[2022-04-10 22:18:04.022670]Total energy: 37226728.00036027
[2022-04-10 22:19:18.614318]Total energy: 37255441.176480845
[2022-04-10 22:20:43.969730]Total energy: 37170525.204082474
[2022-04-10 22:22:06.341025]Total energy: 37278761.43768738
[2022-04-10 22:23:22.225739]Total energy: 37243526.556904934
[2022-04-10 22:24:37.015249]Total energy: 37247315.05185997
[2022-04-10 22:25:51.569249]Total energy: 37207005.07621361
[2022-04-10 22:27:07.579772]Total energy: 37219472.63318578
[2022-04-10 22:28:23.777726]Total energy: 37245554.488058455
[2022-04-10 22:29:37.958846]Total energy: 37235215.97015283
[2022-04-10 22:30:52.169912]Total energy: 37185915.3099946
[2022-04-10 22:32:06.672197]Total energy: 37184398.57485473
[2022-04-10 22:33:21.544577]Total energy: 37166717.58742035
[2022-04-10 22:34:38.053512]Total energy: 37169118.53493984
[2022-04-10 22:35:52.479291]Total energy: 37250753.54644087
[2022-04-10 22:37:07.029940]Total energy: 37220853.14837984
[2022-04-10 22:38:21.182471]Total energy: 37215063.479746096
[2022-04-10 22:39:36.479673]Total energy: 37203348.46101635
[2022-04-10 22:41:22.482462]Total energy: 37210640.63992512
[2022-04-10 22:43:18.326037]Total energy: 37135774.63726985
[2022-04-10 22:44:41.617263]Total energy: 37351110.22992422
[2022-04-10 22:45:59.178110]Total energy: 37347933.147494145
[2022-04-10 22:47:14.777889]Total energy: 37386938.28818902
[2022-04-10 22:48:29.786401]Total energy: 37326662.07055908
[2022-04-10 22:49:44.475679]Total energy: 37353722.98730916
[2022-04-10 22:51:19.918229]Total energy: 37374564.50112014
[2022-04-10 22:52:44.734169]Total energy: 37341336.35438114
[2022-04-10 22:54:16.027315]Total energy: 37321362.07796296
[2022-04-10 22:55:48.517756]Total energy: 37390404.782998584
[2022-04-10 22:57:11.102284]Total energy: 37284866.94324012
[2022-04-10 22:58:25.215861]Total energy: 37308498.62941079
[2022-04-10 22:59:38.966098]Total energy: 37415102.63534023
[2022-04-10 23:01:18.034005]Total energy: 37329263.415116824
[2022-04-10 23:02:36.932104]Total energy: 37354054.82879014
[2022-04-10 23:03:52.554172]Total energy: 37316457.562586516
[2022-04-10 23:05:06.585040]Total energy: 37315299.05092685
[2022-04-10 23:06:20.650950]Total energy: 37355035.98436674
[2022-04-10 23:07:39.174162]Total energy: 37416968.664176606
[2022-04-10 23:08:56.800337]Total energy: 37345847.024322495
[2022-04-10 23:10:10.605266]Total energy: 37307560.59448485
[2022-04-10 23:11:44.764032]Total energy: 37324236.73900026
[2022-04-10 23:13:26.066173]Total energy: 37324789.14101427
[2022-04-10 23:14:48.341093]Total energy: 37353054.69490387
[2022-04-10 23:16:04.568935]Total energy: 37320810.54578687
[2022-04-10 23:17:19.047979]Total energy: 37332001.99087164
[2022-04-10 23:18:33.314121]Total energy: 37334973.83171739
[2022-04-10 23:19:47.801770]Total energy: 37353069.404886946
[2022-04-10 23:21:24.383060]Total energy: 37384622.14549566
[2022-04-10 23:22:48.884762]Total energy: 37331214.410221085
[2022-04-10 23:24:02.734979]Total energy: 37352287.35110516
[2022-04-10 23:25:25.194002]Total energy: 37307010.473260425
[2022-04-10 23:26:40.105498]Total energy: 37313731.01240898
[2022-04-10 23:27:55.723574]Total energy: 37361668.18653071
[2022-04-10 23:29:10.536092]Total energy: 37420856.36733037
[2022-04-10 23:30:26.828726]Total energy: 37347939.32197811
[2022-04-10 23:31:41.590620]Total energy: 37363470.65512585
[2022-04-10 23:32:56.296833]Total energy: 37360885.08739795
[2022-04-10 23:34:13.215290]Total energy: 37436894.03473948
[2022-04-10 23:35:28.946391]Total energy: 37412799.530655056
[2022-04-10 23:36:43.091626]Total energy: 37453204.20825195
[2022-04-10 23:37:57.930223]Total energy: 37367572.008871056
[2022-04-10 23:39:14.506869]Total energy: 37408834.84726478
[2022-04-10 23:40:39.500693]Total energy: 37431794.571467586
[2022-04-10 23:42:03.109618]Total energy: 37388309.822119825
[2022-04-10 23:43:18.227620]Total energy: 37296793.83953253
[2022-04-10 23:44:36.287629]Total energy: 37397219.038480975
[2022-04-10 23:45:54.361384]Total energy: 37332712.692438774
[2022-04-10 23:47:12.768775]Total energy: 37265067.73067181
[2022-04-10 23:48:30.474906]Total energy: 37294895.29481754
[2022-04-10 23:49:52.029779]Total energy: 37409033.45928168
[2022-04-10 23:51:19.610124]Total energy: 37358759.642355636
[2022-04-10 23:52:46.541273]Total energy: 37313277.06712769
[2022-04-10 23:54:05.267482]Total energy: 37363485.60325953
[2022-04-10 23:55:18.886702]Total energy: 37335941.52446889
[2022-04-10 23:56:31.746227]Total energy: 37335973.82881582
[2022-04-10 23:57:50.422545]Total energy: 37324481.21585555
[2022-04-10 23:59:11.884367]Total energy: 37424380.59695976
[2022-04-11 00:01:01.887015]Total energy: 37385275.33969189
[2022-04-11 00:02:43.329614]Total energy: 37358857.945986696
[2022-04-11 00:04:10.513325]Total energy: 37338739.495340794
[2022-04-11 00:05:32.264059]Total energy: 37385689.11492696
[2022-04-11 00:06:51.278378]Total energy: 37363498.606585845
[2022-04-11 00:08:05.797211]Total energy: 37373943.776006475
[2022-04-11 00:09:29.604399]Total energy: 37339851.6297316
[2022-04-11 00:11:13.824574]Total energy: 37402044.485077694
[2022-04-11 00:12:47.304009]Total energy: 37364688.90739424
[2022-04-11 00:13:56.150839]Total energy: 37403651.3269937
[2022-04-11 00:15:05.160545]Total energy: 37403909.71060545
[2022-04-11 00:16:14.350332]Total energy: 37353638.64223133
[2022-04-11 00:17:23.265780]Total energy: 37358527.542793356
[2022-04-11 00:18:32.870434]Total energy: 37402464.05939178
[2022-04-11 00:19:41.327271]Total energy: 37328686.5721514
[2022-04-11 00:20:59.039202]Total energy: 37434258.092981756
[2022-04-11 00:22:19.450460]Total energy: 37364719.7286648
[2022-04-11 00:23:28.626481]Total energy: 37322350.466034964
[2022-04-11 00:24:37.854645]Total energy: 37409292.324872255
[2022-04-11 00:25:48.702536]Total energy: 37428605.97465224
[2022-04-11 00:27:00.294142]Total energy: 37325756.232319705
[2022-04-11 00:28:09.880156]Total energy: 37321000.69203826
[2022-04-11 00:29:20.196678]Total energy: 37319216.62259995
[2022-04-11 00:30:49.268795]Total energy: 37314852.423246786
[2022-04-11 00:32:19.576940]Total energy: 37369928.217552915
[2022-04-11 00:33:30.617655]Total energy: 37403883.77289685
[2022-04-11 00:34:41.273394]Total energy: 37319113.29879161
[2022-04-11 00:35:55.312269]Total energy: 37317760.38977017
[2022-04-11 00:37:08.474300]Total energy: 37409386.11869037
[2022-04-11 00:38:21.494835]Total energy: 37324685.20795889
[2022-04-11 00:39:33.759094]Total energy: 37351127.781291455
[2022-04-11 00:40:46.292063]Total energy: 37368301.6355211
[2022-04-11 00:42:02.921466]Total energy: 37326827.58426119
[2022-04-11 00:43:15.934793]Total energy: 37367524.68430612
[2022-04-11 00:44:30.120775]Total energy: 37370594.130908385
[2022-04-11 00:45:40.099454]Total energy: 37306110.1312815
[2022-04-11 00:46:50.075528]Total energy: 37313707.507881045
[2022-04-11 00:47:59.518982]Total energy: 37260681.6576135
[2022-04-11 00:49:10.642297]Total energy: 37351711.00722296
[2022-04-11 00:50:20.459419]Total energy: 37282826.7992098
[2022-04-11 00:51:31.836542]Total energy: 37289079.49274922
[2022-04-11 00:52:41.124200]Total energy: 37339890.70568289
[2022-04-11 00:53:50.169033]Total energy: 37311520.450999826
[2022-04-11 00:55:00.077531]Total energy: 37292623.65922252
[2022-04-11 00:56:09.357831]Total energy: 37289626.834242605
[2022-04-11 00:57:20.283490]Total energy: 37291214.060834095
[2022-04-11 00:58:29.713091]Total energy: 37275111.06387109
[2022-04-11 00:59:38.599071]Total energy: 37277028.41848674
[2022-04-11 01:01:08.014262]Total energy: 37311940.27271185
[2022-04-11 01:02:34.234385]Total energy: 37337765.96455688
[2022-04-11 01:03:46.451893]Total energy: 37326180.66234438
[2022-04-11 01:05:00.739429]Total energy: 37313131.6234505
[2022-04-11 01:06:14.238176]Total energy: 37295220.825192995
[2022-04-11 01:07:27.583739]Total energy: 37267520.87979852
[2022-04-11 01:08:40.908655]Total energy: 37332586.17606678
[2022-04-11 01:09:54.120461]Total energy: 37324331.852161765
[2022-04-11 01:11:15.519616]Total energy: 37300025.451049164
[2022-04-11 01:12:30.606811]Total energy: 37363398.631646626
[2022-04-11 01:13:43.603476]Total energy: 37362129.818147875
[2022-04-11 01:14:57.941031]Total energy: 37377618.98131484
[2022-04-11 01:16:11.303988]Total energy: 37294846.64104987
[2022-04-11 01:17:24.418889]Total energy: 37301298.35245825
[2022-04-11 01:18:42.049455]Total energy: 37330884.27856903
[2022-04-11 01:19:55.489648]Total energy: 37275168.4690455
[2022-04-11 01:21:11.900943]Total energy: 37253899.78827775
[2022-04-11 01:22:25.745019]Total energy: 37319309.641541824
[2022-04-11 01:23:40.507306]Total energy: 37266196.22991214
[2022-04-11 01:24:52.917826]Total energy: 37292960.8279024
[2022-04-11 01:26:04.752978]Total energy: 37267158.21818245
[2022-04-11 01:27:16.565512]Total energy: 37277982.20158135
[2022-04-11 01:28:26.399586]Total energy: 37394172.921503276
[2022-04-11 01:29:36.422119]Total energy: 37284597.908871755
[2022-04-11 01:31:04.499616]Total energy: 37257865.4211257
[2022-04-11 01:32:37.816111]Total energy: 37385184.445609204
[2022-04-11 01:33:57.138753]Total energy: 37264934.85761302
[2022-04-11 01:35:12.229875]Total energy: 37320541.825491644
[2022-04-11 01:36:27.610256]Total energy: 37345290.82686225
[2022-04-11 01:37:41.961363]Total energy: 37328426.93867571
[2022-04-11 01:38:57.804882]Total energy: 37279726.498357646
[2022-04-11 01:40:20.841616]Total energy: 37281824.17390366
[2022-04-11 01:42:03.681105]Total energy: 37306971.14970071
[2022-04-11 01:43:38.398233]Total energy: 37341812.144928984
[2022-04-11 01:45:02.672568]Total energy: 37331114.97907092
[2022-04-11 01:46:32.489743]Total energy: 37232940.722309634
[2022-04-11 01:48:05.484159]Total energy: 37284248.90562147
[2022-04-11 01:49:21.910128]Total energy: 37349814.780754775
[2022-04-11 01:50:42.416027]Total energy: 37264409.613745
[2022-04-11 01:52:08.926684]Total energy: 37303612.18431336
[2022-04-11 01:53:29.632122]Total energy: 37376570.763500996
[2022-04-11 01:54:44.074365]Total energy: 37344080.44152561
[2022-04-11 01:55:59.036849]Total energy: 37343894.30257858
[2022-04-11 01:57:12.527207]Total energy: 37298540.38590016
[2022-04-11 01:58:26.891585]Total energy: 37377713.42005049
[2022-04-11 01:59:41.221553]Total energy: 37318914.87681931
[2022-04-11 02:01:01.915620]Total energy: 37316417.70304585
[2022-04-11 02:02:21.259401]Total energy: 37338890.869148396
[2022-04-11 02:03:34.671251]Total energy: 37274916.01166943
[2022-04-11 02:04:48.708284]Total energy: 37344256.702742144
[2022-04-11 02:06:02.368574]Total energy: 37349336.118120626
[2022-04-11 02:07:15.922732]Total energy: 37336508.83441165
[2022-04-11 02:08:29.032015]Total energy: 37292724.79961208
[2022-04-11 02:09:42.733759]Total energy: 37275898.824838236
[2022-04-11 02:10:57.953141]Total energy: 37257634.13448488
[2022-04-11 02:12:12.151663]Total energy: 37350315.657618456
[2022-04-11 02:13:40.117466]Total energy: 37294556.3832964
[2022-04-11 02:14:52.856648]Total energy: 37321944.54723825
[2022-04-11 02:16:07.976200]Total energy: 37338690.36340934
[2022-04-11 02:17:20.740450]Total energy: 37272504.77913857
[2022-04-11 02:18:33.221337]Total energy: 37341151.57070641
[2022-04-11 02:19:46.010526]Total energy: 37344146.7560322
[2022-04-11 02:20:58.522782]Total energy: 37288286.55161238
[2022-04-11 02:22:10.978127]Total energy: 37339860.55899724
[2022-04-11 02:23:26.109353]Total energy: 37314414.1117643
[2022-04-11 02:24:38.083704]Total energy: 37309700.67154595
[2022-04-11 02:25:49.044121]Total energy: 37303359.97289707
[2022-04-11 02:26:59.803257]Total energy: 37300492.672589496
[2022-04-11 02:28:10.807712]Total energy: 37318581.5395553
[2022-04-11 02:29:25.484786]Total energy: 37273513.278263055
[2022-04-11 02:30:44.420062]Total energy: 37268173.11230361
[2022-04-11 02:32:01.734655]Total energy: 37263356.3647295
