initial: 110 - diverse_seed
[2022-04-08 01:31:14.059296]Total energy: 52452537.74729303
[2022-04-08 01:32:39.882690]Total energy: 52603026.13116599
[2022-04-08 01:34:02.894678]Total energy: 52353561.884684846
[2022-04-08 01:35:24.608434]Total energy: 52363144.249589525
[2022-04-08 01:36:57.479770]Total energy: 52296087.4817371
[2022-04-08 01:38:15.756833]Total energy: 52465557.89695975
[2022-04-08 01:39:35.865734]Total energy: 52684549.89035925
[2022-04-08 01:41:16.943884]Total energy: 52429438.49046427
[2022-04-08 01:42:57.856641]Total energy: 52443859.48202748
[2022-04-08 01:44:15.189063]Total energy: 52457372.995614566
[2022-04-08 01:45:33.595800]Total energy: 52397389.68311853
[2022-04-08 01:46:55.377380]Total energy: 52520331.28790302
[2022-04-08 01:48:15.952403]Total energy: 52468355.94178942
[2022-04-08 01:49:38.111342]Total energy: 52412795.40249848
[2022-04-08 01:51:05.882657]Total energy: 52565065.198913544
[2022-04-08 01:52:41.311786]Total energy: 52365506.3127227
[2022-04-08 01:54:09.769428]Total energy: 52357933.274848565
[2022-04-08 01:55:28.968484]Total energy: 52327129.08951147
[2022-04-08 01:56:51.335423]Total energy: 52216243.51239946
[2022-04-08 01:58:12.026949]Total energy: 52380224.158574745
[2022-04-08 01:59:32.650707]Total energy: 52512530.684624605
[2022-04-08 02:01:00.359979]Total energy: 52403595.164755575
[2022-04-08 02:02:26.684825]Total energy: 52489571.454992235
[2022-04-08 02:03:46.091346]Total energy: 52236983.98014484
[2022-04-08 02:05:05.614395]Total energy: 52503567.666263886
[2022-04-08 02:06:25.834623]Total energy: 52482564.43590104
[2022-04-08 02:07:44.930396]Total energy: 52429252.73099038
[2022-04-08 02:09:09.527507]Total energy: 52440619.92280166
[2022-04-08 02:10:54.477589]Total energy: 52522465.60301959
[2022-04-08 02:12:18.394957]Total energy: 52324508.814511314
[2022-04-08 02:13:40.152945]Total energy: 52372190.99565696
[2022-04-08 02:15:01.610531]Total energy: 52360910.32738867
[2022-04-08 02:16:20.125301]Total energy: 52344671.309656754
[2022-04-08 02:17:39.126837]Total energy: 52478129.07736989
[2022-04-08 02:19:01.546730]Total energy: 52456390.694274954
[2022-04-08 02:20:19.476214]Total energy: 52373132.76269681
[2022-04-08 02:21:46.764010]Total energy: 52357476.77996773
[2022-04-08 02:23:17.015473]Total energy: 52400717.3007179
[2022-04-08 02:24:39.944816]Total energy: 52427194.29820082
[2022-04-08 02:26:06.418294]Total energy: 52290431.322837256
[2022-04-08 02:27:26.768246]Total energy: 52372698.27010966
[2022-04-08 02:28:44.295085]Total energy: 52449716.99258775
[2022-04-08 02:30:02.208187]Total energy: 52266233.476591006
[2022-04-08 02:31:31.054299]Total energy: 52473172.07919538
[2022-04-08 02:32:50.777726]Total energy: 52324887.9710477
[2022-04-08 02:34:11.609556]Total energy: 52180373.39499688
[2022-04-08 02:35:28.699682]Total energy: 52243668.30629463
[2022-04-08 02:36:45.293773]Total energy: 52497588.93243649
[2022-04-08 02:38:01.798075]Total energy: 52182885.46902972
[2022-04-08 02:39:20.212225]Total energy: 52308481.328921795
[2022-04-08 02:41:15.811582]Total energy: 52296090.246699095
[2022-04-08 02:43:00.869045]Total energy: 52110906.42629525
[2022-04-08 02:44:29.752104]Total energy: 52151875.967629366
[2022-04-08 02:45:48.809006]Total energy: 52154555.53000481
[2022-04-08 02:47:08.073830]Total energy: 52328687.69921909
[2022-04-08 02:48:27.060606]Total energy: 52249297.3478785
[2022-04-08 02:49:46.498223]Total energy: 52360992.40426789
[2022-04-08 02:51:19.521498]Total energy: 52236807.15375003
[2022-04-08 02:52:55.798353]Total energy: 51950330.80658394
[2022-04-08 02:54:23.885941]Total energy: 52591239.54231275
[2022-04-08 02:55:42.097665]Total energy: 52069672.81492638
[2022-04-08 02:56:59.364084]Total energy: 52274696.18592607
[2022-04-08 02:58:19.138286]Total energy: 52181631.41599008
[2022-04-08 02:59:37.522097]Total energy: 52335030.536764406
[2022-04-08 03:01:20.422049]Total energy: 52333335.04488197
[2022-04-08 03:02:45.832757]Total energy: 52164304.87213049
[2022-04-08 03:04:07.928811]Total energy: 52374602.440094866
[2022-04-08 03:05:26.935168]Total energy: 52307336.53117324
[2022-04-08 03:06:48.331238]Total energy: 52467456.18053448
[2022-04-08 03:08:10.461879]Total energy: 52371711.17321868
[2022-04-08 03:09:30.092133]Total energy: 52136764.962319076
[2022-04-08 03:10:59.897420]Total energy: 52519346.04071753
[2022-04-08 03:12:25.607987]Total energy: 52385844.92761226
[2022-04-08 03:13:45.149621]Total energy: 52332692.138601564
[2022-04-08 03:15:06.253094]Total energy: 52261629.784771584
[2022-04-08 03:16:23.937975]Total energy: 52376764.99803153
[2022-04-08 03:17:41.332657]Total energy: 52368466.10128668
[2022-04-08 03:18:59.824483]Total energy: 52269044.478437826
[2022-04-08 03:20:20.196651]Total energy: 52301887.37627386
[2022-04-08 03:22:04.086163]Total energy: 52255101.48018318
[2022-04-08 03:23:39.298952]Total energy: 52409275.14480086
[2022-04-08 03:25:15.056054]Total energy: 52092658.14135278
[2022-04-08 03:26:34.649046]Total energy: 52095796.37152185
[2022-04-08 03:27:57.944304]Total energy: 52146503.81677821
[2022-04-08 03:29:17.846038]Total energy: 52210661.09469098
[2022-04-08 03:30:59.624699]Total energy: 52083467.52358798
[2022-04-08 03:32:43.839931]Total energy: 52198592.92175492
[2022-04-08 03:34:04.110835]Total energy: 52450799.49428473
[2022-04-08 03:35:25.405963]Total energy: 52241823.73551278
[2022-04-08 03:36:42.261520]Total energy: 52088808.953943014
[2022-04-08 03:37:59.250014]Total energy: 52118986.291478
[2022-04-08 03:39:15.459592]Total energy: 52147999.44799226
[2022-04-08 03:40:50.017964]Total energy: 52306407.703291036
[2022-04-08 03:42:16.122424]Total energy: 52314182.68616675
[2022-04-08 03:43:36.019051]Total energy: 52508851.4267394
[2022-04-08 03:44:57.170940]Total energy: 52083717.60202588
[2022-04-08 03:46:19.923965]Total energy: 52347676.610414185
[2022-04-08 03:47:37.118328]Total energy: 52021275.651005976
[2022-04-08 03:48:57.193489]Total energy: 52259174.03780525
[2022-04-08 03:50:16.055494]Total energy: 52155140.11972992
[2022-04-08 03:51:34.688231]Total energy: 52400790.4468668
[2022-04-08 03:52:54.436687]Total energy: 52206507.85804061
[2022-04-08 03:54:14.453740]Total energy: 52263698.24383006
[2022-04-08 03:55:43.977140]Total energy: 52117198.884206235
[2022-04-08 03:57:07.416167]Total energy: 52246148.56471097
[2022-04-08 03:58:27.794315]Total energy: 52150267.08153781
[2022-04-08 03:59:55.159521]Total energy: 52328659.9995834
[2022-04-08 04:01:37.314009]Total energy: 52256307.36240317
[2022-04-08 04:03:02.592959]Total energy: 52312908.39294386
[2022-04-08 04:04:20.599940]Total energy: 52323977.30251911
[2022-04-08 04:05:42.099348]Total energy: 52435685.38254449
[2022-04-08 04:07:00.159318]Total energy: 52222227.91253514
[2022-04-08 04:08:23.114922]Total energy: 52303683.57289597
[2022-04-08 04:09:47.128168]Total energy: 52260733.99942615
[2022-04-08 04:11:14.060722]Total energy: 52287869.513324775
[2022-04-08 04:12:45.021008]Total energy: 52114628.34505512
[2022-04-08 04:14:04.668394]Total energy: 52349986.22897695
[2022-04-08 04:15:29.717761]Total energy: 52249552.26724227
[2022-04-08 04:16:50.256657]Total energy: 52386467.51290166
[2022-04-08 04:18:11.163520]Total energy: 52132923.75633915
[2022-04-08 04:19:37.108426]Total energy: 52426625.53673619
[2022-04-08 04:21:05.600033]Total energy: 52441498.05802519
[2022-04-08 04:22:35.179483]Total energy: 52154162.00142547
[2022-04-08 04:23:59.072083]Total energy: 52472131.33732882
[2022-04-08 04:25:24.869364]Total energy: 52337809.223811045
[2022-04-08 04:26:45.265377]Total energy: 52234763.42317121
[2022-04-08 04:28:04.924639]Total energy: 52175039.15097854
[2022-04-08 04:29:27.848668]Total energy: 52042536.47967833
[2022-04-08 04:30:55.863755]Total energy: 52374233.19718816
[2022-04-08 04:32:28.696063]Total energy: 52205668.72794893
[2022-04-08 04:33:48.374070]Total energy: 52277158.6071537
[2022-04-08 04:35:09.442524]Total energy: 51953224.44387142
[2022-04-08 04:36:29.169717]Total energy: 52318114.075544424
[2022-04-08 04:37:48.310302]Total energy: 52275250.81298233
[2022-04-08 04:39:08.068285]Total energy: 52254042.04123174
[2022-04-08 04:40:51.274253]Total energy: 52365709.148225255
[2022-04-08 04:42:34.730709]Total energy: 52275530.84883391
[2022-04-08 04:44:20.147421]Total energy: 52270035.528606646
[2022-04-08 04:45:58.937044]Total energy: 52153453.21289715
[2022-04-08 04:47:17.494020]Total energy: 52289647.72755348
[2022-04-08 04:48:38.959600]Total energy: 52187356.97859258
[2022-04-08 04:49:57.719719]Total energy: 52175752.899432525
[2022-04-08 04:51:43.100227]Total energy: 52208973.31278426
[2022-04-08 04:53:35.907688]Total energy: 52366597.149307765
[2022-04-08 04:55:04.025004]Total energy: 52065629.14544291
[2022-04-08 04:56:25.528116]Total energy: 52198265.63499159
[2022-04-08 04:57:47.845822]Total energy: 52382512.12131525
[2022-04-08 04:59:06.984344]Total energy: 52407347.79200939
[2022-04-08 05:00:32.054850]Total energy: 52368722.19961626
[2022-04-08 05:01:50.975954]Total energy: 52135112.04096241
[2022-04-08 05:03:08.887113]Total energy: 52453196.608823635
[2022-04-08 05:04:27.550816]Total energy: 52317861.87056904
[2022-04-08 05:05:50.299643]Total energy: 52055000.49862004
[2022-04-08 05:07:08.835782]Total energy: 52332139.12582854
[2022-04-08 05:08:28.509824]Total energy: 52020872.9909123
[2022-04-08 05:09:50.553924]Total energy: 51916033.88286656
[2022-04-08 05:11:21.971308]Total energy: 52481391.72647743
[2022-04-08 05:12:54.433775]Total energy: 52445257.823875226
[2022-04-08 05:14:16.137268]Total energy: 52242558.60433822
[2022-04-08 05:15:35.775293]Total energy: 52314454.65153407
[2022-04-08 05:16:56.066328]Total energy: 52454102.08255993
[2022-04-08 05:18:16.745997]Total energy: 52576775.12277012
[2022-04-08 05:19:37.564183]Total energy: 52333675.84613671
[2022-04-08 05:21:02.289736]Total energy: 52329324.6637768
[2022-04-08 05:22:22.489325]Total energy: 52104381.47766812
[2022-04-08 05:23:41.025566]Total energy: 52364617.31685337
[2022-04-08 05:25:00.308737]Total energy: 52261679.426427186
[2022-04-08 05:26:19.003408]Total energy: 52044037.12870268
[2022-04-08 05:27:38.639846]Total energy: 52069428.0487768
[2022-04-08 05:29:01.122614]Total energy: 52411180.380143404
[2022-04-08 05:30:20.323894]Total energy: 52201889.17410142
[2022-04-08 05:31:46.115621]Total energy: 52212794.23998715
[2022-04-08 05:33:06.677039]Total energy: 52272310.899466924
[2022-04-08 05:34:25.906015]Total energy: 52477662.02669975
[2022-04-08 05:35:48.476335]Total energy: 52318882.49337462
[2022-04-08 05:37:10.997434]Total energy: 52197436.28267769
[2022-04-08 05:38:36.353689]Total energy: 52310299.675724775
[2022-04-08 05:39:58.917042]Total energy: 52305734.973149695
[2022-04-08 05:41:39.838033]Total energy: 52101396.369789325
[2022-04-08 05:43:11.567675]Total energy: 52225117.08259677
[2022-04-08 05:44:44.473371]Total energy: 52454739.47547137
[2022-04-08 05:46:05.385904]Total energy: 52251867.996659756
[2022-04-08 05:47:27.556325]Total energy: 52180615.33694012
[2022-04-08 05:48:47.147103]Total energy: 51977955.2258146
[2022-04-08 05:50:07.752011]Total energy: 52246441.36114161
[2022-04-08 05:51:37.462237]Total energy: 52150881.25931348
[2022-04-08 05:53:05.846413]Total energy: 52209894.33564673
[2022-04-08 05:54:29.315164]Total energy: 52048093.62054776
[2022-04-08 05:55:48.445647]Total energy: 52230453.52224281
[2022-04-08 05:57:07.822750]Total energy: 52290820.88293069
[2022-04-08 05:58:27.742524]Total energy: 52186467.34635355
[2022-04-08 05:59:49.300471]Total energy: 52238301.3125287
[2022-04-08 06:01:12.236929]Total energy: 52310039.3087999
[2022-04-08 06:02:34.783079]Total energy: 52117890.86518884
[2022-04-08 06:03:54.687851]Total energy: 51996433.90546626
[2022-04-08 06:05:14.264897]Total energy: 52192247.99914551
[2022-04-08 06:06:33.637376]Total energy: 52458528.44999935
[2022-04-08 06:07:52.948620]Total energy: 52269986.88030945
[2022-04-08 06:09:13.047072]Total energy: 52157965.87251175
[2022-04-08 06:10:38.939506]Total energy: 52036832.96355415
[2022-04-08 06:12:00.365525]Total energy: 52208995.61321823
[2022-04-08 06:13:19.341988]Total energy: 51907557.60462946
[2022-04-08 06:14:44.630206]Total energy: 52599959.35804748
[2022-04-08 06:16:20.248127]Total energy: 52403832.20169531
[2022-04-08 06:17:39.422148]Total energy: 52779116.33276772
[2022-04-08 06:18:57.522512]Total energy: 52490762.7411278
[2022-04-08 06:20:14.864285]Total energy: 52391498.9756016
[2022-04-08 06:21:34.239326]Total energy: 52350622.49868149
[2022-04-08 06:22:56.600997]Total energy: 52489516.703665756
[2022-04-08 06:25:03.712622]Total energy: 52550483.50796681
[2022-04-08 06:26:25.469232]Total energy: 52498190.55022904
[2022-04-08 06:27:43.921323]Total energy: 52449205.0015409
[2022-04-08 06:29:06.407563]Total energy: 52580658.62044346
[2022-04-08 06:30:29.830846]Total energy: 52445555.73595275
[2022-04-08 06:31:49.211033]Total energy: 52626429.96585859
[2022-04-08 06:33:08.775417]Total energy: 52447178.00678092
[2022-04-08 06:34:28.039351]Total energy: 52454337.86618748
[2022-04-08 06:35:50.627270]Total energy: 52384069.057209924
[2022-04-08 06:37:10.261064]Total energy: 52639373.91520744
[2022-04-08 06:38:31.785152]Total energy: 52716728.24053604
[2022-04-08 06:39:51.074441]Total energy: 52373430.09047645
[2022-04-08 06:41:14.610595]Total energy: 52648077.0143246
[2022-04-08 06:42:36.277272]Total energy: 52451675.51106045
[2022-04-08 06:43:58.283926]Total energy: 52433167.85011375
[2022-04-08 06:45:19.599370]Total energy: 52772808.264855966
[2022-04-08 06:46:38.748743]Total energy: 52322269.95704095
[2022-04-08 06:47:58.138594]Total energy: 52440669.78863856
[2022-04-08 06:49:17.725199]Total energy: 52549938.12785072
[2022-04-08 06:50:44.042477]Total energy: 52667624.177449614
[2022-04-08 06:52:15.271571]Total energy: 52627270.64518022
[2022-04-08 06:53:48.850992]Total energy: 52658854.29450278
[2022-04-08 06:55:28.865845]Total energy: 52587558.73040606
[2022-04-08 06:56:56.321353]Total energy: 52614820.4780792
[2022-04-08 06:58:17.732827]Total energy: 52605590.45886762
[2022-04-08 06:59:37.835445]Total energy: 52568955.12324854
[2022-04-08 07:01:22.169928]Total energy: 52579948.60504809
[2022-04-08 07:03:00.308871]Total energy: 52593358.11806416
[2022-04-08 07:04:27.645659]Total energy: 52532269.358768485
[2022-04-08 07:05:55.051819]Total energy: 52527242.97925355
[2022-04-08 07:07:16.384449]Total energy: 52459537.12556566
[2022-04-08 07:08:36.514840]Total energy: 52486199.75717712
[2022-04-08 07:09:57.057923]Total energy: 52289068.13715213
[2022-04-08 07:11:16.717639]Total energy: 52623784.36398089
[2022-04-08 07:12:35.997421]Total energy: 52409242.31285082
[2022-04-08 07:13:55.017949]Total energy: 52416831.43258579
[2022-04-08 07:15:15.113255]Total energy: 52444356.5652357
[2022-04-08 07:16:35.065584]Total energy: 52503808.01851758
[2022-04-08 07:17:53.872314]Total energy: 52443052.29110724
[2022-04-08 07:19:13.266884]Total energy: 52360607.6281954
[2022-04-08 07:20:54.623838]Total energy: 52463299.475999735
[2022-04-08 07:22:23.584537]Total energy: 52421547.524530955
[2022-04-08 07:23:45.708822]Total energy: 52498178.90742637
[2022-04-08 07:25:07.368246]Total energy: 52509013.87840643
[2022-04-08 07:26:26.735928]Total energy: 52337563.31236176
[2022-04-08 07:27:45.295865]Total energy: 52387999.80135667
[2022-04-08 07:29:04.315424]Total energy: 52550348.162667535
[2022-04-08 07:30:37.589853]Total energy: 52712058.80345116
[2022-04-08 07:32:14.713498]Total energy: 52422390.35602225
[2022-04-08 07:33:41.180795]Total energy: 52488194.768564865
[2022-04-08 07:34:59.444397]Total energy: 52574810.58395952
[2022-04-08 07:36:18.899657]Total energy: 52684223.38332893
[2022-04-08 07:37:38.861478]Total energy: 52614675.80171791
[2022-04-08 07:38:58.128476]Total energy: 52407194.39170119
[2022-04-08 07:40:25.653042]Total energy: 52621937.254296266
[2022-04-08 07:42:06.114285]Total energy: 52612124.14884728
[2022-04-08 07:43:24.592410]Total energy: 52303822.08651478
[2022-04-08 07:44:43.612556]Total energy: 52355028.00428675
[2022-04-08 07:46:01.361429]Total energy: 52482174.3689391
[2022-04-08 07:47:21.138581]Total energy: 52423628.91191414
[2022-04-08 07:48:41.870660]Total energy: 52579278.50510984
[2022-04-08 07:50:04.098478]Total energy: 52645448.033059664
[2022-04-08 07:51:25.758302]Total energy: 52542116.72735124
[2022-04-08 07:52:45.197638]Total energy: 52474489.19364294
[2022-04-08 07:54:03.158126]Total energy: 52571813.15576238
[2022-04-08 07:55:22.189958]Total energy: 52607929.6691479
[2022-04-08 07:56:42.315739]Total energy: 52614479.18221932
[2022-04-08 07:58:00.807120]Total energy: 52394964.239199445
[2022-04-08 07:59:18.620114]Total energy: 52353882.366210885
[2022-04-08 08:00:49.495736]Total energy: 52423734.596468896
[2022-04-08 08:02:16.603322]Total energy: 52606457.83968531
[2022-04-08 08:03:36.264722]Total energy: 52314505.015015684
[2022-04-08 08:04:55.513946]Total energy: 52646136.68772249
[2022-04-08 08:06:14.451283]Total energy: 52416982.83694338
[2022-04-08 08:07:32.682137]Total energy: 52395396.97531228
[2022-04-08 08:08:51.624560]Total energy: 52310123.802984305
[2022-04-08 08:10:09.146339]Total energy: 52502969.73422098
[2022-04-08 08:11:46.373844]Total energy: 52422554.8224662
[2022-04-08 08:13:25.492456]Total energy: 52361956.907396704
[2022-04-08 08:14:43.552418]Total energy: 52357274.16797497
[2022-04-08 08:16:01.174160]Total energy: 52522978.24554529
[2022-04-08 08:17:18.705541]Total energy: 52337230.550043784
[2022-04-08 08:18:37.468800]Total energy: 52413966.27786649
[2022-04-08 08:19:53.966124]Total energy: 52350365.49792297
[2022-04-08 08:21:36.902265]Total energy: 52286978.565878965
[2022-04-08 08:23:01.907317]Total energy: 52350688.61962701
[2022-04-08 08:24:19.818983]Total energy: 52263513.63766099
[2022-04-08 08:25:36.081613]Total energy: 52462708.07120363
[2022-04-08 08:26:56.956451]Total energy: 52341697.65114116
[2022-04-08 08:28:18.561764]Total energy: 52375842.798190236
[2022-04-08 08:29:37.334748]Total energy: 52315267.94714461
[2022-04-08 08:31:12.469560]Total energy: 52544218.93643837
[2022-04-08 08:32:37.585338]Total energy: 52387964.63071283
[2022-04-08 08:33:58.264145]Total energy: 52337202.52070176
[2022-04-08 08:35:27.610022]Total energy: 52437007.4813847
[2022-04-08 08:36:49.621131]Total energy: 52434540.71233084
[2022-04-08 08:38:06.950069]Total energy: 52419383.64689838
[2022-04-08 08:39:26.491430]Total energy: 52383513.65430234
[2022-04-08 08:41:02.272561]Total energy: 52404337.15576148
[2022-04-08 08:42:39.234271]Total energy: 52502129.761666335
[2022-04-08 08:44:02.448158]Total energy: 52503516.471270815
[2022-04-08 08:45:25.312774]Total energy: 52374147.56929104
[2022-04-08 08:46:43.524614]Total energy: 52386161.43520971
[2022-04-08 08:48:05.008326]Total energy: 52323211.272197306
[2022-04-08 08:49:26.652501]Total energy: 52330702.055093996
[2022-04-08 08:50:54.088228]Total energy: 52378987.105138905
[2022-04-08 08:52:29.357984]Total energy: 52355866.20080026
[2022-04-08 08:54:07.991142]Total energy: 52423550.2841108
[2022-04-08 08:55:31.217804]Total energy: 52447507.79576251
[2022-04-08 08:56:52.517781]Total energy: 52368482.12051431
[2022-04-08 08:58:14.174777]Total energy: 52552111.084281586
[2022-04-08 08:59:33.770346]Total energy: 52412757.22112324
[2022-04-08 09:01:09.745600]Total energy: 52466288.55817429
[2022-04-08 09:02:48.613415]Total energy: 52551165.339507736
[2022-04-08 09:04:16.345036]Total energy: 52574619.839782506
[2022-04-08 09:05:44.417627]Total energy: 52434787.72055206
[2022-04-08 09:07:04.252404]Total energy: 52367600.68225848
[2022-04-08 09:08:25.619608]Total energy: 52167456.766275115
[2022-04-08 09:09:44.431829]Total energy: 52385703.27888885
[2022-04-08 09:11:13.788249]Total energy: 52495972.665806234
[2022-04-08 09:12:40.962097]Total energy: 52226268.15910198
[2022-04-08 09:14:00.012924]Total energy: 52457579.07850587
[2022-04-08 09:15:20.769906]Total energy: 52373474.55243093
