initial: 101 - diverse_seed
[2022-04-08 19:30:06.720631]Total energy: 19434632.68560532
[2022-04-08 19:31:55.624776]Total energy: 19466349.740400203
[2022-04-08 19:33:40.341060]Total energy: 19388712.611237917
[2022-04-08 19:35:23.161563]Total energy: 19429378.897702467
[2022-04-08 19:37:06.831731]Total energy: 19384338.267095737
[2022-04-08 19:38:50.189517]Total energy: 19424637.091667756
[2022-04-08 19:40:36.137531]Total energy: 19392707.970153347
[2022-04-08 19:42:18.445398]Total energy: 19393801.731943864
[2022-04-08 19:44:02.139350]Total energy: 19411334.656510144
[2022-04-08 19:45:46.098825]Total energy: 19381812.88610022
[2022-04-08 19:47:29.729887]Total energy: 19360261.496183634
[2022-04-08 19:49:14.018810]Total energy: 19420305.624420933
[2022-04-08 19:50:56.873846]Total energy: 19330535.581718627
[2022-04-08 19:52:38.453257]Total energy: 19359735.35074025
[2022-04-08 19:54:21.231183]Total energy: 19339237.828555893
[2022-04-08 19:56:06.553492]Total energy: 19397573.854524873
[2022-04-08 19:57:51.712070]Total energy: 19368898.66071085
[2022-04-08 19:59:38.079126]Total energy: 19374853.039765205
[2022-04-08 20:01:25.299706]Total energy: 19388147.90591451
[2022-04-08 20:03:14.300706]Total energy: 19363186.4765254
[2022-04-08 20:05:00.805609]Total energy: 19379182.308266576
[2022-04-08 20:06:47.160446]Total energy: 19396767.913590252
[2022-04-08 20:08:34.599572]Total energy: 19411527.551740162
[2022-04-08 20:10:28.891660]Total energy: 19416131.5624789
[2022-04-08 20:12:14.560940]Total energy: 19379888.324379403
[2022-04-08 20:14:15.143563]Total energy: 19383881.73432012
[2022-04-08 20:16:05.911687]Total energy: 19371745.589919433
[2022-04-08 20:17:58.286330]Total energy: 19351178.992669195
[2022-04-08 20:19:49.813310]Total energy: 19349041.53849143
[2022-04-08 20:21:38.407487]Total energy: 19422248.109775733
[2022-04-08 20:23:28.967123]Total energy: 19395125.938175607
[2022-04-08 20:25:18.564643]Total energy: 19423452.34976135
[2022-04-08 20:27:08.358883]Total energy: 19427021.547417246
[2022-04-08 20:28:56.062886]Total energy: 19362433.02131002
[2022-04-08 20:30:46.313651]Total energy: 19375339.881335106
[2022-04-08 20:32:31.724846]Total energy: 19397256.153196525
[2022-04-08 20:34:27.567125]Total energy: 19415521.77399149
[2022-04-08 20:36:22.744182]Total energy: 19392552.62118962
[2022-04-08 20:38:17.152308]Total energy: 19429069.77744536
[2022-04-08 20:40:12.012491]Total energy: 19450553.927248556
[2022-04-08 20:42:03.798493]Total energy: 19380779.392532047
[2022-04-08 20:43:56.029472]Total energy: 19374808.483591292
[2022-04-08 20:45:48.534184]Total energy: 19334798.203866478
[2022-04-08 20:47:39.892822]Total energy: 19345988.01142991
[2022-04-08 20:49:32.868643]Total energy: 19331984.275789473
[2022-04-08 20:51:25.502171]Total energy: 19401109.746763628
[2022-04-08 20:53:14.352585]Total energy: 19425479.53865304
[2022-04-08 20:55:10.067270]Total energy: 19389098.957229573
[2022-04-08 20:57:05.313145]Total energy: 19372424.546287835
[2022-04-08 20:58:54.182591]Total energy: 19400505.770326104
[2022-04-08 21:00:57.230296]Total energy: 19335164.594377074
[2022-04-08 21:02:59.068928]Total energy: 19357920.12343311
[2022-04-08 21:04:51.239579]Total energy: 19380550.00772173
[2022-04-08 21:06:42.142884]Total energy: 19403174.751677282
[2022-04-08 21:08:35.683057]Total energy: 19357264.634850014
[2022-04-08 21:10:38.532432]Total energy: 19361994.493568704
[2022-04-08 21:12:44.533625]Total energy: 19399969.149530478
[2022-04-08 21:14:29.721668]Total energy: 19395413.116258714
[2022-04-08 21:16:18.987368]Total energy: 19383668.860099956
[2022-04-08 21:18:09.225530]Total energy: 19351181.251446072
[2022-04-08 21:19:55.732361]Total energy: 19380396.240722794
[2022-04-08 21:21:44.258409]Total energy: 19434914.771560427
[2022-04-08 21:23:34.199381]Total energy: 19365435.485970326
[2022-04-08 21:25:25.521182]Total energy: 19327161.531892154
[2022-04-08 21:27:17.134756]Total energy: 19430552.45739117
[2022-04-08 21:29:06.349769]Total energy: 19391382.089162204
[2022-04-08 21:31:07.445347]Total energy: 19390045.509092025
[2022-04-08 21:33:06.660617]Total energy: 19353724.528196495
[2022-04-08 21:34:57.620534]Total energy: 19383051.127554458
[2022-04-08 21:36:51.729670]Total energy: 19364870.36291959
[2022-04-08 21:38:44.132331]Total energy: 19370433.445179306
[2022-04-08 21:40:36.716926]Total energy: 19382254.001481798
[2022-04-08 21:42:30.579661]Total energy: 19351489.037768956
[2022-04-08 21:44:17.764365]Total energy: 19358774.251523133
[2022-04-08 21:46:07.086157]Total energy: 19400254.50298716
[2022-04-08 21:47:54.115267]Total energy: 19391648.27867472
[2022-04-08 21:49:42.611124]Total energy: 19345301.997508064
[2022-04-08 21:51:41.010006]Total energy: 19422370.167152055
[2022-04-08 21:53:34.523315]Total energy: 19400741.46682056
[2022-04-08 21:55:21.929954]Total energy: 19419891.089698393
[2022-04-08 21:57:08.149277]Total energy: 19404993.882880386
[2022-04-08 21:58:56.508255]Total energy: 19409303.623501964
[2022-04-08 22:00:52.743671]Total energy: 19375284.413361773
[2022-04-08 22:02:55.753588]Total energy: 19416374.73172936
[2022-04-08 22:04:54.018012]Total energy: 19388711.794262793
[2022-04-08 22:06:44.712571]Total energy: 19384531.936819494
[2022-04-08 22:08:36.460540]Total energy: 19405059.78648967
[2022-04-08 22:10:41.736429]Total energy: 19390323.49398543
[2022-04-08 22:12:40.094939]Total energy: 19408220.706034932
[2022-04-08 22:14:34.252803]Total energy: 19352409.90013521
[2022-04-08 22:16:23.823681]Total energy: 19404168.10301488
[2022-04-08 22:18:16.621722]Total energy: 19364716.709788997
[2022-04-08 22:20:06.105948]Total energy: 19377844.02527259
[2022-04-08 22:21:58.469503]Total energy: 19344729.167709265
[2022-04-08 22:23:53.699641]Total energy: 19365789.47505282
[2022-04-08 22:25:45.330574]Total energy: 19392608.828065816
[2022-04-08 22:27:41.588300]Total energy: 19382438.11375345
[2022-04-08 22:29:38.224618]Total energy: 19399879.72902107
[2022-04-08 22:31:38.522508]Total energy: 19401260.51654824
[2022-04-08 22:33:46.001140]Total energy: 19394033.329665016
[2022-04-08 22:36:02.869356]Total energy: 19395276.039994463
[2022-04-08 22:38:04.358080]Total energy: 19398918.410728004
[2022-04-08 22:39:54.002047]Total energy: 19441620.995072138
[2022-04-08 22:41:53.781471]Total energy: 19423680.317034736
[2022-04-08 22:43:42.658261]Total energy: 19402211.03937682
[2022-04-08 22:45:28.968411]Total energy: 19393449.54454509
[2022-04-08 22:47:17.902126]Total energy: 19387730.772779748
[2022-04-08 22:49:08.206845]Total energy: 19363191.67629181
[2022-04-08 22:51:05.042717]Total energy: 19373401.656713147
[2022-04-08 22:53:04.458938]Total energy: 19323661.55752666
[2022-04-08 22:54:55.205389]Total energy: 19329134.825398155
[2022-04-08 22:56:25.986925]Total energy: 19364190.574303195
[2022-04-08 22:57:58.323906]Total energy: 19333211.307214316
[2022-04-08 22:59:29.595036]Total energy: 19362900.576009434
[2022-04-08 23:00:58.910443]Total energy: 19347252.832971793
[2022-04-08 23:02:26.936827]Total energy: 19344285.076606043
[2022-04-08 23:03:57.999316]Total energy: 19398339.064712655
[2022-04-08 23:05:27.410181]Total energy: 19321534.561747476
[2022-04-08 23:06:58.662091]Total energy: 19350825.93774876
[2022-04-08 23:08:31.950155]Total energy: 19381937.33713725
[2022-04-08 23:10:12.937519]Total energy: 19389745.660903085
[2022-04-08 23:12:11.836385]Total energy: 19375445.93408127
[2022-04-08 23:14:10.187793]Total energy: 19365917.492934376
[2022-04-08 23:15:59.205615]Total energy: 19368868.886478826
[2022-04-08 23:17:48.208004]Total energy: 19392875.32963656
[2022-04-08 23:19:39.277524]Total energy: 19327250.97675482
[2022-04-08 23:21:27.606134]Total energy: 19364247.236934457
[2022-04-08 23:23:20.365680]Total energy: 19336218.617259357
[2022-04-08 23:25:10.550298]Total energy: 19291184.070260115
[2022-04-08 23:26:58.430691]Total energy: 19415165.099315286
[2022-04-08 23:28:43.299541]Total energy: 19302335.22703373
[2022-04-08 23:30:41.481799]Total energy: 19409182.295301348
[2022-04-08 23:32:41.246377]Total energy: 19356067.59839704
[2022-04-08 23:34:31.291962]Total energy: 19347647.048355173
[2022-04-08 23:36:16.877483]Total energy: 19378906.746702038
[2022-04-08 23:38:04.392785]Total energy: 19334484.04797572
[2022-04-08 23:39:49.949589]Total energy: 19344716.072410293
[2022-04-08 23:41:36.717327]Total energy: 19344416.328768726
[2022-04-08 23:43:25.486814]Total energy: 19384074.81071652
[2022-04-08 23:45:14.723123]Total energy: 19352803.410536498
[2022-04-08 23:46:58.308277]Total energy: 19321271.16998613
[2022-04-08 23:48:45.944398]Total energy: 19324529.387423147
[2022-04-08 23:50:58.601436]Total energy: 19347335.981270052
[2022-04-08 23:53:17.813530]Total energy: 19352664.036964033
[2022-04-08 23:55:07.071480]Total energy: 19290182.239332534
[2022-04-08 23:56:54.969689]Total energy: 19429221.760325853
[2022-04-08 23:58:45.596838]Total energy: 19395626.450103432
[2022-04-09 00:00:36.211065]Total energy: 19376079.875774086
[2022-04-09 00:02:26.572152]Total energy: 19362280.053538475
[2022-04-09 00:04:16.977727]Total energy: 19401395.139906786
[2022-04-09 00:06:03.430333]Total energy: 19426383.957881227
[2022-04-09 00:07:52.790412]Total energy: 19454709.645652834
[2022-04-09 00:09:41.134425]Total energy: 19428325.460220147
[2022-04-09 00:11:33.923124]Total energy: 19431522.430031262
[2022-04-09 00:13:28.680910]Total energy: 19377507.756482307
[2022-04-09 00:15:21.469713]Total energy: 19361136.57561438
[2022-04-09 00:17:10.592731]Total energy: 19417009.79625022
[2022-04-09 00:18:55.936763]Total energy: 19396770.398904044
[2022-04-09 00:20:39.140324]Total energy: 19421371.391889412
[2022-04-09 00:22:28.205661]Total energy: 19452576.2136838
[2022-04-09 00:24:16.616751]Total energy: 19387969.255938847
[2022-04-09 00:26:05.290101]Total energy: 19415474.4252234
[2022-04-09 00:27:51.080276]Total energy: 19368966.789191574
[2022-04-09 00:29:41.394906]Total energy: 19407950.082467936
[2022-04-09 00:31:39.620736]Total energy: 19336508.808615893
[2022-04-09 00:33:42.758784]Total energy: 19452924.939745553
[2022-04-09 00:35:30.297727]Total energy: 19406070.327472575
[2022-04-09 00:37:19.979194]Total energy: 19429259.980487835
[2022-04-09 00:39:10.675700]Total energy: 19427787.27893958
[2022-04-09 00:41:16.768794]Total energy: 19394418.58698145
[2022-04-09 00:43:28.636895]Total energy: 19376651.49585181
[2022-04-09 00:45:19.071296]Total energy: 19403102.637045383
[2022-04-09 00:47:07.206979]Total energy: 19420079.325132
[2022-04-09 00:48:56.177466]Total energy: 19444537.389210716
[2022-04-09 00:50:51.629828]Total energy: 19449294.038962983
[2022-04-09 00:52:48.396042]Total energy: 19427253.150101244
[2022-04-09 00:54:38.232085]Total energy: 19465432.926511683
[2022-04-09 00:56:27.986846]Total energy: 19428052.887837064
[2022-04-09 00:58:20.548483]Total energy: 19414001.52226909
[2022-04-09 01:00:11.140761]Total energy: 19400374.263968278
[2022-04-09 01:02:01.492128]Total energy: 19440158.779546052
[2022-04-09 01:03:50.044593]Total energy: 19383109.188387543
[2022-04-09 01:05:37.937519]Total energy: 19410658.217198804
[2022-04-09 01:07:24.410072]Total energy: 19391711.29388362
[2022-04-09 01:09:12.240126]Total energy: 19428402.32039866
[2022-04-09 01:11:02.988744]Total energy: 19413451.484368447
[2022-04-09 01:12:50.807546]Total energy: 19396764.758733995
[2022-04-09 01:14:38.633804]Total energy: 19452170.295630287
[2022-04-09 01:16:23.463376]Total energy: 19385494.916565835
[2022-04-09 01:18:10.770377]Total energy: 19414899.91313059
[2022-04-09 01:20:00.982597]Total energy: 19435723.362946678
[2022-04-09 01:21:52.438668]Total energy: 19441962.03416333
[2022-04-09 01:23:39.407195]Total energy: 19360387.025349848
[2022-04-09 01:25:29.538034]Total energy: 19429228.890324652
[2022-04-09 01:27:18.424731]Total energy: 19411866.042974006
[2022-04-09 01:29:06.472214]Total energy: 19453179.887753017
[2022-04-09 01:30:59.944736]Total energy: 19469514.715965185
[2022-04-09 01:32:55.729369]Total energy: 19422743.004489496
[2022-04-09 01:34:49.426973]Total energy: 19455664.47722284
[2022-04-09 01:36:35.582156]Total energy: 19417706.448465616
[2022-04-09 01:38:23.714207]Total energy: 19375897.113041848
[2022-04-09 01:40:11.649270]Total energy: 19394201.54996866
[2022-04-09 01:42:03.564108]Total energy: 19372772.495403197
[2022-04-09 01:43:56.430815]Total energy: 19436689.583349235
[2022-04-09 01:45:44.054395]Total energy: 19389061.84492488
[2022-04-09 01:47:30.938742]Total energy: 19371835.975213833
[2022-04-09 01:49:20.083867]Total energy: 19420930.409443904
[2022-04-09 01:51:14.872869]Total energy: 19413935.21467442
[2022-04-09 01:53:08.663854]Total energy: 19389401.848637894
[2022-04-09 01:55:00.612048]Total energy: 19401605.17229146
[2022-04-09 01:56:51.617119]Total energy: 19374010.05743736
[2022-04-09 01:58:38.970834]Total energy: 19334992.33869309
[2022-04-09 02:00:35.262785]Total energy: 19391559.016466103
[2022-04-09 02:02:33.882461]Total energy: 19415810.390007716
[2022-04-09 02:04:21.598551]Total energy: 19357300.27917095
[2022-04-09 02:06:09.598279]Total energy: 19353639.302359987
[2022-04-09 02:07:56.811250]Total energy: 19357442.904845703
[2022-04-09 02:09:43.522237]Total energy: 19399229.441413928
[2022-04-09 02:11:41.193888]Total energy: 19389036.383954052
[2022-04-09 02:13:40.519096]Total energy: 19382059.236429665
[2022-04-09 02:15:30.629091]Total energy: 19395687.644187137
[2022-04-09 02:17:21.439619]Total energy: 19410407.253734514
[2022-04-09 02:19:10.962886]Total energy: 19364351.818092242
[2022-04-09 02:21:07.028623]Total energy: 19374744.51376906
[2022-04-09 02:23:05.163843]Total energy: 19380946.046795458
[2022-04-09 02:24:53.184860]Total energy: 19384046.54237008
[2022-04-09 02:26:40.139480]Total energy: 19456291.47576606
[2022-04-09 02:28:29.576808]Total energy: 19341717.33122425
[2022-04-09 02:30:15.115747]Total energy: 19398209.193621922
[2022-04-09 02:32:15.792967]Total energy: 19403717.702329982
[2022-04-09 02:34:00.983075]Total energy: 19350775.917854685
[2022-04-09 02:35:46.591839]Total energy: 19377788.196356382
[2022-04-09 02:37:29.971493]Total energy: 19411874.14274076
[2022-04-09 02:39:17.914500]Total energy: 19369517.31346758
[2022-04-09 02:41:18.572564]Total energy: 19370110.77475566
[2022-04-09 02:43:13.335719]Total energy: 19361264.84204262
[2022-04-09 02:44:56.409651]Total energy: 19357004.135862857
[2022-04-09 02:46:39.053062]Total energy: 19364659.44349857
[2022-04-09 02:48:20.551447]Total energy: 19390014.224648543
[2022-04-09 02:50:03.930691]Total energy: 19405975.505464453
[2022-04-09 02:51:47.794572]Total energy: 19386097.817520425
[2022-04-09 02:53:33.539226]Total energy: 19347008.342496827
[2022-04-09 02:55:19.562533]Total energy: 19345265.281798746
[2022-04-09 02:57:04.163629]Total energy: 19389566.428287957
[2022-04-09 02:58:46.970603]Total energy: 19396805.48923055
[2022-04-09 03:00:43.724683]Total energy: 19440653.257956963
[2022-04-09 03:02:35.144726]Total energy: 19370275.568744272
[2022-04-09 03:04:15.977852]Total energy: 19375181.185515188
[2022-04-09 03:05:56.393254]Total energy: 19372414.56680593
[2022-04-09 03:07:29.064734]Total energy: 19401183.09135863
[2022-04-09 03:08:58.290973]Total energy: 19375196.445722464
[2022-04-09 03:10:45.447145]Total energy: 19378339.9823533
[2022-04-09 03:12:24.080763]Total energy: 19386019.20338705
[2022-04-09 03:13:55.252616]Total energy: 19379679.654449616
[2022-04-09 03:15:26.809402]Total energy: 19338727.188575927
[2022-04-09 03:16:58.178474]Total energy: 19394163.433895938
[2022-04-09 03:18:30.580779]Total energy: 19437282.65509055
[2022-04-09 03:20:11.150479]Total energy: 19381932.249564353
[2022-04-09 03:21:58.757587]Total energy: 19405938.012235496
[2022-04-09 03:23:42.557384]Total energy: 19330166.635781486
[2022-04-09 03:25:29.812595]Total energy: 19400990.026193082
[2022-04-09 03:27:15.319758]Total energy: 19339600.12706955
[2022-04-09 03:29:02.908373]Total energy: 19359287.989537068
[2022-04-09 03:31:06.776171]Total energy: 19371944.24093223
[2022-04-09 03:32:57.907969]Total energy: 19379581.106236644
[2022-04-09 03:34:37.248247]Total energy: 19365273.70106933
[2022-04-09 03:36:18.725256]Total energy: 19375202.48632333
[2022-04-09 03:38:01.562607]Total energy: 19361963.91353138
[2022-04-09 03:39:44.442362]Total energy: 19359686.299957197
[2022-04-09 03:41:33.051405]Total energy: 19385369.563777514
[2022-04-09 03:43:20.810976]Total energy: 19422352.32698069
[2022-04-09 03:45:03.307485]Total energy: 19423830.46114405
[2022-04-09 03:46:45.936489]Total energy: 19380553.349260494
[2022-04-09 03:48:32.306916]Total energy: 19332170.64283551
[2022-04-09 03:50:13.497318]Total energy: 19391464.220330596
[2022-04-09 03:51:52.626553]Total energy: 19431569.33351966
[2022-04-09 03:53:33.916887]Total energy: 19423089.12355487
[2022-04-09 03:55:15.413821]Total energy: 19387422.616796028
[2022-04-09 03:56:58.584679]Total energy: 19401427.218669344
[2022-04-09 03:58:41.770348]Total energy: 19314696.26187464
[2022-04-09 04:00:32.125602]Total energy: 19385416.931308776
[2022-04-09 04:02:24.565572]Total energy: 19384132.37284384
[2022-04-09 04:04:05.953250]Total energy: 19360217.01490042
[2022-04-09 04:05:52.494810]Total energy: 19425539.682364322
[2022-04-09 04:07:37.953742]Total energy: 19366394.260566417
[2022-04-09 04:09:27.771262]Total energy: 19381982.835815452
[2022-04-09 04:11:12.848623]Total energy: 19398558.894530505
[2022-04-09 04:12:51.940453]Total energy: 19367656.573421735
[2022-04-09 04:14:34.313805]Total energy: 19393296.66847672
[2022-04-09 04:16:15.054737]Total energy: 19361171.636563167
[2022-04-09 04:18:00.366230]Total energy: 19354357.367066048
[2022-04-09 04:19:50.591295]Total energy: 19391147.356851604
[2022-04-09 04:21:45.917366]Total energy: 19394529.71783408
[2022-04-09 04:23:39.029443]Total energy: 19408602.538507845
[2022-04-09 04:25:23.103568]Total energy: 19421495.693807475
[2022-04-09 04:27:09.156473]Total energy: 19408555.100563377
[2022-04-09 04:28:57.617427]Total energy: 19374903.61214798
[2022-04-09 04:30:52.167240]Total energy: 19421859.42461994
[2022-04-09 04:32:45.822354]Total energy: 19342505.448828243
[2022-04-09 04:34:30.119138]Total energy: 19337367.75603799
[2022-04-09 04:36:24.087109]Total energy: 19389426.827345166
[2022-04-09 04:38:11.199587]Total energy: 19385309.403694347
[2022-04-09 04:40:05.123243]Total energy: 19362488.302492052
[2022-04-09 04:41:53.496102]Total energy: 19402847.366180457
[2022-04-09 04:43:51.588009]Total energy: 19397080.67996203
[2022-04-09 04:45:41.051719]Total energy: 19347933.758662444
[2022-04-09 04:47:47.340846]Total energy: 19404648.761314284
[2022-04-09 04:49:34.252210]Total energy: 19387197.110765796
[2022-04-09 04:51:22.204992]Total energy: 19370222.273503132
[2022-04-09 04:53:10.275973]Total energy: 19376160.81602155
[2022-04-09 04:54:57.300404]Total energy: 19356194.133014724
[2022-04-09 04:56:39.856458]Total energy: 19342750.05941189
[2022-04-09 04:58:27.742279]Total energy: 19321419.275722824
[2022-04-09 05:00:18.041927]Total energy: 19363155.68456462
[2022-04-09 05:02:03.564511]Total energy: 19384627.066192105
[2022-04-09 05:03:49.773630]Total energy: 19384505.966064762
[2022-04-09 05:05:35.714855]Total energy: 19329606.280944988
[2022-04-09 05:07:22.571404]Total energy: 19367471.884345334
[2022-04-09 05:09:12.749285]Total energy: 19384284.32188695
[2022-04-09 05:11:21.968239]Total energy: 19379073.890231565
[2022-04-09 05:13:24.112262]Total energy: 19365739.299291704
[2022-04-09 05:15:12.903363]Total energy: 19403374.006223287
[2022-04-09 05:17:04.171498]Total energy: 19386804.301947195
[2022-04-09 05:21:33.121236]Total energy: 19397401.45759988
[2022-04-09 05:23:51.600693]Total energy: 19356975.840370968
[2022-04-09 05:25:39.517820]Total energy: 19409201.224933922
[2022-04-09 05:27:27.868957]Total energy: 19362935.040521074
[2022-04-09 05:28:59.062065]Total energy: 19348465.780572522
[2022-04-09 05:30:59.140193]Total energy: 19344189.598654117
[2022-04-09 05:32:39.891802]Total energy: 19366741.77260059
[2022-04-09 05:34:16.447770]Total energy: 19379988.99789634
[2022-04-09 05:35:55.742929]Total energy: 19395322.627896547
[2022-04-09 05:37:37.969468]Total energy: 19338402.49615921
[2022-04-09 05:39:17.614853]Total energy: 19368790.792191822
[2022-04-09 05:41:17.147197]Total energy: 19321655.83403669
[2022-04-09 05:42:58.766227]Total energy: 19361381.227679517
[2022-04-09 05:44:35.497730]Total energy: 19330768.65111006
[2022-04-09 05:46:11.997396]Total energy: 19335941.32049404
[2022-04-09 05:47:45.221495]Total energy: 19396414.28146418
[2022-04-09 05:49:22.349565]Total energy: 19336991.55197954
[2022-04-09 05:51:08.480822]Total energy: 19339705.81977932
[2022-04-09 05:52:57.873348]Total energy: 19382576.73293351
[2022-04-09 05:54:36.260913]Total energy: 19355006.831442013
[2022-04-09 05:56:14.701379]Total energy: 19382576.26488446
[2022-04-09 05:57:49.754674]Total energy: 19366196.942849502
[2022-04-09 05:59:23.939898]Total energy: 19361402.52482942
[2022-04-09 06:01:04.520345]Total energy: 19371846.425855882
[2022-04-09 06:02:47.368431]Total energy: 19396069.463897493
[2022-04-09 06:04:29.522512]Total energy: 19324523.72378962
[2022-04-09 06:06:18.872918]Total energy: 19352391.822913766
[2022-04-09 06:08:05.152619]Total energy: 19356650.711265247
[2022-04-09 06:09:50.515276]Total energy: 19345918.898756616
[2022-04-09 06:11:53.268217]Total energy: 19356668.48488632
[2022-04-09 06:13:48.799641]Total energy: 19403290.719933268
[2022-04-09 06:15:38.582718]Total energy: 19346520.092482213
[2022-04-09 06:17:29.536620]Total energy: 19356195.706215877
[2022-04-09 06:19:13.381058]Total energy: 19373900.822874304
[2022-04-09 06:21:21.440458]Total energy: 19386031.639404543
[2022-04-09 06:23:15.476783]Total energy: 19349971.25982453
[2022-04-09 06:24:59.317269]Total energy: 19335195.35529085
[2022-04-09 06:26:44.895870]Total energy: 19319236.23513544
[2022-04-09 06:28:26.076876]Total energy: 19352611.9958489
[2022-04-09 06:30:10.211719]Total energy: 19292425.998448785
[2022-04-09 06:31:59.959141]Total energy: 19358056.418411057
[2022-04-09 06:33:47.399150]Total energy: 19343395.930907916
[2022-04-09 06:35:39.016721]Total energy: 19390220.67849341
[2022-04-09 06:37:20.826880]Total energy: 19399363.52102621
[2022-04-09 06:39:01.832926]Total energy: 19351330.748833075
[2022-04-09 06:41:15.416428]Total energy: 19334404.48014001
[2022-04-09 06:43:18.397064]Total energy: 19406002.515572395
[2022-04-09 06:45:08.868058]Total energy: 19345184.666225042
[2022-04-09 06:47:01.112697]Total energy: 19322431.144280437
[2022-04-09 06:48:50.882578]Total energy: 19337900.93958823
[2022-04-09 06:51:22.350310]Total energy: 19392450.771917507
[2022-04-09 06:53:12.301388]Total energy: 19326159.10995821
[2022-04-09 06:55:02.748524]Total energy: 19318304.093034375
[2022-04-09 06:56:45.874840]Total energy: 19352879.392703354
[2022-04-09 06:58:27.799080]Total energy: 19314623.241164662
[2022-04-09 07:00:14.498564]Total energy: 19379567.2748223
[2022-04-09 07:01:58.836828]Total energy: 19380246.00433951
[2022-04-09 07:03:46.951061]Total energy: 19360464.931869116
[2022-04-09 07:05:33.095775]Total energy: 19334063.35449519
[2022-04-09 07:07:15.622792]Total energy: 19343688.126132477
[2022-04-09 07:08:59.835770]Total energy: 19374203.32425253
[2022-04-09 07:11:07.764225]Total energy: 19357018.495231528
[2022-04-09 07:13:17.855358]Total energy: 19345441.882239625
[2022-04-09 07:15:07.068660]Total energy: 19323654.649180364
[2022-04-09 07:16:56.496300]Total energy: 19367945.36922683
[2022-04-09 07:18:40.197796]Total energy: 19350632.112149943
[2022-04-09 07:20:52.982354]Total energy: 19344903.18484876
[2022-04-09 07:23:01.139729]Total energy: 19345647.210840236
[2022-04-09 07:24:59.115636]Total energy: 19377623.528341275
[2022-04-09 07:26:55.661529]Total energy: 19347569.299381193
[2022-04-09 07:32:49.259781]Total energy: 19364091.262299236
[2022-04-09 07:34:38.323347]Total energy: 19339587.80449885
[2022-04-09 07:36:10.187023]Total energy: 19376143.350203153
[2022-04-09 07:37:43.562741]Total energy: 19367208.67663636
[2022-04-09 07:39:17.556690]Total energy: 19350815.426978085
[2022-04-09 07:41:01.324748]Total energy: 19403922.105103113
[2022-04-09 07:42:48.254020]Total energy: 19320125.97289154
[2022-04-09 07:44:24.821565]Total energy: 19346085.35436815
[2022-04-09 07:46:00.761392]Total energy: 19370638.199629325
[2022-04-09 07:47:33.831376]Total energy: 19364643.537263248
[2022-04-09 07:49:07.975451]Total energy: 19351733.55129298
[2022-04-09 07:50:54.353093]Total energy: 19318460.79860141
[2022-04-09 07:52:35.472110]Total energy: 19374686.74319885
[2022-04-09 07:54:11.082481]Total energy: 19365991.76480187
[2022-04-09 07:55:44.490818]Total energy: 19349263.238336302
[2022-04-09 07:57:20.523514]Total energy: 19318015.45763526
[2022-04-09 07:58:55.346361]Total energy: 19324260.96820262
[2022-04-09 08:00:55.772468]Total energy: 19321025.19530746
[2022-04-09 08:02:36.810756]Total energy: 19342744.355487373
[2022-04-09 08:04:16.327276]Total energy: 19350842.64835861
[2022-04-09 08:05:46.112425]Total energy: 19348506.26818614
[2022-04-09 08:07:19.164086]Total energy: 19312909.493860073
[2022-04-09 08:08:47.696066]Total energy: 19296129.207489062
[2022-04-09 08:10:17.676160]Total energy: 19372834.411321513
[2022-04-09 08:11:59.886309]Total energy: 19348130.192525372
[2022-04-09 08:13:37.601723]Total energy: 19338360.555157024
[2022-04-09 08:15:09.106519]Total energy: 19327346.179041687
[2022-04-09 08:16:44.702436]Total energy: 19336940.721354432
[2022-04-09 08:18:15.944641]Total energy: 19345602.05873659
[2022-04-09 08:19:48.377351]Total energy: 19322615.124276273
[2022-04-09 08:21:28.295913]Total energy: 19319894.953224562
[2022-04-09 08:23:10.918705]Total energy: 19344927.609996065
[2022-04-09 08:24:44.151962]Total energy: 19349708.039426334
[2022-04-09 08:26:17.116818]Total energy: 19296770.43475712
[2022-04-09 08:27:52.860245]Total energy: 19327928.830095444
[2022-04-09 08:29:25.212810]Total energy: 19320521.73720397
[2022-04-09 08:31:24.448749]Total energy: 19340852.95372474
[2022-04-09 08:33:05.949840]Total energy: 19372605.015165452
[2022-04-09 08:34:40.393213]Total energy: 19307228.281440787
[2022-04-09 08:36:14.368651]Total energy: 19360109.296721112
[2022-04-09 08:37:45.992262]Total energy: 19324138.443916775
[2022-04-09 08:39:17.195784]Total energy: 19334440.087449547
[2022-04-09 08:41:07.852224]Total energy: 19367648.406437043
[2022-04-09 08:42:55.107381]Total energy: 19349853.907326963
[2022-04-09 08:44:27.383250]Total energy: 19313096.214599337
[2022-04-09 08:46:03.840565]Total energy: 19346124.915005058
[2022-04-09 08:47:38.761865]Total energy: 19338978.322129153
[2022-04-09 08:49:13.228972]Total energy: 19353897.269241896
[2022-04-09 08:51:07.194007]Total energy: 19326755.13516699
[2022-04-09 08:52:51.376919]Total energy: 19321977.514563575
[2022-04-09 08:54:26.096566]Total energy: 19345669.360043827
[2022-04-09 08:55:56.593530]Total energy: 19343696.074300736
[2022-04-09 08:57:29.407429]Total energy: 19332950.979157213
[2022-04-09 08:59:00.335683]Total energy: 19298966.347419266
[2022-04-09 09:01:07.116363]Total energy: 19311272.808373976
[2022-04-09 09:03:01.108029]Total energy: 19287109.720180806
[2022-04-09 09:04:45.012659]Total energy: 19365800.447398596
[2022-04-09 09:06:18.502210]Total energy: 19345830.39648313
